Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,5,0.02,0.025,36,400,34,0.005642898951139604,0.006862480516214511,0.010946067724072028,1.0,14.0,0.0,0.0,11.465063571929932
STLSQ,5,0.02,0.025,36,400,34,0.005642898951139604,0.006862480516214511,0.010946067724072028,1.0,14.0,0.0,0.0,1.2292835712432861
SSR,5,0.02,0.025,36,400,34,0.005642898951414115,0.0068624805165497195,0.010946067724369346,1.0,14.0,0.0,0.0,0.8852202892303467
SR3,5,0.02,0.025,36,400,34,0.15507594798192115,0.2601522575596085,0.4897625274292634,0.9285714285714286,13.0,0.0,1.0,156.64899802207947
E-STLSQ,5,0.02,0.025,36,400,34,0.005642898951139604,0.006862480516214511,0.010946067724072028,1.0,14.0,0.0,0.0,0.6066210269927979
MIOSR,5,0.02,0.05,36,400,34,0.010519687668101792,0.011906844046441116,0.020364485149452882,1.0,14.0,0.0,0.0,14.954165935516357
STLSQ,5,0.02,0.05,36,400,34,0.010519687668101792,0.011906844046441116,0.020364485149452882,1.0,14.0,0.0,0.0,1.2340261936187744
SSR,5,0.02,0.05,36,400,34,0.010519687667976818,0.011906844046161512,0.020364485148284484,1.0,14.0,0.0,0.0,0.881911039352417
SR3,5,0.02,0.05,36,400,34,0.3294507762580519,0.4530473490168928,0.8150324549248519,0.7647058823529411,13.0,3.0,1.0,161.6534616947174
E-STLSQ,5,0.02,0.05,36,400,34,0.010571635409129174,0.011911989058573205,0.020364485149452882,1.0,14.0,0.0,0.0,0.673363447189331
MIOSR,5,0.02,0.075,36,400,34,0.014609558320768806,0.015773362769503363,0.028171517206246444,1.0,14.0,0.0,0.0,10.683120250701904
STLSQ,5,0.02,0.075,36,400,34,0.014609558320768806,0.015773362769503363,0.028171517206246444,1.0,14.0,0.0,0.0,1.2557945251464844
SSR,5,0.02,0.075,36,400,34,0.01460955832042939,0.0157733627689702,0.02817151720452915,1.0,14.0,0.0,0.0,0.9022805690765381
SR3,5,0.02,0.075,36,400,34,0.7042245373756272,0.8281009499468798,1.4082661506792393,0.625,10.0,2.0,4.0,161.38254308700562
E-STLSQ,5,0.02,0.075,36,400,34,0.03345195035631954,0.04401239437133271,0.1,0.9285714285714286,13.0,0.0,1.0,0.6293301582336426
MIOSR,5,0.02,0.1,36,400,34,0.017865177773254682,0.019461223660669356,0.03424800027374708,1.0,14.0,0.0,0.0,35.507696866989136
STLSQ,5,0.02,0.1,36,400,34,0.3009257566761223,0.38235184097997804,0.5778980852763771,0.7,14.0,6.0,0.0,1.266726016998291
SSR,5,0.02,0.1,36,400,34,0.017865177773689338,0.019461223660966163,0.034248000273711776,1.0,14.0,0.0,0.0,0.8944778442382812
SR3,5,0.02,0.1,36,400,34,0.8913496129490763,0.8949600016127592,1.5389255582194041,0.5909090909090909,13.0,8.0,1.0,167.891685962677
E-STLSQ,5,0.02,0.1,36,400,34,0.06383489253435531,0.11627295793157129,0.3466431410778988,0.8666666666666667,13.0,1.0,1.0,0.7106409072875977
MIOSR,5,0.02,0.125,36,400,34,0.020812740701034716,0.024213530763734226,0.03845900058582852,1.0,14.0,0.0,0.0,54.79754686355591
STLSQ,5,0.02,0.125,36,400,34,0.8450463129548007,0.7268202490133382,0.9781214144787713,0.41935483870967744,13.0,17.0,1.0,1.3593900203704834
SSR,5,0.02,0.125,36,400,34,0.4645339159134319,0.5118187735911269,0.7386432866305893,0.5384615384615384,14.0,12.0,0.0,0.8942618370056152
