Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,5,0.02,0.025,36,400,13,0.0035976534759468394,0.004757660473347089,0.009930240701688575,1.0,14.0,0.0,0.0,26.881553411483765
STLSQ,5,0.02,0.025,36,400,13,0.0035976534759468394,0.004757660473347089,0.009930240701688575,1.0,14.0,0.0,0.0,1.2251191139221191
SSR,5,0.02,0.025,36,400,13,0.0035976534760689904,0.004757660473949356,0.009930240703117654,1.0,14.0,0.0,0.0,0.8532350063323975
SR3,5,0.02,0.025,36,400,13,0.0035976534759468394,0.004757660473347089,0.009930240701688575,1.0,14.0,0.0,0.0,149.62175107002258
E-STLSQ,5,0.02,0.025,36,400,13,0.0035976534759468394,0.004757660473347089,0.009930240701688575,1.0,14.0,0.0,0.0,0.6199924945831299
MIOSR,5,0.02,0.05,36,400,13,0.009527389528482222,0.011895357646218909,0.023872254588913733,1.0,14.0,0.0,0.0,24.854474544525146
STLSQ,5,0.02,0.05,36,400,13,0.009527389528482222,0.011895357646218909,0.023872254588913733,1.0,14.0,0.0,0.0,1.2092196941375732
SSR,5,0.02,0.05,36,400,13,0.009527389528700391,0.011895357646261904,0.02387225458868547,1.0,14.0,0.0,0.0,0.8515467643737793
SR3,5,0.02,0.05,36,400,13,0.11333480788807675,0.14704649292515165,0.28752569745799134,0.7,14.0,6.0,0.0,167.19666242599487
E-STLSQ,5,0.02,0.05,36,400,13,0.009527389528482222,0.011895357646218909,0.023872254588913733,1.0,14.0,0.0,0.0,0.6835610866546631
MIOSR,5,0.02,0.075,36,400,13,0.01809703005712157,0.02162334976927722,0.041790680729415164,1.0,14.0,0.0,0.0,19.066628456115723
STLSQ,5,0.02,0.075,36,400,13,0.01809703005712157,0.02162334976927722,0.041790680729415164,1.0,14.0,0.0,0.0,1.196955680847168
SSR,5,0.02,0.075,36,400,13,0.018097030057374522,0.021623349769573773,0.04179068072989245,1.0,14.0,0.0,0.0,0.85439133644104
SR3,5,0.02,0.075,36,400,13,0.1793808811148079,0.2267883114125161,0.43132037063883627,0.7,14.0,6.0,0.0,170.1548674106598
E-STLSQ,5,0.02,0.075,36,400,13,0.01809703005712157,0.02162334976927722,0.041790680729415164,1.0,14.0,0.0,0.0,0.6459426879882812
MIOSR,5,0.02,0.1,36,400,13,0.0292770635848718,0.03402238750615759,0.06364957940765037,1.0,14.0,0.0,0.0,13.422210931777954
STLSQ,5,0.02,0.1,36,400,13,0.0292770635848718,0.03402238750615759,0.06364957940765037,1.0,14.0,0.0,0.0,1.1900875568389893
SSR,5,0.02,0.1,36,400,13,0.029277063584666394,0.034022387505671305,0.06364957940630223,1.0,14.0,0.0,0.0,0.8532941341400146
SR3,5,0.02,0.1,36,400,13,1.8721915528017432,2.352163137504651,4.136952606066161,0.6190476190476191,13.0,7.0,1.0,165.98461294174194
E-STLSQ,5,0.02,0.1,36,400,13,0.0292770635848718,0.03402238750615759,0.06364957940765037,1.0,14.0,0.0,0.0,0.6296052932739258
MIOSR,5,0.02,0.125,36,400,13,0.04299546365473809,0.04910142937724123,0.08938664853539047,1.0,14.0,0.0,0.0,51.549006938934326
STLSQ,5,0.02,0.125,36,400,13,0.6805453837585126,0.65350206683334,0.7555671803785696,0.5882352941176471,10.0,3.0,4.0,1.2041797637939453
SSR,5,0.02,0.125,36,400,13,0.0429954636541926,0.04910142937667911,0.08938664853466227,1.0,14.0,0.0,0.0,0.840986967086792
SR3,5,0.02,0.125,36,400,13,1.213820625603024,1.4992755731078566,2.9346280305635672,0.5789473684210527,11.0,5.0,3.0,162.51954221725464
E-STLSQ,5,0.02,0.125,36,400,13,0.6550898651648933,0.6741613202295912,0.7555671803785696,0.6666666666666666,10.0,1.0,4.0,0.57143235206604
MIOSR,5,0.02,0.15,36,400,13,0.0592451915073471,0.06682470929432041,0.11890990227171849,1.0,14.0,0.0,0.0,89.13091397285461
STLSQ,5,0.02,0.15,36,400,13,0.8617187841709798,0.7393201034289583,1.0654642976242288,0.47619047619047616,10.0,7.0,4.0,1.208308219909668
SSR,5,0.02,0.15,36,400,13,0.05924519150723631,0.06682470929437723,0.11890990227233444,1.0,14.0,0.0,0.0,0.8454012870788574
SR3,5,0.02,0.15,36,400,13,0.47086023831590584,0.5663389490974382,0.755236517496428,0.7142857142857143,10.0,0.0,4.0,161.3448634147644
E-STLSQ,5,0.02,0.15,36,400,13,0.8673476139450158,0.8391307705183945,1.0654642976242288,0.47058823529411764,8.0,3.0,6.0,0.6359109878540039
MIOSR,5,0.02,0.175,36,400,13,0.07802967537859387,0.08712205573541804,0.15209382640466462,1.0,14.0,0.0,0.0,211.014582157135
STLSQ,5,0.02,0.175,36,400,13,0.8407438367714483,0.683398123095919,1.0504117238615005,0.4,10.0,11.0,4.0,1.2516746520996094
SSR,5,0.02,0.175,36,400,13,0.07802967537905406,0.08712205573586823,0.15209382640515512,1.0,14.0,0.0,0.0,0.8604705333709717
SR3,5,0.02,0.175,36,400,13,0.7225604378580102,0.7436065627831665,0.8936834516184964,0.6666666666666666,10.0,1.0,4.0,159.66803741455078
E-STLSQ,5,0.02,0.175,36,400,13,0.5911887549341526,0.5453446999110118,0.6475212488833078,0.5555555555555556,10.0,4.0,4.0,0.6265032291412354
MIOSR,5,0.02,0.19999999999999998,36,400,13,0.099168451598065,0.10989318174476545,0.1887753031298679,1.0,14.0,0.0,0.0,444.4797728061676
STLSQ,5,0.02,0.19999999999999998,36,400,13,0.8882601319052974,0.6862021057781438,0.9555915380239968,0.38461538461538464,10.0,12.0,4.0,1.2726526260375977
SSR,5,0.02,0.19999999999999998,36,400,13,0.3359048692238583,0.3546127159552518,0.6472474606891745,0.6842105263157895,13.0,5.0,1.0,0.8442785739898682
SR3,5,0.02,0.19999999999999998,36,400,13,0.9977108669135247,0.7834426871895133,0.9555915380239968,0.4166666666666667,10.0,10.0,4.0,159.90011620521545
E-STLSQ,5,0.02,0.19999999999999998,36,400,13,0.9708827938944067,0.8265369625846154,1.0,0.2727272727272727,6.0,8.0,8.0,0.6729552745819092
MIOSR,5,0.02,0.22499999999999998,36,400,13,0.12253602866776551,0.13500968352590306,0.22874970172885178,1.0,14.0,0.0,0.0,600.4909884929657
STLSQ,5,0.02,0.22499999999999998,36,400,13,0.9910946282645599,0.812305165956376,1.0,0.3103448275862069,9.0,15.0,5.0,1.2957324981689453
SSR,5,0.02,0.22499999999999998,36,400,13,0.3804782960912805,0.38094838845064555,0.6683280866303128,0.6666666666666666,12.0,4.0,2.0,0.8777792453765869
SR3,5,0.02,0.22499999999999998,36,400,13,1.0093903050548734,0.7865150517629014,0.9273071830092857,0.4166666666666667,10.0,10.0,4.0,160.7268455028534
E-STLSQ,5,0.02,0.22499999999999998,36,400,13,0.9811481990595324,0.8999474726626748,1.0,0.21739130434782608,5.0,9.0,9.0,0.5994663238525391
MIOSR,5,0.02,0.24999999999999997,36,400,13,0.14798257998380648,0.16231623296507844,0.2717676234103683,1.0,14.0,0.0,0.0,600.4739592075348
STLSQ,5,0.02,0.24999999999999997,36,400,13,0.8933668581088624,0.7316559086249669,1.0,0.34615384615384615,9.0,12.0,5.0,1.2889893054962158
SSR,5,0.02,0.24999999999999997,36,400,13,0.443375052161924,0.4488544151313921,0.8211087739719227,0.6,12.0,6.0,2.0,0.8434374332427979
SR3,5,0.02,0.24999999999999997,36,400,13,1.0222270527342565,0.7912698613455446,0.8985326617694492,0.4166666666666667,10.0,10.0,4.0,159.96426630020142
E-STLSQ,5,0.02,0.24999999999999997,36,400,13,0.9710818079759982,0.8345190435480109,1.0,0.2727272727272727,6.0,8.0,8.0,0.6755416393280029
MIOSR,5,0.02,0.27499999999999997,36,400,13,0.17533457165203234,0.1916316733334908,0.3175328477098297,1.0,14.0,0.0,0.0,600.4504041671753
STLSQ,5,0.02,0.27499999999999997,36,400,13,0.9817598083405316,0.8703902447064097,1.0,0.3076923076923077,8.0,12.0,6.0,1.2305257320404053
SSR,5,0.02,0.27499999999999997,36,400,13,0.8360716866098044,0.6787776177613146,0.8127025041229952,0.4166666666666667,10.0,10.0,4.0,0.8232901096343994
SR3,5,0.02,0.27499999999999997,36,400,13,1.0271129474412712,0.7920332664112079,0.8730361860345587,0.4,10.0,11.0,4.0,159.5973355770111
E-STLSQ,5,0.02,0.27499999999999997,36,400,13,1.0453207249223773,0.9473264459622014,1.0,0.16666666666666666,4.0,10.0,10.0,0.5991179943084717
MIOSR,5,0.02,0.3,36,400,13,0.20439600026429353,0.22275043615557585,0.3657020332322942,1.0,14.0,0.0,0.0,600.3838658332825
STLSQ,5,0.02,0.3,36,400,13,1.0179555548081693,0.8936554309777716,1.0,0.2962962962962963,8.0,13.0,6.0,1.1963129043579102
SSR,5,0.02,0.3,36,400,13,1.196817600451812,0.8469318819787389,0.868697431469085,0.3333333333333333,10.0,16.0,4.0,0.8163836002349854
SR3,5,0.02,0.3,36,400,13,1.0511855067397153,0.8070051661497737,1.0,0.3333333333333333,9.0,13.0,5.0,157.1618013381958
E-STLSQ,5,0.02,0.3,36,400,13,1.074460445061178,0.968966480814099,1.0,0.17391304347826086,4.0,9.0,10.0,0.58107590675354
