Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,5,0.02,0.025,36,400,42,0.004281820460551938,0.005604584536767748,0.010149810555655225,1.0,14.0,0.0,0.0,14.319692850112915
STLSQ,5,0.02,0.025,36,400,42,0.004281820460551938,0.005604584536767748,0.010149810555655225,1.0,14.0,0.0,0.0,1.311927080154419
SSR,5,0.02,0.025,36,400,42,0.0042818204605736205,0.0056045845367009425,0.010149810555425853,1.0,14.0,0.0,0.0,1.0120887756347656
SR3,5,0.02,0.025,36,400,42,0.004281820460551938,0.005604584536767748,0.010149810555655225,1.0,14.0,0.0,0.0,153.1365509033203
E-STLSQ,5,0.02,0.025,36,400,42,0.004281820460551938,0.005604584536767748,0.010149810555655225,1.0,14.0,0.0,0.0,0.6051900386810303
MIOSR,5,0.02,0.05,36,400,42,0.009458008549878971,0.012499407245778476,0.023284438272917374,1.0,14.0,0.0,0.0,17.524835348129272
STLSQ,5,0.02,0.05,36,400,42,0.022773292230110112,0.02722269778827803,0.0382293774533633,0.9333333333333333,14.0,1.0,0.0,1.2833595275878906
SSR,5,0.02,0.05,36,400,42,0.00945800854978295,0.01249940724579716,0.02328443827303306,1.0,14.0,0.0,0.0,0.9368648529052734
SR3,5,0.02,0.05,36,400,42,0.009458008549878971,0.012499407245778476,0.023284438272917374,1.0,14.0,0.0,0.0,158.3238775730133
E-STLSQ,5,0.02,0.05,36,400,42,0.019882008412355746,0.02551507219549015,0.0382293774533633,1.0,14.0,0.0,0.0,0.6312978267669678
MIOSR,5,0.02,0.075,36,400,42,0.016172695425269147,0.02107213928656819,0.03927812436329714,1.0,14.0,0.0,0.0,16.08845806121826
STLSQ,5,0.02,0.075,36,400,42,0.03664444267883504,0.04377130524318801,0.06198499058028217,0.9333333333333333,14.0,1.0,0.0,1.244875431060791
SSR,5,0.02,0.075,36,400,42,0.016172695425294717,0.02107213928669251,0.03927812436359612,1.0,14.0,0.0,0.0,0.922039270401001
SR3,5,0.02,0.075,36,400,42,0.03664444267883504,0.04377130524318801,0.06198499058028217,0.9333333333333333,14.0,1.0,0.0,158.19571352005005
E-STLSQ,5,0.02,0.075,36,400,42,0.12711382529345555,0.31807139834583975,1.0,0.8666666666666667,13.0,1.0,1.0,0.6928372383117676
MIOSR,5,0.02,0.1,36,400,42,0.02499200656579451,0.031523586033904136,0.05799511938133728,1.0,14.0,0.0,0.0,33.12361264228821
STLSQ,5,0.02,0.1,36,400,42,0.052827951615215786,0.062343604007610166,0.08866413031166342,0.9333333333333333,14.0,1.0,0.0,1.3015518188476562
SSR,5,0.02,0.1,36,400,42,0.053218919541217116,0.06237544893195329,0.08866413031109277,0.875,14.0,2.0,0.0,0.9542646408081055
SR3,5,0.02,0.1,36,400,42,0.503522188190286,0.6429809045039564,0.893618796206477,0.8,12.0,1.0,2.0,159.33216619491577
E-STLSQ,5,0.02,0.1,36,400,42,0.06568371227478081,0.07091961575606294,0.1,0.8666666666666667,13.0,1.0,1.0,0.7400736808776855
MIOSR,5,0.02,0.125,36,400,42,0.03631602485084781,0.04392266285336104,0.07927330668397548,1.0,14.0,0.0,0.0,40.2378671169281
STLSQ,5,0.02,0.125,36,400,42,0.22526899548441687,0.26465418601615814,0.3746101643657127,0.8125,13.0,2.0,1.0,1.2715768814086914
SSR,5,0.02,0.125,36,400,42,0.08239837870401044,0.08774711942832467,0.11811078433479505,0.875,14.0,2.0,0.0,0.9035420417785645
SR3,5,0.02,0.125,36,400,42,0.51154127531798,0.648486548687483,0.9015449558998802,0.8,12.0,1.0,2.0,162.06478667259216
E-STLSQ,5,0.02,0.125,36,400,42,0.21260344277174825,0.2613688751130693,0.3746101643657127,0.8666666666666667,13.0,1.0,1.0,0.6714885234832764
MIOSR,5,0.02,0.15,36,400,42,0.049485735834059304,0.05825455562795642,0.10292618804078857,1.0,14.0,0.0,0.0,81.33547902107239
STLSQ,5,0.02,0.15,36,400,42,0.2414094517092438,0.2812213465148553,0.4008300571930473,0.8125,13.0,2.0,1.0,1.4167826175689697
SSR,5,0.02,0.15,36,400,42,0.09331601688221773,0.1054177323237442,0.15014275144417988,0.875,14.0,2.0,0.0,0.9444282054901123
SR3,5,0.02,0.15,36,400,42,0.9928738173985078,0.9114457962894545,0.9557258905121869,0.625,10.0,2.0,4.0,161.08355593681335
E-STLSQ,5,0.02,0.15,36,400,42,0.258615281995798,0.28557358881222616,0.4008300571930473,0.8666666666666667,13.0,1.0,1.0,0.6572959423065186
MIOSR,5,0.02,0.175,36,400,42,0.06437485433334779,0.07445086696870498,0.12874524024144185,1.0,14.0,0.0,0.0,280.02383852005005
STLSQ,5,0.02,0.175,36,400,42,0.5239073386834989,0.453222472447777,0.6856314357842564,0.5652173913043478,13.0,9.0,1.0,1.2480888366699219
SSR,5,0.02,0.175,36,400,42,0.27789925626141715,0.3087934799492352,0.4436226223204588,0.7647058823529411,13.0,3.0,1.0,0.8512158393859863
SR3,5,0.02,0.175,36,400,42,0.9988429746617766,0.9174958419283553,0.9651928507499701,0.625,10.0,2.0,4.0,159.26283597946167
E-STLSQ,5,0.02,0.175,36,400,42,0.4443095542619358,0.41668788517208,0.6856314357842564,0.5555555555555556,10.0,4.0,4.0,0.7434723377227783
MIOSR,5,0.02,0.19999999999999998,36,400,42,0.08084098199027277,0.09240776098846899,0.1565025693455877,1.0,14.0,0.0,0.0,409.02592062950134
STLSQ,5,0.02,0.19999999999999998,36,400,42,0.8894775760146711,0.6232172034714811,0.7542277375041728,0.37142857142857144,13.0,21.0,1.0,1.2444229125976562
SSR,5,0.02,0.19999999999999998,36,400,42,0.6191105698639433,0.48068164531156204,0.5542124639758884,0.48148148148148145,13.0,13.0,1.0,0.8602747917175293
SR3,5,0.02,0.19999999999999998,36,400,42,1.3965106784272106,1.1306868056067099,1.162752581972469,0.5,10.0,6.0,4.0,159.94672536849976
E-STLSQ,5,0.02,0.19999999999999998,36,400,42,0.45040492418172984,0.42535704057824486,0.7224072153687741,0.5555555555555556,10.0,4.0,4.0,0.6925668716430664
MIOSR,5,0.02,0.22499999999999998,36,400,42,0.09872822113990876,0.11199724379418786,0.18595379951881708,1.0,14.0,0.0,0.0,548.4766638278961
STLSQ,5,0.02,0.22499999999999998,36,400,42,0.9827448174358921,0.6833194025080037,0.8057984553659159,0.37142857142857144,13.0,21.0,1.0,1.2332894802093506
SSR,5,0.02,0.22499999999999998,36,400,42,0.675844060230153,0.7190361877665647,1.0,0.45454545454545453,10.0,8.0,4.0,0.839536190032959
SR3,5,0.02,0.22499999999999998,36,400,42,1.5301003891442082,1.145105418730524,1.1450231300320421,0.4166666666666667,10.0,10.0,4.0,158.35901856422424
E-STLSQ,5,0.02,0.22499999999999998,36,400,42,0.7190269467747148,0.6590948284591727,1.0,0.4,8.0,6.0,6.0,0.7105348110198975
MIOSR,5,0.02,0.24999999999999997,36,400,42,0.1189733483535445,0.13307462580722673,0.21684115189263242,1.0,14.0,0.0,0.0,600.3863060474396
STLSQ,5,0.02,0.24999999999999997,36,400,42,1.3572384101054467,1.0110300771125644,1.2698477597627076,0.3,9.0,16.0,5.0,1.2524440288543701
SSR,5,0.02,0.24999999999999997,36,400,42,0.5811348681609034,0.6291811000208205,1.0,0.45454545454545453,10.0,8.0,4.0,0.8380229473114014
SR3,5,0.02,0.24999999999999997,36,400,42,1.52434409492824,1.1324849356466378,1.1086843845644272,0.4,10.0,11.0,4.0,157.1102831363678
E-STLSQ,5,0.02,0.24999999999999997,36,400,42,1.07404362638068,0.9396739914302894,1.2106163712672218,0.2727272727272727,6.0,8.0,8.0,0.6664435863494873
MIOSR,5,0.02,0.27499999999999997,36,400,42,0.14063395782855673,0.155483792458154,0.24889669033400352,1.0,14.0,0.0,0.0,600.5307672023773
STLSQ,5,0.02,0.27499999999999997,36,400,42,0.9796282258775154,0.9091085258676413,1.0,0.3333333333333333,6.0,4.0,8.0,1.2551822662353516
SSR,5,0.02,0.27499999999999997,36,400,42,1.224352116147095,0.9172276235729523,1.0,0.2727272727272727,9.0,19.0,5.0,0.8528549671173096
SR3,5,0.02,0.27499999999999997,36,400,42,1.7597183702225068,1.296337925690523,1.6301381621989686,0.35714285714285715,10.0,14.0,4.0,156.26293396949768
E-STLSQ,5,0.02,0.27499999999999997,36,400,42,1.2118018444590566,1.0458014460110143,1.0,0.15,3.0,6.0,11.0,0.6116883754730225
MIOSR,5,0.02,0.3,36,400,42,0.8319870967525692,0.8362357437833164,1.03487383510433,0.3333333333333333,7.0,7.0,7.0,600.4993155002594
STLSQ,5,0.02,0.3,36,400,42,1.2192025971928373,1.0147961812117767,1.0,0.2857142857142857,6.0,7.0,8.0,1.252126693725586
SSR,5,0.02,0.3,36,400,42,1.2240112991920984,0.9244557367513931,1.0,0.2727272727272727,9.0,19.0,5.0,0.8542563915252686
SR3,5,0.02,0.3,36,400,42,1.5145893664284482,1.1120101324627818,1.0,0.32,8.0,11.0,6.0,155.61108446121216
E-STLSQ,5,0.02,0.3,36,400,42,1.1401924593824715,0.980972366370753,1.0,0.3,6.0,6.0,8.0,0.614891767501831
