Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,5,0.02,0.025,36,400,28,0.001191988299251589,0.0014524022750753752,0.003515379860382417,1.0,14.0,0.0,0.0,15.873722553253174
STLSQ,5,0.02,0.025,36,400,28,0.001191988299251589,0.0014524022750753752,0.003515379860382417,1.0,14.0,0.0,0.0,1.0088324546813965
SSR,5,0.02,0.025,36,400,28,0.0011919882998125545,0.0014524022754543594,0.0035153798603846376,1.0,14.0,0.0,0.0,0.7731146812438965
SR3,5,0.02,0.025,36,400,28,0.001191988299251589,0.0014524022750753752,0.003515379860382417,1.0,14.0,0.0,0.0,138.9088625907898
E-STLSQ,5,0.02,0.025,36,400,28,0.001191988299251589,0.0014524022750753752,0.003515379860382417,1.0,14.0,0.0,0.0,0.5413084030151367
MIOSR,5,0.02,0.05,36,400,28,0.003423584251322786,0.0039954787829273196,0.009400561271860952,1.0,14.0,0.0,0.0,11.089821815490723
STLSQ,5,0.02,0.05,36,400,28,0.13376034005798706,0.20976827911282778,0.40492887451220216,0.8666666666666667,13.0,1.0,1.0,1.0183134078979492
SSR,5,0.02,0.05,36,400,28,0.003423584251370017,0.0039954787829497625,0.009400561271859842,1.0,14.0,0.0,0.0,0.7748005390167236
SR3,5,0.02,0.05,36,400,28,0.13376034005798706,0.20976827911282778,0.40492887451220216,0.8666666666666667,13.0,1.0,1.0,146.78457689285278
E-STLSQ,5,0.02,0.05,36,400,28,0.13335300691160404,0.20962994563162848,0.40492887451220216,0.8666666666666667,13.0,1.0,1.0,0.5189709663391113
MIOSR,5,0.02,0.075,36,400,28,0.008845145331286034,0.009606832205730987,0.01759783546518101,1.0,14.0,0.0,0.0,17.9308180809021
STLSQ,5,0.02,0.075,36,400,28,0.2726335824670836,0.3192998745844113,0.5234224519807399,0.7647058823529411,13.0,3.0,1.0,1.0330512523651123
SSR,5,0.02,0.075,36,400,28,0.008845145331323169,0.009606832205717985,0.017597835465182343,1.0,14.0,0.0,0.0,0.7742540836334229
SR3,5,0.02,0.075,36,400,28,0.15974057142753548,0.2157281582209044,0.41715664943545894,0.8125,13.0,2.0,1.0,150.6989095211029
E-STLSQ,5,0.02,0.075,36,400,28,0.28937826047368587,0.3223367645726084,0.5234224519807399,0.6470588235294118,11.0,3.0,3.0,0.5983712673187256
MIOSR,5,0.02,0.1,36,400,28,0.016919637223904372,0.018257503661676312,0.028031415810803595,1.0,14.0,0.0,0.0,11.59666633605957
STLSQ,5,0.02,0.1,36,400,28,0.5776264807447827,0.7007496122496487,1.0,0.625,10.0,2.0,4.0,1.0451233386993408
SSR,5,0.02,0.1,36,400,28,0.09021096216835979,0.09037974260998316,0.12040667835411034,0.875,14.0,2.0,0.0,0.7721784114837646
SR3,5,0.02,0.1,36,400,28,0.5806461354696763,0.704897304824647,1.00796860586981,0.75,12.0,2.0,2.0,160.86348032951355
E-STLSQ,5,0.02,0.1,36,400,28,0.5865896080032645,0.7014566642222594,1.0,0.5625,9.0,2.0,5.0,0.5554792881011963
MIOSR,5,0.02,0.125,36,400,28,0.027978192009426712,0.02983858214853668,0.0415816824194325,1.0,14.0,0.0,0.0,45.31767153739929
STLSQ,5,0.02,0.125,36,400,28,1.1584136181417821,1.0670794006362605,1.5938881588016662,0.45454545454545453,10.0,8.0,4.0,1.0571177005767822
SSR,5,0.02,0.125,36,400,28,0.12617165610229078,0.12509809732487015,0.16338768318009433,0.875,14.0,2.0,0.0,0.7748081684112549
SR3,5,0.02,0.125,36,400,28,0.9556751258366104,0.8832346663601589,1.0199361880418887,0.6470588235294118,11.0,3.0,3.0,167.04365158081055
E-STLSQ,5,0.02,0.125,36,400,28,0.6899387040828687,0.7306140893878533,1.0,0.5,9.0,4.0,5.0,0.5730228424072266
MIOSR,5,0.02,0.15,36,400,28,0.04172253430914159,0.04426169693726821,0.06326105451328423,1.0,14.0,0.0,0.0,100.46147584915161
STLSQ,5,0.02,0.15,36,400,28,1.6391739606228952,1.2023715174169483,1.4631793811614275,0.37037037037037035,10.0,13.0,4.0,1.0598230361938477
SSR,5,0.02,0.15,36,400,28,0.20069647487180178,0.19196425669870634,0.22835657577429103,0.875,14.0,2.0,0.0,0.7743782997131348
SR3,5,0.02,0.15,36,400,28,0.9652644376118782,0.8929399549837764,1.0335293805540764,0.6470588235294118,11.0,3.0,3.0,167.59467697143555
E-STLSQ,5,0.02,0.15,36,400,28,0.9241979658544838,0.8344143537590855,1.0,0.5555555555555556,10.0,4.0,4.0,0.6062865257263184
MIOSR,5,0.02,0.175,36,400,28,0.41429661845796806,0.5867077817648398,1.1599640172172578,0.5555555555555556,10.0,4.0,4.0,600.4147839546204
STLSQ,5,0.02,0.175,36,400,28,1.0170264845806611,0.9115747491606555,1.0,0.35,7.0,6.0,7.0,1.0801053047180176
SSR,5,0.02,0.175,36,400,28,0.641893406847288,0.7042165788850586,1.0109567124635144,0.6666666666666666,12.0,4.0,2.0,0.7744467258453369
SR3,5,0.02,0.175,36,400,28,1.0611968059529993,0.9809310749006511,1.048284959024955,0.625,10.0,2.0,4.0,167.14172434806824
E-STLSQ,5,0.02,0.175,36,400,28,1.2525008010598528,1.0241203280281541,1.0,0.21739130434782608,5.0,9.0,9.0,0.5634984970092773
MIOSR,5,0.02,0.19999999999999998,36,400,28,0.07671768202769103,0.08122767890376319,0.11997581920422107,1.0,14.0,0.0,0.0,600.4327490329742
STLSQ,5,0.02,0.19999999999999998,36,400,28,1.1307625822854668,0.9434180010756089,1.0,0.2962962962962963,8.0,13.0,6.0,1.0893001556396484
SSR,5,0.02,0.19999999999999998,36,400,28,0.6874518841158915,0.721480825109045,1.0,0.5,10.0,6.0,4.0,0.775914192199707
SR3,5,0.02,0.19999999999999998,36,400,28,1.0685132932541186,0.9888980808795044,1.0640600908450912,0.625,10.0,2.0,4.0,165.5589144229889
E-STLSQ,5,0.02,0.19999999999999998,36,400,28,1.1776420782537178,1.008228511449735,1.0,0.16666666666666666,4.0,10.0,10.0,0.5002851486206055
MIOSR,5,0.02,0.22499999999999998,36,400,28,0.09771036615996717,0.10351867502964025,0.1547108952094215,1.0,14.0,0.0,0.0,600.367687702179
STLSQ,5,0.02,0.22499999999999998,36,400,28,1.1787206692878889,0.9283867211175328,1.0,0.28125,9.0,18.0,5.0,1.1090292930603027
SSR,5,0.02,0.22499999999999998,36,400,28,1.0671064058793145,0.9636804988851863,1.036581903854751,0.36363636363636365,8.0,8.0,6.0,0.7703619003295898
SR3,5,0.02,0.22499999999999998,36,400,28,1.5888424758583144,1.2205108548526469,1.1446536414749406,0.45454545454545453,10.0,8.0,4.0,162.06562161445618
E-STLSQ,5,0.02,0.22499999999999998,36,400,28,1.1514192982207045,0.9882317675456462,1.0,0.16666666666666666,4.0,10.0,10.0,0.5369911193847656
MIOSR,5,0.02,0.24999999999999997,36,400,28,0.12082614517872059,0.1281427788344757,0.19337100675248386,1.0,14.0,0.0,0.0,600.506719827652
STLSQ,5,0.02,0.24999999999999997,36,400,28,1.194385050666069,0.9487833636088006,1.0,0.28125,9.0,18.0,5.0,1.1175549030303955
SSR,5,0.02,0.24999999999999997,36,400,28,0.9956841056884569,0.8201111521852578,1.0,0.2903225806451613,9.0,17.0,5.0,0.7737524509429932
SR3,5,0.02,0.24999999999999997,36,400,28,1.1182295774446882,0.9790896431763666,1.0652183916850888,0.4,10.0,11.0,4.0,158.00440406799316
E-STLSQ,5,0.02,0.24999999999999997,36,400,28,1.1885484245200089,1.0173817969201329,1.0,0.12,3.0,11.0,11.0,0.5352261066436768
MIOSR,5,0.02,0.27499999999999997,36,400,28,0.6014038448341705,0.6741877375882587,1.0,0.5555555555555556,10.0,4.0,4.0,600.5113701820374
STLSQ,5,0.02,0.27499999999999997,36,400,28,1.140964980359899,0.9421859964935952,1.0,0.28125,9.0,18.0,5.0,1.1429531574249268
SSR,5,0.02,0.27499999999999997,36,400,28,1.0138883244385262,0.8659322041783503,1.0,0.2571428571428571,9.0,21.0,5.0,0.7756011486053467
SR3,5,0.02,0.27499999999999997,36,400,28,1.120088464243953,0.9935541765094267,1.051749505550143,0.3333333333333333,8.0,10.0,6.0,155.14016222953796
E-STLSQ,5,0.02,0.27499999999999997,36,400,28,1.1840636882346047,1.0177134277038227,1.0,0.12,3.0,11.0,11.0,0.5402963161468506
MIOSR,5,0.02,0.3,36,400,28,1.3014021167356566,1.1099724201174703,1.0240114842786818,0.07692307692307693,2.0,12.0,12.0,600.5575487613678
STLSQ,5,0.02,0.3,36,400,28,1.1426186650338148,0.9522898756502919,1.0,0.2903225806451613,9.0,17.0,5.0,1.145400047302246
SSR,5,0.02,0.3,36,400,28,1.006804211564622,0.9149318120051759,1.0,0.2903225806451613,9.0,17.0,5.0,0.7761292457580566
SR3,5,0.02,0.3,36,400,28,1.126942674880962,1.0038763628757779,1.0390321694035396,0.3333333333333333,8.0,10.0,6.0,151.9371144771576
E-STLSQ,5,0.02,0.3,36,400,28,1.246627911079521,1.0627396201974928,1.0149461297048614,0.038461538461538464,1.0,12.0,13.0,0.5543513298034668
