Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
STLSQ,5,0.02,0.1,36,400,45,0.8524207000744352,0.7717516029845816,1.0,0.42857142857142855,9.0,7.0,5.0,1.306509256362915
SSR,5,0.02,0.1,36,400,45,0.6393508244955212,0.7173444196441934,1.0,0.5555555555555556,10.0,4.0,4.0,0.950937032699585
SR3,5,0.02,0.1,36,400,45,0.7209087212368744,0.7512506990814429,0.9244490662427867,0.6666666666666666,10.0,1.0,4.0,161.39404678344727
E-STLSQ,5,0.02,0.1,36,400,45,0.7501986629747183,0.7255718439921478,1.0,0.42105263157894735,8.0,5.0,6.0,0.6280345916748047
MIOSR,5,0.02,0.125,36,400,45,0.05543180482728528,0.06741839954954787,0.12310606296044113,1.0,14.0,0.0,0.0,50.87630796432495
STLSQ,5,0.02,0.125,36,400,45,0.676422123037007,0.5521272772572895,0.6632739839194668,0.4166666666666667,10.0,10.0,4.0,1.1609387397766113
SSR,5,0.02,0.125,36,400,45,0.7598851553016588,0.7236893179526928,0.922291760254357,0.46153846153846156,12.0,12.0,2.0,0.8311624526977539
SR3,5,0.02,0.125,36,400,45,0.7198120563955669,0.7481198796211055,0.9202430651091933,0.6666666666666666,10.0,1.0,4.0,161.4428038597107
E-STLSQ,5,0.02,0.125,36,400,45,0.9185554019400679,0.8378266632510163,1.0,0.16666666666666666,4.0,10.0,10.0,0.5718014240264893
MIOSR,5,0.02,0.15,36,400,45,0.06940161256790353,0.08460159624807186,0.15548937218187076,1.0,14.0,0.0,0.0,104.38655686378479
STLSQ,5,0.02,0.15,36,400,45,0.4116510873652525,0.29507578237457266,0.42518576185130436,0.45161290322580644,14.0,17.0,0.0,1.20133638381958
SSR,5,0.02,0.15,36,400,45,0.25401640791557356,0.21259018889304912,0.21164754702639432,0.5833333333333334,14.0,10.0,0.0,0.8342969417572021
SR3,5,0.02,0.15,36,400,45,0.7193010995340096,0.7453446631496151,0.9166763495170098,0.6666666666666666,10.0,1.0,4.0,161.9808485507965
E-STLSQ,5,0.02,0.15,36,400,45,0.5965640805086871,0.661237840131754,1.0,0.3333333333333333,7.0,7.0,7.0,0.7832129001617432
MIOSR,5,0.02,0.175,36,400,45,0.08413028633613888,0.10322067690262544,0.19007774167062608,1.0,14.0,0.0,0.0,252.98042273521423
STLSQ,5,0.02,0.175,36,400,45,0.8991850464305573,0.7888699142465345,1.0,0.38095238095238093,8.0,7.0,6.0,1.2639217376708984
SSR,5,0.02,0.175,36,400,45,0.2842422449163259,0.23656570200218688,0.2449831066857673,0.5833333333333334,14.0,10.0,0.0,0.8586130142211914
SR3,5,0.02,0.175,36,400,45,0.8567618306517905,0.7792643124810126,0.913735427128595,0.5263157894736842,10.0,5.0,4.0,160.17639207839966
E-STLSQ,5,0.02,0.175,36,400,45,1.1154996569644111,0.919153892074439,1.0,0.2727272727272727,6.0,8.0,8.0,0.6358082294464111
MIOSR,5,0.02,0.19999999999999998,36,400,45,0.09961111024882384,0.1232546359571273,0.22665055212897123,1.0,14.0,0.0,0.0,490.32381296157837
STLSQ,5,0.02,0.19999999999999998,36,400,45,0.8180687909434748,0.47306250555654006,0.3707074413045501,0.34146341463414637,14.0,27.0,0.0,1.244800329208374
SSR,5,0.02,0.19999999999999998,36,400,45,0.49930282724340413,0.3625557611729793,0.4879252764245435,0.4666666666666667,14.0,16.0,0.0,0.8315267562866211
SR3,5,0.02,0.19999999999999998,36,400,45,0.8561621658902063,0.7763345495503645,0.911406542672207,0.5263157894736842,10.0,5.0,4.0,158.00172972679138
E-STLSQ,5,0.02,0.19999999999999998,36,400,45,0.7657987462343625,0.7527096316258877,1.0,0.4,8.0,6.0,6.0,0.8075404167175293
MIOSR,5,0.02,0.22499999999999998,36,400,45,0.11784762122662366,0.14464138185608869,0.2649595650736585,1.0,14.0,0.0,0.0,600.4203763008118
STLSQ,5,0.02,0.22499999999999998,36,400,45,0.8649362720481878,0.7566818729601864,1.0,0.3333333333333333,9.0,13.0,5.0,1.2628521919250488
SSR,5,0.02,0.22499999999999998,36,400,45,0.5471920819511767,0.393002277086482,0.5035676158006435,0.4666666666666667,14.0,16.0,0.0,0.8451287746429443
SR3,5,0.02,0.22499999999999998,36,400,45,0.9161592196716063,0.843970606520283,1.0,0.3684210526315789,7.0,5.0,7.0,158.1584074497223
E-STLSQ,5,0.02,0.22499999999999998,36,400,45,0.9920551047028056,0.9008531714004859,1.0,0.16666666666666666,4.0,10.0,10.0,0.6423234939575195
MIOSR,5,0.02,0.24999999999999997,36,400,45,0.1369740418548185,0.16728541657576262,0.30473064816213935,1.0,14.0,0.0,0.0,600.4843385219574
STLSQ,5,0.02,0.24999999999999997,36,400,45,0.728717823039743,0.4652213749474403,0.47636584840185436,0.3333333333333333,14.0,28.0,0.0,1.2719533443450928
SSR,5,0.02,0.24999999999999997,36,400,45,0.3622868337603447,0.29777275201632863,0.3470944298256925,0.5833333333333334,14.0,10.0,0.0,0.8389074802398682
SR3,5,0.02,0.24999999999999997,36,400,45,0.9095103364212717,0.837486137925745,1.0,0.3684210526315789,7.0,5.0,7.0,159.18839716911316
E-STLSQ,5,0.02,0.24999999999999997,36,400,45,0.6791156127158926,0.7027285248229369,1.0,0.3333333333333333,7.0,7.0,7.0,0.77665114402771
MIOSR,5,0.02,0.27499999999999997,36,400,45,0.1575936916481401,0.19106474904841697,0.34566634258662887,1.0,14.0,0.0,0.0,600.5085265636444
STLSQ,5,0.02,0.27499999999999997,36,400,45,0.8964435269561873,0.8218826349382475,1.0,0.30434782608695654,7.0,9.0,7.0,1.2524306774139404
SSR,5,0.02,0.27499999999999997,36,400,45,0.8705340075069036,0.8852493984730596,1.0,0.29411764705882354,5.0,3.0,9.0,0.8285861015319824
SR3,5,0.02,0.27499999999999997,36,400,45,0.8845160756186935,0.7687350238817495,0.9086023749030182,0.43478260869565216,10.0,9.0,4.0,159.0377652645111
E-STLSQ,5,0.02,0.27499999999999997,36,400,45,1.0317119023220924,0.9430013339365066,1.0,0.17391304347826086,4.0,9.0,10.0,0.5448713302612305
MIOSR,5,0.02,0.3,36,400,45,0.18105872811719131,0.21583695972271752,0.3874493706547124,1.0,14.0,0.0,0.0,600.5276758670807
STLSQ,5,0.02,0.3,36,400,45,0.9042111155715065,0.8320500254705161,1.0,0.3181818181818182,7.0,8.0,7.0,1.2192435264587402
SSR,5,0.02,0.3,36,400,45,0.9087377735768639,0.5758756252857267,0.6093697044199815,0.2692307692307692,14.0,38.0,0.0,0.8269367218017578
SR3,5,0.02,0.3,36,400,45,0.8148594527095294,0.7572787919430062,1.0,0.36363636363636365,8.0,8.0,6.0,158.01819562911987
E-STLSQ,5,0.02,0.3,36,400,45,1.036554656726117,0.9505018846346497,1.0,0.18181818181818182,4.0,8.0,10.0,0.5281271934509277
