Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,5,0.02,0.025,36,400,40,0.005132454287919387,0.008069107559357278,0.014884882601154281,1.0,14.0,0.0,0.0,27.39100694656372
STLSQ,5,0.02,0.025,36,400,40,0.005132454287919387,0.008069107559357278,0.014884882601154281,1.0,14.0,0.0,0.0,1.037081241607666
SSR,5,0.02,0.025,36,400,40,0.005132454288368973,0.00806910756001982,0.014884882602381522,1.0,14.0,0.0,0.0,0.7710416316986084
SR3,5,0.02,0.025,36,400,40,0.005132454287919387,0.008069107559357278,0.014884882601154281,1.0,14.0,0.0,0.0,140.23338794708252
E-STLSQ,5,0.02,0.025,36,400,40,0.005132454287919387,0.008069107559357278,0.014884882601154281,1.0,14.0,0.0,0.0,0.5480377674102783
MIOSR,5,0.02,0.05,36,400,40,0.01022064981204294,0.014668121184137595,0.027805965462359694,1.0,14.0,0.0,0.0,30.178121089935303
STLSQ,5,0.02,0.05,36,400,40,0.3549633891178263,0.39767590995659274,0.8161065540734614,0.65,13.0,6.0,1.0,1.0470285415649414
SSR,5,0.02,0.05,36,400,40,0.594735294956766,0.6763701832279777,0.8639134928579247,0.6666666666666666,12.0,4.0,2.0,0.7710776329040527
SR3,5,0.02,0.05,36,400,40,0.8566987079947713,0.8977549256441136,1.037228187675669,0.6666666666666666,10.0,1.0,4.0,149.79243445396423
E-STLSQ,5,0.02,0.05,36,400,40,0.15402610213104967,0.2038395894922295,0.3598381260744422,0.8666666666666667,13.0,1.0,1.0,0.5899138450622559
MIOSR,5,0.02,0.075,36,400,40,0.016188955109562867,0.020512289747020997,0.03937418043810137,1.0,14.0,0.0,0.0,37.864794969558716
STLSQ,5,0.02,0.075,36,400,40,0.4182789819371868,0.4001592647029749,0.601615698743784,0.52,13.0,11.0,1.0,1.0451140403747559
SSR,5,0.02,0.075,36,400,40,0.5260371971409612,0.6710214571626086,0.9005426266809142,0.75,12.0,2.0,2.0,0.7674691677093506
SR3,5,0.02,0.075,36,400,40,1.0516899659303691,0.9670221981748525,1.000782102306382,0.625,10.0,2.0,4.0,151.61655473709106
E-STLSQ,5,0.02,0.075,36,400,40,0.19146584429946686,0.2167981948694483,0.35837500008731593,0.6875,11.0,2.0,3.0,0.6265530586242676
MIOSR,5,0.02,0.1,36,400,40,0.02307926027035735,0.02643177895038386,0.04954281352454415,1.0,14.0,0.0,0.0,30.074625968933105
STLSQ,5,0.02,0.1,36,400,40,0.7193247191017993,0.6802313748861996,0.8296192658889887,0.5454545454545454,12.0,8.0,2.0,1.0502293109893799
SSR,5,0.02,0.1,36,400,40,0.3305925603405488,0.3803169506831215,0.6404883504923425,0.6666666666666666,12.0,4.0,2.0,0.7741937637329102
SR3,5,0.02,0.1,36,400,40,1.0507425537701336,0.966949886389365,1.0082288410959261,0.625,10.0,2.0,4.0,151.84544253349304
E-STLSQ,5,0.02,0.1,36,400,40,0.9120565610265292,0.805659486464419,1.0,0.4,8.0,6.0,6.0,0.562025785446167
MIOSR,5,0.02,0.125,36,400,40,0.030834012094348908,0.033254413329381345,0.05838079385986017,1.0,14.0,0.0,0.0,59.1733558177948
STLSQ,5,0.02,0.125,36,400,40,0.9330536744240755,0.7339890800316584,0.8103703425158244,0.41379310344827586,12.0,15.0,2.0,1.049452781677246
SSR,5,0.02,0.125,36,400,40,0.36673328084792417,0.37465507440343376,0.5278842636344073,0.6190476190476191,13.0,7.0,1.0,0.7728281021118164
SR3,5,0.02,0.125,36,400,40,0.7291161675004076,0.6851577301357522,0.838968055106062,0.5454545454545454,12.0,8.0,2.0,153.5655426979065
E-STLSQ,5,0.02,0.125,36,400,40,0.9384817578851639,0.8382886332660213,1.0,0.4,8.0,6.0,6.0,0.581334114074707
MIOSR,5,0.02,0.15,36,400,40,0.039315577507929224,0.041627402300359176,0.0659290940585624,1.0,14.0,0.0,0.0,97.06654930114746
STLSQ,5,0.02,0.15,36,400,40,0.9445827712822643,0.7326793837204109,0.8669758505551509,0.4,12.0,16.0,2.0,1.0676696300506592
SSR,5,0.02,0.15,36,400,40,0.27407358240153534,0.3136636195117403,0.5287752263849718,0.7647058823529411,13.0,3.0,1.0,0.775834321975708
SR3,5,0.02,0.15,36,400,40,1.0627240780408158,0.9193921648803567,1.0640337784175318,0.5,12.0,10.0,2.0,155.1761667728424
E-STLSQ,5,0.02,0.15,36,400,40,1.1766216098585949,0.9680628687289694,1.0,0.2727272727272727,6.0,8.0,8.0,0.610015869140625
MIOSR,5,0.02,0.175,36,400,40,0.048454734592873194,0.051921473846172295,0.07220131459834578,1.0,14.0,0.0,0.0,338.0211877822876
STLSQ,5,0.02,0.175,36,400,40,1.27434711392811,0.9397345899405555,1.0205085684451647,0.375,12.0,18.0,2.0,1.0870234966278076
SSR,5,0.02,0.175,36,400,40,0.6198159457712975,0.6325425315243698,1.1771760582803796,0.4482758620689655,13.0,15.0,1.0,0.7730786800384521
SR3,5,0.02,0.175,36,400,40,1.5339934893258493,1.211939559328834,1.3304644939092762,0.45454545454545453,10.0,8.0,4.0,156.05493545532227
E-STLSQ,5,0.02,0.175,36,400,40,1.4396776472278354,1.1176825723477568,1.147891697626513,0.22727272727272727,5.0,8.0,9.0,0.6276395320892334
MIOSR,5,0.02,0.19999999999999998,36,400,40,0.05817995072079638,0.06425860207768798,0.08570752514048763,1.0,14.0,0.0,0.0,374.7495849132538
STLSQ,5,0.02,0.19999999999999998,36,400,40,0.9580022068824849,0.839371513010091,1.0,0.27586206896551724,8.0,15.0,6.0,1.0866954326629639
SSR,5,0.02,0.19999999999999998,36,400,40,0.8032413498706277,0.7190328169542168,1.3283917260050828,0.41935483870967744,13.0,17.0,1.0,0.7755074501037598
SR3,5,0.02,0.19999999999999998,36,400,40,1.5549232944926852,1.2286579660427268,1.375660586826406,0.45454545454545453,10.0,8.0,4.0,158.15202808380127
