Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,5,0.02,0.025,36,400,31,0.006941287489975002,0.010558461136340912,0.020097826194023227,1.0,14.0,0.0,0.0,15.262788772583008
STLSQ,5,0.02,0.025,36,400,31,0.006941287489975002,0.010558461136340912,0.020097826194023227,1.0,14.0,0.0,0.0,1.005420207977295
SSR,5,0.02,0.025,36,400,31,0.006941287489853262,0.010558461136473235,0.02009782619439693,1.0,14.0,0.0,0.0,0.7487225532531738
SR3,5,0.02,0.025,36,400,31,0.006941287489975002,0.010558461136340912,0.020097826194023227,1.0,14.0,0.0,0.0,141.5079357624054
E-STLSQ,5,0.02,0.025,36,400,31,0.006941287489975002,0.010558461136340912,0.020097826194023227,1.0,14.0,0.0,0.0,0.5263283252716064
MIOSR,5,0.02,0.05,36,400,31,0.01479223452544028,0.020086685353967425,0.03653599106945249,1.0,14.0,0.0,0.0,16.9736909866333
STLSQ,5,0.02,0.05,36,400,31,1.0061563372067066,1.4474636075467777,2.9292900609796226,0.6666666666666666,12.0,4.0,2.0,1.0258572101593018
SSR,5,0.02,0.05,36,400,31,1.0186306805018606,1.4477207136077552,2.929290060977869,0.6,12.0,6.0,2.0,0.7564857006072998
SR3,5,0.02,0.05,36,400,31,0.4779869855387263,0.5892210760090497,0.8049828836547217,0.7142857142857143,10.0,0.0,4.0,141.31880497932434
E-STLSQ,5,0.02,0.05,36,400,31,0.4950599112574972,0.7348790681412439,1.6507228964272527,0.75,12.0,2.0,2.0,0.5337364673614502
MIOSR,5,0.02,0.075,36,400,31,0.02353003746012674,0.0291408582391483,0.05111272008465284,1.0,14.0,0.0,0.0,14.906006336212158
STLSQ,5,0.02,0.075,36,400,31,0.5308806209061776,0.7673334380368806,1.6389301365106657,0.65,13.0,6.0,1.0,1.0286765098571777
SSR,5,0.02,0.075,36,400,31,0.045544374693656596,0.05372340808826282,0.09419205528117391,0.875,14.0,2.0,0.0,0.7582554817199707
SR3,5,0.02,0.075,36,400,31,0.4973218877573579,0.7849292199577712,1.5779035910084358,0.6842105263157895,13.0,5.0,1.0,142.6380114555359
E-STLSQ,5,0.02,0.075,36,400,31,0.17786471264032888,0.32209322556693376,0.7725791543308427,0.75,12.0,2.0,2.0,0.5169005393981934
MIOSR,5,0.02,0.1,36,400,31,0.033165489422282826,0.03830720793133477,0.06592802857306879,1.0,14.0,0.0,0.0,22.218478441238403
STLSQ,5,0.02,0.1,36,400,31,0.13968173825694197,0.15042434545644787,0.2310166882293936,0.6842105263157895,13.0,5.0,1.0,1.04307222366333
SSR,5,0.02,0.1,36,400,31,0.045553215752027136,0.055957812636611266,0.1025265390485055,0.875,14.0,2.0,0.0,0.7593588829040527
SR3,5,0.02,0.1,36,400,31,0.5046280041856421,0.5920544215726512,0.7914757154886531,0.6875,11.0,2.0,3.0,148.53612327575684
E-STLSQ,5,0.02,0.1,36,400,31,0.16476582720864252,0.2033599851296218,0.3568027698479965,0.75,12.0,2.0,2.0,0.550870418548584
MIOSR,5,0.02,0.125,36,400,31,0.04386264437984619,0.04814685604652755,0.07982034031324359,1.0,14.0,0.0,0.0,24.994317293167114
STLSQ,5,0.02,0.125,36,400,31,0.525374391361712,0.6632646551765098,1.0,0.6666666666666666,10.0,1.0,4.0,1.0544614791870117
SSR,5,0.02,0.125,36,400,31,0.06023402823452534,0.07543469655247219,0.13846643417030424,0.875,14.0,2.0,0.0,0.7581436634063721
SR3,5,0.02,0.125,36,400,31,0.6774539945972792,0.6988167161594434,0.7948967040724595,0.6666666666666666,10.0,1.0,4.0,150.81557536125183
E-STLSQ,5,0.02,0.125,36,400,31,0.5684144555765344,0.6659134901259589,1.0,0.5555555555555556,10.0,4.0,4.0,0.5904207229614258
MIOSR,5,0.02,0.15,36,400,31,0.05551079309487549,0.059123923448718134,0.09288885753493936,1.0,14.0,0.0,0.0,67.96952772140503
STLSQ,5,0.02,0.15,36,400,31,0.5225170562425786,0.4800027701892405,0.6426080149427175,0.5416666666666666,13.0,10.0,1.0,1.0762877464294434
SSR,5,0.02,0.15,36,400,31,0.07809681101316723,0.09738877889506073,0.17757194597245973,0.875,14.0,2.0,0.0,0.7596309185028076
SR3,5,0.02,0.15,36,400,31,0.9491799555333024,0.8705158328758378,0.9607690781381613,0.625,10.0,2.0,4.0,154.22042107582092
E-STLSQ,5,0.02,0.15,36,400,31,0.49795243120189775,0.5950694487185223,1.0,0.47368421052631576,9.0,5.0,5.0,0.5919439792633057
MIOSR,5,0.02,0.175,36,400,31,0.06802007666299192,0.07156128132744409,0.10522307393576824,1.0,14.0,0.0,0.0,270.7205958366394
STLSQ,5,0.02,0.175,36,400,31,0.4350105202450275,0.40359921338945803,0.6170518914115579,0.5652173913043478,13.0,9.0,1.0,1.0912888050079346
SSR,5,0.02,0.175,36,400,31,0.10030454702530413,0.12150121274103745,0.21931549189431387,0.875,14.0,2.0,0.0,0.7593753337860107
SR3,5,0.02,0.175,36,400,31,0.9490251254539145,0.8713774631129914,0.9700735490697505,0.625,10.0,2.0,4.0,153.8075032234192
E-STLSQ,5,0.02,0.175,36,400,31,0.5878668644310632,0.6188488909575197,1.0,0.47368421052631576,9.0,5.0,5.0,0.6143767833709717
MIOSR,5,0.02,0.19999999999999998,36,400,31,0.08133056408693107,0.08563413061536462,0.1228531807240637,1.0,14.0,0.0,0.0,519.685405254364
STLSQ,5,0.02,0.19999999999999998,36,400,31,0.6342265240762287,0.6614904599998648,1.0,0.5,10.0,6.0,4.0,1.1198477745056152
SSR,5,0.02,0.19999999999999998,36,400,31,0.14126348766558566,0.15664577013474953,0.2631638744160828,0.875,14.0,2.0,0.0,0.8030369281768799
SR3,5,0.02,0.19999999999999998,36,400,31,0.9492126844201801,0.8727348805116176,0.9795543473795596,0.625,10.0,2.0,4.0,154.87482690811157
E-STLSQ,5,0.02,0.19999999999999998,36,400,31,0.9564346962255126,0.8337255447217126,1.0,0.4,8.0,6.0,6.0,0.6129870414733887
MIOSR,5,0.02,0.22499999999999998,36,400,31,0.09537372374729729,0.10139157771847826,0.15118937501672092,1.0,14.0,0.0,0.0,600.3987846374512
STLSQ,5,0.02,0.22499999999999998,36,400,31,0.8326810976109634,0.7360892515660882,1.0,0.3333333333333333,9.0,13.0,5.0,1.1182904243469238
SSR,5,0.02,0.22499999999999998,36,400,31,0.9028411445045871,0.8116593931097207,1.0,0.36,9.0,11.0,5.0,0.7587571144104004
SR3,5,0.02,0.22499999999999998,36,400,31,1.5189667208918658,1.0820208818510824,1.0449942003917947,0.38461538461538464,10.0,12.0,4.0,154.9134464263916
E-STLSQ,5,0.02,0.22499999999999998,36,400,31,0.9719743265791307,0.8964884666684851,1.0,0.16666666666666666,4.0,10.0,10.0,0.5373055934906006
