Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,5,0.02,0.025,36,400,8,0.0037768464492546204,0.004514072579050075,0.008156459694309559,1.0,14.0,0.0,0.0,8.65629529953003
STLSQ,5,0.02,0.025,36,400,8,0.0037768464492546204,0.004514072579050075,0.008156459694309559,1.0,14.0,0.0,0.0,1.0195393562316895
SSR,5,0.02,0.025,36,400,8,0.0037768464493081353,0.004514072579363593,0.00815645969534562,1.0,14.0,0.0,0.0,0.7726888656616211
SR3,5,0.02,0.025,36,400,8,0.0037768464492546204,0.004514072579050075,0.008156459694309559,1.0,14.0,0.0,0.0,120.40942764282227
E-STLSQ,5,0.02,0.025,36,400,8,0.0037768464492546204,0.004514072579050075,0.008156459694309559,1.0,14.0,0.0,0.0,0.623220682144165
MIOSR,5,0.02,0.05,36,400,8,0.00851864990298731,0.00917016154562831,0.013527468795249575,1.0,14.0,0.0,0.0,22.477041244506836
STLSQ,5,0.02,0.05,36,400,8,0.04585223982251438,0.06835972122102464,0.15551733529862044,0.8666666666666667,13.0,1.0,1.0,1.028470516204834
SSR,5,0.02,0.05,36,400,8,0.008518649903085625,0.009170161545727175,0.013527468795259123,1.0,14.0,0.0,0.0,0.7739176750183105
SR3,5,0.02,0.05,36,400,8,0.04585223982251438,0.06835972122102464,0.15551733529862044,0.8666666666666667,13.0,1.0,1.0,139.50431632995605
E-STLSQ,5,0.02,0.05,36,400,8,0.04585590790097273,0.06835386595186772,0.15551733529862044,0.8666666666666667,13.0,1.0,1.0,0.5243093967437744
MIOSR,5,0.02,0.075,36,400,8,0.014263282184967807,0.014824763322527025,0.021512571080891107,1.0,14.0,0.0,0.0,9.915686130523682
STLSQ,5,0.02,0.075,36,400,8,0.04604946366964602,0.06591081630966796,0.15421540764718777,0.8666666666666667,13.0,1.0,1.0,1.049368143081665
SSR,5,0.02,0.075,36,400,8,0.046049463669830676,0.06591081630978365,0.15421540764712058,0.8666666666666667,13.0,1.0,1.0,0.8130900859832764
SR3,5,0.02,0.075,36,400,8,0.4616051823619124,0.5564158118241548,0.8701776675421176,0.6875,11.0,2.0,3.0,154.73696494102478
E-STLSQ,5,0.02,0.075,36,400,8,0.05686494682592489,0.07150086439270012,0.15421540764718777,0.8666666666666667,13.0,1.0,1.0,0.5370843410491943
MIOSR,5,0.02,0.1,36,400,8,0.020981062940985614,0.022058932158919426,0.03433209957445538,1.0,14.0,0.0,0.0,26.382062196731567
STLSQ,5,0.02,0.1,36,400,8,0.07175537575556103,0.07826986750079103,0.15236951399640464,0.8125,13.0,2.0,1.0,1.046135425567627
SSR,5,0.02,0.1,36,400,8,0.05086001586843652,0.06640180215621319,0.15236951399643342,0.8666666666666667,13.0,1.0,1.0,0.7741715908050537
SR3,5,0.02,0.1,36,400,8,0.4671486863204997,0.5635355687678244,0.8837166117136923,0.6875,11.0,2.0,3.0,158.18980169296265
E-STLSQ,5,0.02,0.1,36,400,8,0.08444138753408699,0.08754254042134031,0.15236951399640464,0.75,12.0,2.0,2.0,0.5570759773254395
MIOSR,5,0.02,0.125,36,400,8,0.028621408434850507,0.031150119147786044,0.04984607146476805,1.0,14.0,0.0,0.0,26.706253051757812
STLSQ,5,0.02,0.125,36,400,8,0.19705090268120157,0.21153524509585417,0.35410489453974403,0.7647058823529411,13.0,3.0,1.0,1.054168939590454
SSR,5,0.02,0.125,36,400,8,0.3574666700224198,0.3448474997787423,0.6098733856434999,0.52,13.0,11.0,1.0,0.7736058235168457
SR3,5,0.02,0.125,36,400,8,0.6245334526742028,0.6533532004044238,0.8974542068960369,0.6666666666666666,10.0,1.0,4.0,156.9860920906067
E-STLSQ,5,0.02,0.125,36,400,8,0.21011569652222278,0.21666866045480745,0.36407304194985823,0.6470588235294118,11.0,3.0,3.0,0.5744569301605225
MIOSR,5,0.02,0.15,36,400,8,0.03713043910338719,0.042170778827290534,0.06794845212628842,1.0,14.0,0.0,0.0,50.13083529472351
STLSQ,5,0.02,0.15,36,400,8,0.3441670971201235,0.3358174278415674,0.5581670930655536,0.6190476190476191,13.0,7.0,1.0,1.0659747123718262
SSR,5,0.02,0.15,36,400,8,0.10911191072643715,0.10578099157347975,0.1456953548864044,0.7647058823529411,13.0,3.0,1.0,0.7757220268249512
SR3,5,0.02,0.15,36,400,8,0.62887248652336,0.65675177056215,0.9113621166262056,0.6666666666666666,10.0,1.0,4.0,153.77962017059326
E-STLSQ,5,0.02,0.15,36,400,8,0.18114322473119743,0.19596207588644343,0.36191019171234373,0.75,12.0,2.0,2.0,0.6752276420593262
MIOSR,5,0.02,0.175,36,400,8,0.04813144389146845,0.05508301078611998,0.08851377091394408,1.0,14.0,0.0,0.0,186.44641208648682
