Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
STLSQ,5,0.02,0.24999999999999997,36,400,30,1.0549519503348965,0.8729029590586912,1.0,0.27586206896551724,8.0,15.0,6.0,1.0938608646392822
SSR,5,0.02,0.24999999999999997,36,400,30,0.45933059929001113,0.42228249521275274,0.6832045375896068,0.6363636363636364,14.0,8.0,0.0,0.7742586135864258
SR3,5,0.02,0.24999999999999997,36,400,30,0.8052069034517347,0.824344345259544,0.9285298134484431,0.6666666666666666,10.0,1.0,4.0,147.25003099441528
E-STLSQ,5,0.02,0.24999999999999997,36,400,30,1.0529687962366547,0.9265871112645925,1.0,0.16666666666666666,4.0,10.0,10.0,0.5123810768127441
MIOSR,5,0.02,0.27499999999999997,36,400,30,0.1958479745449829,0.21234939300229325,0.3222658950831556,1.0,14.0,0.0,0.0,600.332932472229
STLSQ,5,0.02,0.27499999999999997,36,400,30,1.1206890742347762,1.0303482224534093,1.0,0.25,4.0,2.0,10.0,1.1121392250061035
SSR,5,0.02,0.27499999999999997,36,400,30,0.920680190312143,0.7958748010699457,0.9642511828439246,0.4482758620689655,13.0,15.0,1.0,0.772437334060669
SR3,5,0.02,0.27499999999999997,36,400,30,0.8664063660924771,0.8309997230297876,0.9061864150190552,0.5882352941176471,10.0,3.0,4.0,144.51901388168335
E-STLSQ,5,0.02,0.27499999999999997,36,400,30,1.1206890742347762,1.0303482224534093,1.0,0.25,4.0,2.0,10.0,0.4707760810852051
MIOSR,5,0.02,0.3,36,400,30,0.4319750028211446,0.5705214388181806,1.0,0.6470588235294118,11.0,3.0,3.0,600.4268741607666
STLSQ,5,0.02,0.3,36,400,30,1.0837825836206845,0.9896182234779886,1.1166494524868498,0.25,5.0,6.0,9.0,1.1281230449676514
SSR,5,0.02,0.3,36,400,30,0.9761031762002134,0.8292948644400548,1.0,0.3333333333333333,11.0,19.0,3.0,0.7724719047546387
SR3,5,0.02,0.3,36,400,30,0.8303153887249299,0.8441019105603358,0.9434615908616009,0.6666666666666666,10.0,1.0,4.0,144.29986691474915
E-STLSQ,5,0.02,0.3,36,400,30,1.0837825836206845,0.9896182234779886,1.1166494524868498,0.25,5.0,6.0,9.0,0.49159979820251465
