Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
STLSQ,5,0.02,0.19999999999999998,36,400,1,0.7005463627906172,0.590520578998044,0.7862668579458655,0.5,13.0,12.0,1.0,1.0182664394378662
SSR,5,0.02,0.19999999999999998,36,400,1,0.4373867881658684,0.4480240072441714,0.5986604903751344,0.6,12.0,6.0,2.0,0.7380259037017822
SR3,5,0.02,0.19999999999999998,36,400,1,0.7875641057835934,0.8124553157666933,0.9786739697690636,0.6666666666666666,10.0,1.0,4.0,139.61249327659607
E-STLSQ,5,0.02,0.19999999999999998,36,400,1,0.2920036470006814,0.2802491518741593,0.3848742471725327,0.75,12.0,2.0,2.0,0.5755455493927002
MIOSR,5,0.02,0.22499999999999998,36,400,1,0.4076806398817726,0.5422435786303632,1.0,0.5555555555555556,10.0,4.0,4.0,600.3221344947815
STLSQ,5,0.02,0.22499999999999998,36,400,1,0.7160429437972511,0.5544374788195684,0.7605167915454581,0.48148148148148145,13.0,13.0,1.0,0.9942820072174072
SSR,5,0.02,0.22499999999999998,36,400,1,0.3872559581652787,0.30177791226825507,0.3861296836440843,0.52,13.0,11.0,1.0,0.7139360904693604
SR3,5,0.02,0.22499999999999998,36,400,1,0.8643282800866152,0.8319481255191029,1.0232618180057058,0.5263157894736842,10.0,5.0,4.0,139.79013538360596
E-STLSQ,5,0.02,0.22499999999999998,36,400,1,0.37054541142937075,0.3361153829702392,0.43367011763119,0.6470588235294118,11.0,3.0,3.0,0.5718801021575928
MIOSR,5,0.02,0.24999999999999997,36,400,1,0.8099783588484729,0.8017072821944236,1.0,0.21739130434782608,5.0,9.0,9.0,600.4714689254761
STLSQ,5,0.02,0.24999999999999997,36,400,1,0.4753585620611408,0.35750929167910667,0.46967440893394885,0.4642857142857143,13.0,14.0,1.0,1.0057728290557861
SSR,5,0.02,0.24999999999999997,36,400,1,0.4273712266494069,0.32940703691857404,0.4144573565143025,0.48148148148148145,13.0,13.0,1.0,0.7137572765350342
SR3,5,0.02,0.24999999999999997,36,400,1,0.7966811865240595,0.8171838788097782,1.0,0.4666666666666667,7.0,1.0,7.0,139.59551000595093
E-STLSQ,5,0.02,0.24999999999999997,36,400,1,0.34197253699095886,0.32662374854052045,0.4711289294501291,0.6470588235294118,11.0,3.0,3.0,0.6430902481079102
MIOSR,5,0.02,0.27499999999999997,36,400,1,0.5385044651236652,0.6088605587147817,1.0,0.47368421052631576,9.0,5.0,5.0,600.5508549213409
STLSQ,5,0.02,0.27499999999999997,36,400,1,0.5922372312208167,0.4173286420899736,0.49767627017993155,0.38235294117647056,13.0,20.0,1.0,1.0772244930267334
SSR,5,0.02,0.27499999999999997,36,400,1,0.7247702085598707,0.6017626061716893,0.7891872460416144,0.375,12.0,18.0,2.0,0.7517299652099609
SR3,5,0.02,0.27499999999999997,36,400,1,0.7969565687011454,0.8142099489553194,1.0,0.4666666666666667,7.0,1.0,7.0,140.10960125923157
E-STLSQ,5,0.02,0.27499999999999997,36,400,1,0.5739832528715265,0.5771504950865574,1.0,0.4,8.0,6.0,6.0,0.6018712520599365
MIOSR,5,0.02,0.3,36,400,1,0.7959313432831999,0.807469915280033,1.0,0.2727272727272727,6.0,8.0,8.0,600.5060439109802
STLSQ,5,0.02,0.3,36,400,1,0.8635151900787355,0.5405529419178217,0.5489075707491857,0.2708333333333333,13.0,34.0,1.0,1.0138740539550781
SSR,5,0.02,0.3,36,400,1,0.8584559563363955,0.6185235900115905,0.7445692383290969,0.2727272727272727,12.0,30.0,2.0,0.7122025489807129
SR3,5,0.02,0.3,36,400,1,0.797276402369261,0.8112877215474484,1.0,0.4666666666666667,7.0,1.0,7.0,140.93080639839172
E-STLSQ,5,0.02,0.3,36,400,1,0.7659638347339004,0.7344957793152375,1.0,0.2727272727272727,6.0,8.0,8.0,0.6279094219207764
