Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,5,0.02,0.025,36,400,12,0.005123059062193423,0.007506009127985565,0.014546582443155875,1.0,14.0,0.0,0.0,30.899685621261597
STLSQ,5,0.02,0.025,36,400,12,0.658750241839452,0.6567721412008578,0.7983519400307204,0.6190476190476191,13.0,7.0,1.0,1.217886209487915
SSR,5,0.02,0.025,36,400,12,0.22984636793938576,0.32172972933958355,0.563454316629108,0.75,12.0,2.0,2.0,0.852393388748169
SR3,5,0.02,0.025,36,400,12,0.27718282403655986,0.34239296966376415,0.5850908502481746,0.7058823529411765,12.0,3.0,2.0,163.14815831184387
E-STLSQ,5,0.02,0.025,36,400,12,0.17510726893775042,0.21889006365340682,0.3480337295818965,0.8,12.0,1.0,2.0,0.6521873474121094
MIOSR,5,0.02,0.05,36,400,12,0.012027596057419042,0.016790433642302902,0.032542248549371156,1.0,14.0,0.0,0.0,30.759660005569458
STLSQ,5,0.02,0.05,36,400,12,0.7450045662347139,0.7420945407047723,0.8808620765892055,0.6190476190476191,13.0,7.0,1.0,1.1868162155151367
SSR,5,0.02,0.05,36,400,12,0.07821759640331204,0.1093985139725701,0.20002809455279047,0.75,12.0,2.0,2.0,0.8405158519744873
SR3,5,0.02,0.05,36,400,12,0.5913264950137188,0.6571458428364946,0.9352204194040087,0.631578947368421,12.0,5.0,2.0,164.8408887386322
E-STLSQ,5,0.02,0.05,36,400,12,0.4055722208740522,0.5194017417649751,0.7395146296283451,0.8,12.0,1.0,2.0,0.7024261951446533
MIOSR,5,0.02,0.075,36,400,12,0.021504215570767378,0.02805198285463437,0.05377210457556458,1.0,14.0,0.0,0.0,22.005327939987183
STLSQ,5,0.02,0.075,36,400,12,0.9738522033038229,0.8233462515480338,0.7672330831579931,0.5789473684210527,11.0,5.0,3.0,1.2696187496185303
SSR,5,0.02,0.075,36,400,12,0.3288255195289332,0.35565273401820086,0.5878580036183584,0.6666666666666666,12.0,4.0,2.0,0.8678624629974365
SR3,5,0.02,0.075,36,400,12,0.8750382613361665,0.7885886249134584,0.8436234122623025,0.5263157894736842,10.0,5.0,4.0,166.74106621742249
E-STLSQ,5,0.02,0.075,36,400,12,0.9105242341751859,0.7976260288085817,0.7672330831579931,0.5882352941176471,10.0,3.0,4.0,0.6620924472808838
MIOSR,5,0.02,0.1,36,400,12,0.03350973662439772,0.04136825016658751,0.07799512333453618,1.0,14.0,0.0,0.0,59.78805708885193
STLSQ,5,0.02,0.1,36,400,12,1.0742423939579546,0.9220314140169503,1.0,0.4444444444444444,8.0,4.0,6.0,1.2304694652557373
SSR,5,0.02,0.1,36,400,12,0.6615080045133782,0.6833321436081051,0.8461292029356139,0.625,10.0,2.0,4.0,0.8510680198669434
SR3,5,0.02,0.1,36,400,12,0.8892200014822919,0.7991558363619338,0.8884581006862995,0.5263157894736842,10.0,5.0,4.0,169.22354316711426
E-STLSQ,5,0.02,0.1,36,400,12,1.0960529463634134,0.9435048076327878,1.0,0.3888888888888889,7.0,4.0,7.0,0.687248945236206
MIOSR,5,0.02,0.125,36,400,12,0.047786211792136504,0.05673197483388654,0.1049384041236544,1.0,14.0,0.0,0.0,159.02893209457397
STLSQ,5,0.02,0.125,36,400,12,1.070625220489714,0.9198041097308158,1.0,0.4444444444444444,8.0,4.0,6.0,1.3083901405334473
SSR,5,0.02,0.125,36,400,12,0.5622336830567142,0.4983413571187239,0.6182098368319546,0.5789473684210527,11.0,5.0,3.0,0.8776233196258545
SR3,5,0.02,0.125,36,400,12,0.9014804818825403,0.8075345697931127,0.9199289930999889,0.5263157894736842,10.0,5.0,4.0,176.84405255317688
E-STLSQ,5,0.02,0.125,36,400,12,1.0840385898400284,0.9354294923153298,1.0,0.3888888888888889,7.0,4.0,7.0,0.7469794750213623
MIOSR,5,0.02,0.15,36,400,12,0.06422171991870174,0.07408008890699296,0.13430184840971027,1.0,14.0,0.0,0.0,338.3347613811493
STLSQ,5,0.02,0.15,36,400,12,0.88504989737161,0.725886933784579,0.8330434886539281,0.4074074074074074,11.0,13.0,3.0,1.3062615394592285
SSR,5,0.02,0.15,36,400,12,0.6564615165317863,0.5924811341664367,0.7461578325195399,0.5,10.0,6.0,4.0,0.8777024745941162
SR3,5,0.02,0.15,36,400,12,0.9117409935566436,0.8135854610786569,0.9383174321192691,0.5263157894736842,10.0,5.0,4.0,179.6259365081787
E-STLSQ,5,0.02,0.15,36,400,12,0.7541324520071703,0.6821617611827212,0.8108284037731437,0.5555555555555556,10.0,4.0,4.0,0.7584629058837891
MIOSR,5,0.02,0.175,36,400,12,0.08268959077674233,0.09331199753120806,0.16576348550295295,1.0,14.0,0.0,0.0,449.7163372039795
STLSQ,5,0.02,0.175,36,400,12,0.9276838152746054,0.8870668359768417,1.0,0.2777777777777778,5.0,4.0,9.0,1.2657363414764404
SSR,5,0.02,0.175,36,400,12,0.6959789497422878,0.6300771790676134,0.7747357004815026,0.5,10.0,6.0,4.0,0.8542575836181641
SR3,5,0.02,0.175,36,400,12,1.1244770270000648,0.9109331613490635,0.8975151621523461,0.5,10.0,6.0,4.0,181.5182602405548
E-STLSQ,5,0.02,0.175,36,400,12,0.9947546105494837,0.9502524241602425,1.0,0.16666666666666666,3.0,4.0,11.0,0.6492788791656494
MIOSR,5,0.02,0.19999999999999998,36,400,12,0.10304987207226537,0.11430133410903216,0.1989852776964781,1.0,14.0,0.0,0.0,600.4172902107239
STLSQ,5,0.02,0.19999999999999998,36,400,12,1.0158889331983065,0.9076943494968953,1.0,0.25,5.0,6.0,9.0,1.3366928100585938
SSR,5,0.02,0.19999999999999998,36,400,12,0.8366724016811813,0.772125503064529,0.8420461625225844,0.5,10.0,6.0,4.0,0.8736355304718018
SR3,5,0.02,0.19999999999999998,36,400,12,0.9301310385834191,0.853685088002984,0.8765505903224353,0.625,10.0,2.0,4.0,180.1725354194641
E-STLSQ,5,0.02,0.19999999999999998,36,400,12,1.1520929415580048,0.9715122897534039,1.0,0.18181818181818182,4.0,8.0,10.0,0.722259521484375
