Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,5,0.02,0.025,36,400,7,0.0040546607695832885,0.004813497809321576,0.007559201850468877,1.0,14.0,0.0,0.0,8.114903926849365
STLSQ,5,0.02,0.025,36,400,7,0.0040546607695832885,0.004813497809321576,0.007559201850468877,1.0,14.0,0.0,0.0,1.023040533065796
SSR,5,0.02,0.025,36,400,7,0.0040546607694310205,0.0048134978091238885,0.007559201850263486,1.0,14.0,0.0,0.0,0.7685134410858154
SR3,5,0.02,0.025,36,400,7,0.0040546607695832885,0.004813497809321576,0.007559201850468877,1.0,14.0,0.0,0.0,136.9535527229309
E-STLSQ,5,0.02,0.025,36,400,7,0.0040546607695832885,0.004813497809321576,0.007559201850468877,1.0,14.0,0.0,0.0,0.5152451992034912
MIOSR,5,0.02,0.05,36,400,7,0.009280248727369338,0.01043226222954543,0.017445560362430834,1.0,14.0,0.0,0.0,29.38071608543396
STLSQ,5,0.02,0.05,36,400,7,0.2840193691413667,0.4052363093458004,0.7117183653428043,0.75,12.0,2.0,2.0,1.023319959640503
SSR,5,0.02,0.05,36,400,7,0.009280248727237072,0.010432262229351555,0.017445560361912915,1.0,14.0,0.0,0.0,0.7679617404937744
SR3,5,0.02,0.05,36,400,7,0.4215448274253724,0.5422385950770585,0.8017341821479124,0.8666666666666667,13.0,1.0,1.0,146.50790071487427
E-STLSQ,5,0.02,0.05,36,400,7,0.6167165897862301,0.7756288763882869,1.0,0.2857142857142857,4.0,0.0,10.0,0.5355522632598877
MIOSR,5,0.02,0.075,36,400,7,0.01569075275425986,0.017685711886307867,0.031819347314903434,1.0,14.0,0.0,0.0,11.688779354095459
STLSQ,5,0.02,0.075,36,400,7,0.27935851096674114,0.37318656288462504,0.6703886198970248,0.7058823529411765,12.0,3.0,2.0,1.0159223079681396
SSR,5,0.02,0.075,36,400,7,0.015690752754182687,0.017685711886064076,0.03181934731403269,1.0,14.0,0.0,0.0,0.7720382213592529
SR3,5,0.02,0.075,36,400,7,0.522469293565629,0.6661769344579617,0.9596885714563159,0.8,12.0,1.0,2.0,146.66956567764282
E-STLSQ,5,0.02,0.075,36,400,7,0.36554758758888073,0.47969237814777155,1.0,0.6470588235294118,11.0,3.0,3.0,0.5561847686767578
MIOSR,5,0.02,0.1,36,400,7,0.023265931755672143,0.027007037559008944,0.049856396275106185,1.0,14.0,0.0,0.0,31.48818039894104
STLSQ,5,0.02,0.1,36,400,7,0.2889127855144654,0.3827619183798403,0.6880076315788408,0.7058823529411765,12.0,3.0,2.0,1.0259113311767578
SSR,5,0.02,0.1,36,400,7,0.20389282766788308,0.2454601010368748,0.4150368581805518,0.7647058823529411,13.0,3.0,1.0,0.7709393501281738
SR3,5,0.02,0.1,36,400,7,0.5259901672962793,0.6639540573071094,0.9624626138453243,0.8,12.0,1.0,2.0,149.99462628364563
E-STLSQ,5,0.02,0.1,36,400,7,0.3265776183853546,0.4488088902243275,1.0,0.6470588235294118,11.0,3.0,3.0,0.5474636554718018
MIOSR,5,0.02,0.125,36,400,7,0.031976906846074606,0.0385532490287466,0.07144181691176044,1.0,14.0,0.0,0.0,79.15501666069031
STLSQ,5,0.02,0.125,36,400,7,0.31079736217732856,0.3984359816624226,0.7137453342869879,0.7058823529411765,12.0,3.0,2.0,1.0406525135040283
SSR,5,0.02,0.125,36,400,7,0.03197690684609854,0.03855324902860805,0.07144181691133755,1.0,14.0,0.0,0.0,0.771348237991333
SR3,5,0.02,0.125,36,400,7,0.5308955073099997,0.6622433931981946,0.9660483516460504,0.8,12.0,1.0,2.0,150.87753438949585
E-STLSQ,5,0.02,0.125,36,400,7,0.2880751329371246,0.3865266075530745,0.6967469039109986,0.75,12.0,2.0,2.0,0.5846996307373047
MIOSR,5,0.02,0.15,36,400,7,0.04316410075181327,0.05232857772669027,0.09642970732636846,1.0,14.0,0.0,0.0,274.1374213695526
STLSQ,5,0.02,0.15,36,400,7,0.3366075329928864,0.4204446806911343,0.7469891323715991,0.7058823529411765,12.0,3.0,2.0,1.0526657104492188
SSR,5,0.02,0.15,36,400,7,0.35748539059062634,0.42567918951837297,0.7446076909991288,0.6666666666666666,12.0,4.0,2.0,0.7719001770019531
SR3,5,0.02,0.15,36,400,7,0.5371842713247678,0.6611156372986253,0.9703920802877111,0.8,12.0,1.0,2.0,153.44851326942444
E-STLSQ,5,0.02,0.15,36,400,7,0.3242971996006287,0.4206759656434895,0.7524561720826485,0.75,12.0,2.0,2.0,0.5701663494110107
MIOSR,5,0.02,0.175,36,400,7,0.05642345354663453,0.06825713085796037,0.12464321987538118,1.0,14.0,0.0,0.0,379.0429632663727
STLSQ,5,0.02,0.175,36,400,7,0.4234444913935006,0.441270439620253,0.6656336932109822,0.6,12.0,6.0,2.0,1.1109189987182617
SSR,5,0.02,0.175,36,400,7,0.26375128869921977,0.2901538323731054,0.48132356952646527,0.7647058823529411,13.0,3.0,1.0,0.7810020446777344
SR3,5,0.02,0.175,36,400,7,0.7818197530987784,0.810180911360065,0.9754358327363865,0.6666666666666666,10.0,1.0,4.0,156.5485405921936
E-STLSQ,5,0.02,0.175,36,400,7,0.4487434233520314,0.4998086493331444,1.0,0.5555555555555556,10.0,4.0,4.0,0.5850636959075928
MIOSR,5,0.02,0.19999999999999998,36,400,7,0.07264055518984211,0.08621840257284305,0.15587471898559624,1.0,14.0,0.0,0.0,504.41580843925476
STLSQ,5,0.02,0.19999999999999998,36,400,7,0.9150877415438675,0.6750726977311062,0.7064234399733856,0.375,12.0,18.0,2.0,1.0895969867706299
SSR,5,0.02,0.19999999999999998,36,400,7,0.4154293237930719,0.4832757796932126,0.8245952686459965,0.6666666666666666,12.0,4.0,2.0,0.77066969871521
SR3,5,0.02,0.19999999999999998,36,400,7,1.1816067661118435,1.0935591545780232,1.2755349381201537,0.5555555555555556,10.0,4.0,4.0,155.74390482902527
E-STLSQ,5,0.02,0.19999999999999998,36,400,7,0.4332831068145492,0.43542540780763367,0.6378073064793388,0.6470588235294118,11.0,3.0,3.0,0.6466572284698486
MIOSR,5,0.02,0.22499999999999998,36,400,7,0.09053293509764944,0.10606443033552425,0.18988611111775655,1.0,14.0,0.0,0.0,600.3440275192261
STLSQ,5,0.02,0.22499999999999998,36,400,7,0.9180766434854711,0.7691860504633948,1.0,0.2777777777777778,10.0,22.0,4.0,1.1654281616210938
SSR,5,0.02,0.22499999999999998,36,400,7,0.6472302247763991,0.6452057464472768,1.0,0.5238095238095238,11.0,7.0,3.0,0.8146152496337891
SR3,5,0.02,0.22499999999999998,36,400,7,0.825061686158789,0.8550649589789444,1.0,0.4666666666666667,7.0,1.0,7.0,153.4565782546997
E-STLSQ,5,0.02,0.22499999999999998,36,400,7,0.9436797936530559,0.8756866860327333,1.0,0.16666666666666666,4.0,10.0,10.0,0.5628523826599121
MIOSR,5,0.02,0.24999999999999997,36,400,7,0.4404974250864591,0.5655826771673814,1.0,0.47368421052631576,9.0,5.0,5.0,600.4624600410461
STLSQ,5,0.02,0.24999999999999997,36,400,7,0.9228252464115608,0.7805918163931981,1.0,0.25,9.0,22.0,5.0,1.1844308376312256
SSR,5,0.02,0.24999999999999997,36,400,7,0.713594704312038,0.7067299240428538,1.0,0.45454545454545453,10.0,8.0,4.0,0.7709524631500244
SR3,5,0.02,0.24999999999999997,36,400,7,1.1086385398978083,1.026344694686437,1.0697093566591533,0.4375,7.0,2.0,7.0,153.11074256896973
E-STLSQ,5,0.02,0.24999999999999997,36,400,7,0.9919127243983771,0.9118281668209609,1.0,0.12,3.0,11.0,11.0,0.5956070423126221
MIOSR,5,0.02,0.27499999999999997,36,400,7,0.45710513502998534,0.5708297420464784,1.0,0.47368421052631576,9.0,5.0,5.0,600.5143754482269
STLSQ,5,0.02,0.27499999999999997,36,400,7,0.9175455570906448,0.7369061325454219,1.0,0.2894736842105263,11.0,24.0,3.0,1.1523816585540771
SSR,5,0.02,0.27499999999999997,36,400,7,0.9620852457721345,0.7349763020738229,1.0,0.3125,10.0,18.0,4.0,0.7729654312133789
SR3,5,0.02,0.27499999999999997,36,400,7,1.2002672386395854,1.0262679394741798,1.0827310699606416,0.3333333333333333,7.0,7.0,7.0,152.66064143180847
