Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,5,0.02,0.025,36,400,49,0.005016426780152745,0.006576195095970325,0.01217450749033544,1.0,14.0,0.0,0.0,16.99537205696106
STLSQ,5,0.02,0.025,36,400,49,0.005016426780152745,0.006576195095970325,0.01217450749033544,1.0,14.0,0.0,0.0,1.1239981651306152
SSR,5,0.02,0.025,36,400,49,0.0050164267800030925,0.006576195095874978,0.012174507490324782,1.0,14.0,0.0,0.0,0.8018796443939209
SR3,5,0.02,0.025,36,400,49,0.005016426780152745,0.006576195095970325,0.01217450749033544,1.0,14.0,0.0,0.0,125.43488121032715
E-STLSQ,5,0.02,0.025,36,400,49,0.005016426780152745,0.006576195095970325,0.01217450749033544,1.0,14.0,0.0,0.0,0.5496208667755127
MIOSR,5,0.02,0.05,36,400,49,0.012235359381287461,0.015076936017354122,0.027558019808913592,1.0,14.0,0.0,0.0,24.87898874282837
STLSQ,5,0.02,0.05,36,400,49,0.012235359381287461,0.015076936017354122,0.027558019808913592,1.0,14.0,0.0,0.0,1.1316516399383545
SSR,5,0.02,0.05,36,400,49,0.012235359381031532,0.015076936017055887,0.027558019808476386,1.0,14.0,0.0,0.0,0.7997481822967529
SR3,5,0.02,0.05,36,400,49,0.012235359381287461,0.015076936017354122,0.027558019808913592,1.0,14.0,0.0,0.0,143.73133087158203
E-STLSQ,5,0.02,0.05,36,400,49,0.012235359381287461,0.015076936017354122,0.027558019808913592,1.0,14.0,0.0,0.0,0.574439287185669
MIOSR,5,0.02,0.075,36,400,49,0.021601997085678927,0.02559408073184496,0.04599050677236538,1.0,14.0,0.0,0.0,17.467602252960205
STLSQ,5,0.02,0.075,36,400,49,0.07185453911444836,0.09704380252684308,0.18709502916040066,0.8666666666666667,13.0,1.0,1.0,1.1376473903656006
SSR,5,0.02,0.075,36,400,49,0.0216019970856652,0.025594080731852962,0.045990506772425,1.0,14.0,0.0,0.0,0.7981119155883789
SR3,5,0.02,0.075,36,400,49,0.21688990200914543,0.35157806761271565,0.6714683468213596,0.8666666666666667,13.0,1.0,1.0,138.28586387634277
E-STLSQ,5,0.02,0.075,36,400,49,0.07185453911444836,0.09704380252684308,0.18709502916040066,0.8666666666666667,13.0,1.0,1.0,0.5484321117401123
MIOSR,5,0.02,0.1,36,400,49,0.03308401876597629,0.0381417832792118,0.06730672863723641,1.0,14.0,0.0,0.0,12.862384796142578
STLSQ,5,0.02,0.1,36,400,49,0.2943262774586488,0.3642959682794134,0.5968401137577451,0.8125,13.0,2.0,1.0,1.0429291725158691
SSR,5,0.02,0.1,36,400,49,0.033084018765644305,0.0381417832789076,0.06730672863695164,1.0,14.0,0.0,0.0,0.7954301834106445
SR3,5,0.02,0.1,36,400,49,0.2943262774586488,0.3642959682794134,0.5968401137577451,0.8125,13.0,2.0,1.0,143.03495526313782
E-STLSQ,5,0.02,0.1,36,400,49,0.3013836904015448,0.3655640558662036,0.5968401137577451,0.75,12.0,2.0,2.0,0.5202248096466064
MIOSR,5,0.02,0.125,36,400,49,0.04655702812064054,0.052672085945115264,0.09131335062302104,1.0,14.0,0.0,0.0,63.07452750205994
STLSQ,5,0.02,0.125,36,400,49,0.3052142868920096,0.3717104357957174,0.6053921808279977,0.8125,13.0,2.0,1.0,1.152397871017456
SSR,5,0.02,0.125,36,400,49,0.04655702812047312,0.052672085944917874,0.09131335062269974,1.0,14.0,0.0,0.0,0.8068623542785645
SR3,5,0.02,0.125,36,400,49,0.3052142868920096,0.3717104357957174,0.6053921808279977,0.8125,13.0,2.0,1.0,150.26373100280762
E-STLSQ,5,0.02,0.125,36,400,49,0.3138149022679415,0.37702929855780354,0.6174636284699436,0.75,12.0,2.0,2.0,0.5579876899719238
MIOSR,5,0.02,0.15,36,400,49,0.061908823976557094,0.06909521228336638,0.11779162749886751,1.0,14.0,0.0,0.0,123.16252827644348
STLSQ,5,0.02,0.15,36,400,49,0.2162672833675897,0.2313408141926353,0.3263761263278814,0.7647058823529411,13.0,3.0,1.0,1.0726587772369385
SSR,5,0.02,0.15,36,400,49,0.061908823976192066,0.06909521228292598,0.11779162749809557,1.0,14.0,0.0,0.0,0.7846779823303223
SR3,5,0.02,0.15,36,400,49,0.3181268410476167,0.381254351414818,0.6164903067599073,0.8125,13.0,2.0,1.0,150.0211045742035
E-STLSQ,5,0.02,0.15,36,400,49,0.19732696233982533,0.22712602145353747,0.3263761263278814,0.8666666666666667,13.0,1.0,1.0,0.7131969928741455
MIOSR,5,0.02,0.175,36,400,49,0.07901391697929426,0.0872919895232006,0.14650063143065695,1.0,14.0,0.0,0.0,175.7405824661255
STLSQ,5,0.02,0.175,36,400,49,0.23546726530726322,0.2501041217733767,0.34991987534461955,0.7647058823529411,13.0,3.0,1.0,1.0860998630523682
SSR,5,0.02,0.175,36,400,49,0.07901391697920171,0.08729198952298726,0.1465006314299947,1.0,14.0,0.0,0.0,0.7898423671722412
SR3,5,0.02,0.175,36,400,49,0.3334653007430116,0.3935506959016313,0.6306115340322747,0.8125,13.0,2.0,1.0,151.23874640464783
E-STLSQ,5,0.02,0.175,36,400,49,0.2646343993354546,0.3135659478441238,0.5066294828877766,0.8666666666666667,13.0,1.0,1.0,0.6895017623901367
MIOSR,5,0.02,0.19999999999999998,36,400,49,0.09773613394098098,0.10712227023748508,0.17718088068202786,1.0,14.0,0.0,0.0,354.5985732078552
STLSQ,5,0.02,0.19999999999999998,36,400,49,0.27410190585809063,0.27660613146407975,0.3814032418746247,0.7222222222222222,13.0,4.0,1.0,1.0985980033874512
SSR,5,0.02,0.19999999999999998,36,400,49,0.1432945136748589,0.1416530863882172,0.20416221966601067,0.875,14.0,2.0,0.0,0.7885861396789551
SR3,5,0.02,0.19999999999999998,36,400,49,0.5490558937160039,0.6043163991428977,0.9041178310273335,0.6666666666666666,12.0,4.0,2.0,150.8083300590515
E-STLSQ,5,0.02,0.19999999999999998,36,400,49,0.2839027072624417,0.30005202322964164,0.43813430774184825,0.75,12.0,2.0,2.0,0.7021772861480713
MIOSR,5,0.02,0.22499999999999998,36,400,49,0.11793124213923072,0.1284312066669866,0.20955822455715167,1.0,14.0,0.0,0.0,600.3590486049652
STLSQ,5,0.02,0.22499999999999998,36,400,49,0.6939171459732334,0.6582422783807258,0.8287029694787409,0.5714285714285714,12.0,7.0,2.0,1.100069522857666
SSR,5,0.02,0.22499999999999998,36,400,49,0.17435252685734598,0.17165192767636642,0.24156214962173084,0.875,14.0,2.0,0.0,0.8240370750427246
SR3,5,0.02,0.22499999999999998,36,400,49,0.7514378098404572,0.767041008204936,0.9137424410640499,0.625,10.0,2.0,4.0,152.37182331085205
E-STLSQ,5,0.02,0.22499999999999998,36,400,49,0.6618617741559939,0.7088147007114858,1.0,0.5555555555555556,10.0,4.0,4.0,0.5834856033325195
MIOSR,5,0.02,0.24999999999999997,36,400,49,0.5304715102592316,0.6191312571453917,1.0,0.47368421052631576,9.0,5.0,5.0,600.4395990371704
STLSQ,5,0.02,0.24999999999999997,36,400,49,0.9937159628926838,0.8176614977389602,0.8635460497744462,0.48,12.0,11.0,2.0,1.1056702136993408
SSR,5,0.02,0.24999999999999997,36,400,49,0.2074385661466216,0.2036473250135859,0.28035912823509934,0.875,14.0,2.0,0.0,0.7840147018432617
SR3,5,0.02,0.24999999999999997,36,400,49,0.7793461420327116,0.6914300089887175,0.8532600992126712,0.5,10.0,6.0,4.0,151.4983651638031
E-STLSQ,5,0.02,0.24999999999999997,36,400,49,0.7240646560852649,0.7294907960347975,1.0,0.47368421052631576,9.0,5.0,5.0,0.5981884002685547
MIOSR,5,0.02,0.27499999999999997,36,400,49,0.5456289413870178,0.6264904473807426,1.0,0.47368421052631576,9.0,5.0,5.0,600.5336549282074
STLSQ,5,0.02,0.27499999999999997,36,400,49,1.0955642992307848,0.8502578957809902,0.8345108915354038,0.4,10.0,11.0,4.0,1.1110186576843262
SSR,5,0.02,0.27499999999999997,36,400,49,0.24202579529534057,0.2371678218897426,0.3201263689822116,0.875,14.0,2.0,0.0,0.7874698638916016
SR3,5,0.02,0.27499999999999997,36,400,49,0.7941559445068042,0.7033245538744828,0.8645261561107109,0.5,10.0,6.0,4.0,150.53526782989502
E-STLSQ,5,0.02,0.27499999999999997,36,400,49,1.0632108483689837,0.9063354911965411,1.0,0.3333333333333333,7.0,7.0,7.0,0.5701613426208496
MIOSR,5,0.02,0.3,36,400,49,0.5512593353147559,0.6321914853605994,1.0,0.5555555555555556,10.0,4.0,4.0,600.5209341049194
STLSQ,5,0.02,0.3,36,400,49,0.8106832821843758,0.704882828069966,0.8823307191602472,0.4444444444444444,12.0,13.0,2.0,1.127030849456787
SSR,5,0.02,0.3,36,400,49,0.3186134230690873,0.28260462868428726,0.39303602598428444,0.5833333333333334,14.0,10.0,0.0,0.7911891937255859
SR3,5,0.02,0.3,36,400,49,0.8087888397245276,0.7163982641415896,0.8773420272869945,0.5,10.0,6.0,4.0,149.9283173084259
E-STLSQ,5,0.02,0.3,36,400,49,0.8137948830172931,0.7812731322284847,1.0,0.2727272727272727,6.0,8.0,8.0,0.6803085803985596
