Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,25,0.1,0.25,50,200,1,0.06397053863081319,0.07414154195267175,0.10456624707254925,1.0,3.0,0.0,0.0,2.8536217212677
STLSQ,25,0.1,0.25,50,200,1,0.06397053863081319,0.07414154195267175,0.10456624707254925,1.0,3.0,0.0,0.0,0.2499089241027832
SSR,25,0.1,0.25,50,200,1,0.0639705386308117,0.0741415419526704,0.10456624707254747,1.0,3.0,0.0,0.0,0.04468584060668945
SR3,25,0.1,0.25,50,200,1,0.06397053863081319,0.07414154195267175,0.10456624707254925,1.0,3.0,0.0,0.0,16.81541419029236
E-STLSQ,25,0.1,0.25,50,200,1,0.06397053863081319,0.07414154195267175,0.10456624707254925,1.0,3.0,0.0,0.0,0.1190342903137207
MIOSR,25,0.1,0.5,50,200,1,0.11050689150131017,0.1258720730963501,0.1768489267491674,1.0,3.0,0.0,0.0,2.716644763946533
STLSQ,25,0.1,0.5,50,200,1,0.11050689150131017,0.1258720730963501,0.1768489267491674,1.0,3.0,0.0,0.0,0.24221134185791016
SSR,25,0.1,0.5,50,200,1,0.11050689150131765,0.12587207309635878,0.1768489267491793,1.0,3.0,0.0,0.0,0.044058799743652344
SR3,25,0.1,0.5,50,200,1,0.11050689150131017,0.1258720730963501,0.1768489267491674,1.0,3.0,0.0,0.0,24.229593992233276
E-STLSQ,25,0.1,0.5,50,200,1,0.11050689150131017,0.1258720730963501,0.1768489267491674,1.0,3.0,0.0,0.0,0.12099766731262207
MIOSR,25,0.1,0.75,50,200,1,0.16389291104142226,0.1850788702282848,0.2589288135744907,1.0,3.0,0.0,0.0,2.7121365070343018
STLSQ,25,0.1,0.75,50,200,1,0.16389291104142226,0.1850788702282848,0.2589288135744907,1.0,3.0,0.0,0.0,0.2539827823638916
SSR,25,0.1,0.75,50,200,1,0.16389291104141976,0.1850788702282817,0.2589288135744864,1.0,3.0,0.0,0.0,0.04412436485290527
SR3,25,0.1,0.75,50,200,1,0.16070937431144725,0.1620527540397695,0.2248497318069741,0.6,3.0,2.0,0.0,31.913082599639893
E-STLSQ,25,0.1,0.75,50,200,1,0.16389291104142226,0.1850788702282848,0.2589288135744907,1.0,3.0,0.0,0.0,0.11858558654785156
MIOSR,25,0.1,1.0,50,200,1,0.22273024819125686,0.2500109745576111,0.34836356735283414,1.0,3.0,0.0,0.0,2.685736656188965
STLSQ,25,0.1,1.0,50,200,1,0.22273024819125686,0.2500109745576111,0.34836356735283414,1.0,3.0,0.0,0.0,0.26023125648498535
SSR,25,0.1,1.0,50,200,1,0.22273024819125734,0.2500109745576116,0.348363567352835,1.0,3.0,0.0,0.0,0.04398536682128906
SR3,25,0.1,1.0,50,200,1,0.21763769488748105,0.21628082943837276,0.29791252949932767,0.6,3.0,2.0,0.0,31.39279270172119
E-STLSQ,25,0.1,1.0,50,200,1,0.22384526292760612,0.2503449803042017,0.34836356735283414,1.0,3.0,0.0,0.0,0.11512637138366699
MIOSR,25,0.1,1.25,50,200,1,0.2856822367009975,0.31899246220331695,0.4427561485846776,1.0,3.0,0.0,0.0,2.866360902786255
STLSQ,25,0.1,1.25,50,200,1,0.2856822367009975,0.31899246220331695,0.4427561485846776,1.0,3.0,0.0,0.0,0.2449345588684082
SSR,25,0.1,1.25,50,200,1,0.28568223670098886,0.318992462203307,0.44275614858466394,1.0,3.0,0.0,0.0,0.044027090072631836
SR3,25,0.1,1.25,50,200,1,0.27847347770201825,0.2746448420837875,0.37644559320767657,0.6,3.0,2.0,0.0,26.12243390083313
E-STLSQ,25,0.1,1.25,50,200,1,0.48787013637994386,0.6147382475422377,1.0,0.5,2.0,1.0,1.0,0.1150815486907959
MIOSR,25,0.1,1.5,50,200,1,0.6587952178263607,0.7361706872777499,1.0,0.5,2.0,1.0,1.0,2.9062047004699707
STLSQ,25,0.1,1.5,50,200,1,0.6512113293592566,0.7304318148429362,1.0,0.6666666666666666,2.0,0.0,1.0,0.24326634407043457
SSR,25,0.1,1.5,50,200,1,0.6697799138015509,0.7398174237596543,1.0,0.6666666666666666,2.0,0.0,1.0,0.04377865791320801
SR3,25,0.1,1.5,50,200,1,0.3861942058084622,0.3761104364194088,0.5084275708717834,0.375,3.0,5.0,0.0,26.423805475234985
E-STLSQ,25,0.1,1.5,50,200,1,0.66515464315898,0.7423878335173175,1.0,0.6666666666666666,2.0,0.0,1.0,0.11443161964416504
MIOSR,25,0.1,1.75,50,200,1,0.6601723647050628,0.7350528517859852,1.0,0.5,2.0,1.0,1.0,3.0846238136291504
STLSQ,25,0.1,1.75,50,200,1,0.6550719442566074,0.7306273089665355,1.0,0.6666666666666666,2.0,0.0,1.0,0.24476885795593262
SSR,25,0.1,1.75,50,200,1,0.6734005692137187,0.7401930500659654,1.0,0.6666666666666666,2.0,0.0,1.0,0.0438532829284668
SR3,25,0.1,1.75,50,200,1,0.44584574882079947,0.434340008233507,0.5878201018067799,0.375,3.0,5.0,0.0,40.523011207580566
E-STLSQ,25,0.1,1.75,50,200,1,0.6674948910167533,0.7400434196964741,1.0,0.5,2.0,1.0,1.0,0.11542868614196777
MIOSR,25,0.1,2.0,50,200,1,0.662669471946335,0.7346182746439315,1.0,0.5,2.0,1.0,1.0,3.0309503078460693
STLSQ,25,0.1,2.0,50,200,1,0.6605617204204982,0.7316345744952111,1.0,0.6666666666666666,2.0,0.0,1.0,0.242020845413208
SSR,25,0.1,2.0,50,200,1,0.6785593814252641,0.7413911753824299,1.0,0.6666666666666666,2.0,0.0,1.0,0.04393815994262695
SR3,25,0.1,2.0,50,200,1,0.5298445469167715,0.5193817823818005,0.6966346235536683,0.3,3.0,7.0,0.0,51.06931114196777
E-STLSQ,25,0.1,2.0,50,200,1,0.6707148945786373,0.7378606999910341,1.0,0.5,2.0,1.0,1.0,0.11577486991882324
MIOSR,25,0.1,2.25,50,200,1,0.666252518641647,0.734816028422439,1.0,0.5,2.0,1.0,1.0,3.0463027954101562
STLSQ,25,0.1,2.25,50,200,1,0.6678900952096267,0.7336396585547218,1.0,0.6666666666666666,2.0,0.0,1.0,0.24368739128112793
SSR,25,0.1,2.25,50,200,1,0.6854553599349074,0.7435895274253751,1.0,0.6666666666666666,2.0,0.0,1.0,0.043782711029052734
SR3,25,0.1,2.25,50,200,1,0.6721553157658077,0.6006869239947932,0.7907613141547294,0.21428571428571427,3.0,11.0,0.0,57.56611919403076
E-STLSQ,25,0.1,2.25,50,200,1,0.6678900952096267,0.7336396585547218,1.0,0.6666666666666666,2.0,0.0,1.0,0.11595821380615234
MIOSR,25,0.1,2.5,50,200,1,0.6709280336697724,0.735654194019165,1.0,0.5,2.0,1.0,1.0,3.0871434211730957
STLSQ,25,0.1,2.5,50,200,1,0.67720678545856,0.7368506399618814,1.0,0.6666666666666666,2.0,0.0,1.0,0.24331331253051758
SSR,25,0.1,2.5,50,200,1,0.6942313121335791,0.7469811594521624,1.0,0.6666666666666666,2.0,0.0,1.0,0.043755531311035156
SR3,25,0.1,2.5,50,200,1,0.7472090487061029,0.7447860172994372,1.0,0.2,2.0,7.0,1.0,54.79647135734558
E-STLSQ,25,0.1,2.5,50,200,1,0.6865068300926745,0.7407509645747127,1.0,0.6666666666666666,2.0,0.0,1.0,0.11514163017272949
MIOSR,25,0.1,2.75,50,200,1,0.6767071228800452,0.7371695571790995,1.0,0.5,2.0,1.0,1.0,3.2480156421661377
STLSQ,25,0.1,2.75,50,200,1,0.688574953277581,0.7414828928244873,1.0,0.6666666666666666,2.0,0.0,1.0,0.24158382415771484
SSR,25,0.1,2.75,50,200,1,0.7243810923152956,0.7447563560181445,1.0,0.4,2.0,2.0,1.0,0.04377102851867676
SR3,25,0.1,2.75,50,200,1,0.7616778894422517,0.7479420656805547,1.0,0.2,2.0,7.0,1.0,45.57769799232483
E-STLSQ,25,0.1,2.75,50,200,1,0.7896143138676889,0.8438098355218833,1.0,0.3333333333333333,1.0,0.0,2.0,0.11484622955322266
MIOSR,25,0.1,3.0,50,200,1,0.6835851567085812,0.7394114623854166,1.0,0.5,2.0,1.0,1.0,3.3521335124969482
STLSQ,25,0.1,3.0,50,200,1,0.7425666727045009,0.7372450245802122,1.0,0.3333333333333333,2.0,3.0,1.0,0.23906159400939941
SSR,25,0.1,3.0,50,200,1,0.7379319025794019,0.7502878846227187,1.0,0.4,2.0,2.0,1.0,0.04351520538330078
SR3,25,0.1,3.0,50,200,1,0.7498903634205081,0.7405399637960735,1.0,0.16666666666666666,2.0,9.0,1.0,49.648526668548584
E-STLSQ,25,0.1,3.0,50,200,1,0.7814430029664646,0.8380218605098527,1.0,0.2,1.0,2.0,2.0,0.12401008605957031
