Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,25,0.1,0.25,50,200,18,0.021907781486309636,0.025604278449927142,0.03737787746938648,1.0,3.0,0.0,0.0,7.255980730056763
STLSQ,25,0.1,0.25,50,200,18,0.021907781486309636,0.025604278449927142,0.03737787746938648,1.0,3.0,0.0,0.0,0.3045945167541504
SSR,25,0.1,0.25,50,200,18,0.02190778148631038,0.025604278449927898,0.037377877469387366,1.0,3.0,0.0,0.0,0.05673098564147949
SR3,25,0.1,0.25,50,200,18,0.021907781486309636,0.025604278449927142,0.03737787746938648,1.0,3.0,0.0,0.0,11.988758325576782
E-STLSQ,25,0.1,0.25,50,200,18,0.021907781486309636,0.025604278449927142,0.03737787746938648,1.0,3.0,0.0,0.0,0.16710472106933594
MIOSR,25,0.1,0.5,50,200,18,0.018919938342549087,0.022152785859284672,0.03496910066669523,1.0,3.0,0.0,0.0,7.089231014251709
STLSQ,25,0.1,0.5,50,200,18,0.018919938342549087,0.022152785859284672,0.03496910066669523,1.0,3.0,0.0,0.0,0.2851278781890869
SSR,25,0.1,0.5,50,200,18,0.018919938342554194,0.022152785859289415,0.034969100666701225,1.0,3.0,0.0,0.0,0.056014299392700195
SR3,25,0.1,0.5,50,200,18,0.018919938342549087,0.022152785859284672,0.03496910066669523,1.0,3.0,0.0,0.0,15.79239559173584
E-STLSQ,25,0.1,0.5,50,200,18,0.018919938342549087,0.022152785859284672,0.03496910066669523,1.0,3.0,0.0,0.0,0.16533660888671875
MIOSR,25,0.1,0.75,50,200,18,0.021934690336589274,0.025479170322727993,0.03968291406358482,1.0,3.0,0.0,0.0,7.408243179321289
STLSQ,25,0.1,0.75,50,200,18,0.021934690336589274,0.025479170322727993,0.03968291406358482,1.0,3.0,0.0,0.0,0.3003394603729248
SSR,25,0.1,0.75,50,200,18,0.02193469033658572,0.025479170322724804,0.0396829140635806,1.0,3.0,0.0,0.0,0.05544900894165039
SR3,25,0.1,0.75,50,200,18,0.021934690336589274,0.025479170322727993,0.03968291406358482,1.0,3.0,0.0,0.0,19.350252628326416
E-STLSQ,25,0.1,0.75,50,200,18,0.024151930514642445,0.02719376023850661,0.03968291406358482,1.0,3.0,0.0,0.0,0.15299677848815918
MIOSR,25,0.1,1.0,50,200,18,0.03136246326866624,0.03554101409638358,0.05194002222468597,1.0,3.0,0.0,0.0,7.417934894561768
STLSQ,25,0.1,1.0,50,200,18,0.03136246326866624,0.03554101409638358,0.05194002222468597,1.0,3.0,0.0,0.0,0.3036627769470215
SSR,25,0.1,1.0,50,200,18,0.03136246326866473,0.03554101409638235,0.051940022224684745,1.0,3.0,0.0,0.0,0.05743861198425293
SR3,25,0.1,1.0,50,200,18,0.03136246326866624,0.03554101409638358,0.05194002222468597,1.0,3.0,0.0,0.0,28.59993052482605
E-STLSQ,25,0.1,1.0,50,200,18,0.03136246326866624,0.03554101409638358,0.05194002222468597,1.0,3.0,0.0,0.0,0.14841651916503906
MIOSR,25,0.1,1.25,50,200,18,0.04740846040195915,0.05211005891664519,0.07188253753398377,1.0,3.0,0.0,0.0,7.463565111160278
STLSQ,25,0.1,1.25,50,200,18,0.04740846040195915,0.05211005891664519,0.07188253753398377,1.0,3.0,0.0,0.0,0.3000061511993408
SSR,25,0.1,1.25,50,200,18,0.04740846040194846,0.05211005891663514,0.071882537533969,1.0,3.0,0.0,0.0,0.05542707443237305
SR3,25,0.1,1.25,50,200,18,0.04740846040195915,0.05211005891664519,0.07188253753398377,1.0,3.0,0.0,0.0,37.835880279541016
E-STLSQ,25,0.1,1.25,50,200,18,0.04740846040195915,0.05211005891664519,0.07188253753398377,1.0,3.0,0.0,0.0,0.14570116996765137
MIOSR,25,0.1,1.5,50,200,18,0.07001205697882389,0.07508715939444457,0.0993151289229166,1.0,3.0,0.0,0.0,7.366248846054077
STLSQ,25,0.1,1.5,50,200,18,0.07001205697882389,0.07508715939444457,0.0993151289229166,1.0,3.0,0.0,0.0,0.30005598068237305
SSR,25,0.1,1.5,50,200,18,0.07001205697883069,0.07508715939445093,0.09931512892292504,1.0,3.0,0.0,0.0,0.05573844909667969
SR3,25,0.1,1.5,50,200,18,0.10021459632877344,0.09710172271383642,0.1426364523426652,0.42857142857142855,3.0,4.0,0.0,43.017802238464355
E-STLSQ,25,0.1,1.5,50,200,18,0.07001205697882389,0.07508715939444457,0.0993151289229166,1.0,3.0,0.0,0.0,0.14643025398254395
MIOSR,25,0.1,1.75,50,200,18,0.09881151149451732,0.1041817866281221,0.1336784433742344,1.0,3.0,0.0,0.0,7.6269261837005615
STLSQ,25,0.1,1.75,50,200,18,0.09881151149451732,0.1041817866281221,0.1336784433742344,1.0,3.0,0.0,0.0,0.3081183433532715
SSR,25,0.1,1.75,50,200,18,0.11423879229583633,0.1189989664652946,0.15241477923843094,1.0,3.0,0.0,0.0,0.05575275421142578
SR3,25,0.1,1.75,50,200,18,0.1186101539111276,0.12431604285238357,0.1821782061558359,0.42857142857142855,3.0,4.0,0.0,52.0353479385376
