Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,25,0.1,0.25,50,200,41,0.04030355131647134,0.04803397557351265,0.06637943510990607,1.0,3.0,0.0,0.0,2.866135358810425
STLSQ,25,0.1,0.25,50,200,41,0.04030355131647134,0.04803397557351265,0.06637943510990607,1.0,3.0,0.0,0.0,0.2794804573059082
SSR,25,0.1,0.25,50,200,41,0.040303551316458984,0.048033975573496396,0.06637943510988364,1.0,3.0,0.0,0.0,0.047904253005981445
SR3,25,0.1,0.25,50,200,41,0.04030355131647134,0.04803397557351265,0.06637943510990607,1.0,3.0,0.0,0.0,24.7348530292511
E-STLSQ,25,0.1,0.25,50,200,41,0.06683921559663097,0.07342072533293795,0.09192641316928307,1.0,3.0,0.0,0.0,0.1412956714630127
MIOSR,25,0.1,0.5,50,200,41,0.056915355087851095,0.06725402960989371,0.09392055730831217,1.0,3.0,0.0,0.0,2.8424551486968994
STLSQ,25,0.1,0.5,50,200,41,0.056915355087851095,0.06725402960989371,0.09392055730831217,1.0,3.0,0.0,0.0,0.2818760871887207
SSR,25,0.1,0.5,50,200,41,0.05691535508784603,0.06725402960988705,0.09392055730830284,1.0,3.0,0.0,0.0,0.047957658767700195
SR3,25,0.1,0.5,50,200,41,0.056915355087851095,0.06725402960989371,0.09392055730831217,1.0,3.0,0.0,0.0,36.195539474487305
E-STLSQ,25,0.1,0.5,50,200,41,0.09411553000595763,0.10212884803567354,0.1308480091362556,1.0,3.0,0.0,0.0,0.1379108428955078
MIOSR,25,0.1,0.75,50,200,41,0.07830689437905676,0.09300263610479904,0.13009742166001104,1.0,3.0,0.0,0.0,3.0709354877471924
STLSQ,25,0.1,0.75,50,200,41,0.07830689437905676,0.09300263610479904,0.13009742166001104,1.0,3.0,0.0,0.0,0.26726222038269043
SSR,25,0.1,0.75,50,200,41,0.07830689437905425,0.09300263610479599,0.13009742166000715,1.0,3.0,0.0,0.0,0.04720759391784668
SR3,25,0.1,0.75,50,200,41,0.07830689437905676,0.09300263610479904,0.13009742166001104,1.0,3.0,0.0,0.0,34.28836727142334
E-STLSQ,25,0.1,0.75,50,200,41,0.07830689437905676,0.09300263610479904,0.13009742166001104,1.0,3.0,0.0,0.0,0.13845372200012207
MIOSR,25,0.1,1.0,50,200,41,0.10402466278427536,0.12478324765535075,0.17411398005178458,1.0,3.0,0.0,0.0,3.3047032356262207
STLSQ,25,0.1,1.0,50,200,41,0.7277897969664409,0.8233315115065112,1.0,0.3333333333333333,1.0,0.0,2.0,0.27008819580078125
SSR,25,0.1,1.0,50,200,41,0.19495481099094703,0.23319271338343178,0.3183747305699697,1.0,3.0,0.0,0.0,0.04715418815612793
