Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,25,0.1,0.25,50,200,29,0.02336258676217262,0.02772167946278263,0.03527517345092157,1.0,3.0,0.0,0.0,2.735482931137085
STLSQ,25,0.1,0.25,50,200,29,0.02336258676217262,0.02772167946278263,0.03527517345092157,1.0,3.0,0.0,0.0,0.2846710681915283
SSR,25,0.1,0.25,50,200,29,0.023362586762174287,0.027721679462784258,0.03527517345092379,1.0,3.0,0.0,0.0,0.04799604415893555
SR3,25,0.1,0.25,50,200,29,0.02336258676217262,0.02772167946278263,0.03527517345092157,1.0,3.0,0.0,0.0,9.386685371398926
E-STLSQ,25,0.1,0.25,50,200,29,0.02336258676217262,0.02772167946278263,0.03527517345092157,1.0,3.0,0.0,0.0,0.14734911918640137
MIOSR,25,0.1,0.5,50,200,29,0.018031246292785925,0.021230241824575197,0.030281733260113963,1.0,3.0,0.0,0.0,2.7235260009765625
STLSQ,25,0.1,0.5,50,200,29,0.018031246292785925,0.021230241824575197,0.030281733260113963,1.0,3.0,0.0,0.0,0.2855961322784424
SSR,25,0.1,0.5,50,200,29,0.018031246292784592,0.02123024182457348,0.030281733260111743,1.0,3.0,0.0,0.0,0.04762434959411621
SR3,25,0.1,0.5,50,200,29,0.018031246292785925,0.021230241824575197,0.030281733260113963,1.0,3.0,0.0,0.0,23.448862314224243
E-STLSQ,25,0.1,0.5,50,200,29,0.028508032504024856,0.03317231818937494,0.041917161976457784,1.0,3.0,0.0,0.0,0.13562226295471191
MIOSR,25,0.1,0.75,50,200,29,0.015570792033458495,0.019159117800389,0.031051447062072857,1.0,3.0,0.0,0.0,2.7236557006835938
STLSQ,25,0.1,0.75,50,200,29,0.015570792033458495,0.019159117800389,0.031051447062072857,1.0,3.0,0.0,0.0,0.27555370330810547
SSR,25,0.1,0.75,50,200,29,0.015570792033456274,0.01915911780038704,0.031051447062070525,1.0,3.0,0.0,0.0,0.04718947410583496
SR3,25,0.1,0.75,50,200,29,0.015570792033458495,0.019159117800389,0.031051447062072857,1.0,3.0,0.0,0.0,31.79991602897644
E-STLSQ,25,0.1,0.75,50,200,29,0.01696231265259022,0.01994414188348773,0.031051447062072857,1.0,3.0,0.0,0.0,0.1414928436279297
MIOSR,25,0.1,1.0,50,200,29,0.0160490200519372,0.020880703630536873,0.03484935501531894,1.0,3.0,0.0,0.0,2.7118687629699707
STLSQ,25,0.1,1.0,50,200,29,0.0160490200519372,0.020880703630536873,0.03484935501531894,1.0,3.0,0.0,0.0,0.27892041206359863
SSR,25,0.1,1.0,50,200,29,0.016049020051938683,0.02088070363053756,0.034849355015319494,1.0,3.0,0.0,0.0,0.047594547271728516
SR3,25,0.1,1.0,50,200,29,0.09924421322996753,0.09890787849490798,0.13381607400015927,0.42857142857142855,3.0,4.0,0.0,45.76343488693237
E-STLSQ,25,0.1,1.0,50,200,29,0.0160490200519372,0.020880703630536873,0.03484935501531894,1.0,3.0,0.0,0.0,0.14292263984680176
MIOSR,25,0.1,1.25,50,200,29,0.01950418304213482,0.025268566082369343,0.041699437341330636,1.0,3.0,0.0,0.0,2.7631874084472656
STLSQ,25,0.1,1.25,50,200,29,0.01950418304213482,0.025268566082369343,0.041699437341330636,1.0,3.0,0.0,0.0,0.26751255989074707
SSR,25,0.1,1.25,50,200,29,0.023831472147195793,0.02893664944499366,0.046920170414804896,1.0,3.0,0.0,0.0,0.047113656997680664
SR3,25,0.1,1.25,50,200,29,0.2175904859721076,0.1740349647172435,0.1911006163691118,0.3,3.0,7.0,0.0,56.71827578544617
E-STLSQ,25,0.1,1.25,50,200,29,0.01950418304213482,0.025268566082369343,0.041699437341330636,1.0,3.0,0.0,0.0,0.14319539070129395
