Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,25,0.1,0.25,50,200,31,0.05965788200915426,0.06944952535333077,0.0969796887255312,1.0,3.0,0.0,0.0,2.9381484985351562
STLSQ,25,0.1,0.25,50,200,31,0.05965788200915426,0.06944952535333077,0.0969796887255312,1.0,3.0,0.0,0.0,0.2622063159942627
SSR,25,0.1,0.25,50,200,31,0.0596578820091499,0.06944952535332594,0.09697968872552454,1.0,3.0,0.0,0.0,0.04736661911010742
SR3,25,0.1,0.25,50,200,31,0.05965788200915426,0.06944952535333077,0.0969796887255312,1.0,3.0,0.0,0.0,5.904615163803101
E-STLSQ,25,0.1,0.25,50,200,31,0.05965788200915426,0.06944952535333077,0.0969796887255312,1.0,3.0,0.0,0.0,0.12377142906188965
MIOSR,25,0.1,0.5,50,200,31,0.09659511550643562,0.10981806883997641,0.15304171886025797,1.0,3.0,0.0,0.0,2.6693453788757324
STLSQ,25,0.1,0.5,50,200,31,0.09659511550643562,0.10981806883997641,0.15304171886025797,1.0,3.0,0.0,0.0,0.25711655616760254
SSR,25,0.1,0.5,50,200,31,0.09659511550643225,0.10981806883997271,0.1530417188602533,1.0,3.0,0.0,0.0,0.047101497650146484
SR3,25,0.1,0.5,50,200,31,0.09659511550643562,0.10981806883997641,0.15304171886025797,1.0,3.0,0.0,0.0,14.274134874343872
E-STLSQ,25,0.1,0.5,50,200,31,0.09659511550643562,0.10981806883997641,0.15304171886025797,1.0,3.0,0.0,0.0,0.12707781791687012
MIOSR,25,0.1,0.75,50,200,31,0.1357616158701053,0.15230454793742484,0.2114699392821635,1.0,3.0,0.0,0.0,2.6179606914520264
STLSQ,25,0.1,0.75,50,200,31,0.1357616158701053,0.15230454793742484,0.2114699392821635,1.0,3.0,0.0,0.0,0.24660968780517578
SSR,25,0.1,0.75,50,200,31,0.13576161587011026,0.1523045479374304,0.21146993928217106,1.0,3.0,0.0,0.0,0.04633450508117676
SR3,25,0.1,0.75,50,200,31,0.1357616158701053,0.15230454793742484,0.2114699392821635,1.0,3.0,0.0,0.0,47.139185667037964
E-STLSQ,25,0.1,0.75,50,200,31,0.13589930079845725,0.1523449829757755,0.2114699392821635,1.0,3.0,0.0,0.0,0.11464047431945801
