Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,25,0.1,0.25,50,200,33,0.010350768378471967,0.014327464560366798,0.023746382047547865,1.0,3.0,0.0,0.0,2.678438663482666
STLSQ,25,0.1,0.25,50,200,33,0.010350768378471967,0.014327464560366798,0.023746382047547865,1.0,3.0,0.0,0.0,0.26364564895629883
SSR,25,0.1,0.25,50,200,33,0.010350768378473374,0.014327464560367384,0.02374638204754831,1.0,3.0,0.0,0.0,0.051706552505493164
SR3,25,0.1,0.25,50,200,33,0.010350768378471967,0.014327464560366798,0.023746382047547865,1.0,3.0,0.0,0.0,8.943376302719116
E-STLSQ,25,0.1,0.25,50,200,33,0.010350768378471967,0.014327464560366798,0.023746382047547865,1.0,3.0,0.0,0.0,0.138535737991333
MIOSR,25,0.1,0.5,50,200,33,0.03778698188698174,0.03808122174833994,0.04278264767766271,1.0,3.0,0.0,0.0,2.795490026473999
STLSQ,25,0.1,0.5,50,200,33,0.03778698188698174,0.03808122174833994,0.04278264767766271,1.0,3.0,0.0,0.0,0.2776622772216797
SSR,25,0.1,0.5,50,200,33,0.03778698188699262,0.0380812217483501,0.04278264767766515,1.0,3.0,0.0,0.0,0.052262306213378906
SR3,25,0.1,0.5,50,200,33,0.03778698188698174,0.03808122174833994,0.04278264767766271,1.0,3.0,0.0,0.0,20.752185821533203
E-STLSQ,25,0.1,0.5,50,200,33,0.03778698188698174,0.03808122174833994,0.04278264767766271,1.0,3.0,0.0,0.0,0.14269089698791504
MIOSR,25,0.1,0.75,50,200,33,0.0556228210515611,0.05580260775072358,0.06106292559521753,1.0,3.0,0.0,0.0,2.7889885902404785
STLSQ,25,0.1,0.75,50,200,33,0.0556228210515611,0.05580260775072358,0.06106292559521753,1.0,3.0,0.0,0.0,0.2896842956542969
SSR,25,0.1,0.75,50,200,33,0.05562282105156857,0.055802607750731016,0.061062925595227524,1.0,3.0,0.0,0.0,0.05074501037597656
SR3,25,0.1,0.75,50,200,33,0.0556228210515611,0.05580260775072358,0.06106292559521753,1.0,3.0,0.0,0.0,42.50661659240723
E-STLSQ,25,0.1,0.75,50,200,33,0.0556228210515611,0.05580260775072358,0.06106292559521753,1.0,3.0,0.0,0.0,0.1457996368408203
MIOSR,25,0.1,1.0,50,200,33,0.06356498925115191,0.06394672362129765,0.07272822610329177,1.0,3.0,0.0,0.0,2.7585344314575195
STLSQ,25,0.1,1.0,50,200,33,0.06356498925115191,0.06394672362129765,0.07272822610329177,1.0,3.0,0.0,0.0,0.30774354934692383
SSR,25,0.1,1.0,50,200,33,0.06356498925114888,0.06394672362129471,0.07272822610328933,1.0,3.0,0.0,0.0,0.05092000961303711
SR3,25,0.1,1.0,50,200,33,0.06356498925115191,0.06394672362129765,0.07272822610329177,1.0,3.0,0.0,0.0,58.56318664550781
E-STLSQ,25,0.1,1.0,50,200,33,0.04712920053017444,0.047385652419166535,0.05257756977006256,1.0,3.0,0.0,0.0,0.1523301601409912
MIOSR,25,0.1,1.25,50,200,33,0.061617796399413116,0.06248578805372705,0.07421101106223515,1.0,3.0,0.0,0.0,2.7320618629455566
STLSQ,25,0.1,1.25,50,200,33,0.061617796399413116,0.06248578805372705,0.07421101106223515,1.0,3.0,0.0,0.0,0.27478647232055664
SSR,25,0.1,1.25,50,200,33,0.06161779639941275,0.06248578805372664,0.07421101106223382,1.0,3.0,0.0,0.0,0.050191402435302734
SR3,25,0.1,1.25,50,200,33,0.06911957724266349,0.05514843830553973,0.057867068119572984,0.375,3.0,5.0,0.0,66.21835494041443
E-STLSQ,25,0.1,1.25,50,200,33,0.049049958515230564,0.049717060102300224,0.058172856877360735,1.0,3.0,0.0,0.0,0.13984179496765137
MIOSR,25,0.1,1.5,50,200,33,0.050078535502405895,0.05232212013172703,0.06593290046845723,1.0,3.0,0.0,0.0,2.7840800285339355
STLSQ,25,0.1,1.5,50,200,33,0.050078535502405895,0.05232212013172703,0.06593290046845723,1.0,3.0,0.0,0.0,0.2705495357513428
SSR,25,0.1,1.5,50,200,33,0.05007853550240419,0.05232212013172558,0.0659329004684559,1.0,3.0,0.0,0.0,0.05083322525024414
SR3,25,0.1,1.5,50,200,33,0.050623205076684656,0.04057166632226466,0.04244878522823359,0.375,3.0,5.0,0.0,67.32553172111511
E-STLSQ,25,0.1,1.5,50,200,33,0.050078535502405895,0.05232212013172703,0.06593290046845723,1.0,3.0,0.0,0.0,0.1300489902496338
MIOSR,25,0.1,1.75,50,200,33,0.029905511709480487,0.036541056367582536,0.0486201088176319,1.0,3.0,0.0,0.0,2.8072166442871094
STLSQ,25,0.1,1.75,50,200,33,0.029905511709480487,0.036541056367582536,0.0486201088176319,1.0,3.0,0.0,0.0,0.26308417320251465
SSR,25,0.1,1.75,50,200,33,0.02990551170948082,0.03654105636758225,0.048620108817631236,1.0,3.0,0.0,0.0,0.05019521713256836
SR3,25,0.1,1.75,50,200,33,0.055608895954675865,0.045992137292617245,0.06669916007295935,0.3,3.0,7.0,0.0,67.32045936584473
E-STLSQ,25,0.1,1.75,50,200,33,0.025914708531245223,0.03255227698541102,0.0486201088176319,1.0,3.0,0.0,0.0,0.13265514373779297
MIOSR,25,0.1,2.0,50,200,33,0.02782165941359634,0.02929186276344372,0.040607935907284176,1.0,3.0,0.0,0.0,2.836603879928589
STLSQ,25,0.1,2.0,50,200,33,0.02782165941359634,0.02929186276344372,0.040607935907284176,1.0,3.0,0.0,0.0,0.2655327320098877
SSR,25,0.1,2.0,50,200,33,0.027821659413596638,0.029291862763443033,0.040607935907279735,1.0,3.0,0.0,0.0,0.05075335502624512
SR3,25,0.1,2.0,50,200,33,0.06352092490735857,0.05539746626207429,0.06796046470256786,0.3,3.0,7.0,0.0,64.09451031684875
E-STLSQ,25,0.1,2.0,50,200,33,0.023864205759767627,0.02738337689007017,0.040607935907284176,1.0,3.0,0.0,0.0,0.1308887004852295
MIOSR,25,0.1,2.25,50,200,33,0.03521242876481682,0.05176850742160973,0.0888747491013151,1.0,3.0,0.0,0.0,2.8021185398101807
STLSQ,25,0.1,2.25,50,200,33,0.03521242876481682,0.05176850742160973,0.0888747491013151,1.0,3.0,0.0,0.0,0.2682018280029297
SSR,25,0.1,2.25,50,200,33,0.035212428764815784,0.05176850742160915,0.08887474910131432,1.0,3.0,0.0,0.0,0.05034184455871582
SR3,25,0.1,2.25,50,200,33,0.09716105836109329,0.08075219509928283,0.10613510597155007,0.3,3.0,7.0,0.0,68.33990287780762
E-STLSQ,25,0.1,2.25,50,200,33,0.05289428904933402,0.06368826903817222,0.10118955885936154,1.0,3.0,0.0,0.0,0.1413555145263672
MIOSR,25,0.1,2.5,50,200,33,0.07720127960692542,0.09041869644520385,0.14368732738933587,1.0,3.0,0.0,0.0,2.8566482067108154
STLSQ,25,0.1,2.5,50,200,33,0.07720127960692542,0.09041869644520385,0.14368732738933587,1.0,3.0,0.0,0.0,0.2735304832458496
SSR,25,0.1,2.5,50,200,33,0.15306353645028706,0.1699700691701966,0.24960225183972606,1.0,3.0,0.0,0.0,0.05037546157836914
SR3,25,0.1,2.5,50,200,33,0.13638351965450965,0.11668266611930779,0.15823195525628952,0.3,3.0,7.0,0.0,68.89268779754639
E-STLSQ,25,0.1,2.5,50,200,33,0.09411034336046982,0.10447069174666375,0.15547521475155934,1.0,3.0,0.0,0.0,0.13232898712158203
MIOSR,25,0.1,2.75,50,200,33,0.1239513145963755,0.13610600479635215,0.2032930106238635,1.0,3.0,0.0,0.0,2.885566473007202
STLSQ,25,0.1,2.75,50,200,33,0.1239513145963755,0.13610600479635215,0.2032930106238635,1.0,3.0,0.0,0.0,0.28394246101379395
SSR,25,0.1,2.75,50,200,33,0.19364936088847698,0.20970500693152527,0.3005129096306497,1.0,3.0,0.0,0.0,0.05225777626037598
SR3,25,0.1,2.75,50,200,33,0.1796846049328323,0.15871934556810513,0.2141167641520143,0.3,3.0,7.0,0.0,68.52224135398865
E-STLSQ,25,0.1,2.75,50,200,33,0.1329724649804471,0.14356985779835482,0.2086154621034585,1.0,3.0,0.0,0.0,0.13270139694213867
MIOSR,25,0.1,3.0,50,200,33,0.17415586333588215,0.1859121406935745,0.26596449949899503,1.0,3.0,0.0,0.0,2.89129900932312
STLSQ,25,0.1,3.0,50,200,33,0.17415586333588215,0.1859121406935745,0.26596449949899503,1.0,3.0,0.0,0.0,0.2919917106628418
SSR,25,0.1,3.0,50,200,33,0.40587368418278896,0.43264030156620453,0.5844503307711826,1.0,3.0,0.0,0.0,0.05239748954772949
SR3,25,0.1,3.0,50,200,33,0.2256212846652473,0.20421026158927438,0.27192134165199044,0.3,3.0,7.0,0.0,69.07942986488342
E-STLSQ,25,0.1,3.0,50,200,33,0.19051243428291156,0.20018961775123348,0.2749431731700672,1.0,3.0,0.0,0.0,0.14372539520263672
