Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,25,0.1,0.25,50,200,48,0.026805004389370685,0.029926658349681633,0.04212989515644572,1.0,3.0,0.0,0.0,2.732175350189209
STLSQ,25,0.1,0.25,50,200,48,0.026805004389370685,0.029926658349681633,0.04212989515644572,1.0,3.0,0.0,0.0,0.285447359085083
SSR,25,0.1,0.25,50,200,48,0.026805004389370207,0.02992665834968114,0.04212989515644516,1.0,3.0,0.0,0.0,0.050942420959472656
SR3,25,0.1,0.25,50,200,48,0.026805004389370685,0.029926658349681633,0.04212989515644572,1.0,3.0,0.0,0.0,8.202294826507568
E-STLSQ,25,0.1,0.25,50,200,48,0.026805004389370685,0.029926658349681633,0.04212989515644572,1.0,3.0,0.0,0.0,0.13722538948059082
MIOSR,25,0.1,0.5,50,200,48,0.030586889983577874,0.03318076135661256,0.04713907720564481,1.0,3.0,0.0,0.0,2.857483148574829
STLSQ,25,0.1,0.5,50,200,48,0.030586889983577874,0.03318076135661256,0.04713907720564481,1.0,3.0,0.0,0.0,0.2767980098724365
SSR,25,0.1,0.5,50,200,48,0.03058688998357865,0.033180761356613665,0.047139077205646474,1.0,3.0,0.0,0.0,0.05109143257141113
SR3,25,0.1,0.5,50,200,48,0.030586889983577874,0.03318076135661256,0.04713907720564481,1.0,3.0,0.0,0.0,24.20393705368042
E-STLSQ,25,0.1,0.5,50,200,48,0.030586889983577874,0.03318076135661256,0.04713907720564481,1.0,3.0,0.0,0.0,0.1396045684814453
MIOSR,25,0.1,0.75,50,200,48,0.03485243115157921,0.03773306818486361,0.054132407208998146,1.0,3.0,0.0,0.0,2.8118937015533447
STLSQ,25,0.1,0.75,50,200,48,0.03485243115157921,0.03773306818486361,0.054132407208998146,1.0,3.0,0.0,0.0,0.27985453605651855
SSR,25,0.1,0.75,50,200,48,0.03485243115158373,0.037733068184869434,0.05413240720900736,1.0,3.0,0.0,0.0,0.05078768730163574
SR3,25,0.1,0.75,50,200,48,0.03485243115157921,0.03773306818486361,0.054132407208998146,1.0,3.0,0.0,0.0,44.396904706954956
E-STLSQ,25,0.1,0.75,50,200,48,0.05572421476634796,0.06797845103854964,0.08393004231951662,1.0,3.0,0.0,0.0,0.13449478149414062
MIOSR,25,0.1,1.0,50,200,48,0.03950683269501609,0.04336080209974867,0.06312618692907823,1.0,3.0,0.0,0.0,2.8820557594299316
STLSQ,25,0.1,1.0,50,200,48,0.03950683269501609,0.04336080209974867,0.06312618692907823,1.0,3.0,0.0,0.0,0.2863121032714844
SSR,25,0.1,1.0,50,200,48,0.03950683269502009,0.043360802099753674,0.06312618692908578,1.0,3.0,0.0,0.0,0.0505375862121582
SR3,25,0.1,1.0,50,200,48,0.09873564977229932,0.09481702808570842,0.10098348326847872,0.6,3.0,2.0,0.0,54.55496168136597
E-STLSQ,25,0.1,1.0,50,200,48,0.06660133738001739,0.08077070576579469,0.10098348326847872,1.0,3.0,0.0,0.0,0.13563942909240723
MIOSR,25,0.1,1.25,50,200,48,0.04444766879021648,0.050194047145098,0.07414693396216587,1.0,3.0,0.0,0.0,2.855602502822876
STLSQ,25,0.1,1.25,50,200,48,0.04444766879021648,0.050194047145098,0.07414693396216587,1.0,3.0,0.0,0.0,0.28856945037841797
SSR,25,0.1,1.25,50,200,48,0.04444766879021548,0.0501940471450969,0.07414693396216443,1.0,3.0,0.0,0.0,0.05016732215881348
SR3,25,0.1,1.25,50,200,48,0.11799481109389946,0.10959304349283587,0.11572022323088549,0.5,3.0,3.0,0.0,50.79428505897522
E-STLSQ,25,0.1,1.25,50,200,48,0.07691322250839783,0.09336958925255516,0.12038028681360291,1.0,3.0,0.0,0.0,0.13003134727478027
MIOSR,25,0.1,1.5,50,200,48,0.0495679373253867,0.05860221238478821,0.08722662733900566,1.0,3.0,0.0,0.0,2.88655948638916
STLSQ,25,0.1,1.5,50,200,48,0.0495679373253867,0.05860221238478821,0.08722662733900566,1.0,3.0,0.0,0.0,0.29146552085876465
SSR,25,0.1,1.5,50,200,48,0.04956793732539,0.058602212384792324,0.08722662733901176,1.0,3.0,0.0,0.0,0.04963850975036621
SR3,25,0.1,1.5,50,200,48,0.13166579484019325,0.12125270127889813,0.13666373185807645,0.42857142857142855,3.0,4.0,0.0,44.971250772476196
E-STLSQ,25,0.1,1.5,50,200,48,0.10354987102814657,0.12573049532801228,0.1683978083424239,1.0,3.0,0.0,0.0,0.12463641166687012
MIOSR,25,0.1,1.75,50,200,48,0.05476745295525909,0.06907829487680162,0.10239285357811201,1.0,3.0,0.0,0.0,2.748403310775757
STLSQ,25,0.1,1.75,50,200,48,0.05476745295525909,0.06907829487680162,0.10239285357811201,1.0,3.0,0.0,0.0,0.29230165481567383
SSR,25,0.1,1.75,50,200,48,0.05476745295525424,0.0690782948767961,0.10239285357810435,1.0,3.0,0.0,0.0,0.04999971389770508
SR3,25,0.1,1.75,50,200,48,0.16471206884784223,0.15048515618086175,0.16022210321169106,0.42857142857142855,3.0,4.0,0.0,43.36059880256653
E-STLSQ,25,0.1,1.75,50,200,48,0.11648912706383359,0.14115992684913706,0.18841704793218184,1.0,3.0,0.0,0.0,0.13175463676452637
MIOSR,25,0.1,2.0,50,200,48,0.07011730306275336,0.08212763859250023,0.11965452612715333,1.0,3.0,0.0,0.0,2.763129234313965
STLSQ,25,0.1,2.0,50,200,48,0.07011730306275336,0.08212763859250023,0.11965452612715333,1.0,3.0,0.0,0.0,0.28464770317077637
SSR,25,0.1,2.0,50,200,48,0.07891462633918449,0.09209105249348175,0.1333940475482741,1.0,3.0,0.0,0.0,0.050003767013549805
SR3,25,0.1,2.0,50,200,48,0.19774500941691264,0.1798969286440247,0.18767001033450367,0.42857142857142855,3.0,4.0,0.0,46.01303029060364
E-STLSQ,25,0.1,2.0,50,200,48,0.07011730306275336,0.08212763859250023,0.11965452612715333,1.0,3.0,0.0,0.0,0.13763952255249023
MIOSR,25,0.1,2.25,50,200,48,0.08860375095245514,0.09817368798705159,0.1389847485629978,1.0,3.0,0.0,0.0,2.841381549835205
STLSQ,25,0.1,2.25,50,200,48,0.08860375095245514,0.09817368798705159,0.1389847485629978,1.0,3.0,0.0,0.0,0.27965378761291504
SSR,25,0.1,2.25,50,200,48,0.16480380258036606,0.1841850457851618,0.25708145487580436,1.0,3.0,0.0,0.0,0.05005693435668945
SR3,25,0.1,2.25,50,200,48,0.33546339558488664,0.2502936937644496,0.26915574445893886,0.25,3.0,9.0,0.0,43.81726431846619
E-STLSQ,25,0.1,2.25,50,200,48,0.08860375095245514,0.09817368798705159,0.1389847485629978,1.0,3.0,0.0,0.0,0.1396028995513916
MIOSR,25,0.1,2.5,50,200,48,0.11025899631493048,0.11749455947378709,0.16030324600919954,1.0,3.0,0.0,0.0,3.1532349586486816
STLSQ,25,0.1,2.5,50,200,48,0.11025899631493048,0.11749455947378709,0.16030324600919954,1.0,3.0,0.0,0.0,0.2971353530883789
SSR,25,0.1,2.5,50,200,48,0.18301702420175728,0.19906810610240738,0.2727788458302557,1.0,3.0,0.0,0.0,0.04996538162231445
SR3,25,0.1,2.5,50,200,48,0.24083932675832345,0.22036810228663484,0.2681350995596187,0.2727272727272727,3.0,8.0,0.0,54.45344090461731
E-STLSQ,25,0.1,2.5,50,200,48,0.11025899631493048,0.11749455947378709,0.16030324600919954,1.0,3.0,0.0,0.0,0.1409008502960205
MIOSR,25,0.1,2.75,50,200,48,0.13501516382692583,0.14019199606684468,0.18346139302266185,1.0,3.0,0.0,0.0,3.31209397315979
STLSQ,25,0.1,2.75,50,200,48,0.08170530176511155,0.09039334289143232,0.11091063318451222,0.75,3.0,1.0,0.0,0.30086612701416016
SSR,25,0.1,2.75,50,200,48,0.20416572118994245,0.21683361160865108,0.2901069448489543,1.0,3.0,0.0,0.0,0.050324440002441406
SR3,25,0.1,2.75,50,200,48,0.24932457113671105,0.22628424999256283,0.28267667995583545,0.2727272727272727,3.0,8.0,0.0,57.78372311592102
E-STLSQ,25,0.1,2.75,50,200,48,0.07568043420060404,0.08978897121349867,0.11091063318451222,1.0,3.0,0.0,0.0,0.14148187637329102
MIOSR,25,0.1,3.0,50,200,48,0.162687226309863,0.16618438818146986,0.20823298505175147,1.0,3.0,0.0,0.0,3.4098949432373047
STLSQ,25,0.1,3.0,50,200,48,0.09878372293067401,0.10393565348231343,0.12535326923586565,0.75,3.0,1.0,0.0,0.2936556339263916
SSR,25,0.1,3.0,50,200,48,0.22811510383368283,0.23760079400267686,0.30892256932796713,1.0,3.0,0.0,0.0,0.05043387413024902
SR3,25,0.1,3.0,50,200,48,0.3241676410642403,0.2896120360945087,0.36835945585904445,0.23076923076923078,3.0,10.0,0.0,61.983099699020386
E-STLSQ,25,0.1,3.0,50,200,48,0.3903326331853855,0.5821495850398668,1.0,0.5,2.0,1.0,1.0,0.1365361213684082
