Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,25,0.1,0.25,50,200,49,0.03287435768431638,0.03401321046405813,0.04519671572935691,1.0,3.0,0.0,0.0,2.6810896396636963
STLSQ,25,0.1,0.25,50,200,49,0.03287435768431638,0.03401321046405813,0.04519671572935691,1.0,3.0,0.0,0.0,0.25623369216918945
SSR,25,0.1,0.25,50,200,49,0.032874357684316936,0.03401321046405864,0.04519671572935735,1.0,3.0,0.0,0.0,0.048546552658081055
SR3,25,0.1,0.25,50,200,49,0.03287435768431638,0.03401321046405813,0.04519671572935691,1.0,3.0,0.0,0.0,7.274413824081421
E-STLSQ,25,0.1,0.25,50,200,49,0.03287435768431638,0.03401321046405813,0.04519671572935691,1.0,3.0,0.0,0.0,0.12356805801391602
MIOSR,25,0.1,0.5,50,200,49,0.050172263160283524,0.05262815886895278,0.06896681671426652,1.0,3.0,0.0,0.0,2.6408824920654297
STLSQ,25,0.1,0.5,50,200,49,0.050172263160283524,0.05262815886895278,0.06896681671426652,1.0,3.0,0.0,0.0,0.2469167709350586
SSR,25,0.1,0.5,50,200,49,0.05017226316028286,0.05262815886895222,0.06896681671426508,1.0,3.0,0.0,0.0,0.04846310615539551
SR3,25,0.1,0.5,50,200,49,0.050172263160283524,0.05262815886895278,0.06896681671426652,1.0,3.0,0.0,0.0,8.992768049240112
E-STLSQ,25,0.1,0.5,50,200,49,0.050172263160283524,0.05262815886895278,0.06896681671426652,1.0,3.0,0.0,0.0,0.1472482681274414
MIOSR,25,0.1,0.75,50,200,49,0.0758842392637203,0.07912408876748887,0.10593473320968361,1.0,3.0,0.0,0.0,2.6834802627563477
STLSQ,25,0.1,0.75,50,200,49,0.0758842392637203,0.07912408876748887,0.10593473320968361,1.0,3.0,0.0,0.0,0.2678685188293457
SSR,25,0.1,0.75,50,200,49,0.07588423926371508,0.0791240887674838,0.10593473320967595,1.0,3.0,0.0,0.0,0.04836463928222656
SR3,25,0.1,0.75,50,200,49,0.0758842392637203,0.07912408876748887,0.10593473320968361,1.0,3.0,0.0,0.0,22.97610330581665
