Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,25,0.1,0.25,50,200,3,0.037681355521125205,0.04550009078006162,0.06678281797755337,1.0,3.0,0.0,0.0,2.8404622077941895
STLSQ,25,0.1,0.25,50,200,3,0.037681355521125205,0.04550009078006162,0.06678281797755337,1.0,3.0,0.0,0.0,0.23951292037963867
SSR,25,0.1,0.25,50,200,3,0.03768135552112051,0.04550009078005575,0.06678281797754548,1.0,3.0,0.0,0.0,0.0445256233215332
SR3,25,0.1,0.25,50,200,3,0.037681355521125205,0.04550009078006162,0.06678281797755337,1.0,3.0,0.0,0.0,7.406322240829468
E-STLSQ,25,0.1,0.25,50,200,3,0.037681355521125205,0.04550009078006162,0.06678281797755337,1.0,3.0,0.0,0.0,0.12377619743347168
MIOSR,25,0.1,0.5,50,200,3,0.05297502911341608,0.0634711688145456,0.09447338268979533,1.0,3.0,0.0,0.0,2.607788562774658
STLSQ,25,0.1,0.5,50,200,3,0.05297502911341608,0.0634711688145456,0.09447338268979533,1.0,3.0,0.0,0.0,0.23238205909729004
SSR,25,0.1,0.5,50,200,3,0.052975029113416526,0.06347116881454623,0.09447338268979621,1.0,3.0,0.0,0.0,0.04419374465942383
SR3,25,0.1,0.5,50,200,3,0.05297502911341608,0.0634711688145456,0.09447338268979533,1.0,3.0,0.0,0.0,14.258930683135986
E-STLSQ,25,0.1,0.5,50,200,3,0.05297502911341608,0.0634711688145456,0.09447338268979533,1.0,3.0,0.0,0.0,0.12346482276916504
MIOSR,25,0.1,0.75,50,200,3,0.0699556904509896,0.08408588814273481,0.12588569149096362,1.0,3.0,0.0,0.0,2.689002513885498
STLSQ,25,0.1,0.75,50,200,3,0.0699556904509896,0.08408588814273481,0.12588569149096362,1.0,3.0,0.0,0.0,0.24012517929077148
SSR,25,0.1,0.75,50,200,3,0.06995569045099244,0.0840858881427383,0.1258856914909684,1.0,3.0,0.0,0.0,0.0435481071472168
SR3,25,0.1,0.75,50,200,3,0.0699556904509896,0.08408588814273481,0.12588569149096362,1.0,3.0,0.0,0.0,19.690218210220337
E-STLSQ,25,0.1,0.75,50,200,3,0.08339226410937939,0.1011248565569962,0.15166514571899037,1.0,3.0,0.0,0.0,0.11951637268066406
MIOSR,25,0.1,1.0,50,200,3,0.08838918679510388,0.10717460874845788,0.16080775778828427,1.0,3.0,0.0,0.0,2.806434154510498
