Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,25,0.1,0.25,50,200,35,0.04401256765493933,0.050253881401710734,0.0660017975163052,1.0,3.0,0.0,0.0,2.7745344638824463
STLSQ,25,0.1,0.25,50,200,35,0.04401256765493933,0.050253881401710734,0.0660017975163052,1.0,3.0,0.0,0.0,0.28497743606567383
SSR,25,0.1,0.25,50,200,35,0.04401256765493681,0.05025388140170786,0.0660017975163012,1.0,3.0,0.0,0.0,0.05039095878601074
SR3,25,0.1,0.25,50,200,35,0.04401256765493933,0.050253881401710734,0.0660017975163052,1.0,3.0,0.0,0.0,12.500680923461914
E-STLSQ,25,0.1,0.25,50,200,35,0.04401256765493933,0.050253881401710734,0.0660017975163052,1.0,3.0,0.0,0.0,0.14615178108215332
MIOSR,25,0.1,0.5,50,200,35,0.06242805265688045,0.06964193311998823,0.09042688149944844,1.0,3.0,0.0,0.0,2.7265217304229736
STLSQ,25,0.1,0.5,50,200,35,0.06242805265688045,0.06964193311998823,0.09042688149944844,1.0,3.0,0.0,0.0,0.28769946098327637
SSR,25,0.1,0.5,50,200,35,0.06242805265688134,0.06964193311998934,0.0904268814994501,1.0,3.0,0.0,0.0,0.0499875545501709
SR3,25,0.1,0.5,50,200,35,0.06242805265688045,0.06964193311998823,0.09042688149944844,1.0,3.0,0.0,0.0,24.602758646011353
E-STLSQ,25,0.1,0.5,50,200,35,0.06242805265688045,0.06964193311998823,0.09042688149944844,1.0,3.0,0.0,0.0,0.1398632526397705
MIOSR,25,0.1,0.75,50,200,35,0.08278277571795285,0.09120387785975614,0.11812952528986287,1.0,3.0,0.0,0.0,2.817366361618042
STLSQ,25,0.1,0.75,50,200,35,0.08278277571795285,0.09120387785975614,0.11812952528986287,1.0,3.0,0.0,0.0,0.2899186611175537
SSR,25,0.1,0.75,50,200,35,0.082782775717952,0.09120387785975524,0.11812952528986154,1.0,3.0,0.0,0.0,0.0498814582824707
SR3,25,0.1,0.75,50,200,35,0.08278277571795285,0.09120387785975614,0.11812952528986287,1.0,3.0,0.0,0.0,38.26773405075073
E-STLSQ,25,0.1,0.75,50,200,35,0.07396271186018122,0.07673101662251383,0.09378692585136983,1.0,3.0,0.0,0.0,0.1296224594116211
MIOSR,25,0.1,1.0,50,200,35,0.10477451763861167,0.1145557213362811,0.1485861273744129,1.0,3.0,0.0,0.0,2.882417678833008
STLSQ,25,0.1,1.0,50,200,35,0.18038370020551345,0.18082356985885162,0.2640953036926206,0.75,3.0,1.0,0.0,0.296781063079834
SSR,25,0.1,1.0,50,200,35,0.10477451763861527,0.11455572133628503,0.14858612737441823,1.0,3.0,0.0,0.0,0.05016016960144043
SR3,25,0.1,1.0,50,200,35,0.08244392574952669,0.08112969314590812,0.11764229567293039,0.6,3.0,2.0,0.0,38.88869857788086
E-STLSQ,25,0.1,1.0,50,200,35,0.4654468687954377,0.5995354695216514,1.0,0.5,2.0,1.0,1.0,0.1426866054534912
MIOSR,25,0.1,1.25,50,200,35,0.12813182127411005,0.13935784455276828,0.18128151506401147,1.0,3.0,0.0,0.0,2.818427562713623
STLSQ,25,0.1,1.25,50,200,35,0.12813182127411005,0.13935784455276828,0.18128151506401147,1.0,3.0,0.0,0.0,0.2953321933746338
SSR,25,0.1,1.25,50,200,35,0.1757235406594364,0.19124945290436446,0.24997574635818176,1.0,3.0,0.0,0.0,0.04969072341918945
SR3,25,0.1,1.25,50,200,35,0.1100071158930689,0.10835288757127264,0.1553689373007242,0.6,3.0,2.0,0.0,43.860814571380615
E-STLSQ,25,0.1,1.25,50,200,35,0.12813182127411005,0.13935784455276828,0.18128151506401147,1.0,3.0,0.0,0.0,0.14082884788513184
MIOSR,25,0.1,1.5,50,200,35,0.1526141683822451,0.16530238725161805,0.21571487643322507,1.0,3.0,0.0,0.0,2.840362071990967
STLSQ,25,0.1,1.5,50,200,35,0.1526141683822451,0.16530238725161805,0.21571487643322507,1.0,3.0,0.0,0.0,0.30196213722229004
SSR,25,0.1,1.5,50,200,35,0.1977532799605046,0.21448815662284204,0.28072700487609725,1.0,3.0,0.0,0.0,0.049767494201660156
SR3,25,0.1,1.5,50,200,35,0.16656488734969213,0.1493159662845502,0.19590861883403055,0.42857142857142855,3.0,4.0,0.0,43.6238272190094
E-STLSQ,25,0.1,1.5,50,200,35,0.1526141683822451,0.16530238725161805,0.21571487643322507,1.0,3.0,0.0,0.0,0.13647747039794922
MIOSR,25,0.1,1.75,50,200,35,0.1780101968151329,0.19210909498662268,0.2514040693202819,1.0,3.0,0.0,0.0,2.966599225997925
STLSQ,25,0.1,1.75,50,200,35,0.1780101968151329,0.19210909498662268,0.2514040693202819,1.0,3.0,0.0,0.0,0.2946324348449707
SSR,25,0.1,1.75,50,200,35,0.22068840993160507,0.2385711653189734,0.31270677681449355,1.0,3.0,0.0,0.0,0.04983258247375488
SR3,25,0.1,1.75,50,200,35,0.19924982448277354,0.180112793416439,0.23388551595294194,0.42857142857142855,3.0,4.0,0.0,45.861528635025024
E-STLSQ,25,0.1,1.75,50,200,35,0.1780101968151329,0.19210909498662268,0.2514040693202819,1.0,3.0,0.0,0.0,0.12720441818237305
MIOSR,25,0.1,2.0,50,200,35,0.2041341348506823,0.21952325240355736,0.2878885978300243,1.0,3.0,0.0,0.0,2.9651999473571777
STLSQ,25,0.1,2.0,50,200,35,0.2041341348506823,0.21952325240355736,0.2878885978300243,1.0,3.0,0.0,0.0,0.28969597816467285
SSR,25,0.1,2.0,50,200,35,0.36733853193513194,0.39547198131347544,0.5171850934064918,1.0,3.0,0.0,0.0,0.049840688705444336
SR3,25,0.1,2.0,50,200,35,0.24220377179439365,0.21252230335893207,0.2802199628998785,0.375,3.0,5.0,0.0,47.67666482925415
E-STLSQ,25,0.1,2.0,50,200,35,0.25192021099381684,0.25322700063269293,0.2878885978300243,1.0,3.0,0.0,0.0,0.12584233283996582
MIOSR,25,0.1,2.25,50,200,35,0.23082072211230972,0.24731385094406608,0.3247316353462031,1.0,3.0,0.0,0.0,2.9703290462493896
STLSQ,25,0.1,2.25,50,200,35,0.23082072211230972,0.24731385094406608,0.3247316353462031,1.0,3.0,0.0,0.0,0.28181028366088867
SSR,25,0.1,2.25,50,200,35,0.3849374465475897,0.41323272377310577,0.5403620441802118,1.0,3.0,0.0,0.0,0.049312591552734375
SR3,25,0.1,2.25,50,200,35,0.27467051083916477,0.2384263476643684,0.30159964045612986,0.375,3.0,5.0,0.0,47.08003258705139
E-STLSQ,25,0.1,2.25,50,200,35,0.23082072211230972,0.24731385094406608,0.3247316353462031,1.0,3.0,0.0,0.0,0.12895941734313965
MIOSR,25,0.1,2.5,50,200,35,0.2579190242750071,0.27527148653744976,0.3615215513207599,1.0,3.0,0.0,0.0,2.9438016414642334
STLSQ,25,0.1,2.5,50,200,35,0.2579190242750071,0.27527148653744976,0.3615215513207599,1.0,3.0,0.0,0.0,0.27707695960998535
SSR,25,0.1,2.5,50,200,35,0.4031345777528013,0.4313628961676889,0.5637834095520164,1.0,3.0,0.0,0.0,0.04931926727294922
SR3,25,0.1,2.5,50,200,35,0.30643753632034826,0.26640233274817815,0.32286322785701327,0.375,3.0,5.0,0.0,44.18159222602844
E-STLSQ,25,0.1,2.5,50,200,35,0.2579190242750071,0.27527148653744976,0.3615215513207599,1.0,3.0,0.0,0.0,0.1315155029296875
MIOSR,25,0.1,2.75,50,200,35,0.2852857080058861,0.30320595065378503,0.39787343281607135,1.0,3.0,0.0,0.0,3.162277936935425
STLSQ,25,0.1,2.75,50,200,35,0.2852857080058861,0.30320595065378503,0.39787343281607135,1.0,3.0,0.0,0.0,0.27455878257751465
SSR,25,0.1,2.75,50,200,35,0.4218537219572535,0.449750424501218,0.5871844997535525,1.0,3.0,0.0,0.0,0.04959845542907715
