Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,25,0.1,0.25,50,200,7,0.02166165135825393,0.022564753367861515,0.030438406959041764,1.0,3.0,0.0,0.0,2.7084524631500244
STLSQ,25,0.1,0.25,50,200,7,0.02166165135825393,0.022564753367861515,0.030438406959041764,1.0,3.0,0.0,0.0,0.24945306777954102
SSR,25,0.1,0.25,50,200,7,0.02166165135824727,0.022564753367854518,0.030438406959031328,1.0,3.0,0.0,0.0,0.04810690879821777
SR3,25,0.1,0.25,50,200,7,0.02166165135825393,0.022564753367861515,0.030438406959041764,1.0,3.0,0.0,0.0,8.169095516204834
E-STLSQ,25,0.1,0.25,50,200,7,0.02166165135825393,0.022564753367861515,0.030438406959041764,1.0,3.0,0.0,0.0,0.14133262634277344
MIOSR,25,0.1,0.5,50,200,7,0.06444595711938066,0.0693318549608527,0.09739644558133298,1.0,3.0,0.0,0.0,2.698044776916504
STLSQ,25,0.1,0.5,50,200,7,0.06444595711938066,0.0693318549608527,0.09739644558133298,1.0,3.0,0.0,0.0,0.2690253257751465
SSR,25,0.1,0.5,50,200,7,0.06444595711938679,0.06933185496085939,0.09739644558134208,1.0,3.0,0.0,0.0,0.04821968078613281
SR3,25,0.1,0.5,50,200,7,0.06444595711938066,0.0693318549608527,0.09739644558133298,1.0,3.0,0.0,0.0,14.861113786697388
E-STLSQ,25,0.1,0.5,50,200,7,0.06444595711938066,0.0693318549608527,0.09739644558133298,1.0,3.0,0.0,0.0,0.16292190551757812
MIOSR,25,0.1,0.75,50,200,7,0.10303043213616221,0.11210792836834588,0.15781947927581896,1.0,3.0,0.0,0.0,2.746785879135132
STLSQ,25,0.1,0.75,50,200,7,0.10303043213616221,0.11210792836834588,0.15781947927581896,1.0,3.0,0.0,0.0,0.26412320137023926
SSR,25,0.1,0.75,50,200,7,0.10303043213615763,0.1121079283683407,0.15781947927581164,1.0,3.0,0.0,0.0,0.047055721282958984
SR3,25,0.1,0.75,50,200,7,0.10303043213616221,0.11210792836834588,0.15781947927581896,1.0,3.0,0.0,0.0,23.748209476470947
E-STLSQ,25,0.1,0.75,50,200,7,0.10303043213616221,0.11210792836834588,0.15781947927581896,1.0,3.0,0.0,0.0,0.12132906913757324
MIOSR,25,0.1,1.0,50,200,7,0.13655642568360463,0.14941718534303092,0.21042854661692512,1.0,3.0,0.0,0.0,2.68540358543396
STLSQ,25,0.1,1.0,50,200,7,0.13655642568360463,0.14941718534303092,0.21042854661692512,1.0,3.0,0.0,0.0,0.27240419387817383
SSR,25,0.1,1.0,50,200,7,0.13655642568361256,0.14941718534304005,0.21042854661693822,1.0,3.0,0.0,0.0,0.047051429748535156
SR3,25,0.1,1.0,50,200,7,0.13655642568360463,0.14941718534303092,0.21042854661692512,1.0,3.0,0.0,0.0,35.81895399093628
E-STLSQ,25,0.1,1.0,50,200,7,0.13655642568360463,0.14941718534303092,0.21042854661692512,1.0,3.0,0.0,0.0,0.12120532989501953
MIOSR,25,0.1,1.25,50,200,7,0.16421654761532486,0.18035457739743835,0.25408418612671047,1.0,3.0,0.0,0.0,2.703190326690674
STLSQ,25,0.1,1.25,50,200,7,0.16421654761532486,0.18035457739743835,0.25408418612671047,1.0,3.0,0.0,0.0,0.2693789005279541
