Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
E-STLSQ,25,0.1,2.5,50,200,30,0.7460548529297867,0.8279940332038089,1.0,0.3333333333333333,1.0,0.0,2.0,0.11848926544189453
MIOSR,25,0.1,2.75,50,200,30,0.8930702613999014,0.8671906603693843,1.0,0.2,1.0,2.0,2.0,3.280301332473755
STLSQ,25,0.1,2.75,50,200,30,0.7548596345811904,0.8306627868367424,1.0,0.3333333333333333,1.0,0.0,2.0,0.24259114265441895
SSR,25,0.1,2.75,50,200,30,0.7665329853154192,0.8346175839676692,1.0,0.3333333333333333,1.0,0.0,2.0,0.046712398529052734
SR3,25,0.1,2.75,50,200,30,0.8420789009935632,0.8403917867185811,1.0,0.125,1.0,5.0,2.0,41.33589458465576
E-STLSQ,25,0.1,2.75,50,200,30,0.7548596345811904,0.8306627868367424,1.0,0.3333333333333333,1.0,0.0,2.0,0.11766791343688965
MIOSR,25,0.1,3.0,50,200,30,0.9105361858874295,0.8750623832699902,1.0,0.2,1.0,2.0,2.0,3.101999282836914
STLSQ,25,0.1,3.0,50,200,30,0.7656350155374111,0.8342966312417132,1.0,0.3333333333333333,1.0,0.0,2.0,0.2502858638763428
SSR,25,0.1,3.0,50,200,30,0.7767952528927724,0.8384817130857114,1.0,0.3333333333333333,1.0,0.0,2.0,0.047075748443603516
SR3,25,0.1,3.0,50,200,30,0.8603509952409817,0.8462204916280401,1.0,0.125,1.0,5.0,2.0,47.66059970855713
E-STLSQ,25,0.1,3.0,50,200,30,0.7656350155374111,0.8342966312417132,1.0,0.3333333333333333,1.0,0.0,2.0,0.10922074317932129
