Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,25,0.1,0.25,50,200,27,0.052840541542852594,0.06177762852369204,0.08783969495508148,1.0,3.0,0.0,0.0,2.765009880065918
STLSQ,25,0.1,0.25,50,200,27,0.052840541542852594,0.06177762852369204,0.08783969495508148,1.0,3.0,0.0,0.0,0.2733020782470703
SSR,25,0.1,0.25,50,200,27,0.05284054154284586,0.061777628523683126,0.08783969495506849,1.0,3.0,0.0,0.0,0.047872304916381836
SR3,25,0.1,0.25,50,200,27,0.052840541542852594,0.06177762852369204,0.08783969495508148,1.0,3.0,0.0,0.0,13.276774644851685
E-STLSQ,25,0.1,0.25,50,200,27,0.05390749051732324,0.06330348703866114,0.09104054187849342,1.0,3.0,0.0,0.0,0.12192034721374512
MIOSR,25,0.1,0.5,50,200,27,0.08282513424290576,0.09704367489886352,0.13987370469377813,1.0,3.0,0.0,0.0,2.6746323108673096
STLSQ,25,0.1,0.5,50,200,27,0.08282513424290576,0.09704367489886352,0.13987370469377813,1.0,3.0,0.0,0.0,0.26595425605773926
SSR,25,0.1,0.5,50,200,27,0.08282513424290876,0.09704367489886784,0.13987370469378435,1.0,3.0,0.0,0.0,0.047686100006103516
SR3,25,0.1,0.5,50,200,27,0.09452039685863095,0.10121729696049356,0.14664623191099602,0.6,3.0,2.0,0.0,41.571149587631226
E-STLSQ,25,0.1,0.5,50,200,27,0.08282513424290576,0.09704367489886352,0.13987370469377813,1.0,3.0,0.0,0.0,0.1145932674407959
MIOSR,25,0.1,0.75,50,200,27,0.11510418696159903,0.13591909621879406,0.19680353711053167,1.0,3.0,0.0,0.0,2.7777292728424072
STLSQ,25,0.1,0.75,50,200,27,0.11510418696159903,0.13591909621879406,0.19680353711053167,1.0,3.0,0.0,0.0,0.2720921039581299
SSR,25,0.1,0.75,50,200,27,0.11510418696159903,0.13591909621879403,0.19680353711053178,1.0,3.0,0.0,0.0,0.04997563362121582
SR3,25,0.1,0.75,50,200,27,0.12979948792154372,0.13082474301067779,0.19212096868069273,0.375,3.0,5.0,0.0,52.04256248474121
E-STLSQ,25,0.1,0.75,50,200,27,0.11510418696159903,0.13591909621879406,0.19680353711053167,1.0,3.0,0.0,0.0,0.12102413177490234
MIOSR,25,0.1,1.0,50,200,27,0.14931335674812488,0.17800028062304338,0.25797462589784415,1.0,3.0,0.0,0.0,2.6929330825805664
STLSQ,25,0.1,1.0,50,200,27,0.14931335674812488,0.17800028062304338,0.25797462589784415,1.0,3.0,0.0,0.0,0.25676488876342773
SSR,25,0.1,1.0,50,200,27,0.14931335674812327,0.17800028062304094,0.2579746258978407,1.0,3.0,0.0,0.0,0.0468440055847168
SR3,25,0.1,1.0,50,200,27,0.19367717493091163,0.1679819161806157,0.23708384383503645,0.3,3.0,7.0,0.0,58.436603307724
E-STLSQ,25,0.1,1.0,50,200,27,0.14931335674812488,0.17800028062304338,0.25797462589784415,1.0,3.0,0.0,0.0,0.12592530250549316
MIOSR,25,0.1,1.25,50,200,27,0.18507181357596214,0.22290784215199866,0.32272660364383565,1.0,3.0,0.0,0.0,2.7456047534942627
STLSQ,25,0.1,1.25,50,200,27,0.18507181357596214,0.22290784215199866,0.32272660364383565,1.0,3.0,0.0,0.0,0.26643800735473633
SSR,25,0.1,1.25,50,200,27,0.18507181357596417,0.2229078421520016,0.32272660364383987,1.0,3.0,0.0,0.0,0.04692387580871582
SR3,25,0.1,1.25,50,200,27,0.24390662226052143,0.23322632111925018,0.3329959922536547,0.42857142857142855,3.0,4.0,0.0,53.92481350898743
E-STLSQ,25,0.1,1.25,50,200,27,0.18469327329738094,0.22287199062389884,0.32272660364383565,1.0,3.0,0.0,0.0,0.11134696006774902
MIOSR,25,0.1,1.5,50,200,27,0.22199037435102723,0.27027537017542885,0.39040715833161155,1.0,3.0,0.0,0.0,2.719707727432251
STLSQ,25,0.1,1.5,50,200,27,0.22199037435102723,0.27027537017542885,0.39040715833161155,1.0,3.0,0.0,0.0,0.27448463439941406
SSR,25,0.1,1.5,50,200,27,0.28308536551016333,0.3483690582962122,0.49850436269685483,1.0,3.0,0.0,0.0,0.0468907356262207
SR3,25,0.1,1.5,50,200,27,0.2889066612623393,0.2887376781173614,0.41404805941677214,0.42857142857142855,3.0,4.0,0.0,43.56217360496521
E-STLSQ,25,0.1,1.5,50,200,27,0.22199037435102723,0.27027537017542885,0.39040715833161155,1.0,3.0,0.0,0.0,0.12721562385559082
MIOSR,25,0.1,1.75,50,200,27,0.2596780196244366,0.31975303638631136,0.4603807365786935,1.0,3.0,0.0,0.0,2.67915940284729
STLSQ,25,0.1,1.75,50,200,27,0.2596780196244366,0.31975303638631136,0.4603807365786935,1.0,3.0,0.0,0.0,0.26564955711364746
SSR,25,0.1,1.75,50,200,27,0.48168897923591886,0.5616091507235761,0.7870967012879285,1.0,3.0,0.0,0.0,0.046938419342041016
SR3,25,0.1,1.75,50,200,27,0.3305004330858082,0.3431556380901164,0.49297006278044253,0.42857142857142855,3.0,4.0,0.0,39.32632303237915
E-STLSQ,25,0.1,1.75,50,200,27,0.2596780196244366,0.31975303638631136,0.4603807365786935,1.0,3.0,0.0,0.0,0.12190771102905273
