Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,25,0.1,0.25,50,200,25,0.03391434216549982,0.03985994549758119,0.061295647098636996,1.0,3.0,0.0,0.0,2.6943585872650146
STLSQ,25,0.1,0.25,50,200,25,0.03391434216549982,0.03985994549758119,0.061295647098636996,1.0,3.0,0.0,0.0,0.25618481636047363
SSR,25,0.1,0.25,50,200,25,0.03391434216549827,0.03985994549757921,0.061295647098634,1.0,3.0,0.0,0.0,0.04785490036010742
SR3,25,0.1,0.25,50,200,25,0.03391434216549982,0.03985994549758119,0.061295647098636996,1.0,3.0,0.0,0.0,6.807114124298096
E-STLSQ,25,0.1,0.25,50,200,25,0.03391434216549982,0.03985994549758119,0.061295647098636996,1.0,3.0,0.0,0.0,0.12583184242248535
MIOSR,25,0.1,0.5,50,200,25,0.04101944618379213,0.04906937254679846,0.07882277329851983,1.0,3.0,0.0,0.0,2.5902817249298096
STLSQ,25,0.1,0.5,50,200,25,0.04101944618379213,0.04906937254679846,0.07882277329851983,1.0,3.0,0.0,0.0,0.24145793914794922
SSR,25,0.1,0.5,50,200,25,0.04101944618379664,0.049069372546803845,0.07882277329852816,1.0,3.0,0.0,0.0,0.047911882400512695
SR3,25,0.1,0.5,50,200,25,0.04101944618379213,0.04906937254679846,0.07882277329851983,1.0,3.0,0.0,0.0,9.668439865112305
E-STLSQ,25,0.1,0.5,50,200,25,0.04101944618379213,0.04906937254679846,0.07882277329851983,1.0,3.0,0.0,0.0,0.13085198402404785
MIOSR,25,0.1,0.75,50,200,25,0.048012469711287774,0.059067192511227586,0.09666272721522962,1.0,3.0,0.0,0.0,2.668233871459961
STLSQ,25,0.1,0.75,50,200,25,0.048012469711287774,0.059067192511227586,0.09666272721522962,1.0,3.0,0.0,0.0,0.2626004219055176
SSR,25,0.1,0.75,50,200,25,0.048012469711282445,0.05906719251122086,0.0966627272152184,1.0,3.0,0.0,0.0,0.04754018783569336
SR3,25,0.1,0.75,50,200,25,0.048012469711287774,0.059067192511227586,0.09666272721522962,1.0,3.0,0.0,0.0,34.01763963699341
E-STLSQ,25,0.1,0.75,50,200,25,0.048012469711287774,0.059067192511227586,0.09666272721522962,1.0,3.0,0.0,0.0,0.12710332870483398
MIOSR,25,0.1,1.0,50,200,25,0.05469374614378075,0.06919966498630192,0.11444558412319972,1.0,3.0,0.0,0.0,2.824310779571533
STLSQ,25,0.1,1.0,50,200,25,0.05469374614378075,0.06919966498630192,0.11444558412319972,1.0,3.0,0.0,0.0,0.2586848735809326
SSR,25,0.1,1.0,50,200,25,0.054693746143772905,0.0691996649862927,0.11444558412318417,1.0,3.0,0.0,0.0,0.046828269958496094
SR3,25,0.1,1.0,50,200,25,0.05309001346155782,0.057963376844271455,0.09192726989119304,0.42857142857142855,3.0,4.0,0.0,55.65459585189819
E-STLSQ,25,0.1,1.0,50,200,25,0.05469374614378075,0.06919966498630192,0.11444558412319972,1.0,3.0,0.0,0.0,0.12425422668457031
MIOSR,25,0.1,1.25,50,200,25,0.060928786871290365,0.07914567858795736,0.1319638354005317,1.0,3.0,0.0,0.0,2.8689959049224854
STLSQ,25,0.1,1.25,50,200,25,0.060928786871290365,0.07914567858795736,0.1319638354005317,1.0,3.0,0.0,0.0,0.2697410583496094
SSR,25,0.1,1.25,50,200,25,0.060928786871291774,0.07914567858795908,0.1319638354005347,1.0,3.0,0.0,0.0,0.046941518783569336
SR3,25,0.1,1.25,50,200,25,0.05518534728150001,0.06432793536380939,0.1038630131251208,0.42857142857142855,3.0,4.0,0.0,60.71906876564026
E-STLSQ,25,0.1,1.25,50,200,25,0.060928786871290365,0.07914567858795736,0.1319638354005317,1.0,3.0,0.0,0.0,0.14891529083251953
MIOSR,25,0.1,1.5,50,200,25,0.0666498659573684,0.08878836958097495,0.14917010895581218,1.0,3.0,0.0,0.0,2.787503957748413
