Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,25,0.1,0.25,50,200,20,0.02168106317695521,0.027567517202143375,0.042128691810625396,1.0,3.0,0.0,0.0,7.289937973022461
STLSQ,25,0.1,0.25,50,200,20,0.02168106317695521,0.027567517202143375,0.042128691810625396,1.0,3.0,0.0,0.0,0.2968113422393799
SSR,25,0.1,0.25,50,200,20,0.021681063176949917,0.027567517202135898,0.04212869181061485,1.0,3.0,0.0,0.0,0.056468963623046875
SR3,25,0.1,0.25,50,200,20,0.02168106317695521,0.027567517202143375,0.042128691810625396,1.0,3.0,0.0,0.0,11.153688669204712
E-STLSQ,25,0.1,0.25,50,200,20,0.02168106317695521,0.027567517202143375,0.042128691810625396,1.0,3.0,0.0,0.0,0.16014313697814941
MIOSR,25,0.1,0.5,50,200,20,0.021107070198083888,0.027906043693090226,0.04588847838659649,1.0,3.0,0.0,0.0,7.261465072631836
STLSQ,25,0.1,0.5,50,200,20,0.021107070198083888,0.027906043693090226,0.04588847838659649,1.0,3.0,0.0,0.0,0.3020637035369873
SSR,25,0.1,0.5,50,200,20,0.021107070198086258,0.027906043693092783,0.04588847838660015,1.0,3.0,0.0,0.0,0.05591320991516113
SR3,25,0.1,0.5,50,200,20,0.021107070198083888,0.027906043693090226,0.04588847838659649,1.0,3.0,0.0,0.0,16.03773593902588
E-STLSQ,25,0.1,0.5,50,200,20,0.021107070198083888,0.027906043693090226,0.04588847838659649,1.0,3.0,0.0,0.0,0.1626424789428711
MIOSR,25,0.1,0.75,50,200,20,0.026716794682918394,0.03441849113657723,0.057308899972767335,1.0,3.0,0.0,0.0,7.412168979644775
STLSQ,25,0.1,0.75,50,200,20,0.026716794682918394,0.03441849113657723,0.057308899972767335,1.0,3.0,0.0,0.0,0.33506083488464355
SSR,25,0.1,0.75,50,200,20,0.026716794682916618,0.03441849113657541,0.05730889997276467,1.0,3.0,0.0,0.0,0.05578899383544922
SR3,25,0.1,0.75,50,200,20,0.026716794682918394,0.03441849113657723,0.057308899972767335,1.0,3.0,0.0,0.0,28.384458780288696
E-STLSQ,25,0.1,0.75,50,200,20,0.026716794682918394,0.03441849113657723,0.057308899972767335,1.0,3.0,0.0,0.0,0.1678905487060547
MIOSR,25,0.1,1.0,50,200,20,0.03820207980788507,0.046683961797602286,0.07612031933924213,1.0,3.0,0.0,0.0,7.538160800933838
STLSQ,25,0.1,1.0,50,200,20,0.03820207980788507,0.046683961797602286,0.07612031933924213,1.0,3.0,0.0,0.0,0.32848191261291504
SSR,25,0.1,1.0,50,200,20,0.038202079807888555,0.046683961797606255,0.07612031933924845,1.0,3.0,0.0,0.0,0.05581378936767578
SR3,25,0.1,1.0,50,200,20,0.03820207980788507,0.046683961797602286,0.07612031933924213,1.0,3.0,0.0,0.0,40.76507306098938
E-STLSQ,25,0.1,1.0,50,200,20,0.03820207980788507,0.046683961797602286,0.07612031933924213,1.0,3.0,0.0,0.0,0.16601800918579102
MIOSR,25,0.1,1.25,50,200,20,0.05543451467720839,0.06451428465198433,0.10186509748490735,1.0,3.0,0.0,0.0,7.609093904495239
STLSQ,25,0.1,1.25,50,200,20,0.05543451467720839,0.06451428465198433,0.10186509748490735,1.0,3.0,0.0,0.0,0.3191416263580322
SSR,25,0.1,1.25,50,200,20,0.055434514677225454,0.06451428465200229,0.10186509748493444,1.0,3.0,0.0,0.0,0.0556035041809082
SR3,25,0.1,1.25,50,200,20,0.06631136415845895,0.06904881671511802,0.10619032274288165,0.6,3.0,2.0,0.0,37.30098247528076
E-STLSQ,25,0.1,1.25,50,200,20,0.05974253667576642,0.06817528236864351,0.10619032274288165,1.0,3.0,0.0,0.0,0.15668535232543945
MIOSR,25,0.1,1.5,50,200,20,0.07816157613503232,0.08770679962937201,0.13390607159062506,1.0,3.0,0.0,0.0,7.913436651229858
STLSQ,25,0.1,1.5,50,200,20,0.07816157613503232,0.08770679962937201,0.13390607159062506,1.0,3.0,0.0,0.0,0.3301222324371338
SSR,25,0.1,1.5,50,200,20,0.0781615761350321,0.08770679962937165,0.1339060715906243,1.0,3.0,0.0,0.0,0.05553603172302246
SR3,25,0.1,1.5,50,200,20,0.08979655957779102,0.09339457145041276,0.140548364194508,0.6,3.0,2.0,0.0,51.06066346168518
E-STLSQ,25,0.1,1.5,50,200,20,0.4057863495404999,0.584082065515677,1.0,0.5,2.0,1.0,1.0,0.16370320320129395
MIOSR,25,0.1,1.75,50,200,20,0.10600235190092082,0.11590879739275674,0.17144251966448,1.0,3.0,0.0,0.0,7.45378041267395
STLSQ,25,0.1,1.75,50,200,20,0.10600235190092082,0.11590879739275674,0.17144251966448,1.0,3.0,0.0,0.0,0.32561469078063965
SSR,25,0.1,1.75,50,200,20,0.10600235190091527,0.11590879739275105,0.17144251966447188,1.0,3.0,0.0,0.0,0.05582070350646973
SR3,25,0.1,1.75,50,200,20,0.10600235190092082,0.11590879739275674,0.17144251966448,1.0,3.0,0.0,0.0,47.995591163635254
E-STLSQ,25,0.1,1.75,50,200,20,0.15073664385198893,0.16155170241917285,0.2092645825537376,1.0,3.0,0.0,0.0,0.16457796096801758
MIOSR,25,0.1,2.0,50,200,20,0.13844773386073173,0.14861475978888972,0.2135340978081699,1.0,3.0,0.0,0.0,7.655612945556641
STLSQ,25,0.1,2.0,50,200,20,0.13844773386073173,0.14861475978888972,0.2135340978081699,1.0,3.0,0.0,0.0,0.31707763671875
SSR,25,0.1,2.0,50,200,20,0.13844773386073406,0.14861475978889221,0.21353409780817378,1.0,3.0,0.0,0.0,0.05581355094909668
SR3,25,0.1,2.0,50,200,20,0.139901425985584,0.1479553009366329,0.2092978547263834,0.6,3.0,2.0,0.0,60.95789456367493
E-STLSQ,25,0.1,2.0,50,200,20,0.15446598410901236,0.16260824556751519,0.2135340978081699,1.0,3.0,0.0,0.0,0.15868926048278809
MIOSR,25,0.1,2.25,50,200,20,0.17486694562145363,0.1851921559090731,0.2591330375163955,1.0,3.0,0.0,0.0,7.6017186641693115
STLSQ,25,0.1,2.25,50,200,20,0.17486694562145363,0.1851921559090731,0.2591330375163955,1.0,3.0,0.0,0.0,0.3233015537261963
SSR,25,0.1,2.25,50,200,20,0.17486694562144767,0.18519215590906674,0.2591330375163857,1.0,3.0,0.0,0.0,0.0558323860168457
SR3,25,0.1,2.25,50,200,20,0.19012039599687566,0.19990687635337304,0.2794341760601532,0.5,3.0,3.0,0.0,54.802396297454834
E-STLSQ,25,0.1,2.25,50,200,20,0.2130315678892075,0.223621076841414,0.26306911195280025,1.0,3.0,0.0,0.0,0.163771390914917
MIOSR,25,0.1,2.5,50,200,20,0.21452212714788196,0.2249087638655447,0.30712424593716037,1.0,3.0,0.0,0.0,7.812592267990112
STLSQ,25,0.1,2.5,50,200,20,0.21452212714788196,0.2249087638655447,0.30712424593716037,1.0,3.0,0.0,0.0,0.3297755718231201
SSR,25,0.1,2.5,50,200,20,0.21452212714789012,0.22490876386555333,0.3071242459371737,1.0,3.0,0.0,0.0,0.055753469467163086
SR3,25,0.1,2.5,50,200,20,0.24557715316171935,0.2523533716415602,0.3016228516050077,0.375,3.0,5.0,0.0,49.0972113609314
E-STLSQ,25,0.1,2.5,50,200,20,0.2200490784997666,0.22969602586599983,0.30712424593716037,1.0,3.0,0.0,0.0,0.13883137702941895
MIOSR,25,0.1,2.75,50,200,20,0.2565919304150822,0.2669613912645655,0.3563718339479758,1.0,3.0,0.0,0.0,8.275662660598755
STLSQ,25,0.1,2.75,50,200,20,0.2565919304150822,0.2669613912645655,0.3563718339479758,1.0,3.0,0.0,0.0,0.33233642578125
SSR,25,0.1,2.75,50,200,20,0.2565919304150854,0.2669613912645688,0.3563718339479809,1.0,3.0,0.0,0.0,0.05587339401245117
SR3,25,0.1,2.75,50,200,20,0.2816086610999466,0.2889090663625747,0.3372931683053644,0.375,3.0,5.0,0.0,53.15641188621521
E-STLSQ,25,0.1,2.75,50,200,20,0.259262507324083,0.26931899533176973,0.3563718339479758,1.0,3.0,0.0,0.0,0.13602614402770996
MIOSR,25,0.1,3.0,50,200,20,0.6325819246869803,0.6933932293027485,1.0,0.5,2.0,1.0,1.0,8.329610347747803
STLSQ,25,0.1,3.0,50,200,20,0.23866373813999806,0.244357731554797,0.33379759616733484,0.75,3.0,1.0,0.0,0.3401625156402588
SSR,25,0.1,3.0,50,200,20,0.3002037165138086,0.3105080460214813,0.40576920167156594,1.0,3.0,0.0,0.0,0.05569720268249512
SR3,25,0.1,3.0,50,200,20,0.2694543598531739,0.2712314412130496,0.3312693961076153,0.3333333333333333,3.0,6.0,0.0,57.8998761177063
E-STLSQ,25,0.1,3.0,50,200,20,0.5298432489985748,0.623312028589947,1.0,0.5,2.0,1.0,1.0,0.14407706260681152
