Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,25,0.1,0.25,50,200,11,0.05655949291996987,0.06974317342598188,0.09612883589154575,1.0,3.0,0.0,0.0,2.80578351020813
STLSQ,25,0.1,0.25,50,200,11,0.05655949291996987,0.06974317342598188,0.09612883589154575,1.0,3.0,0.0,0.0,0.26467418670654297
SSR,25,0.1,0.25,50,200,11,0.05655949291997279,0.06974317342598532,0.09612883589155052,1.0,3.0,0.0,0.0,0.05093955993652344
SR3,25,0.1,0.25,50,200,11,0.05655949291996987,0.06974317342598188,0.09612883589154575,1.0,3.0,0.0,0.0,13.946588277816772
E-STLSQ,25,0.1,0.25,50,200,11,0.05729056009968229,0.06975882001999684,0.09612883589154575,1.0,3.0,0.0,0.0,0.1516711711883545
MIOSR,25,0.1,0.5,50,200,11,0.09807782551116702,0.12104834667640954,0.16784162278339165,1.0,3.0,0.0,0.0,2.790388584136963
STLSQ,25,0.1,0.5,50,200,11,0.09807782551116702,0.12104834667640954,0.16784162278339165,1.0,3.0,0.0,0.0,0.2799050807952881
SSR,25,0.1,0.5,50,200,11,0.0980778255111688,0.12104834667641172,0.16784162278339498,1.0,3.0,0.0,0.0,0.05074143409729004
SR3,25,0.1,0.5,50,200,11,0.09807782551116702,0.12104834667640954,0.16784162278339165,1.0,3.0,0.0,0.0,41.1472589969635
E-STLSQ,25,0.1,0.5,50,200,11,0.1793593162835835,0.18779864750055428,0.24028643385816906,1.0,3.0,0.0,0.0,0.1466977596282959
MIOSR,25,0.1,0.75,50,200,11,0.1489228348405933,0.18333395930141877,0.25418095508365823,1.0,3.0,0.0,0.0,2.9427084922790527
STLSQ,25,0.1,0.75,50,200,11,0.1489228348405933,0.18333395930141877,0.25418095508365823,1.0,3.0,0.0,0.0,0.2893941402435303
SSR,25,0.1,0.75,50,200,11,0.14892283484059785,0.1833339593014247,0.25418095508366656,1.0,3.0,0.0,0.0,0.05030655860900879
SR3,25,0.1,0.75,50,200,11,0.1489228348405933,0.18333395930141877,0.25418095508365823,1.0,3.0,0.0,0.0,48.90414762496948
