Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,25,0.1,0.25,50,200,24,0.05962434555019869,0.06391767495539967,0.08197844212274052,1.0,3.0,0.0,0.0,7.076929330825806
STLSQ,25,0.1,0.25,50,200,24,0.05962434555019869,0.06391767495539967,0.08197844212274052,1.0,3.0,0.0,0.0,0.3200867176055908
SSR,25,0.1,0.25,50,200,24,0.059624345550196724,0.06391767495539738,0.0819784421227373,1.0,3.0,0.0,0.0,0.05888104438781738
SR3,25,0.1,0.25,50,200,24,0.05962434555019869,0.06391767495539967,0.08197844212274052,1.0,3.0,0.0,0.0,13.208178520202637
E-STLSQ,25,0.1,0.25,50,200,24,0.05962434555019869,0.06391767495539967,0.08197844212274052,1.0,3.0,0.0,0.0,0.17011499404907227
MIOSR,25,0.1,0.5,50,200,24,0.10346481520550337,0.10813819492184909,0.13456037467634197,1.0,3.0,0.0,0.0,7.196986198425293
STLSQ,25,0.1,0.5,50,200,24,0.10346481520550337,0.10813819492184909,0.13456037467634197,1.0,3.0,0.0,0.0,0.3082447052001953
SSR,25,0.1,0.5,50,200,24,0.10346481520549888,0.10813819492184429,0.13456037467633564,1.0,3.0,0.0,0.0,0.05858278274536133
SR3,25,0.1,0.5,50,200,24,0.10346481520550337,0.10813819492184909,0.13456037467634197,1.0,3.0,0.0,0.0,18.096086978912354
E-STLSQ,25,0.1,0.5,50,200,24,0.10346481520550337,0.10813819492184909,0.13456037467634197,1.0,3.0,0.0,0.0,0.1608579158782959
MIOSR,25,0.1,0.75,50,200,24,0.15309540161725224,0.15886768660367911,0.19591383411758057,1.0,3.0,0.0,0.0,7.473283529281616
STLSQ,25,0.1,0.75,50,200,24,0.15309540161725224,0.15886768660367911,0.19591383411758057,1.0,3.0,0.0,0.0,0.3167233467102051
SSR,25,0.1,0.75,50,200,24,0.15309540161725319,0.1588676866036801,0.19591383411758212,1.0,3.0,0.0,0.0,0.05801820755004883
SR3,25,0.1,0.75,50,200,24,0.15309540161725224,0.15886768660367911,0.19591383411758057,1.0,3.0,0.0,0.0,31.374977111816406
E-STLSQ,25,0.1,0.75,50,200,24,0.15598298004997938,0.16066786454065565,0.19591383411758057,1.0,3.0,0.0,0.0,0.1490015983581543
MIOSR,25,0.1,1.0,50,200,24,0.20789084696024193,0.215205669243392,0.2650402224905528,1.0,3.0,0.0,0.0,7.610090732574463
STLSQ,25,0.1,1.0,50,200,24,0.20789084696024193,0.215205669243392,0.2650402224905528,1.0,3.0,0.0,0.0,0.3205587863922119
SSR,25,0.1,1.0,50,200,24,0.2078908469602425,0.21520566924339263,0.2650402224905538,1.0,3.0,0.0,0.0,0.05791044235229492
SR3,25,0.1,1.0,50,200,24,0.20093739573997296,0.20488344836075656,0.2481980356896536,0.6,3.0,2.0,0.0,58.596150636672974
E-STLSQ,25,0.1,1.0,50,200,24,0.2102611391041691,0.2166988938078576,0.2650402224905528,1.0,3.0,0.0,0.0,0.15239691734313965
MIOSR,25,0.1,1.25,50,200,24,0.2671056515076142,0.2762761243276442,0.34072938064279057,1.0,3.0,0.0,0.0,7.635704517364502
STLSQ,25,0.1,1.25,50,200,24,0.2671056515076142,0.2762761243276442,0.34072938064279057,1.0,3.0,0.0,0.0,0.33284878730773926
SSR,25,0.1,1.25,50,200,24,0.26710565150761484,0.2762761243276448,0.34072938064279124,1.0,3.0,0.0,0.0,0.05828285217285156
SR3,25,0.1,1.25,50,200,24,0.2587648371745161,0.26530293304285774,0.3237717089139528,0.6,3.0,2.0,0.0,76.77880072593689
E-STLSQ,25,0.1,1.25,50,200,24,0.2671056515076142,0.2762761243276442,0.34072938064279057,1.0,3.0,0.0,0.0,0.1585392951965332
MIOSR,25,0.1,1.5,50,200,24,0.32989219580450097,0.34112462027965446,0.421606919674846,1.0,3.0,0.0,0.0,7.809018850326538
STLSQ,25,0.1,1.5,50,200,24,0.32989219580450097,0.34112462027965446,0.421606919674846,1.0,3.0,0.0,0.0,0.32666707038879395
SSR,25,0.1,1.5,50,200,24,0.3298921958045017,0.3411246202796552,0.42160691967484687,1.0,3.0,0.0,0.0,0.058136940002441406
SR3,25,0.1,1.5,50,200,24,0.3093427630854886,0.31063176759742855,0.3784482774889748,0.42857142857142855,3.0,4.0,0.0,78.06621432304382
E-STLSQ,25,0.1,1.5,50,200,24,0.32989219580450097,0.34112462027965446,0.421606919674846,1.0,3.0,0.0,0.0,0.15677595138549805
MIOSR,25,0.1,1.75,50,200,24,0.39532654223427466,0.4087256923444116,0.5061934017778814,1.0,3.0,0.0,0.0,8.231327056884766
STLSQ,25,0.1,1.75,50,200,24,0.39532654223427466,0.4087256923444116,0.5061934017778814,1.0,3.0,0.0,0.0,0.33025193214416504
SSR,25,0.1,1.75,50,200,24,0.39532654223427266,0.40872569234440925,0.5061934017778779,1.0,3.0,0.0,0.0,0.05817365646362305
SR3,25,0.1,1.75,50,200,24,0.5357577716554555,0.4313544572660339,0.449456366756835,0.2727272727272727,3.0,8.0,0.0,78.30375170707703
E-STLSQ,25,0.1,1.75,50,200,24,0.39532654223427466,0.4087256923444116,0.5061934017778814,1.0,3.0,0.0,0.0,0.15706682205200195
MIOSR,25,0.1,2.0,50,200,24,0.7110260049521061,0.7612037808291915,1.0,0.5,2.0,1.0,1.0,8.551135778427124
STLSQ,25,0.1,2.0,50,200,24,0.7070005591980445,0.7570593888742458,1.0,0.6666666666666666,2.0,0.0,1.0,0.3347325325012207
SSR,25,0.1,2.0,50,200,24,0.7253211841780658,0.7689688720640949,1.0,0.6666666666666666,2.0,0.0,1.0,0.05835556983947754
SR3,25,0.1,2.0,50,200,24,0.6255473002173151,0.5133600019416737,0.5484347124916134,0.23076923076923078,3.0,10.0,0.0,80.66811871528625
E-STLSQ,25,0.1,2.0,50,200,24,0.7070005591980445,0.7570593888742458,1.0,0.6666666666666666,2.0,0.0,1.0,0.14418554306030273
MIOSR,25,0.1,2.25,50,200,24,0.7172192670025687,0.761946032984415,1.0,0.5,2.0,1.0,1.0,8.88072919845581
STLSQ,25,0.1,2.25,50,200,24,0.6275995048030918,0.5289453500628697,0.579193436407765,0.42857142857142855,3.0,4.0,0.0,0.3305346965789795
SSR,25,0.1,2.25,50,200,24,0.6979717094742451,0.6170788858387511,0.7403153946291383,0.5,3.0,3.0,0.0,0.05832862854003906
SR3,25,0.1,2.25,50,200,24,0.6792177180102809,0.5702505476518702,0.6236177710012915,0.2727272727272727,3.0,8.0,0.0,76.28261685371399
E-STLSQ,25,0.1,2.25,50,200,24,0.7494149082390512,0.767832063000065,1.0,0.5,2.0,1.0,1.0,0.15960240364074707
MIOSR,25,0.1,2.5,50,200,24,0.7291649027545235,0.7691291358953096,1.0,0.5,2.0,1.0,1.0,8.995413780212402
STLSQ,25,0.1,2.5,50,200,24,0.688049323826966,0.5809146671479909,0.6320400010249985,0.3333333333333333,3.0,6.0,0.0,0.3434755802154541
SSR,25,0.1,2.5,50,200,24,0.7422570162642703,0.6988860719455311,0.8616187542318595,0.375,3.0,5.0,0.0,0.05822610855102539
SR3,25,0.1,2.5,50,200,24,0.7423822105260302,0.6359788117725612,0.7141008061613718,0.2727272727272727,3.0,8.0,0.0,69.87926769256592
E-STLSQ,25,0.1,2.5,50,200,24,0.870140505610791,0.8856271944237564,1.0,0.2,1.0,2.0,2.0,0.16721105575561523
MIOSR,25,0.1,2.75,50,200,24,0.7410043928222149,0.7765761797865603,1.0,0.5,2.0,1.0,1.0,10.002753019332886
STLSQ,25,0.1,2.75,50,200,24,0.9062285252387747,0.8162506936543362,1.0,0.3333333333333333,2.0,3.0,1.0,0.3538699150085449
SSR,25,0.1,2.75,50,200,24,0.8384487287823282,0.7980606249325948,1.0,0.3333333333333333,2.0,3.0,1.0,0.06040453910827637
SR3,25,0.1,2.75,50,200,24,0.8065007569700439,0.703103858693469,0.8057577006950317,0.2727272727272727,3.0,8.0,0.0,60.72801685333252
E-STLSQ,25,0.1,2.75,50,200,24,0.8282327485077173,0.8503984411138106,1.0,0.2,1.0,2.0,2.0,0.15591883659362793
MIOSR,25,0.1,3.0,50,200,24,0.7526691066929966,0.7842204507891133,1.0,0.5,2.0,1.0,1.0,9.876678466796875
STLSQ,25,0.1,3.0,50,200,24,0.9076261097373034,0.8186095365886117,1.0,0.2857142857142857,2.0,4.0,1.0,0.3470315933227539
SSR,25,0.1,3.0,50,200,24,0.8550368361273972,0.808286479826203,1.0,0.3333333333333333,2.0,3.0,1.0,0.06104111671447754
SR3,25,0.1,3.0,50,200,24,0.7949122918138073,0.6717831609223766,0.7496298410607795,0.23076923076923078,3.0,10.0,0.0,51.34109282493591
E-STLSQ,25,0.1,3.0,50,200,24,0.8363258858909887,0.8558721997505069,1.0,0.2,1.0,2.0,2.0,0.16541767120361328
