Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,25,0.1,0.25,50,200,39,0.014419964422192177,0.01628827361036114,0.019886300908785848,1.0,3.0,0.0,0.0,2.6702215671539307
STLSQ,25,0.1,0.25,50,200,39,0.014419964422192177,0.01628827361036114,0.019886300908785848,1.0,3.0,0.0,0.0,0.25146913528442383
SSR,25,0.1,0.25,50,200,39,0.014419964422188588,0.016288273610356927,0.019886300908781296,1.0,3.0,0.0,0.0,0.047760725021362305
SR3,25,0.1,0.25,50,200,39,0.014419964422192177,0.01628827361036114,0.019886300908785848,1.0,3.0,0.0,0.0,12.593600273132324
E-STLSQ,25,0.1,0.25,50,200,39,0.014419964422192177,0.01628827361036114,0.019886300908785848,1.0,3.0,0.0,0.0,0.1308143138885498
MIOSR,25,0.1,0.5,50,200,39,0.005246671105321732,0.005854629410689166,0.008751025053765127,1.0,3.0,0.0,0.0,2.657392978668213
STLSQ,25,0.1,0.5,50,200,39,0.005246671105321732,0.005854629410689166,0.008751025053765127,1.0,3.0,0.0,0.0,0.2476654052734375
SSR,25,0.1,0.5,50,200,39,0.005246671105320992,0.00585462941068954,0.00875102505376757,1.0,3.0,0.0,0.0,0.04744100570678711
SR3,25,0.1,0.5,50,200,39,0.005246671105321732,0.005854629410689166,0.008751025053765127,1.0,3.0,0.0,0.0,11.082532405853271
E-STLSQ,25,0.1,0.5,50,200,39,0.01264927301977429,0.012864592616221339,0.015895398128048077,1.0,3.0,0.0,0.0,0.12932705879211426
MIOSR,25,0.1,0.75,50,200,39,0.008947428261996052,0.013177720154090073,0.022477105894720406,1.0,3.0,0.0,0.0,2.6892881393432617
STLSQ,25,0.1,0.75,50,200,39,0.008947428261996052,0.013177720154090073,0.022477105894720406,1.0,3.0,0.0,0.0,0.2548973560333252
SSR,25,0.1,0.75,50,200,39,0.00894742826199768,0.013177720154091402,0.022477105894722627,1.0,3.0,0.0,0.0,0.04718923568725586
SR3,25,0.1,0.75,50,200,39,0.008947428261996052,0.013177720154090073,0.022477105894720406,1.0,3.0,0.0,0.0,24.92792797088623
E-STLSQ,25,0.1,0.75,50,200,39,0.008947428261996052,0.013177720154090073,0.022477105894720406,1.0,3.0,0.0,0.0,0.1257328987121582
MIOSR,25,0.1,1.0,50,200,39,0.01631245994249945,0.023318953035796508,0.03967765061755535,1.0,3.0,0.0,0.0,2.7092409133911133
STLSQ,25,0.1,1.0,50,200,39,0.01631245994249945,0.023318953035796508,0.03967765061755535,1.0,3.0,0.0,0.0,0.26512956619262695
SSR,25,0.1,1.0,50,200,39,0.016312459942499375,0.02331895303579686,0.039677650617556015,1.0,3.0,0.0,0.0,0.04725217819213867
SR3,25,0.1,1.0,50,200,39,0.03911311959943391,0.039068986224625644,0.05856175679951649,0.6,3.0,2.0,0.0,39.02039170265198
E-STLSQ,25,0.1,1.0,50,200,39,0.018275137529898438,0.01944271837380193,0.023105291758077517,1.0,3.0,0.0,0.0,0.11765575408935547
MIOSR,25,0.1,1.25,50,200,39,0.0223129335184733,0.03171446600922445,0.053683937118945924,1.0,3.0,0.0,0.0,2.689549684524536
STLSQ,25,0.1,1.25,50,200,39,0.0223129335184733,0.03171446600922445,0.053683937118945924,1.0,3.0,0.0,0.0,0.26586151123046875
SSR,25,0.1,1.25,50,200,39,0.022312933518470118,0.031714466009220864,0.053683937118940595,1.0,3.0,0.0,0.0,0.046891212463378906
SR3,25,0.1,1.25,50,200,39,0.046026648417826034,0.043455477999566984,0.06029171098510312,0.6,3.0,2.0,0.0,40.995023250579834
E-STLSQ,25,0.1,1.25,50,200,39,0.025025269499654296,0.025965926631175546,0.03293363202724353,1.0,3.0,0.0,0.0,0.11614561080932617
MIOSR,25,0.1,1.5,50,200,39,0.028123438625352676,0.03797507610666572,0.06408597795232973,1.0,3.0,0.0,0.0,2.6884207725524902
STLSQ,25,0.1,1.5,50,200,39,0.028123438625352676,0.03797507610666572,0.06408597795232973,1.0,3.0,0.0,0.0,0.26409268379211426
SSR,25,0.1,1.5,50,200,39,0.028123438625354897,0.03797507610666806,0.06408597795233328,1.0,3.0,0.0,0.0,0.04690194129943848
SR3,25,0.1,1.5,50,200,39,0.036219140035678936,0.032772247359034404,0.038923351199447176,0.42857142857142855,3.0,4.0,0.0,51.46951079368591
E-STLSQ,25,0.1,1.5,50,200,39,0.02938361454039699,0.032612556573815045,0.04306791811824329,1.0,3.0,0.0,0.0,0.11734294891357422
MIOSR,25,0.1,1.75,50,200,39,0.03233718916134235,0.042190285176242584,0.07055086919782783,1.0,3.0,0.0,0.0,2.7639315128326416
STLSQ,25,0.1,1.75,50,200,39,0.03233718916134235,0.042190285176242584,0.07055086919782783,1.0,3.0,0.0,0.0,0.26871299743652344
SSR,25,0.1,1.75,50,200,39,0.032337189161339285,0.042190285176239226,0.07055086919782227,1.0,3.0,0.0,0.0,0.0469818115234375
SR3,25,0.1,1.75,50,200,39,0.04181769455207273,0.032624343327775966,0.036353665731789886,0.3333333333333333,3.0,6.0,0.0,54.48808526992798
E-STLSQ,25,0.1,1.75,50,200,39,0.02600927791815773,0.028120167015196273,0.04095400732577059,1.0,3.0,0.0,0.0,0.1335008144378662
MIOSR,25,0.1,2.0,50,200,39,0.03491677087414635,0.04489440590937473,0.07285111633851082,1.0,3.0,0.0,0.0,2.6996586322784424
STLSQ,25,0.1,2.0,50,200,39,0.03491677087414635,0.04489440590937473,0.07285111633851082,1.0,3.0,0.0,0.0,0.26375699043273926
SSR,25,0.1,2.0,50,200,39,0.034916770874146796,0.044894405909375185,0.07285111633851149,1.0,3.0,0.0,0.0,0.047065019607543945
SR3,25,0.1,2.0,50,200,39,0.047446406398464175,0.03897654171092964,0.04998008368984752,0.3333333333333333,3.0,6.0,0.0,44.48373460769653
E-STLSQ,25,0.1,2.0,50,200,39,0.03491677087414635,0.04489440590937473,0.07285111633851082,1.0,3.0,0.0,0.0,0.13987946510314941
MIOSR,25,0.1,2.25,50,200,39,0.038499791115338,0.0472445407891491,0.07088828427775051,1.0,3.0,0.0,0.0,2.7373926639556885
STLSQ,25,0.1,2.25,50,200,39,0.038499791115338,0.0472445407891491,0.07088828427775051,1.0,3.0,0.0,0.0,0.2565484046936035
SSR,25,0.1,2.25,50,200,39,0.038499791115338335,0.04724454078914754,0.07088828427774674,1.0,3.0,0.0,0.0,0.04715371131896973
SR3,25,0.1,2.25,50,200,39,0.05419249667206991,0.04755046456524894,0.06678457154431428,0.3333333333333333,3.0,6.0,0.0,60.66086006164551
E-STLSQ,25,0.1,2.25,50,200,39,0.038499791115338,0.0472445407891491,0.07088828427775051,1.0,3.0,0.0,0.0,0.14011693000793457
MIOSR,25,0.1,2.5,50,200,39,0.04647653061950271,0.05108993126794766,0.06470942730964047,1.0,3.0,0.0,0.0,2.70322847366333
STLSQ,25,0.1,2.5,50,200,39,0.04647653061950271,0.05108993126794766,0.06470942730964047,1.0,3.0,0.0,0.0,0.2518184185028076
SSR,25,0.1,2.5,50,200,39,0.04647653061950278,0.05108993126794783,0.06470942730964113,1.0,3.0,0.0,0.0,0.047118186950683594
SR3,25,0.1,2.5,50,200,39,0.22760851985927225,0.22335723794834667,0.3386788029950792,0.23076923076923078,3.0,10.0,0.0,64.3598735332489
