Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,25,0.1,0.25,50,200,40,0.04365995281886762,0.054154193946925264,0.07842508363239165,1.0,3.0,0.0,0.0,2.717092752456665
STLSQ,25,0.1,0.25,50,200,40,0.04365995281886762,0.054154193946925264,0.07842508363239165,1.0,3.0,0.0,0.0,0.2652924060821533
SSR,25,0.1,0.25,50,200,40,0.04365995281885996,0.05415419394691493,0.07842508363237743,1.0,3.0,0.0,0.0,0.047876596450805664
SR3,25,0.1,0.25,50,200,40,0.04365995281886762,0.054154193946925264,0.07842508363239165,1.0,3.0,0.0,0.0,9.549949884414673
E-STLSQ,25,0.1,0.25,50,200,40,0.04365995281886762,0.054154193946925264,0.07842508363239165,1.0,3.0,0.0,0.0,0.13258123397827148
MIOSR,25,0.1,0.5,50,200,40,0.07625806212472537,0.09535005410843943,0.13843540855268666,1.0,3.0,0.0,0.0,2.806384563446045
STLSQ,25,0.1,0.5,50,200,40,0.07625806212472537,0.09535005410843943,0.13843540855268666,1.0,3.0,0.0,0.0,0.27755045890808105
SSR,25,0.1,0.5,50,200,40,0.07625806212472803,0.09535005410844252,0.13843540855269132,1.0,3.0,0.0,0.0,0.04759955406188965
SR3,25,0.1,0.5,50,200,40,0.07625806212472537,0.09535005410843943,0.13843540855268666,1.0,3.0,0.0,0.0,24.161957263946533
E-STLSQ,25,0.1,0.5,50,200,40,0.07625806212472537,0.09535005410843943,0.13843540855268666,1.0,3.0,0.0,0.0,0.13563036918640137
MIOSR,25,0.1,0.75,50,200,40,0.11582976809301652,0.14376884310713647,0.20848018710018013,1.0,3.0,0.0,0.0,2.8361568450927734
STLSQ,25,0.1,0.75,50,200,40,0.11582976809301652,0.14376884310713647,0.20848018710018013,1.0,3.0,0.0,0.0,0.28022193908691406
SSR,25,0.1,0.75,50,200,40,0.11582976809302063,0.14376884310714094,0.20848018710018612,1.0,3.0,0.0,0.0,0.04752922058105469
SR3,25,0.1,0.75,50,200,40,0.11582976809301652,0.14376884310713647,0.20848018710018013,1.0,3.0,0.0,0.0,50.83282804489136
E-STLSQ,25,0.1,0.75,50,200,40,0.11582976809301652,0.14376884310713647,0.20848018710018013,1.0,3.0,0.0,0.0,0.13790273666381836
MIOSR,25,0.1,1.0,50,200,40,0.16009891138356921,0.19758166038926128,0.2859412427964686,1.0,3.0,0.0,0.0,3.1349024772644043
STLSQ,25,0.1,1.0,50,200,40,0.16009891138356921,0.19758166038926128,0.2859412427964686,1.0,3.0,0.0,0.0,0.26231884956359863
SSR,25,0.1,1.0,50,200,40,0.23465404338950346,0.28318000233804613,0.40340417202208023,1.0,3.0,0.0,0.0,0.047380924224853516
SR3,25,0.1,1.0,50,200,40,0.24694474568379396,0.23773243695888938,0.30077075328776837,0.3333333333333333,3.0,6.0,0.0,58.35810899734497
E-STLSQ,25,0.1,1.0,50,200,40,0.17588910527647883,0.20383128699594233,0.291625287086108,1.0,3.0,0.0,0.0,0.12311887741088867
MIOSR,25,0.1,1.25,50,200,40,0.20746356125175622,0.25486009178804375,0.3680599411047849,1.0,3.0,0.0,0.0,3.358842611312866
STLSQ,25,0.1,1.25,50,200,40,0.5762909756865544,0.700769621239148,1.0,0.6666666666666666,2.0,0.0,1.0,0.26282358169555664
SSR,25,0.1,1.25,50,200,40,0.2898626050057492,0.31253220842321816,0.4331422767574241,0.6,3.0,2.0,0.0,0.046906232833862305
SR3,25,0.1,1.25,50,200,40,0.31845365152443844,0.3124310764134704,0.40386509118512637,0.3333333333333333,3.0,6.0,0.0,59.828309535980225
E-STLSQ,25,0.1,1.25,50,200,40,0.6925884389686612,0.7687944767110513,1.0,0.6666666666666666,2.0,0.0,1.0,0.11127734184265137
MIOSR,25,0.1,1.5,50,200,40,0.2564018055791706,0.31375660075733874,0.4521953015244894,1.0,3.0,0.0,0.0,3.5548927783966064
STLSQ,25,0.1,1.5,50,200,40,0.7294461316373263,0.739044566522688,1.0,0.5,2.0,1.0,1.0,0.25729846954345703
SSR,25,0.1,1.5,50,200,40,0.3319306105555784,0.3556606104097494,0.4924339162342918,0.6,3.0,2.0,0.0,0.04683089256286621
SR3,25,0.1,1.5,50,200,40,0.37595115280899716,0.3766921747814855,0.49392465013042763,0.3333333333333333,3.0,6.0,0.0,59.54388642311096
E-STLSQ,25,0.1,1.5,50,200,40,0.7294461316373263,0.739044566522688,1.0,0.5,2.0,1.0,1.0,0.1200265884399414
MIOSR,25,0.1,1.75,50,200,40,0.5750770172962028,0.6993538991188029,1.0,0.5,2.0,1.0,1.0,3.772037982940674
