Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,25,0.1,0.25,50,200,14,0.019407310816593155,0.02093669735845688,0.029933375798375073,1.0,3.0,0.0,0.0,2.6704437732696533
STLSQ,25,0.1,0.25,50,200,14,0.019407310816593155,0.02093669735845688,0.029933375798375073,1.0,3.0,0.0,0.0,0.26093029975891113
SSR,25,0.1,0.25,50,200,14,0.01940731081659382,0.020936697358457542,0.02993337579837596,1.0,3.0,0.0,0.0,0.05023026466369629
SR3,25,0.1,0.25,50,200,14,0.019407310816593155,0.02093669735845688,0.029933375798375073,1.0,3.0,0.0,0.0,12.014294624328613
E-STLSQ,25,0.1,0.25,50,200,14,0.019407310816593155,0.02093669735845688,0.029933375798375073,1.0,3.0,0.0,0.0,0.14891386032104492
MIOSR,25,0.1,0.5,50,200,14,0.058023110642156185,0.06594103849596966,0.09542420751685765,1.0,3.0,0.0,0.0,2.7034835815429688
STLSQ,25,0.1,0.5,50,200,14,0.058023110642156185,0.06594103849596966,0.09542420751685765,1.0,3.0,0.0,0.0,0.2728307247161865
SSR,25,0.1,0.5,50,200,14,0.05802311064215915,0.0659410384959728,0.09542420751686143,1.0,3.0,0.0,0.0,0.04989027976989746
SR3,25,0.1,0.5,50,200,14,0.058023110642156185,0.06594103849596966,0.09542420751685765,1.0,3.0,0.0,0.0,16.301729202270508
E-STLSQ,25,0.1,0.5,50,200,14,0.058023110642156185,0.06594103849596966,0.09542420751685765,1.0,3.0,0.0,0.0,0.14070868492126465
MIOSR,25,0.1,0.75,50,200,14,0.09209527828431607,0.1064836676375312,0.15469986418357395,1.0,3.0,0.0,0.0,2.922112464904785
STLSQ,25,0.1,0.75,50,200,14,0.09209527828431607,0.1064836676375312,0.15469986418357395,1.0,3.0,0.0,0.0,0.29656004905700684
SSR,25,0.1,0.75,50,200,14,0.09209527828431667,0.10648366763753199,0.15469986418357506,1.0,3.0,0.0,0.0,0.04965519905090332
SR3,25,0.1,0.75,50,200,14,0.09209527828431607,0.1064836676375312,0.15469986418357395,1.0,3.0,0.0,0.0,32.55543231964111
E-STLSQ,25,0.1,0.75,50,200,14,0.09209527828431607,0.1064836676375312,0.15469986418357395,1.0,3.0,0.0,0.0,0.1466541290283203
MIOSR,25,0.1,1.0,50,200,14,0.12132988152113544,0.14202061883257258,0.20728701006887773,1.0,3.0,0.0,0.0,2.766458511352539
STLSQ,25,0.1,1.0,50,200,14,0.12132988152113544,0.14202061883257258,0.20728701006887773,1.0,3.0,0.0,0.0,0.30211591720581055
SSR,25,0.1,1.0,50,200,14,0.12132988152113329,0.14202061883257064,0.2072870100688755,1.0,3.0,0.0,0.0,0.049501895904541016
SR3,25,0.1,1.0,50,200,14,0.12132988152113544,0.14202061883257258,0.20728701006887773,1.0,3.0,0.0,0.0,40.90417003631592
E-STLSQ,25,0.1,1.0,50,200,14,0.12132988152113544,0.14202061883257258,0.20728701006887773,1.0,3.0,0.0,0.0,0.16036748886108398
MIOSR,25,0.1,1.25,50,200,14,0.14548088403244233,0.17228868588240634,0.25281799037666763,1.0,3.0,0.0,0.0,2.7955236434936523
STLSQ,25,0.1,1.25,50,200,14,0.14548088403244233,0.17228868588240634,0.25281799037666763,1.0,3.0,0.0,0.0,0.28737378120422363
SSR,25,0.1,1.25,50,200,14,0.14548088403245382,0.1722886858824194,0.2528179903766852,1.0,3.0,0.0,0.0,0.04939150810241699
SR3,25,0.1,1.25,50,200,14,0.14548088403244233,0.17228868588240634,0.25281799037666763,1.0,3.0,0.0,0.0,48.966479778289795
E-STLSQ,25,0.1,1.25,50,200,14,0.11547185248403258,0.1421978430063838,0.21466326880856434,1.0,3.0,0.0,0.0,0.1337909698486328
MIOSR,25,0.1,1.5,50,200,14,0.16436193115002026,0.19713471869641228,0.2910446967388505,1.0,3.0,0.0,0.0,2.8140525817871094
STLSQ,25,0.1,1.5,50,200,14,0.16436193115002026,0.19713471869641228,0.2910446967388505,1.0,3.0,0.0,0.0,0.2848184108734131
SSR,25,0.1,1.5,50,200,14,0.16436193115002232,0.1971347186964146,0.2910446967388538,1.0,3.0,0.0,0.0,0.049597978591918945
SR3,25,0.1,1.5,50,200,14,0.15237709479396724,0.1608211792215212,0.23839433161537116,0.42857142857142855,3.0,4.0,0.0,49.60322141647339
E-STLSQ,25,0.1,1.5,50,200,14,0.16436193115002026,0.19713471869641228,0.2910446967388505,1.0,3.0,0.0,0.0,0.1445598602294922
MIOSR,25,0.1,1.75,50,200,14,0.17785775943296378,0.21651773063655838,0.3218492589223403,1.0,3.0,0.0,0.0,2.72044038772583
STLSQ,25,0.1,1.75,50,200,14,0.17785775943296378,0.21651773063655838,0.3218492589223403,1.0,3.0,0.0,0.0,0.2845900058746338
SSR,25,0.1,1.75,50,200,14,0.17785775943297236,0.21651773063656804,0.32184925892235294,1.0,3.0,0.0,0.0,0.04963064193725586
SR3,25,0.1,1.75,50,200,14,0.17781461890984698,0.18375102322809986,0.26808586886171226,0.42857142857142855,3.0,4.0,0.0,49.801066160202026
E-STLSQ,25,0.1,1.75,50,200,14,0.17785775943296378,0.21651773063655838,0.3218492589223403,1.0,3.0,0.0,0.0,0.1392960548400879
MIOSR,25,0.1,2.0,50,200,14,0.18593471829828223,0.23052052460685485,0.3452509789163023,1.0,3.0,0.0,0.0,2.818330764770508
STLSQ,25,0.1,2.0,50,200,14,0.18593471829828223,0.23052052460685485,0.3452509789163023,1.0,3.0,0.0,0.0,0.2838010787963867
SSR,25,0.1,2.0,50,200,14,0.18593471829828614,0.2305205246068595,0.34525097891630896,1.0,3.0,0.0,0.0,0.049619197845458984
SR3,25,0.1,2.0,50,200,14,0.20044124600745306,0.20501063368691871,0.2959802797554385,0.42857142857142855,3.0,4.0,0.0,49.625287771224976
E-STLSQ,25,0.1,2.0,50,200,14,0.18593471829828223,0.23052052460685485,0.3452509789163023,1.0,3.0,0.0,0.0,0.139296293258667
MIOSR,25,0.1,2.25,50,200,14,0.18864971800149868,0.23936242809628416,0.3614089459430485,1.0,3.0,0.0,0.0,2.9022910594940186
STLSQ,25,0.1,2.25,50,200,14,0.18864971800149868,0.23936242809628416,0.3614089459430485,1.0,3.0,0.0,0.0,0.28394007682800293
SSR,25,0.1,2.25,50,200,14,0.18864971800149322,0.23936242809627822,0.36140894594304074,1.0,3.0,0.0,0.0,0.04971790313720703
SR3,25,0.1,2.25,50,200,14,0.2250608446808278,0.22950343900272466,0.32928406948341205,0.375,3.0,5.0,0.0,57.7611346244812
E-STLSQ,25,0.1,2.25,50,200,14,0.18864971800149868,0.23936242809628416,0.3614089459430485,1.0,3.0,0.0,0.0,0.13674473762512207
MIOSR,25,0.1,2.5,50,200,14,0.19463438250474477,0.24341168191518886,0.3706197114289691,1.0,3.0,0.0,0.0,2.924464225769043
STLSQ,25,0.1,2.5,50,200,14,0.19463438250474477,0.24341168191518886,0.3706197114289691,1.0,3.0,0.0,0.0,0.28734540939331055
SSR,25,0.1,2.5,50,200,14,0.1946343825047415,0.24341168191518472,0.3706197114289633,1.0,3.0,0.0,0.0,0.04979515075683594
SR3,25,0.1,2.5,50,200,14,0.2379734957392763,0.24246576877604983,0.3498172113409941,0.375,3.0,5.0,0.0,61.88067269325256
E-STLSQ,25,0.1,2.5,50,200,14,0.19463438250474477,0.24341168191518886,0.3706197114289691,1.0,3.0,0.0,0.0,0.1368546485900879
MIOSR,25,0.1,2.75,50,200,14,0.19870207751257307,0.24319673531516542,0.37330937540501674,1.0,3.0,0.0,0.0,2.965759754180908
STLSQ,25,0.1,2.75,50,200,14,0.19870207751257307,0.24319673531516542,0.37330937540501674,1.0,3.0,0.0,0.0,0.2864222526550293
SSR,25,0.1,2.75,50,200,14,0.19870207751257354,0.24319673531516578,0.37330937540501674,1.0,3.0,0.0,0.0,0.04956531524658203
SR3,25,0.1,2.75,50,200,14,0.24260932743318112,0.2454175442236233,0.3583175871004596,0.3333333333333333,3.0,6.0,0.0,62.31161618232727
E-STLSQ,25,0.1,2.75,50,200,14,0.19870207751257307,0.24319673531516542,0.37330937540501674,1.0,3.0,0.0,0.0,0.13521146774291992
MIOSR,25,0.1,3.0,50,200,14,0.2002245083016906,0.23941543097349863,0.3700195804453965,1.0,3.0,0.0,0.0,2.9408674240112305
STLSQ,25,0.1,3.0,50,200,14,0.2002245083016906,0.23941543097349863,0.3700195804453965,1.0,3.0,0.0,0.0,0.28653407096862793
SSR,25,0.1,3.0,50,200,14,0.2002245083016948,0.2394154309735042,0.3700195804454045,1.0,3.0,0.0,0.0,0.04961562156677246
SR3,25,0.1,3.0,50,200,14,0.3637089528912978,0.30311402614074057,0.35399193516756533,0.3333333333333333,3.0,6.0,0.0,59.94683289527893
E-STLSQ,25,0.1,3.0,50,200,14,0.2002245083016906,0.23941543097349863,0.3700195804453965,1.0,3.0,0.0,0.0,0.15090012550354004
