Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,25,0.1,0.25,50,200,38,0.02992536115891775,0.036974001842138955,0.05462504154653236,1.0,3.0,0.0,0.0,2.718381404876709
STLSQ,25,0.1,0.25,50,200,38,0.02992536115891775,0.036974001842138955,0.05462504154653236,1.0,3.0,0.0,0.0,0.3018951416015625
SSR,25,0.1,0.25,50,200,38,0.029925361158920378,0.03697400184214195,0.0546250415465368,1.0,3.0,0.0,0.0,0.050745248794555664
SR3,25,0.1,0.25,50,200,38,0.02992536115891775,0.036974001842138955,0.05462504154653236,1.0,3.0,0.0,0.0,18.084245681762695
E-STLSQ,25,0.1,0.25,50,200,38,0.02992536115891775,0.036974001842138955,0.05462504154653236,1.0,3.0,0.0,0.0,0.1379990577697754
MIOSR,25,0.1,0.5,50,200,38,0.03759024312257375,0.045363786394959374,0.06922889228315654,1.0,3.0,0.0,0.0,2.788602352142334
STLSQ,25,0.1,0.5,50,200,38,0.03759024312257375,0.045363786394959374,0.06922889228315654,1.0,3.0,0.0,0.0,0.2738034725189209
SSR,25,0.1,0.5,50,200,38,0.03759024312257416,0.045363786394960276,0.06922889228315832,1.0,3.0,0.0,0.0,0.04977560043334961
SR3,25,0.1,0.5,50,200,38,0.03759024312257375,0.045363786394959374,0.06922889228315654,1.0,3.0,0.0,0.0,28.730491638183594
E-STLSQ,25,0.1,0.5,50,200,38,0.03759024312257375,0.045363786394959374,0.06922889228315654,1.0,3.0,0.0,0.0,0.14249753952026367
MIOSR,25,0.1,0.75,50,200,38,0.04858948604025689,0.056977802047080854,0.08748957332746499,1.0,3.0,0.0,0.0,2.8092448711395264
STLSQ,25,0.1,0.75,50,200,38,0.04858948604025689,0.056977802047080854,0.08748957332746499,1.0,3.0,0.0,0.0,0.28540682792663574
SSR,25,0.1,0.75,50,200,38,0.048589486040246745,0.05697780204706919,0.08748957332744833,1.0,3.0,0.0,0.0,0.049503326416015625
SR3,25,0.1,0.75,50,200,38,0.04858948604025689,0.056977802047080854,0.08748957332746499,1.0,3.0,0.0,0.0,34.05377411842346
E-STLSQ,25,0.1,0.75,50,200,38,0.04858948604025689,0.056977802047080854,0.08748957332746499,1.0,3.0,0.0,0.0,0.13599324226379395
MIOSR,25,0.1,1.0,50,200,38,0.06300686312517452,0.07184078726845976,0.1093399776164421,1.0,3.0,0.0,0.0,2.844896078109741
STLSQ,25,0.1,1.0,50,200,38,0.06300686312517452,0.07184078726845976,0.1093399776164421,1.0,3.0,0.0,0.0,0.2895660400390625
SSR,25,0.1,1.0,50,200,38,0.06300686312517707,0.0718407872684625,0.10933997761644587,1.0,3.0,0.0,0.0,0.04998779296875
SR3,25,0.1,1.0,50,200,38,0.06139134590476086,0.0672167348574906,0.09864458013246813,0.6,3.0,2.0,0.0,44.54824495315552
E-STLSQ,25,0.1,1.0,50,200,38,0.05487354548575655,0.05900213111767594,0.08225547332042837,1.0,3.0,0.0,0.0,0.14352130889892578
MIOSR,25,0.1,1.25,50,200,38,0.0809189435588739,0.09000554742871548,0.13466701833496408,1.0,3.0,0.0,0.0,2.7711679935455322
STLSQ,25,0.1,1.25,50,200,38,0.0809189435588739,0.09000554742871548,0.13466701833496408,1.0,3.0,0.0,0.0,0.28557515144348145
SSR,25,0.1,1.25,50,200,38,0.09168160068554754,0.10179813758718323,0.1509568227022593,1.0,3.0,0.0,0.0,0.0495448112487793
SR3,25,0.1,1.25,50,200,38,0.08567528131743818,0.09311519678942579,0.13440486554552622,0.6,3.0,2.0,0.0,48.851420402526855
E-STLSQ,25,0.1,1.25,50,200,38,0.0809189435588739,0.09000554742871548,0.13466701833496408,1.0,3.0,0.0,0.0,0.14631199836730957
MIOSR,25,0.1,1.5,50,200,38,0.10237834373171,0.11151793124486904,0.16330364841847866,1.0,3.0,0.0,0.0,2.740483045578003
STLSQ,25,0.1,1.5,50,200,38,0.10237834373171,0.11151793124486904,0.16330364841847866,1.0,3.0,0.0,0.0,0.28352928161621094
SSR,25,0.1,1.5,50,200,38,0.19450938090931688,0.2127993956521438,0.3015160540943893,1.0,3.0,0.0,0.0,0.049619436264038086
SR3,25,0.1,1.5,50,200,38,0.10027175432206255,0.09497052235681751,0.1287055090517607,0.42857142857142855,3.0,4.0,0.0,52.07984447479248
E-STLSQ,25,0.1,1.5,50,200,38,0.10237834373171,0.11151793124486904,0.16330364841847866,1.0,3.0,0.0,0.0,0.14943909645080566
MIOSR,25,0.1,1.75,50,200,38,0.12739322038119705,0.1363896362661696,0.19501986441057473,1.0,3.0,0.0,0.0,2.9408960342407227
STLSQ,25,0.1,1.75,50,200,38,0.12739322038119705,0.1363896362661696,0.19501986441057473,1.0,3.0,0.0,0.0,0.28909754753112793
SSR,25,0.1,1.75,50,200,38,0.2159144816804757,0.23327769870622828,0.32746268648053833,1.0,3.0,0.0,0.0,0.050405263900756836
SR3,25,0.1,1.75,50,200,38,0.13663544440583103,0.12923400960842218,0.16703228512795953,0.3333333333333333,3.0,6.0,0.0,54.03109335899353
E-STLSQ,25,0.1,1.75,50,200,38,0.12739322038119705,0.1363896362661696,0.19501986441057473,1.0,3.0,0.0,0.0,0.1449589729309082
MIOSR,25,0.1,2.0,50,200,38,0.15590425253690743,0.1645744385704366,0.22951378706559988,1.0,3.0,0.0,0.0,2.893976926803589
STLSQ,25,0.1,2.0,50,200,38,0.15590425253690743,0.1645744385704366,0.22951378706559988,1.0,3.0,0.0,0.0,0.2897329330444336
SSR,25,0.1,2.0,50,200,38,0.24035643484844102,0.2565335591740665,0.3555465236677058,1.0,3.0,0.0,0.0,0.0496060848236084
SR3,25,0.1,2.0,50,200,38,0.16665564533612467,0.1586281866579808,0.20191159662364477,0.3333333333333333,3.0,6.0,0.0,57.30862593650818
E-STLSQ,25,0.1,2.0,50,200,38,0.15590425253690743,0.1645744385704366,0.22951378706559988,1.0,3.0,0.0,0.0,0.14354705810546875
