Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,25,0.1,0.25,50,200,44,0.06320419112787175,0.0699399145983611,0.09578270471489203,1.0,3.0,0.0,0.0,2.7095272541046143
STLSQ,25,0.1,0.25,50,200,44,0.06320419112787175,0.0699399145983611,0.09578270471489203,1.0,3.0,0.0,0.0,0.28081822395324707
SSR,25,0.1,0.25,50,200,44,0.06320419112787105,0.06993991459836026,0.09578270471489059,1.0,3.0,0.0,0.0,0.05143570899963379
SR3,25,0.1,0.25,50,200,44,0.06320419112787175,0.0699399145983611,0.09578270471489203,1.0,3.0,0.0,0.0,4.986541986465454
E-STLSQ,25,0.1,0.25,50,200,44,0.06320419112787175,0.0699399145983611,0.09578270471489203,1.0,3.0,0.0,0.0,0.1460738182067871
MIOSR,25,0.1,0.5,50,200,44,0.09897156016256985,0.10779528900813296,0.1464306370067483,1.0,3.0,0.0,0.0,2.760824680328369
STLSQ,25,0.1,0.5,50,200,44,0.09897156016256985,0.10779528900813296,0.1464306370067483,1.0,3.0,0.0,0.0,0.2783024311065674
SSR,25,0.1,0.5,50,200,44,0.0989715601625684,0.10779528900813136,0.1464306370067464,1.0,3.0,0.0,0.0,0.05315136909484863
SR3,25,0.1,0.5,50,200,44,0.09897156016256985,0.10779528900813296,0.1464306370067483,1.0,3.0,0.0,0.0,29.760062217712402
E-STLSQ,25,0.1,0.5,50,200,44,0.09897156016256985,0.10779528900813296,0.1464306370067483,1.0,3.0,0.0,0.0,0.14708542823791504
MIOSR,25,0.1,0.75,50,200,44,0.1378344764804338,0.14894331389703944,0.20128121719984526,1.0,3.0,0.0,0.0,2.7184369564056396
STLSQ,25,0.1,0.75,50,200,44,0.1378344764804338,0.14894331389703944,0.20128121719984526,1.0,3.0,0.0,0.0,0.2818946838378906
SSR,25,0.1,0.75,50,200,44,0.13783447648043265,0.1489433138970383,0.2012812171998436,1.0,3.0,0.0,0.0,0.0508730411529541
SR3,25,0.1,0.75,50,200,44,0.1378344764804338,0.14894331389703944,0.20128121719984526,1.0,3.0,0.0,0.0,68.37623357772827
E-STLSQ,25,0.1,0.75,50,200,44,0.1378344764804338,0.14894331389703944,0.20128121719984526,1.0,3.0,0.0,0.0,0.15049338340759277
MIOSR,25,0.1,1.0,50,200,44,0.178836292960611,0.19228751753536316,0.25880950611198383,1.0,3.0,0.0,0.0,2.8598244190216064
STLSQ,25,0.1,1.0,50,200,44,0.178836292960611,0.19228751753536316,0.25880950611198383,1.0,3.0,0.0,0.0,0.2695631980895996
SSR,25,0.1,1.0,50,200,44,0.1834268075941263,0.19711624133309605,0.26501704903417067,1.0,3.0,0.0,0.0,0.05089521408081055
SR3,25,0.1,1.0,50,200,44,0.1973080989765175,0.1956249057237576,0.27155309330957866,0.3333333333333333,3.0,6.0,0.0,71.95427656173706
E-STLSQ,25,0.1,1.0,50,200,44,0.178836292960611,0.19228751753536316,0.25880950611198383,1.0,3.0,0.0,0.0,0.14373326301574707
MIOSR,25,0.1,1.25,50,200,44,0.22115434468155182,0.23687408616175376,0.31762438666161275,1.0,3.0,0.0,0.0,2.812624454498291
STLSQ,25,0.1,1.25,50,200,44,0.22115434468155182,0.23687408616175376,0.31762438666161275,1.0,3.0,0.0,0.0,0.27457451820373535
SSR,25,0.1,1.25,50,200,44,0.261323769626919,0.2790770195894067,0.3715938652969414,1.0,3.0,0.0,0.0,0.05073380470275879
SR3,25,0.1,1.25,50,200,44,0.22457098552869356,0.226597033569265,0.3140363388027547,0.3333333333333333,3.0,6.0,0.0,68.8767683506012
E-STLSQ,25,0.1,1.25,50,200,44,0.22115434468155182,0.23687408616175376,0.31762438666161275,1.0,3.0,0.0,0.0,0.12969279289245605
MIOSR,25,0.1,1.5,50,200,44,0.26411074684909763,0.2818994115043995,0.37651128202332684,1.0,3.0,0.0,0.0,2.85418963432312
STLSQ,25,0.1,1.5,50,200,44,0.26411074684909763,0.2818994115043995,0.37651128202332684,1.0,3.0,0.0,0.0,0.26607251167297363
SSR,25,0.1,1.5,50,200,44,0.3010004302610169,0.3206443402419785,0.4258645716424476,1.0,3.0,0.0,0.0,0.05076313018798828
SR3,25,0.1,1.5,50,200,44,0.170483363642835,0.14696831667489457,0.17414664988872297,0.3,3.0,7.0,0.0,67.65478014945984
E-STLSQ,25,0.1,1.5,50,200,44,0.26411074684909763,0.2818994115043995,0.37651128202332684,1.0,3.0,0.0,0.0,0.15426301956176758
