Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,25,0.1,0.25,50,200,17,0.04496857693405228,0.050320320882240616,0.0645727846722488,1.0,3.0,0.0,0.0,7.053546190261841
STLSQ,25,0.1,0.25,50,200,17,0.04496857693405228,0.050320320882240616,0.0645727846722488,1.0,3.0,0.0,0.0,0.31548404693603516
SSR,25,0.1,0.25,50,200,17,0.04496857693405861,0.05032032088224754,0.06457278467225802,1.0,3.0,0.0,0.0,0.05710029602050781
SR3,25,0.1,0.25,50,200,17,0.04496857693405228,0.050320320882240616,0.0645727846722488,1.0,3.0,0.0,0.0,9.05496072769165
E-STLSQ,25,0.1,0.25,50,200,17,0.04496857693405228,0.050320320882240616,0.0645727846722488,1.0,3.0,0.0,0.0,0.15100669860839844
MIOSR,25,0.1,0.5,50,200,17,0.0645594213626464,0.06965236201119418,0.08654835434411035,1.0,3.0,0.0,0.0,7.408794164657593
STLSQ,25,0.1,0.5,50,200,17,0.0645594213626464,0.06965236201119418,0.08654835434411035,1.0,3.0,0.0,0.0,0.30942845344543457
SSR,25,0.1,0.5,50,200,17,0.06455942136264403,0.06965236201119143,0.08654835434410668,1.0,3.0,0.0,0.0,0.05677151679992676
SR3,25,0.1,0.5,50,200,17,0.0645594213626464,0.06965236201119418,0.08654835434411035,1.0,3.0,0.0,0.0,13.21847677230835
E-STLSQ,25,0.1,0.5,50,200,17,0.0645594213626464,0.06965236201119418,0.08654835434411035,1.0,3.0,0.0,0.0,0.15932726860046387
MIOSR,25,0.1,0.75,50,200,17,0.08608146520786235,0.09107049539617906,0.11035808534731584,1.0,3.0,0.0,0.0,7.506120204925537
STLSQ,25,0.1,0.75,50,200,17,0.08608146520786235,0.09107049539617906,0.11035808534731584,1.0,3.0,0.0,0.0,0.3174734115600586
SSR,25,0.1,0.75,50,200,17,0.08608146520786379,0.0910704953961806,0.11035808534731784,1.0,3.0,0.0,0.0,0.056612253189086914
SR3,25,0.1,0.75,50,200,17,0.08932035248895794,0.0754673340011374,0.08741373783539375,0.6,3.0,2.0,0.0,43.72058629989624
E-STLSQ,25,0.1,0.75,50,200,17,0.0906107011024696,0.09357299639023955,0.11035808534731584,1.0,3.0,0.0,0.0,0.14725828170776367
MIOSR,25,0.1,1.0,50,200,17,0.10956354502974726,0.11450537347877128,0.13596135642349183,1.0,3.0,0.0,0.0,7.323904752731323
STLSQ,25,0.1,1.0,50,200,17,0.10956354502974726,0.11450537347877128,0.13596135642349183,1.0,3.0,0.0,0.0,0.30484890937805176
SSR,25,0.1,1.0,50,200,17,0.10956354502974686,0.11450537347877095,0.1359613564234915,1.0,3.0,0.0,0.0,0.056488990783691406
SR3,25,0.1,1.0,50,200,17,0.1420938834011395,0.11532286881817291,0.14087762484557664,0.3333333333333333,3.0,6.0,0.0,59.15446090698242
E-STLSQ,25,0.1,1.0,50,200,17,0.1146821107101222,0.11760605770497153,0.13596135642349183,1.0,3.0,0.0,0.0,0.15403151512145996
MIOSR,25,0.1,1.25,50,200,17,0.1350559951005008,0.13995873470993309,0.16333133129239252,1.0,3.0,0.0,0.0,7.724463701248169
STLSQ,25,0.1,1.25,50,200,17,0.1350559951005008,0.13995873470993309,0.16333133129239252,1.0,3.0,0.0,0.0,0.3061699867248535
SSR,25,0.1,1.25,50,200,17,0.13505599510050084,0.13995873470993317,0.16333133129239286,1.0,3.0,0.0,0.0,0.0564112663269043
SR3,25,0.1,1.25,50,200,17,0.16146186743055838,0.1348800875737608,0.1617425747522403,0.3333333333333333,3.0,6.0,0.0,57.842416524887085
E-STLSQ,25,0.1,1.25,50,200,17,0.1350559951005008,0.13995873470993309,0.16333133129239252,1.0,3.0,0.0,0.0,0.15632009506225586
MIOSR,25,0.1,1.5,50,200,17,0.16261901618226993,0.1674637017741317,0.19244741392148224,1.0,3.0,0.0,0.0,7.709176778793335
STLSQ,25,0.1,1.5,50,200,17,0.16261901618226993,0.1674637017741317,0.19244741392148224,1.0,3.0,0.0,0.0,0.30365562438964844
SSR,25,0.1,1.5,50,200,17,0.16261901618227062,0.1674637017741326,0.192447413921484,1.0,3.0,0.0,0.0,0.056433916091918945
SR3,25,0.1,1.5,50,200,17,0.17966281197179423,0.15367678932865983,0.18156807106798223,0.3333333333333333,3.0,6.0,0.0,65.8089804649353
E-STLSQ,25,0.1,1.5,50,200,17,0.16261901618226993,0.1674637017741317,0.19244741392148224,1.0,3.0,0.0,0.0,0.16024541854858398
MIOSR,25,0.1,1.75,50,200,17,0.19230809457268763,0.1970604969650177,0.22328440060233956,1.0,3.0,0.0,0.0,7.619491100311279
STLSQ,25,0.1,1.75,50,200,17,0.19230809457268763,0.1970604969650177,0.22328440060233956,1.0,3.0,0.0,0.0,0.29944777488708496
SSR,25,0.1,1.75,50,200,17,0.19230809457268608,0.19706049696501596,0.2232844006023369,1.0,3.0,0.0,0.0,0.058509111404418945
SR3,25,0.1,1.75,50,200,17,0.19938830293661133,0.17386877089290265,0.20208748766064466,0.3333333333333333,3.0,6.0,0.0,70.45020151138306
E-STLSQ,25,0.1,1.75,50,200,17,0.19230809457268763,0.1970604969650177,0.22328440060233956,1.0,3.0,0.0,0.0,0.1470193862915039
MIOSR,25,0.1,2.0,50,200,17,0.22415707468829907,0.2287755882540826,0.2571920255687371,1.0,3.0,0.0,0.0,7.797976970672607
STLSQ,25,0.1,2.0,50,200,17,0.22415707468829907,0.2287755882540826,0.2571920255687371,1.0,3.0,0.0,0.0,0.29997706413269043
SSR,25,0.1,2.0,50,200,17,0.23033725495950688,0.23534579994815016,0.2647314324443334,1.0,3.0,0.0,0.0,0.05659341812133789
SR3,25,0.1,2.0,50,200,17,0.22106972755855636,0.18957445251603436,0.21288007845250378,0.3,3.0,7.0,0.0,71.18616580963135
E-STLSQ,25,0.1,2.0,50,200,17,0.22415707468829907,0.2287755882540826,0.2571920255687371,1.0,3.0,0.0,0.0,0.14505624771118164
MIOSR,25,0.1,2.25,50,200,17,0.25816000182398524,0.2626015988221531,0.2943709480778357,1.0,3.0,0.0,0.0,7.742351770401001
STLSQ,25,0.1,2.25,50,200,17,0.25816000182398524,0.2626015988221531,0.2943709480778357,1.0,3.0,0.0,0.0,0.2990562915802002
SSR,25,0.1,2.25,50,200,17,0.45855005573837,0.47562020381729,0.5716557172490468,1.0,3.0,0.0,0.0,0.05647158622741699
SR3,25,0.1,2.25,50,200,17,0.36306966473262986,0.28474175957366793,0.2698040346680671,0.25,3.0,9.0,0.0,72.4789297580719
E-STLSQ,25,0.1,2.25,50,200,17,0.25816000182398524,0.2626015988221531,0.2943709480778357,1.0,3.0,0.0,0.0,0.14455008506774902
MIOSR,25,0.1,2.5,50,200,17,0.2942533945858053,0.29847831911769435,0.3336128918850647,1.0,3.0,0.0,0.0,8.092400312423706
STLSQ,25,0.1,2.5,50,200,17,0.2942533945858053,0.29847831911769435,0.3336128918850647,1.0,3.0,0.0,0.0,0.3020610809326172
SSR,25,0.1,2.5,50,200,17,0.48224923321792607,0.4975659609082344,0.5889366144811925,1.0,3.0,0.0,0.0,0.05631518363952637
SR3,25,0.1,2.5,50,200,17,0.39939587736507276,0.3188869594642471,0.3013884402177134,0.25,3.0,9.0,0.0,72.76993060112
E-STLSQ,25,0.1,2.5,50,200,17,0.2942533945858053,0.29847831911769435,0.3336128918850647,1.0,3.0,0.0,0.0,0.14371037483215332
MIOSR,25,0.1,2.75,50,200,17,0.33230105892392464,0.33627644269732787,0.37476081604141465,1.0,3.0,0.0,0.0,9.028857469558716
STLSQ,25,0.1,2.75,50,200,17,0.33230105892392464,0.33627644269732787,0.37476081604141465,1.0,3.0,0.0,0.0,0.30547475814819336
SSR,25,0.1,2.75,50,200,17,0.31572804041224817,0.3174692315181201,0.3531936242736148,0.6,3.0,2.0,0.0,0.05802774429321289
SR3,25,0.1,2.75,50,200,17,0.43657451244174267,0.35463307752270284,0.34499421412289644,0.25,3.0,9.0,0.0,74.87844491004944
E-STLSQ,25,0.1,2.75,50,200,17,0.33230105892392464,0.33627644269732787,0.37476081604141465,1.0,3.0,0.0,0.0,0.15413522720336914
MIOSR,25,0.1,3.0,50,200,17,0.9333452387998852,0.8819373732074096,1.0,0.2,1.0,2.0,2.0,9.519653081893921
STLSQ,25,0.1,3.0,50,200,17,0.3720837650594206,0.3757861829643162,0.41757857887777905,1.0,3.0,0.0,0.0,0.2986745834350586
SSR,25,0.1,3.0,50,200,17,0.3511771422949666,0.35278928926353037,0.38670479938183666,0.6,3.0,2.0,0.0,0.058370113372802734
SR3,25,0.1,3.0,50,200,17,0.5044463194834775,0.39202256846628464,0.3976715240383407,0.23076923076923078,3.0,10.0,0.0,76.41380953788757
E-STLSQ,25,0.1,3.0,50,200,17,0.3720837650594206,0.3757861829643162,0.41757857887777905,1.0,3.0,0.0,0.0,0.16569900512695312
