Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,28,84,"(0.6870412268673571, 0.18371880698292342, -1.1250987239722772, -0.3072228938996484, 0.8439246188204281, 0.032978944959339396)",0.00656890869140625
E-STLSQ,0.5,0.002,0.002,28,84,"(0.6870412268673571, 0.18371880698292342, -1.1250987239722772, -0.3072228938996484, 0.8439246188204281, 0.032978944959339396)",1.2887437343597412
STLSQ,0.5,0.002,0.002,28,84,"(0.6870412268673571, 0.18371880698292342, -1.1250987239722772, -0.3072228938996484, 0.8439246188204281, 0.032978944959339396)",0.024677276611328125
SSR,0.5,0.002,0.002,28,84,"(0.6870412268673571, 0.18371880698292342, -1.1250987239722772, -0.3072228938996484, 0.8439246188204281, 0.032978944959339396)",0.3801898956298828
SR3,0.5,0.002,0.002,28,84,"(0.6870412268673571, 0.18371880698292342, -1.1250987239722772, -0.3072228938996484, 0.8439246188204281, 0.032978944959339396)",0.0076410770416259766
MIOSR,0.5,0.002,0.002,28,84,"(0.6870412268673571, 0.18371880698292342, -1.1250987239722772, -0.3072228938996484, 0.8439246188204281, 0.032978944959339396)",19.563475847244263
MIOSR-Opt,0.5,0.002,0.002,28,84,"(0.6870412268673571, 0.18371880698292342, -1.1250987239722772, -0.3072228938996484, 0.8439246188204281, 0.032978944959339396)",19.467212200164795
MIOSR-Build,0.5,0.002,0.002,28,84,"(0.6870412268673571, 0.18371880698292342, -1.1250987239722772, -0.3072228938996484, 0.8439246188204281, 0.032978944959339396)",0.08864426612854004
Preprocessing,0.8277532798848107,0.002,0.002,28,84,"(0.6870412268673571, 0.18371880698292342, -1.1250987239722772, -0.3072228938996484, 0.8439246188204281, 0.032978944959339396)",0.004785776138305664
E-STLSQ,0.8277532798848107,0.002,0.002,28,84,"(0.6870412268673571, 0.18371880698292342, -1.1250987239722772, -0.3072228938996484, 0.8439246188204281, 0.032978944959339396)",1.466315507888794
STLSQ,0.8277532798848107,0.002,0.002,28,84,"(0.6870412268673571, 0.18371880698292342, -1.1250987239722772, -0.3072228938996484, 0.8439246188204281, 0.032978944959339396)",0.02896285057067871
SSR,0.8277532798848107,0.002,0.002,28,84,"(0.6870412268673571, 0.18371880698292342, -1.1250987239722772, -0.3072228938996484, 0.8439246188204281, 0.032978944959339396)",0.42490530014038086
SR3,0.8277532798848107,0.002,0.002,28,84,"(0.6870412268673571, 0.18371880698292342, -1.1250987239722772, -0.3072228938996484, 0.8439246188204281, 0.032978944959339396)",0.007508277893066406
MIOSR,0.8277532798848107,0.002,0.002,28,84,"(0.6870412268673571, 0.18371880698292342, -1.1250987239722772, -0.3072228938996484, 0.8439246188204281, 0.032978944959339396)",14.72867465019226
MIOSR-Opt,0.8277532798848107,0.002,0.002,28,84,"(0.6870412268673571, 0.18371880698292342, -1.1250987239722772, -0.3072228938996484, 0.8439246188204281, 0.032978944959339396)",14.643306016921997
MIOSR-Build,0.8277532798848107,0.002,0.002,28,84,"(0.6870412268673571, 0.18371880698292342, -1.1250987239722772, -0.3072228938996484, 0.8439246188204281, 0.032978944959339396)",0.0765383243560791
Preprocessing,1.3703509847201238,0.002,0.002,28,84,"(0.6870412268673571, 0.18371880698292342, -1.1250987239722772, -0.3072228938996484, 0.8439246188204281, 0.032978944959339396)",0.006349325180053711
E-STLSQ,1.3703509847201238,0.002,0.002,28,84,"(0.6870412268673571, 0.18371880698292342, -1.1250987239722772, -0.3072228938996484, 0.8439246188204281, 0.032978944959339396)",2.16684627532959
STLSQ,1.3703509847201238,0.002,0.002,28,84,"(0.6870412268673571, 0.18371880698292342, -1.1250987239722772, -0.3072228938996484, 0.8439246188204281, 0.032978944959339396)",0.055045366287231445
SSR,1.3703509847201238,0.002,0.002,28,84,"(0.6870412268673571, 0.18371880698292342, -1.1250987239722772, -0.3072228938996484, 0.8439246188204281, 0.032978944959339396)",0.5011439323425293
SR3,1.3703509847201238,0.002,0.002,28,84,"(0.6870412268673571, 0.18371880698292342, -1.1250987239722772, -0.3072228938996484, 0.8439246188204281, 0.032978944959339396)",0.009739875793457031
MIOSR,1.3703509847201238,0.002,0.002,28,84,"(0.6870412268673571, 0.18371880698292342, -1.1250987239722772, -0.3072228938996484, 0.8439246188204281, 0.032978944959339396)",6.117599010467529
MIOSR-Opt,1.3703509847201238,0.002,0.002,28,84,"(0.6870412268673571, 0.18371880698292342, -1.1250987239722772, -0.3072228938996484, 0.8439246188204281, 0.032978944959339396)",6.031365633010864
MIOSR-Build,1.3703509847201238,0.002,0.002,28,84,"(0.6870412268673571, 0.18371880698292342, -1.1250987239722772, -0.3072228938996484, 0.8439246188204281, 0.032978944959339396)",0.07567381858825684
Preprocessing,2.268625044390925,0.002,0.002,28,84,"(0.6870412268673571, 0.18371880698292342, -1.1250987239722772, -0.3072228938996484, 0.8439246188204281, 0.032978944959339396)",0.006819725036621094
E-STLSQ,2.268625044390925,0.002,0.002,28,84,"(0.6870412268673571, 0.18371880698292342, -1.1250987239722772, -0.3072228938996484, 0.8439246188204281, 0.032978944959339396)",4.246774196624756
STLSQ,2.268625044390925,0.002,0.002,28,84,"(0.6870412268673571, 0.18371880698292342, -1.1250987239722772, -0.3072228938996484, 0.8439246188204281, 0.032978944959339396)",0.0740053653717041
SSR,2.268625044390925,0.002,0.002,28,84,"(0.6870412268673571, 0.18371880698292342, -1.1250987239722772, -0.3072228938996484, 0.8439246188204281, 0.032978944959339396)",0.6734960079193115
SR3,2.268625044390925,0.002,0.002,28,84,"(0.6870412268673571, 0.18371880698292342, -1.1250987239722772, -0.3072228938996484, 0.8439246188204281, 0.032978944959339396)",4.414080858230591
MIOSR,2.268625044390925,0.002,0.002,28,84,"(0.6870412268673571, 0.18371880698292342, -1.1250987239722772, -0.3072228938996484, 0.8439246188204281, 0.032978944959339396)",3.520132303237915
MIOSR-Opt,2.268625044390925,0.002,0.002,28,84,"(0.6870412268673571, 0.18371880698292342, -1.1250987239722772, -0.3072228938996484, 0.8439246188204281, 0.032978944959339396)",3.4250450134277344
MIOSR-Build,2.268625044390925,0.002,0.002,28,84,"(0.6870412268673571, 0.18371880698292342, -1.1250987239722772, -0.3072228938996484, 0.8439246188204281, 0.032978944959339396)",0.0816643238067627
Preprocessing,3.7557236426468257,0.002,0.002,28,84,"(0.6870412268673571, 0.18371880698292342, -1.1250987239722772, -0.3072228938996484, 0.8439246188204281, 0.032978944959339396)",0.009245634078979492
E-STLSQ,3.7557236426468257,0.002,0.002,28,84,"(0.6870412268673571, 0.18371880698292342, -1.1250987239722772, -0.3072228938996484, 0.8439246188204281, 0.032978944959339396)",4.522459268569946
