Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",0.005997896194458008
E-STLSQ,0.5,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",1.2401349544525146
STLSQ,0.5,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",0.029772520065307617
SSR,0.5,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",0.37526440620422363
SR3,0.5,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",0.006933450698852539
MIOSR,0.5,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",24.840786933898926
MIOSR-Opt,0.5,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",24.736296892166138
MIOSR-Build,0.5,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",0.09662771224975586
Preprocessing,0.8277532798848107,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",0.004983663558959961
E-STLSQ,0.8277532798848107,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",1.4866373538970947
STLSQ,0.8277532798848107,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",0.02808976173400879
SSR,0.8277532798848107,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",0.40111851692199707
SR3,0.8277532798848107,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",3.1551530361175537
MIOSR,0.8277532798848107,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",17.231730222702026
MIOSR-Opt,0.8277532798848107,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",17.137436866760254
MIOSR-Build,0.8277532798848107,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",0.08420634269714355
Preprocessing,1.3703509847201238,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",0.00564885139465332
E-STLSQ,1.3703509847201238,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",2.1539976596832275
STLSQ,1.3703509847201238,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",0.04737138748168945
SSR,1.3703509847201238,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",0.4910459518432617
SR3,1.3703509847201238,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",3.5243959426879883
MIOSR,1.3703509847201238,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",10.086950540542603
MIOSR-Opt,1.3703509847201238,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",9.990324974060059
MIOSR-Build,1.3703509847201238,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",0.08573102951049805
Preprocessing,2.268625044390925,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",0.006872415542602539
E-STLSQ,2.268625044390925,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",3.4917099475860596
STLSQ,2.268625044390925,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",0.09908747673034668
SSR,2.268625044390925,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",0.6250319480895996
SR3,2.268625044390925,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",4.288617849349976
MIOSR,2.268625044390925,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",5.749104976654053
MIOSR-Opt,2.268625044390925,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",5.647944211959839
MIOSR-Build,2.268625044390925,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",0.08822202682495117
Preprocessing,3.7557236426468257,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",0.008353233337402344
E-STLSQ,3.7557236426468257,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",5.827630043029785
STLSQ,3.7557236426468257,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",0.07306194305419922
SSR,3.7557236426468257,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",0.8663814067840576
SR3,3.7557236426468257,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",5.59856653213501
MIOSR,3.7557236426468257,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",3.9486114978790283
MIOSR-Opt,3.7557236426468257,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",3.837135076522827
MIOSR-Build,3.7557236426468257,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",0.09259533882141113
Preprocessing,6.217625127083679,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",0.011094331741333008
E-STLSQ,6.217625127083679,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",6.827127456665039
STLSQ,6.217625127083679,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",0.11307072639465332
SSR,6.217625127083679,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",1.2765803337097168
SR3,6.217625127083679,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",7.5718536376953125
MIOSR,6.217625127083679,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",3.249035120010376
MIOSR-Opt,6.217625127083679,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",3.1269021034240723
MIOSR-Build,6.217625127083679,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",0.09592700004577637
Preprocessing,10.293319184075452,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",0.01388406753540039
E-STLSQ,10.293319184075452,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",11.616475105285645
STLSQ,10.293319184075452,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",0.17682790756225586
SSR,10.293319184075452,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",2.258310556411743
SR3,10.293319184075452,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",11.97841191291809
MIOSR,10.293319184075452,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",4.041494607925415
MIOSR-Opt,10.293319184075452,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",3.8955085277557373
MIOSR-Build,10.293319184075452,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",0.10483884811401367
Preprocessing,17.040657431039403,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",0.02132129669189453
E-STLSQ,17.040657431039403,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",19.882454872131348
STLSQ,17.040657431039403,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",0.2806262969970703
SSR,17.040657431039403,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",3.6344447135925293
SR3,17.040657431039403,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",19.94603204727173
MIOSR,17.040657431039403,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",4.004227876663208
MIOSR-Opt,17.040657431039403,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",3.8016598224639893
MIOSR-Build,17.040657431039403,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",0.12409734725952148
Preprocessing,28.210920159872682,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",0.03280758857727051
E-STLSQ,28.210920159872682,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",29.12827491760254
STLSQ,28.210920159872682,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",0.4463925361633301
SSR,28.210920159872682,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",5.4979259967803955
SR3,28.210920159872682,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",36.33272123336792
MIOSR,28.210920159872682,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",3.475424289703369
MIOSR-Opt,28.210920159872682,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",3.222414493560791
MIOSR-Build,28.210920159872682,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",0.14580488204956055
Preprocessing,46.70336338180629,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",0.047356367111206055
E-STLSQ,46.70336338180629,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",51.482298374176025
STLSQ,46.70336338180629,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",0.7172243595123291
SSR,46.70336338180629,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",9.745761156082153
SR3,46.70336338180629,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",59.22162342071533
MIOSR,46.70336338180629,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",4.38563346862793
MIOSR-Opt,46.70336338180629,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",3.962754487991333
MIOSR-Build,46.70336338180629,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",0.1973705291748047
Preprocessing,77.31772444188466,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",0.07634472846984863
E-STLSQ,77.31772444188466,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",75.68096590042114
STLSQ,77.31772444188466,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",1.3056378364562988
SSR,77.31772444188466,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",16.773069143295288
SR3,77.31772444188466,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",98.70251965522766
MIOSR,77.31772444188466,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",4.674438238143921
MIOSR-Opt,77.31772444188466,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",3.9280953407287598
MIOSR-Build,77.31772444188466,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",0.27336692810058594
Preprocessing,128.0,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",0.13086962699890137
E-STLSQ,128.0,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",122.28696036338806
STLSQ,128.0,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",1.9685966968536377
SSR,128.0,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",28.7967369556427
SR3,128.0,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",158.9748511314392
MIOSR,128.0,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",4.201734781265259
MIOSR-Opt,128.0,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",3.0879664421081543
MIOSR-Build,128.0,0.002,0.002,7,84,"(-1.2710751318781286, 0.8397563767203438, -0.18477230567731961, 0.6703955334928238, 1.4339685359898082, 0.11548761123130102)",0.38767433166503906
