Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,18,84,"(0.45112272521877506, 0.016360121204528788, 1.1358044127646556, -0.9544793238853967, 1.0566992060237914, 0.750408858318032)",0.005494356155395508
E-STLSQ,0.5,0.002,0.002,18,84,"(0.45112272521877506, 0.016360121204528788, 1.1358044127646556, -0.9544793238853967, 1.0566992060237914, 0.750408858318032)",1.2590911388397217
STLSQ,0.5,0.002,0.002,18,84,"(0.45112272521877506, 0.016360121204528788, 1.1358044127646556, -0.9544793238853967, 1.0566992060237914, 0.750408858318032)",0.027434110641479492
SSR,0.5,0.002,0.002,18,84,"(0.45112272521877506, 0.016360121204528788, 1.1358044127646556, -0.9544793238853967, 1.0566992060237914, 0.750408858318032)",0.3647136688232422
SR3,0.5,0.002,0.002,18,84,"(0.45112272521877506, 0.016360121204528788, 1.1358044127646556, -0.9544793238853967, 1.0566992060237914, 0.750408858318032)",0.007042407989501953
MIOSR,0.5,0.002,0.002,18,84,"(0.45112272521877506, 0.016360121204528788, 1.1358044127646556, -0.9544793238853967, 1.0566992060237914, 0.750408858318032)",22.354464769363403
MIOSR-Opt,0.5,0.002,0.002,18,84,"(0.45112272521877506, 0.016360121204528788, 1.1358044127646556, -0.9544793238853967, 1.0566992060237914, 0.750408858318032)",22.26111364364624
MIOSR-Build,0.5,0.002,0.002,18,84,"(0.45112272521877506, 0.016360121204528788, 1.1358044127646556, -0.9544793238853967, 1.0566992060237914, 0.750408858318032)",0.08626198768615723
Preprocessing,0.8277532798848107,0.002,0.002,18,84,"(0.45112272521877506, 0.016360121204528788, 1.1358044127646556, -0.9544793238853967, 1.0566992060237914, 0.750408858318032)",0.00481104850769043
E-STLSQ,0.8277532798848107,0.002,0.002,18,84,"(0.45112272521877506, 0.016360121204528788, 1.1358044127646556, -0.9544793238853967, 1.0566992060237914, 0.750408858318032)",1.4870624542236328
STLSQ,0.8277532798848107,0.002,0.002,18,84,"(0.45112272521877506, 0.016360121204528788, 1.1358044127646556, -0.9544793238853967, 1.0566992060237914, 0.750408858318032)",0.03262662887573242
SSR,0.8277532798848107,0.002,0.002,18,84,"(0.45112272521877506, 0.016360121204528788, 1.1358044127646556, -0.9544793238853967, 1.0566992060237914, 0.750408858318032)",0.40723371505737305
SR3,0.8277532798848107,0.002,0.002,18,84,"(0.45112272521877506, 0.016360121204528788, 1.1358044127646556, -0.9544793238853967, 1.0566992060237914, 0.750408858318032)",0.007411003112792969
MIOSR,0.8277532798848107,0.002,0.002,18,84,"(0.45112272521877506, 0.016360121204528788, 1.1358044127646556, -0.9544793238853967, 1.0566992060237914, 0.750408858318032)",17.792574644088745
MIOSR-Opt,0.8277532798848107,0.002,0.002,18,84,"(0.45112272521877506, 0.016360121204528788, 1.1358044127646556, -0.9544793238853967, 1.0566992060237914, 0.750408858318032)",17.7117657661438
MIOSR-Build,0.8277532798848107,0.002,0.002,18,84,"(0.45112272521877506, 0.016360121204528788, 1.1358044127646556, -0.9544793238853967, 1.0566992060237914, 0.750408858318032)",0.07237482070922852
Preprocessing,1.3703509847201238,0.002,0.002,18,84,"(0.45112272521877506, 0.016360121204528788, 1.1358044127646556, -0.9544793238853967, 1.0566992060237914, 0.750408858318032)",0.005566120147705078
E-STLSQ,1.3703509847201238,0.002,0.002,18,84,"(0.45112272521877506, 0.016360121204528788, 1.1358044127646556, -0.9544793238853967, 1.0566992060237914, 0.750408858318032)",2.0941319465637207
STLSQ,1.3703509847201238,0.002,0.002,18,84,"(0.45112272521877506, 0.016360121204528788, 1.1358044127646556, -0.9544793238853967, 1.0566992060237914, 0.750408858318032)",0.0393674373626709
SSR,1.3703509847201238,0.002,0.002,18,84,"(0.45112272521877506, 0.016360121204528788, 1.1358044127646556, -0.9544793238853967, 1.0566992060237914, 0.750408858318032)",0.4863550662994385
SR3,1.3703509847201238,0.002,0.002,18,84,"(0.45112272521877506, 0.016360121204528788, 1.1358044127646556, -0.9544793238853967, 1.0566992060237914, 0.750408858318032)",3.5803239345550537
MIOSR,1.3703509847201238,0.002,0.002,18,84,"(0.45112272521877506, 0.016360121204528788, 1.1358044127646556, -0.9544793238853967, 1.0566992060237914, 0.750408858318032)",10.286142349243164
MIOSR-Opt,1.3703509847201238,0.002,0.002,18,84,"(0.45112272521877506, 0.016360121204528788, 1.1358044127646556, -0.9544793238853967, 1.0566992060237914, 0.750408858318032)",10.200997591018677
MIOSR-Build,1.3703509847201238,0.002,0.002,18,84,"(0.45112272521877506, 0.016360121204528788, 1.1358044127646556, -0.9544793238853967, 1.0566992060237914, 0.750408858318032)",0.074798583984375
Preprocessing,2.268625044390925,0.002,0.002,18,84,"(0.45112272521877506, 0.016360121204528788, 1.1358044127646556, -0.9544793238853967, 1.0566992060237914, 0.750408858318032)",0.006398916244506836
E-STLSQ,2.268625044390925,0.002,0.002,18,84,"(0.45112272521877506, 0.016360121204528788, 1.1358044127646556, -0.9544793238853967, 1.0566992060237914, 0.750408858318032)",3.6384637355804443
STLSQ,2.268625044390925,0.002,0.002,18,84,"(0.45112272521877506, 0.016360121204528788, 1.1358044127646556, -0.9544793238853967, 1.0566992060237914, 0.750408858318032)",0.07310128211975098
SSR,2.268625044390925,0.002,0.002,18,84,"(0.45112272521877506, 0.016360121204528788, 1.1358044127646556, -0.9544793238853967, 1.0566992060237914, 0.750408858318032)",0.5873596668243408
SR3,2.268625044390925,0.002,0.002,18,84,"(0.45112272521877506, 0.016360121204528788, 1.1358044127646556, -0.9544793238853967, 1.0566992060237914, 0.750408858318032)",4.2784929275512695
MIOSR,2.268625044390925,0.002,0.002,18,84,"(0.45112272521877506, 0.016360121204528788, 1.1358044127646556, -0.9544793238853967, 1.0566992060237914, 0.750408858318032)",5.503885984420776
MIOSR-Opt,2.268625044390925,0.002,0.002,18,84,"(0.45112272521877506, 0.016360121204528788, 1.1358044127646556, -0.9544793238853967, 1.0566992060237914, 0.750408858318032)",5.414872884750366
MIOSR-Build,2.268625044390925,0.002,0.002,18,84,"(0.45112272521877506, 0.016360121204528788, 1.1358044127646556, -0.9544793238853967, 1.0566992060237914, 0.750408858318032)",0.07646799087524414
Preprocessing,3.7557236426468257,0.002,0.002,18,84,"(0.45112272521877506, 0.016360121204528788, 1.1358044127646556, -0.9544793238853967, 1.0566992060237914, 0.750408858318032)",0.00794672966003418
E-STLSQ,3.7557236426468257,0.002,0.002,18,84,"(0.45112272521877506, 0.016360121204528788, 1.1358044127646556, -0.9544793238853967, 1.0566992060237914, 0.750408858318032)",4.837464809417725
STLSQ,3.7557236426468257,0.002,0.002,18,84,"(0.45112272521877506, 0.016360121204528788, 1.1358044127646556, -0.9544793238853967, 1.0566992060237914, 0.750408858318032)",0.06324458122253418
SSR,3.7557236426468257,0.002,0.002,18,84,"(0.45112272521877506, 0.016360121204528788, 1.1358044127646556, -0.9544793238853967, 1.0566992060237914, 0.750408858318032)",0.7780821323394775
