Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,14,84,"(0.04183003131807084, 0.81949515623789, 1.1112830571744379, -1.4758591544105464, -0.5707922234843876, 1.3728112180976728)",0.005882978439331055
E-STLSQ,0.5,0.002,0.002,14,84,"(0.04183003131807084, 0.81949515623789, 1.1112830571744379, -1.4758591544105464, -0.5707922234843876, 1.3728112180976728)",1.275695562362671
STLSQ,0.5,0.002,0.002,14,84,"(0.04183003131807084, 0.81949515623789, 1.1112830571744379, -1.4758591544105464, -0.5707922234843876, 1.3728112180976728)",0.027568817138671875
SSR,0.5,0.002,0.002,14,84,"(0.04183003131807084, 0.81949515623789, 1.1112830571744379, -1.4758591544105464, -0.5707922234843876, 1.3728112180976728)",0.3710315227508545
SR3,0.5,0.002,0.002,14,84,"(0.04183003131807084, 0.81949515623789, 1.1112830571744379, -1.4758591544105464, -0.5707922234843876, 1.3728112180976728)",2.9451799392700195
MIOSR,0.5,0.002,0.002,14,84,"(0.04183003131807084, 0.81949515623789, 1.1112830571744379, -1.4758591544105464, -0.5707922234843876, 1.3728112180976728)",30.029187202453613
MIOSR-Opt,0.5,0.002,0.002,14,84,"(0.04183003131807084, 0.81949515623789, 1.1112830571744379, -1.4758591544105464, -0.5707922234843876, 1.3728112180976728)",29.926602363586426
MIOSR-Build,0.5,0.002,0.002,14,84,"(0.04183003131807084, 0.81949515623789, 1.1112830571744379, -1.4758591544105464, -0.5707922234843876, 1.3728112180976728)",0.09319043159484863
Preprocessing,0.8277532798848107,0.002,0.002,14,84,"(0.04183003131807084, 0.81949515623789, 1.1112830571744379, -1.4758591544105464, -0.5707922234843876, 1.3728112180976728)",0.005208253860473633
E-STLSQ,0.8277532798848107,0.002,0.002,14,84,"(0.04183003131807084, 0.81949515623789, 1.1112830571744379, -1.4758591544105464, -0.5707922234843876, 1.3728112180976728)",1.5749297142028809
STLSQ,0.8277532798848107,0.002,0.002,14,84,"(0.04183003131807084, 0.81949515623789, 1.1112830571744379, -1.4758591544105464, -0.5707922234843876, 1.3728112180976728)",0.03195452690124512
SSR,0.8277532798848107,0.002,0.002,14,84,"(0.04183003131807084, 0.81949515623789, 1.1112830571744379, -1.4758591544105464, -0.5707922234843876, 1.3728112180976728)",0.426891565322876
SR3,0.8277532798848107,0.002,0.002,14,84,"(0.04183003131807084, 0.81949515623789, 1.1112830571744379, -1.4758591544105464, -0.5707922234843876, 1.3728112180976728)",0.008098125457763672
MIOSR,0.8277532798848107,0.002,0.002,14,84,"(0.04183003131807084, 0.81949515623789, 1.1112830571744379, -1.4758591544105464, -0.5707922234843876, 1.3728112180976728)",21.18862295150757
MIOSR-Opt,0.8277532798848107,0.002,0.002,14,84,"(0.04183003131807084, 0.81949515623789, 1.1112830571744379, -1.4758591544105464, -0.5707922234843876, 1.3728112180976728)",21.10177731513977
MIOSR-Build,0.8277532798848107,0.002,0.002,14,84,"(0.04183003131807084, 0.81949515623789, 1.1112830571744379, -1.4758591544105464, -0.5707922234843876, 1.3728112180976728)",0.0781402587890625
Preprocessing,1.3703509847201238,0.002,0.002,14,84,"(0.04183003131807084, 0.81949515623789, 1.1112830571744379, -1.4758591544105464, -0.5707922234843876, 1.3728112180976728)",0.005567073822021484
E-STLSQ,1.3703509847201238,0.002,0.002,14,84,"(0.04183003131807084, 0.81949515623789, 1.1112830571744379, -1.4758591544105464, -0.5707922234843876, 1.3728112180976728)",2.246472120285034
STLSQ,1.3703509847201238,0.002,0.002,14,84,"(0.04183003131807084, 0.81949515623789, 1.1112830571744379, -1.4758591544105464, -0.5707922234843876, 1.3728112180976728)",0.04033541679382324
SSR,1.3703509847201238,0.002,0.002,14,84,"(0.04183003131807084, 0.81949515623789, 1.1112830571744379, -1.4758591544105464, -0.5707922234843876, 1.3728112180976728)",0.513953685760498
SR3,1.3703509847201238,0.002,0.002,14,84,"(0.04183003131807084, 0.81949515623789, 1.1112830571744379, -1.4758591544105464, -0.5707922234843876, 1.3728112180976728)",3.6571171283721924
MIOSR,1.3703509847201238,0.002,0.002,14,84,"(0.04183003131807084, 0.81949515623789, 1.1112830571744379, -1.4758591544105464, -0.5707922234843876, 1.3728112180976728)",9.618972778320312
MIOSR-Opt,1.3703509847201238,0.002,0.002,14,84,"(0.04183003131807084, 0.81949515623789, 1.1112830571744379, -1.4758591544105464, -0.5707922234843876, 1.3728112180976728)",9.525291919708252
MIOSR-Build,1.3703509847201238,0.002,0.002,14,84,"(0.04183003131807084, 0.81949515623789, 1.1112830571744379, -1.4758591544105464, -0.5707922234843876, 1.3728112180976728)",0.08261919021606445
Preprocessing,2.268625044390925,0.002,0.002,14,84,"(0.04183003131807084, 0.81949515623789, 1.1112830571744379, -1.4758591544105464, -0.5707922234843876, 1.3728112180976728)",0.008296728134155273
E-STLSQ,2.268625044390925,0.002,0.002,14,84,"(0.04183003131807084, 0.81949515623789, 1.1112830571744379, -1.4758591544105464, -0.5707922234843876, 1.3728112180976728)",4.390423059463501
STLSQ,2.268625044390925,0.002,0.002,14,84,"(0.04183003131807084, 0.81949515623789, 1.1112830571744379, -1.4758591544105464, -0.5707922234843876, 1.3728112180976728)",0.08726978302001953
