Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,4,21,"(1.0017306827192554, -0.21053648096015729)",0.0012500286102294922
STLSQ,0.5,0.002,0.002,4,21,"(1.0017306827192554, -0.21053648096015729)",0.003313779830932617
SSR,0.5,0.002,0.002,4,21,"(1.0017306827192554, -0.21053648096015729)",0.007810115814208984
SR3,0.5,0.002,0.002,4,21,"(1.0017306827192554, -0.21053648096015729)",0.04596829414367676
MIOSOS,0.5,0.002,0.002,4,21,"(1.0017306827192554, -0.21053648096015729)",0.0315859317779541
MIOSOS-Opt,0.5,0.002,0.002,4,21,"(1.0017306827192554, -0.21053648096015729)",0.022307157516479492
MIOSOS-Build,0.5,0.002,0.002,4,21,"(1.0017306827192554, -0.21053648096015729)",0.007442951202392578
Warm-MIOSOS,0.5,0.002,0.002,4,21,"(1.0017306827192554, -0.21053648096015729)",0.015887975692749023
Warm-MIOSOS-Opt,0.5,0.002,0.002,4,21,"(1.0017306827192554, -0.21053648096015729)",0.009274959564208984
Warm-MIOSOS-Build,0.5,0.002,0.002,4,21,"(1.0017306827192554, -0.21053648096015729)",0.00532078742980957
Preprocessing,0.8277532798848107,0.002,0.002,4,21,"(1.0017306827192554, -0.21053648096015729)",0.0009047985076904297
STLSQ,0.8277532798848107,0.002,0.002,4,21,"(1.0017306827192554, -0.21053648096015729)",0.004898786544799805
SSR,0.8277532798848107,0.002,0.002,4,21,"(1.0017306827192554, -0.21053648096015729)",0.010591983795166016
SR3,0.8277532798848107,0.002,0.002,4,21,"(1.0017306827192554, -0.21053648096015729)",0.05155777931213379
MIOSOS,0.8277532798848107,0.002,0.002,4,21,"(1.0017306827192554, -0.21053648096015729)",0.03484201431274414
MIOSOS-Opt,0.8277532798848107,0.002,0.002,4,21,"(1.0017306827192554, -0.21053648096015729)",0.027171850204467773
MIOSOS-Build,0.8277532798848107,0.002,0.002,4,21,"(1.0017306827192554, -0.21053648096015729)",0.004960775375366211
Warm-MIOSOS,0.8277532798848107,0.002,0.002,4,21,"(1.0017306827192554, -0.21053648096015729)",0.032335758209228516
Warm-MIOSOS-Opt,0.8277532798848107,0.002,0.002,4,21,"(1.0017306827192554, -0.21053648096015729)",0.02580404281616211
Warm-MIOSOS-Build,0.8277532798848107,0.002,0.002,4,21,"(1.0017306827192554, -0.21053648096015729)",0.005126953125
Preprocessing,1.3703509847201238,0.002,0.002,4,21,"(1.0017306827192554, -0.21053648096015729)",0.00102996826171875
STLSQ,1.3703509847201238,0.002,0.002,4,21,"(1.0017306827192554, -0.21053648096015729)",0.007045269012451172
SSR,1.3703509847201238,0.002,0.002,4,21,"(1.0017306827192554, -0.21053648096015729)",0.012231826782226562
SR3,1.3703509847201238,0.002,0.002,4,21,"(1.0017306827192554, -0.21053648096015729)",0.0067272186279296875
MIOSOS,1.3703509847201238,0.002,0.002,4,21,"(1.0017306827192554, -0.21053648096015729)",0.03545880317687988
MIOSOS-Opt,1.3703509847201238,0.002,0.002,4,21,"(1.0017306827192554, -0.21053648096015729)",0.027004718780517578
MIOSOS-Build,1.3703509847201238,0.002,0.002,4,21,"(1.0017306827192554, -0.21053648096015729)",0.004895210266113281
Warm-MIOSOS,1.3703509847201238,0.002,0.002,4,21,"(1.0017306827192554, -0.21053648096015729)",0.028879165649414062
Warm-MIOSOS-Opt,1.3703509847201238,0.002,0.002,4,21,"(1.0017306827192554, -0.21053648096015729)",0.022129058837890625
Warm-MIOSOS-Build,1.3703509847201238,0.002,0.002,4,21,"(1.0017306827192554, -0.21053648096015729)",0.005064964294433594
Preprocessing,2.268625044390925,0.002,0.002,4,21,"(1.0017306827192554, -0.21053648096015729)",0.0011699199676513672
STLSQ,2.268625044390925,0.002,0.002,4,21,"(1.0017306827192554, -0.21053648096015729)",0.010500907897949219
SSR,2.268625044390925,0.002,0.002,4,21,"(1.0017306827192554, -0.21053648096015729)",0.018990039825439453
SR3,2.268625044390925,0.002,0.002,4,21,"(1.0017306827192554, -0.21053648096015729)",0.010213851928710938
MIOSOS,2.268625044390925,0.002,0.002,4,21,"(1.0017306827192554, -0.21053648096015729)",0.04261612892150879
