Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.0012769699096679688
STLSQ,0.5,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.0032927989959716797
SSR,0.5,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.008548259735107422
SR3,0.5,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.04570579528808594
MIOSOS,0.5,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.025269031524658203
MIOSOS-Opt,0.5,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.015917062759399414
MIOSOS-Build,0.5,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.007497072219848633
Warm-MIOSOS,0.5,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.015373945236206055
Warm-MIOSOS-Opt,0.5,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.008802175521850586
Warm-MIOSOS-Build,0.5,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.005339145660400391
Preprocessing,0.8277532798848107,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.0009090900421142578
STLSQ,0.8277532798848107,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.004603862762451172
SSR,0.8277532798848107,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.008932113647460938
SR3,0.8277532798848107,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.04971814155578613
MIOSOS,0.8277532798848107,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.02329707145690918
MIOSOS-Opt,0.8277532798848107,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.01497197151184082
MIOSOS-Build,0.8277532798848107,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.005053043365478516
Warm-MIOSOS,0.8277532798848107,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.02004384994506836
Warm-MIOSOS-Opt,0.8277532798848107,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.013612747192382812
Warm-MIOSOS-Build,0.8277532798848107,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.005056142807006836
Preprocessing,1.3703509847201238,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.0009982585906982422
STLSQ,1.3703509847201238,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.011462926864624023
SSR,1.3703509847201238,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.013923168182373047
SR3,1.3703509847201238,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.008590936660766602
MIOSOS,1.3703509847201238,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.024281740188598633
MIOSOS-Opt,1.3703509847201238,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.015935659408569336
MIOSOS-Build,1.3703509847201238,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.004710197448730469
Warm-MIOSOS,1.3703509847201238,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.024924039840698242
Warm-MIOSOS-Opt,1.3703509847201238,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.018108844757080078
Warm-MIOSOS-Build,1.3703509847201238,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.005164146423339844
Preprocessing,2.268625044390925,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.0011758804321289062
STLSQ,2.268625044390925,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.011833906173706055
