Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.0012691020965576172
STLSQ,0.5,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.00335693359375
SSR,0.5,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.008699893951416016
SR3,0.5,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.045755863189697266
MIOSOS,0.5,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.033310890197753906
MIOSOS-Opt,0.5,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.023933887481689453
MIOSOS-Build,0.5,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.0074880123138427734
Warm-MIOSOS,0.5,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.028977155685424805
Warm-MIOSOS-Opt,0.5,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.021928787231445312
Warm-MIOSOS-Build,0.5,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.005669116973876953
Preprocessing,0.8277532798848107,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.0009171962738037109
STLSQ,0.8277532798848107,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.00569915771484375
SSR,0.8277532798848107,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.010174989700317383
SR3,0.8277532798848107,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.05015897750854492
MIOSOS,0.8277532798848107,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.038568973541259766
MIOSOS-Opt,0.8277532798848107,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.0313258171081543
MIOSOS-Build,0.8277532798848107,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.004782915115356445
Warm-MIOSOS,0.8277532798848107,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.03441882133483887
Warm-MIOSOS-Opt,0.8277532798848107,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.027894258499145508
Warm-MIOSOS-Build,0.8277532798848107,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.005088090896606445
Preprocessing,1.3703509847201238,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.0010349750518798828
STLSQ,1.3703509847201238,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.007324934005737305
SSR,1.3703509847201238,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.014214038848876953
SR3,1.3703509847201238,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.008179903030395508
MIOSOS,1.3703509847201238,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.03192710876464844
MIOSOS-Opt,1.3703509847201238,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.023022890090942383
MIOSOS-Build,1.3703509847201238,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.0048830509185791016
Warm-MIOSOS,1.3703509847201238,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.0268709659576416
Warm-MIOSOS-Opt,1.3703509847201238,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.019896984100341797
Warm-MIOSOS-Build,1.3703509847201238,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.0052568912506103516
Preprocessing,2.268625044390925,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.001203298568725586
STLSQ,2.268625044390925,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.01194000244140625
SSR,2.268625044390925,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.020282983779907227
SR3,2.268625044390925,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.010123014450073242
MIOSOS,2.268625044390925,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.04054617881774902
MIOSOS-Opt,2.268625044390925,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.030023813247680664
MIOSOS-Build,2.268625044390925,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.005320310592651367
Warm-MIOSOS,2.268625044390925,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.032894134521484375
Warm-MIOSOS-Opt,2.268625044390925,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.025613069534301758
Warm-MIOSOS-Build,2.268625044390925,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.005183696746826172
Preprocessing,3.7557236426468257,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.0015490055084228516
STLSQ,3.7557236426468257,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.020950794219970703
SSR,3.7557236426468257,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.03394722938537598
SR3,3.7557236426468257,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.017095327377319336
MIOSOS,3.7557236426468257,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.08067202568054199
MIOSOS-Opt,3.7557236426468257,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.06790280342102051
MIOSOS-Build,3.7557236426468257,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.005099296569824219
Warm-MIOSOS,3.7557236426468257,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.0662221908569336
Warm-MIOSOS-Opt,3.7557236426468257,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.056524038314819336
Warm-MIOSOS-Build,3.7557236426468257,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.0066721439361572266
Preprocessing,6.217625127083679,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.0021119117736816406
STLSQ,6.217625127083679,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.025640010833740234
SSR,6.217625127083679,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.042569875717163086
SR3,6.217625127083679,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.0248870849609375
MIOSOS,6.217625127083679,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.0525050163269043
MIOSOS-Opt,6.217625127083679,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.03481698036193848
MIOSOS-Build,6.217625127083679,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.006093025207519531
Warm-MIOSOS,6.217625127083679,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.04215884208679199
Warm-MIOSOS-Opt,6.217625127083679,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.03274822235107422
Warm-MIOSOS-Build,6.217625127083679,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.0054438114166259766
Preprocessing,10.293319184075452,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.0029621124267578125
STLSQ,10.293319184075452,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.03840517997741699
SSR,10.293319184075452,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.06603503227233887
SR3,10.293319184075452,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.03710675239562988
MIOSOS,10.293319184075452,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.041754961013793945
MIOSOS-Opt,10.293319184075452,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.017303943634033203
MIOSOS-Build,10.293319184075452,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.0067980289459228516
Warm-MIOSOS,10.293319184075452,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.03223991394042969
Warm-MIOSOS-Opt,10.293319184075452,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.0206146240234375
Warm-MIOSOS-Build,10.293319184075452,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.00570988655090332
Preprocessing,17.040657431039403,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.0044460296630859375
STLSQ,17.040657431039403,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.06119990348815918
SSR,17.040657431039403,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.09934306144714355
SR3,17.040657431039403,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.26416516304016113
MIOSOS,17.040657431039403,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.05873274803161621
MIOSOS-Opt,17.040657431039403,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.02267622947692871
MIOSOS-Build,17.040657431039403,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.0060842037200927734
Warm-MIOSOS,17.040657431039403,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.03530287742614746
Warm-MIOSOS-Opt,17.040657431039403,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.01831984519958496
Warm-MIOSOS-Build,17.040657431039403,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.006639957427978516
Preprocessing,28.210920159872682,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.006999015808105469
STLSQ,28.210920159872682,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.09817004203796387
SSR,28.210920159872682,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.15765810012817383
SR3,28.210920159872682,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.5070571899414062
MIOSOS,28.210920159872682,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.07164978981018066
MIOSOS-Opt,28.210920159872682,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.01569676399230957
MIOSOS-Build,28.210920159872682,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.006982088088989258
Warm-MIOSOS,28.210920159872682,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.039201974868774414
Warm-MIOSOS-Opt,28.210920159872682,0.002,0.002,3,21,"(-1.0483130498069346, -0.3464375141894311)",0.016757726669311523
