Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,6,10,"(0.716160539348134, -0.5710968250992338)",0.0011909008026123047
MIOSOS,0.5,0.002,0.002,6,10,"(0.716160539348134, -0.5710968250992338)",0.02856612205505371
MIOSOS-Opt,0.5,0.002,0.002,6,10,"(0.716160539348134, -0.5710968250992338)",0.01906561851501465
MIOSOS-Build,0.5,0.002,0.002,6,10,"(0.716160539348134, -0.5710968250992338)",0.007636308670043945
Preprocessing,0.8277532798848107,0.002,0.002,6,10,"(0.716160539348134, -0.5710968250992338)",0.0007860660552978516
MIOSOS,0.8277532798848107,0.002,0.002,6,10,"(0.716160539348134, -0.5710968250992338)",0.016824722290039062
MIOSOS-Opt,0.8277532798848107,0.002,0.002,6,10,"(0.716160539348134, -0.5710968250992338)",0.010462045669555664
MIOSOS-Build,0.8277532798848107,0.002,0.002,6,10,"(0.716160539348134, -0.5710968250992338)",0.004347801208496094
Preprocessing,1.3703509847201238,0.002,0.002,6,10,"(0.716160539348134, -0.5710968250992338)",0.000881195068359375
MIOSOS,1.3703509847201238,0.002,0.002,6,10,"(0.716160539348134, -0.5710968250992338)",0.018628835678100586
MIOSOS-Opt,1.3703509847201238,0.002,0.002,6,10,"(0.716160539348134, -0.5710968250992338)",0.012116193771362305
MIOSOS-Build,1.3703509847201238,0.002,0.002,6,10,"(0.716160539348134, -0.5710968250992338)",0.004225730895996094
Preprocessing,2.268625044390925,0.002,0.002,6,10,"(0.716160539348134, -0.5710968250992338)",0.0010459423065185547
MIOSOS,2.268625044390925,0.002,0.002,6,10,"(0.716160539348134, -0.5710968250992338)",0.020969867706298828
MIOSOS-Opt,2.268625044390925,0.002,0.002,6,10,"(0.716160539348134, -0.5710968250992338)",0.013334035873413086
MIOSOS-Build,2.268625044390925,0.002,0.002,6,10,"(0.716160539348134, -0.5710968250992338)",0.004378557205200195
Preprocessing,3.7557236426468257,0.002,0.002,6,10,"(0.716160539348134, -0.5710968250992338)",0.0013580322265625
MIOSOS,3.7557236426468257,0.002,0.002,6,10,"(0.716160539348134, -0.5710968250992338)",0.029768943786621094
MIOSOS-Opt,3.7557236426468257,0.002,0.002,6,10,"(0.716160539348134, -0.5710968250992338)",0.019423723220825195
MIOSOS-Build,3.7557236426468257,0.002,0.002,6,10,"(0.716160539348134, -0.5710968250992338)",0.00461125373840332
Preprocessing,6.217625127083679,0.002,0.002,6,10,"(0.716160539348134, -0.5710968250992338)",0.0018401145935058594
MIOSOS,6.217625127083679,0.002,0.002,6,10,"(0.716160539348134, -0.5710968250992338)",0.0248870849609375
MIOSOS-Opt,6.217625127083679,0.002,0.002,6,10,"(0.716160539348134, -0.5710968250992338)",0.012956857681274414
MIOSOS-Build,6.217625127083679,0.002,0.002,6,10,"(0.716160539348134, -0.5710968250992338)",0.0046961307525634766
Preprocessing,10.293319184075452,0.002,0.002,6,10,"(0.716160539348134, -0.5710968250992338)",0.002622842788696289
MIOSOS,10.293319184075452,0.002,0.002,6,10,"(0.716160539348134, -0.5710968250992338)",0.024512052536010742
MIOSOS-Opt,10.293319184075452,0.002,0.002,6,10,"(0.716160539348134, -0.5710968250992338)",0.008872747421264648
MIOSOS-Build,10.293319184075452,0.002,0.002,6,10,"(0.716160539348134, -0.5710968250992338)",0.004639148712158203
Preprocessing,17.040657431039403,0.002,0.002,6,10,"(0.716160539348134, -0.5710968250992338)",0.003905057907104492
MIOSOS,17.040657431039403,0.002,0.002,6,10,"(0.716160539348134, -0.5710968250992338)",0.03239178657531738
MIOSOS-Opt,17.040657431039403,0.002,0.002,6,10,"(0.716160539348134, -0.5710968250992338)",0.009893178939819336
MIOSOS-Build,17.040657431039403,0.002,0.002,6,10,"(0.716160539348134, -0.5710968250992338)",0.004648923873901367
Preprocessing,28.210920159872682,0.002,0.002,6,10,"(0.716160539348134, -0.5710968250992338)",0.006256818771362305
MIOSOS,28.210920159872682,0.002,0.002,6,10,"(0.716160539348134, -0.5710968250992338)",0.04527091979980469
MIOSOS-Opt,28.210920159872682,0.002,0.002,6,10,"(0.716160539348134, -0.5710968250992338)",0.011107921600341797
MIOSOS-Build,28.210920159872682,0.002,0.002,6,10,"(0.716160539348134, -0.5710968250992338)",0.005017757415771484
Preprocessing,46.70336338180629,0.002,0.002,6,10,"(0.716160539348134, -0.5710968250992338)",0.010431051254272461
MIOSOS,46.70336338180629,0.002,0.002,6,10,"(0.716160539348134, -0.5710968250992338)",0.06354308128356934
MIOSOS-Opt,46.70336338180629,0.002,0.002,6,10,"(0.716160539348134, -0.5710968250992338)",0.011475324630737305
MIOSOS-Build,46.70336338180629,0.002,0.002,6,10,"(0.716160539348134, -0.5710968250992338)",0.005232095718383789
Preprocessing,77.31772444188466,0.002,0.002,6,10,"(0.716160539348134, -0.5710968250992338)",0.01662278175354004
MIOSOS,77.31772444188466,0.002,0.002,6,10,"(0.716160539348134, -0.5710968250992338)",0.09736204147338867
MIOSOS-Opt,77.31772444188466,0.002,0.002,6,10,"(0.716160539348134, -0.5710968250992338)",0.01140284538269043
MIOSOS-Build,77.31772444188466,0.002,0.002,6,10,"(0.716160539348134, -0.5710968250992338)",0.006175041198730469
Preprocessing,128.0,0.002,0.002,6,10,"(0.716160539348134, -0.5710968250992338)",0.028667926788330078
MIOSOS,128.0,0.002,0.002,6,10,"(0.716160539348134, -0.5710968250992338)",0.14609313011169434
MIOSOS-Opt,128.0,0.002,0.002,6,10,"(0.716160539348134, -0.5710968250992338)",0.010585784912109375
MIOSOS-Build,128.0,0.002,0.002,6,10,"(0.716160539348134, -0.5710968250992338)",0.006971836090087891
