Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,7,10,"(1.0114227716173942, 0.5258625313294284)",0.0011818408966064453
MIOSOS,0.5,0.002,0.002,7,10,"(1.0114227716173942, 0.5258625313294284)",0.02993488311767578
MIOSOS-Opt,0.5,0.002,0.002,7,10,"(1.0114227716173942, 0.5258625313294284)",0.01998424530029297
MIOSOS-Build,0.5,0.002,0.002,7,10,"(1.0114227716173942, 0.5258625313294284)",0.007146596908569336
Preprocessing,0.8277532798848107,0.002,0.002,7,10,"(1.0114227716173942, 0.5258625313294284)",0.0007870197296142578
MIOSOS,0.8277532798848107,0.002,0.002,7,10,"(1.0114227716173942, 0.5258625313294284)",0.028157949447631836
MIOSOS-Opt,0.8277532798848107,0.002,0.002,7,10,"(1.0114227716173942, 0.5258625313294284)",0.021910429000854492
MIOSOS-Build,0.8277532798848107,0.002,0.002,7,10,"(1.0114227716173942, 0.5258625313294284)",0.004360675811767578
Preprocessing,1.3703509847201238,0.002,0.002,7,10,"(1.0114227716173942, 0.5258625313294284)",0.0008711814880371094
MIOSOS,1.3703509847201238,0.002,0.002,7,10,"(1.0114227716173942, 0.5258625313294284)",0.01767110824584961
MIOSOS-Opt,1.3703509847201238,0.002,0.002,7,10,"(1.0114227716173942, 0.5258625313294284)",0.011050224304199219
MIOSOS-Build,1.3703509847201238,0.002,0.002,7,10,"(1.0114227716173942, 0.5258625313294284)",0.004341840744018555
Preprocessing,2.268625044390925,0.002,0.002,7,10,"(1.0114227716173942, 0.5258625313294284)",0.0010402202606201172
MIOSOS,2.268625044390925,0.002,0.002,7,10,"(1.0114227716173942, 0.5258625313294284)",0.01960611343383789
MIOSOS-Opt,2.268625044390925,0.002,0.002,7,10,"(1.0114227716173942, 0.5258625313294284)",0.011660099029541016
MIOSOS-Build,2.268625044390925,0.002,0.002,7,10,"(1.0114227716173942, 0.5258625313294284)",0.004542827606201172
Preprocessing,3.7557236426468257,0.002,0.002,7,10,"(1.0114227716173942, 0.5258625313294284)",0.0014011859893798828
MIOSOS,3.7557236426468257,0.002,0.002,7,10,"(1.0114227716173942, 0.5258625313294284)",0.021205663681030273
MIOSOS-Opt,3.7557236426468257,0.002,0.002,7,10,"(1.0114227716173942, 0.5258625313294284)",0.011878728866577148
MIOSOS-Build,3.7557236426468257,0.002,0.002,7,10,"(1.0114227716173942, 0.5258625313294284)",0.004564046859741211
Preprocessing,6.217625127083679,0.002,0.002,7,10,"(1.0114227716173942, 0.5258625313294284)",0.0018923282623291016
MIOSOS,6.217625127083679,0.002,0.002,7,10,"(1.0114227716173942, 0.5258625313294284)",0.026833057403564453
MIOSOS-Opt,6.217625127083679,0.002,0.002,7,10,"(1.0114227716173942, 0.5258625313294284)",0.014939069747924805
MIOSOS-Build,6.217625127083679,0.002,0.002,7,10,"(1.0114227716173942, 0.5258625313294284)",0.004576921463012695
Preprocessing,10.293319184075452,0.002,0.002,7,10,"(1.0114227716173942, 0.5258625313294284)",0.0025899410247802734
MIOSOS,10.293319184075452,0.002,0.002,7,10,"(1.0114227716173942, 0.5258625313294284)",0.024719953536987305
MIOSOS-Opt,10.293319184075452,0.002,0.002,7,10,"(1.0114227716173942, 0.5258625313294284)",0.009178876876831055
MIOSOS-Build,10.293319184075452,0.002,0.002,7,10,"(1.0114227716173942, 0.5258625313294284)",0.0047109127044677734
Preprocessing,17.040657431039403,0.002,0.002,7,10,"(1.0114227716173942, 0.5258625313294284)",0.0038940906524658203
MIOSOS,17.040657431039403,0.002,0.002,7,10,"(1.0114227716173942, 0.5258625313294284)",0.03256392478942871
MIOSOS-Opt,17.040657431039403,0.002,0.002,7,10,"(1.0114227716173942, 0.5258625313294284)",0.010202884674072266
MIOSOS-Build,17.040657431039403,0.002,0.002,7,10,"(1.0114227716173942, 0.5258625313294284)",0.004827022552490234
Preprocessing,28.210920159872682,0.002,0.002,7,10,"(1.0114227716173942, 0.5258625313294284)",0.006616115570068359
MIOSOS,28.210920159872682,0.002,0.002,7,10,"(1.0114227716173942, 0.5258625313294284)",0.04611515998840332
MIOSOS-Opt,28.210920159872682,0.002,0.002,7,10,"(1.0114227716173942, 0.5258625313294284)",0.011775970458984375
MIOSOS-Build,28.210920159872682,0.002,0.002,7,10,"(1.0114227716173942, 0.5258625313294284)",0.005016803741455078
Preprocessing,46.70336338180629,0.002,0.002,7,10,"(1.0114227716173942, 0.5258625313294284)",0.009719133377075195
MIOSOS,46.70336338180629,0.002,0.002,7,10,"(1.0114227716173942, 0.5258625313294284)",0.0658259391784668
MIOSOS-Opt,46.70336338180629,0.002,0.002,7,10,"(1.0114227716173942, 0.5258625313294284)",0.01250910758972168
MIOSOS-Build,46.70336338180629,0.002,0.002,7,10,"(1.0114227716173942, 0.5258625313294284)",0.005383729934692383
Preprocessing,77.31772444188466,0.002,0.002,7,10,"(1.0114227716173942, 0.5258625313294284)",0.015906810760498047
MIOSOS,77.31772444188466,0.002,0.002,7,10,"(1.0114227716173942, 0.5258625313294284)",0.09737682342529297
MIOSOS-Opt,77.31772444188466,0.002,0.002,7,10,"(1.0114227716173942, 0.5258625313294284)",0.011439085006713867
MIOSOS-Build,77.31772444188466,0.002,0.002,7,10,"(1.0114227716173942, 0.5258625313294284)",0.00602412223815918
Preprocessing,128.0,0.002,0.002,7,10,"(1.0114227716173942, 0.5258625313294284)",0.025990009307861328
MIOSOS,128.0,0.002,0.002,7,10,"(1.0114227716173942, 0.5258625313294284)",0.15010404586791992
MIOSOS-Opt,128.0,0.002,0.002,7,10,"(1.0114227716173942, 0.5258625313294284)",0.013917922973632812
MIOSOS-Build,128.0,0.002,0.002,7,10,"(1.0114227716173942, 0.5258625313294284)",0.0070230960845947266
