Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,14,10,"(-1.1322235268234042, -0.09944709048655011)",0.0011959075927734375
MIOSOS,0.5,0.002,0.002,14,10,"(-1.1322235268234042, -0.09944709048655011)",0.021231889724731445
MIOSOS-Opt,0.5,0.002,0.002,14,10,"(-1.1322235268234042, -0.09944709048655011)",0.012305974960327148
MIOSOS-Build,0.5,0.002,0.002,14,10,"(-1.1322235268234042, -0.09944709048655011)",0.0072820186614990234
Preprocessing,0.8277532798848107,0.002,0.002,14,10,"(-1.1322235268234042, -0.09944709048655011)",0.0007779598236083984
MIOSOS,0.8277532798848107,0.002,0.002,14,10,"(-1.1322235268234042, -0.09944709048655011)",0.01646280288696289
MIOSOS-Opt,0.8277532798848107,0.002,0.002,14,10,"(-1.1322235268234042, -0.09944709048655011)",0.010333061218261719
MIOSOS-Build,0.8277532798848107,0.002,0.002,14,10,"(-1.1322235268234042, -0.09944709048655011)",0.00433802604675293
Preprocessing,1.3703509847201238,0.002,0.002,14,10,"(-1.1322235268234042, -0.09944709048655011)",0.0008890628814697266
MIOSOS,1.3703509847201238,0.002,0.002,14,10,"(-1.1322235268234042, -0.09944709048655011)",0.020283937454223633
MIOSOS-Opt,1.3703509847201238,0.002,0.002,14,10,"(-1.1322235268234042, -0.09944709048655011)",0.013538837432861328
MIOSOS-Build,1.3703509847201238,0.002,0.002,14,10,"(-1.1322235268234042, -0.09944709048655011)",0.004385948181152344
Preprocessing,2.268625044390925,0.002,0.002,14,10,"(-1.1322235268234042, -0.09944709048655011)",0.0010421276092529297
MIOSOS,2.268625044390925,0.002,0.002,14,10,"(-1.1322235268234042, -0.09944709048655011)",0.020708084106445312
MIOSOS-Opt,2.268625044390925,0.002,0.002,14,10,"(-1.1322235268234042, -0.09944709048655011)",0.012881040573120117
MIOSOS-Build,2.268625044390925,0.002,0.002,14,10,"(-1.1322235268234042, -0.09944709048655011)",0.004503965377807617
Preprocessing,3.7557236426468257,0.002,0.002,14,10,"(-1.1322235268234042, -0.09944709048655011)",0.0013391971588134766
MIOSOS,3.7557236426468257,0.002,0.002,14,10,"(-1.1322235268234042, -0.09944709048655011)",0.02799534797668457
