Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,9,10,"(0.9988116634336831, 0.06519763539813941)",0.0011930465698242188
MIOSOS,0.5,0.002,0.002,9,10,"(0.9988116634336831, 0.06519763539813941)",0.02534008026123047
MIOSOS-Opt,0.5,0.002,0.002,9,10,"(0.9988116634336831, 0.06519763539813941)",0.016601085662841797
MIOSOS-Build,0.5,0.002,0.002,9,10,"(0.9988116634336831, 0.06519763539813941)",0.00706791877746582
Preprocessing,0.8277532798848107,0.002,0.002,9,10,"(0.9988116634336831, 0.06519763539813941)",0.0007848739624023438
MIOSOS,0.8277532798848107,0.002,0.002,9,10,"(0.9988116634336831, 0.06519763539813941)",0.018642187118530273
MIOSOS-Opt,0.8277532798848107,0.002,0.002,9,10,"(0.9988116634336831, 0.06519763539813941)",0.012454032897949219
MIOSOS-Build,0.8277532798848107,0.002,0.002,9,10,"(0.9988116634336831, 0.06519763539813941)",0.004305839538574219
Preprocessing,1.3703509847201238,0.002,0.002,9,10,"(0.9988116634336831, 0.06519763539813941)",0.0008978843688964844
MIOSOS,1.3703509847201238,0.002,0.002,9,10,"(0.9988116634336831, 0.06519763539813941)",0.01794886589050293
MIOSOS-Opt,1.3703509847201238,0.002,0.002,9,10,"(0.9988116634336831, 0.06519763539813941)",0.011470794677734375
MIOSOS-Build,1.3703509847201238,0.002,0.002,9,10,"(0.9988116634336831, 0.06519763539813941)",0.00420832633972168
Preprocessing,2.268625044390925,0.002,0.002,9,10,"(0.9988116634336831, 0.06519763539813941)",0.0010609626770019531
MIOSOS,2.268625044390925,0.002,0.002,9,10,"(0.9988116634336831, 0.06519763539813941)",0.019692182540893555
MIOSOS-Opt,2.268625044390925,0.002,0.002,9,10,"(0.9988116634336831, 0.06519763539813941)",0.011757850646972656
MIOSOS-Build,2.268625044390925,0.002,0.002,9,10,"(0.9988116634336831, 0.06519763539813941)",0.004559755325317383
Preprocessing,3.7557236426468257,0.002,0.002,9,10,"(0.9988116634336831, 0.06519763539813941)",0.0014410018920898438
MIOSOS,3.7557236426468257,0.002,0.002,9,10,"(0.9988116634336831, 0.06519763539813941)",0.023383140563964844
MIOSOS-Opt,3.7557236426468257,0.002,0.002,9,10,"(0.9988116634336831, 0.06519763539813941)",0.014093160629272461
MIOSOS-Build,3.7557236426468257,0.002,0.002,9,10,"(0.9988116634336831, 0.06519763539813941)",0.0045812129974365234
Preprocessing,6.217625127083679,0.002,0.002,9,10,"(0.9988116634336831, 0.06519763539813941)",0.0018842220306396484
MIOSOS,6.217625127083679,0.002,0.002,9,10,"(0.9988116634336831, 0.06519763539813941)",0.025976181030273438
MIOSOS-Opt,6.217625127083679,0.002,0.002,9,10,"(0.9988116634336831, 0.06519763539813941)",0.014327287673950195
