Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,19,10,"(0.9248831315070849, 0.6503105130198787)",0.0011861324310302734
MIOSOS,0.5,0.002,0.002,19,10,"(0.9248831315070849, 0.6503105130198787)",0.02544403076171875
MIOSOS-Opt,0.5,0.002,0.002,19,10,"(0.9248831315070849, 0.6503105130198787)",0.01680302619934082
MIOSOS-Build,0.5,0.002,0.002,19,10,"(0.9248831315070849, 0.6503105130198787)",0.006989002227783203
Preprocessing,0.8277532798848107,0.002,0.002,19,10,"(0.9248831315070849, 0.6503105130198787)",0.0007960796356201172
MIOSOS,0.8277532798848107,0.002,0.002,19,10,"(0.9248831315070849, 0.6503105130198787)",0.017506837844848633
MIOSOS-Opt,0.8277532798848107,0.002,0.002,19,10,"(0.9248831315070849, 0.6503105130198787)",0.011517047882080078
MIOSOS-Build,0.8277532798848107,0.002,0.002,19,10,"(0.9248831315070849, 0.6503105130198787)",0.004172325134277344
Preprocessing,1.3703509847201238,0.002,0.002,19,10,"(0.9248831315070849, 0.6503105130198787)",0.0009019374847412109
MIOSOS,1.3703509847201238,0.002,0.002,19,10,"(0.9248831315070849, 0.6503105130198787)",0.021807193756103516
MIOSOS-Opt,1.3703509847201238,0.002,0.002,19,10,"(0.9248831315070849, 0.6503105130198787)",0.015185117721557617
MIOSOS-Build,1.3703509847201238,0.002,0.002,19,10,"(0.9248831315070849, 0.6503105130198787)",0.004296064376831055
Preprocessing,2.268625044390925,0.002,0.002,19,10,"(0.9248831315070849, 0.6503105130198787)",0.0010519027709960938
MIOSOS,2.268625044390925,0.002,0.002,19,10,"(0.9248831315070849, 0.6503105130198787)",0.01673579216003418
MIOSOS-Opt,2.268625044390925,0.002,0.002,19,10,"(0.9248831315070849, 0.6503105130198787)",0.008922100067138672
MIOSOS-Build,2.268625044390925,0.002,0.002,19,10,"(0.9248831315070849, 0.6503105130198787)",0.004377841949462891
Preprocessing,3.7557236426468257,0.002,0.002,19,10,"(0.9248831315070849, 0.6503105130198787)",0.0014219284057617188
MIOSOS,3.7557236426468257,0.002,0.002,19,10,"(0.9248831315070849, 0.6503105130198787)",0.02651214599609375
MIOSOS-Opt,3.7557236426468257,0.002,0.002,19,10,"(0.9248831315070849, 0.6503105130198787)",0.017307281494140625
MIOSOS-Build,3.7557236426468257,0.002,0.002,19,10,"(0.9248831315070849, 0.6503105130198787)",0.004582405090332031
Preprocessing,6.217625127083679,0.002,0.002,19,10,"(0.9248831315070849, 0.6503105130198787)",0.0018508434295654297
MIOSOS,6.217625127083679,0.002,0.002,19,10,"(0.9248831315070849, 0.6503105130198787)",0.023070096969604492
MIOSOS-Opt,6.217625127083679,0.002,0.002,19,10,"(0.9248831315070849, 0.6503105130198787)",0.011291980743408203
MIOSOS-Build,6.217625127083679,0.002,0.002,19,10,"(0.9248831315070849, 0.6503105130198787)",0.004626274108886719
Preprocessing,10.293319184075452,0.002,0.002,19,10,"(0.9248831315070849, 0.6503105130198787)",0.00273895263671875
MIOSOS,10.293319184075452,0.002,0.002,19,10,"(0.9248831315070849, 0.6503105130198787)",0.028230905532836914
MIOSOS-Opt,10.293319184075452,0.002,0.002,19,10,"(0.9248831315070849, 0.6503105130198787)",0.012237071990966797
MIOSOS-Build,10.293319184075452,0.002,0.002,19,10,"(0.9248831315070849, 0.6503105130198787)",0.004628181457519531
Preprocessing,17.040657431039403,0.002,0.002,19,10,"(0.9248831315070849, 0.6503105130198787)",0.004124879837036133
MIOSOS,17.040657431039403,0.002,0.002,19,10,"(0.9248831315070849, 0.6503105130198787)",0.03321099281311035
MIOSOS-Opt,17.040657431039403,0.002,0.002,19,10,"(0.9248831315070849, 0.6503105130198787)",0.010411262512207031
MIOSOS-Build,17.040657431039403,0.002,0.002,19,10,"(0.9248831315070849, 0.6503105130198787)",0.00479888916015625
Preprocessing,28.210920159872682,0.002,0.002,19,10,"(0.9248831315070849, 0.6503105130198787)",0.00621795654296875
MIOSOS,28.210920159872682,0.002,0.002,19,10,"(0.9248831315070849, 0.6503105130198787)",0.045181989669799805
MIOSOS-Opt,28.210920159872682,0.002,0.002,19,10,"(0.9248831315070849, 0.6503105130198787)",0.011487722396850586
MIOSOS-Build,28.210920159872682,0.002,0.002,19,10,"(0.9248831315070849, 0.6503105130198787)",0.004881381988525391
Preprocessing,46.70336338180629,0.002,0.002,19,10,"(0.9248831315070849, 0.6503105130198787)",0.010563135147094727
MIOSOS,46.70336338180629,0.002,0.002,19,10,"(0.9248831315070849, 0.6503105130198787)",0.06599116325378418
MIOSOS-Opt,46.70336338180629,0.002,0.002,19,10,"(0.9248831315070849, 0.6503105130198787)",0.013429880142211914
MIOSOS-Build,46.70336338180629,0.002,0.002,19,10,"(0.9248831315070849, 0.6503105130198787)",0.0052280426025390625
Preprocessing,77.31772444188466,0.002,0.002,19,10,"(0.9248831315070849, 0.6503105130198787)",0.015960216522216797
MIOSOS,77.31772444188466,0.002,0.002,19,10,"(0.9248831315070849, 0.6503105130198787)",0.09829211235046387
MIOSOS-Opt,77.31772444188466,0.002,0.002,19,10,"(0.9248831315070849, 0.6503105130198787)",0.015580892562866211
MIOSOS-Build,77.31772444188466,0.002,0.002,19,10,"(0.9248831315070849, 0.6503105130198787)",0.005877971649169922
Preprocessing,128.0,0.002,0.002,19,10,"(0.9248831315070849, 0.6503105130198787)",0.027987957000732422
MIOSOS,128.0,0.002,0.002,19,10,"(0.9248831315070849, 0.6503105130198787)",0.1481621265411377
MIOSOS-Opt,128.0,0.002,0.002,19,10,"(0.9248831315070849, 0.6503105130198787)",0.011983156204223633
MIOSOS-Build,128.0,0.002,0.002,19,10,"(0.9248831315070849, 0.6503105130198787)",0.007170915603637695
