Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,5,10,"(0.20751648572829975, 1.1670603347896162)",0.00119781494140625
MIOSOS,0.5,0.002,0.002,5,10,"(0.20751648572829975, 1.1670603347896162)",0.023560762405395508
MIOSOS-Opt,0.5,0.002,0.002,5,10,"(0.20751648572829975, 1.1670603347896162)",0.014664173126220703
MIOSOS-Build,0.5,0.002,0.002,5,10,"(0.20751648572829975, 1.1670603347896162)",0.0072498321533203125
Preprocessing,0.8277532798848107,0.002,0.002,5,10,"(0.20751648572829975, 1.1670603347896162)",0.0007748603820800781
MIOSOS,0.8277532798848107,0.002,0.002,5,10,"(0.20751648572829975, 1.1670603347896162)",0.017847061157226562
MIOSOS-Opt,0.8277532798848107,0.002,0.002,5,10,"(0.20751648572829975, 1.1670603347896162)",0.011859416961669922
MIOSOS-Build,0.8277532798848107,0.002,0.002,5,10,"(0.20751648572829975, 1.1670603347896162)",0.0042307376861572266
Preprocessing,1.3703509847201238,0.002,0.002,5,10,"(0.20751648572829975, 1.1670603347896162)",0.0008687973022460938
MIOSOS,1.3703509847201238,0.002,0.002,5,10,"(0.20751648572829975, 1.1670603347896162)",0.012016057968139648
MIOSOS-Opt,1.3703509847201238,0.002,0.002,5,10,"(0.20751648572829975, 1.1670603347896162)",0.005702972412109375
MIOSOS-Build,1.3703509847201238,0.002,0.002,5,10,"(0.20751648572829975, 1.1670603347896162)",0.0040628910064697266
Preprocessing,2.268625044390925,0.002,0.002,5,10,"(0.20751648572829975, 1.1670603347896162)",0.001026153564453125
MIOSOS,2.268625044390925,0.002,0.002,5,10,"(0.20751648572829975, 1.1670603347896162)",0.02251887321472168
MIOSOS-Opt,2.268625044390925,0.002,0.002,5,10,"(0.20751648572829975, 1.1670603347896162)",0.014783143997192383
MIOSOS-Build,2.268625044390925,0.002,0.002,5,10,"(0.20751648572829975, 1.1670603347896162)",0.004380941390991211
Preprocessing,3.7557236426468257,0.002,0.002,5,10,"(0.20751648572829975, 1.1670603347896162)",0.001399993896484375
MIOSOS,3.7557236426468257,0.002,0.002,5,10,"(0.20751648572829975, 1.1670603347896162)",0.02311086654663086
MIOSOS-Opt,3.7557236426468257,0.002,0.002,5,10,"(0.20751648572829975, 1.1670603347896162)",0.013759851455688477
MIOSOS-Build,3.7557236426468257,0.002,0.002,5,10,"(0.20751648572829975, 1.1670603347896162)",0.0044629573822021484
Preprocessing,6.217625127083679,0.002,0.002,5,10,"(0.20751648572829975, 1.1670603347896162)",0.0018968582153320312
MIOSOS,6.217625127083679,0.002,0.002,5,10,"(0.20751648572829975, 1.1670603347896162)",0.0337827205657959
MIOSOS-Opt,6.217625127083679,0.002,0.002,5,10,"(0.20751648572829975, 1.1670603347896162)",0.02203679084777832
MIOSOS-Build,6.217625127083679,0.002,0.002,5,10,"(0.20751648572829975, 1.1670603347896162)",0.00460052490234375
Preprocessing,10.293319184075452,0.002,0.002,5,10,"(0.20751648572829975, 1.1670603347896162)",0.0027289390563964844
MIOSOS,10.293319184075452,0.002,0.002,5,10,"(0.20751648572829975, 1.1670603347896162)",0.029690265655517578
MIOSOS-Opt,10.293319184075452,0.002,0.002,5,10,"(0.20751648572829975, 1.1670603347896162)",0.013667106628417969
MIOSOS-Build,10.293319184075452,0.002,0.002,5,10,"(0.20751648572829975, 1.1670603347896162)",0.0047223567962646484
Preprocessing,17.040657431039403,0.002,0.002,5,10,"(0.20751648572829975, 1.1670603347896162)",0.003854036331176758
MIOSOS,17.040657431039403,0.002,0.002,5,10,"(0.20751648572829975, 1.1670603347896162)",0.03488731384277344
MIOSOS-Opt,17.040657431039403,0.002,0.002,5,10,"(0.20751648572829975, 1.1670603347896162)",0.012213706970214844
