Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,1.0,0.002,0.002,25,"(0.713300072293783, -0.7584011529436059)",0.5606140089959791,0.018960688009962923,0.01459805905023952,-3.8309179696573707,0.5896047383604699,1.4243344640160411,1.217418190357883,1.4716751064134275,0.2727272727272727,3.0,3.0,5.0,1.896845817565918,0.18420699693267165,0.05,,
E-STLSQ,1.0,0.002,0.002,25,"(0.713300072293783, -0.7584011529436059)",-0.3276873243566273,-1.3948034150701045,0.04058664262901569,-2.8546887408715285,0.5294248369855467,1.1109628665541647,1.010277986756502,1.0,0.1,1.0,2.0,7.0,8.959838390350342,0.18420699693267165,0.05,,
SR3,1.0,0.002,0.002,25,"(0.713300072293783, -0.7584011529436059)",0.5830837483036813,-3577372.071314926,44091.706610613546,-154013881599422.38,2546347.5851305644,23305580.544215534,13640285.627279868,13109454.96423961,0.19047619047619047,8.0,34.0,0.0,1.32420015335083,0.00031622776601683794,,0.03333333333333333,
SSR,1.0,0.002,0.002,25,"(0.713300072293783, -0.7584011529436059)",0.571845790393223,0.1354637804410237,0.013261427697385548,-0.7447200334705887,0.34208323792673706,1.7288526451852861,1.5326794177169698,2.4246537365746805,0.07692307692307693,1,5,7,0.30741357803344727,,"(0.05, 0.001)",,
MIOSR,1.0,0.002,0.002,25,"(0.713300072293783, -0.7584011529436059)",0.5688915378400913,0.145026040536121,0.013212568448744612,-2.118632976634447,0.45792435998962244,2.2271865576682868,2.0217926195948004,3.4051418614497173,0.0,0,4,8,84.271320104599,,"(0.01, 0)",,"(2, 2)"
STLSQ,1.2866648980094317,0.002,0.002,25,"(0.713300072293783, -0.7584011529436059)",0.6660848312283989,0.1740768542512316,0.012055465995040964,-1.1656084261448778,0.38988403288558193,0.9360108278832213,0.8610300860705757,1.0,0.4,4.0,2.0,4.0,1.9686565399169922,0.18420699693267165,0.2,,
E-STLSQ,1.2866648980094317,0.002,0.002,25,"(0.713300072293783, -0.7584011529436059)",0.6647955120876272,0.18589060574570643,0.011909750835450476,-1.117733478111407,0.3853133156514784,0.9582641340860775,0.8642956434476426,1.0,0.4,4.0,2.0,4.0,9.600928783416748,0.18420699693267165,0.2,,
SR3,1.2866648980094317,0.002,0.002,25,"(0.713300072293783, -0.7584011529436059)",0.6851639688995063,-4255713.127437053,53296.64830082678,-1392318223807.4424,242300.65271749237,2449469.1824222687,1508208.9367050598,1657873.930628703,0.19047619047619047,8.0,34.0,0.0,1.3886644840240479,0.00031622776601683794,,0.03333333333333333,
SSR,1.2866648980094317,0.002,0.002,25,"(0.713300072293783, -0.7584011529436059)",0.6794653328450047,0.2146993725546999,0.011489208440911959,-0.6388473039353167,0.3293075727725844,1.6458493784767025,1.391815399736704,1.7321182487546187,0.08333333333333333,1,4,7,0.3130617141723633,,"(0.01, 0.01)",,
MIOSR,1.2866648980094317,0.002,0.002,25,"(0.713300072293783, -0.7584011529436059)",0.6785362152909411,0.21469971724809989,0.011489272837415607,-2.0780333791654755,0.45228642389706497,1.9557564228320776,1.633272511128245,2.0417808276241445,0.0,0,4,8,71.59741020202637,,"(1e-05, 0.001)",,"(2, 2)"
STLSQ,1.6555065597696215,0.002,0.002,25,"(0.713300072293783, -0.7584011529436059)",0.7400736481493932,0.19870499270356146,0.010677490784458558,-0.43050537426743907,0.306547562160765,1.3940349616510386,1.2296867615103881,1.4835087630160062,0.36363636363636365,4.0,3.0,4.0,1.995659351348877,0.18420699693267165,0.2,,
E-STLSQ,1.6555065597696215,0.002,0.002,25,"(0.713300072293783, -0.7584011529436059)",0.2735222475105512,-0.16617697287762323,0.01796863352156404,-0.6757666889236961,0.33625612937078936,1.6176048877138411,1.3627346637170545,2.1103943981487827,0.3333333333333333,4.0,4.0,4.0,10.407272577285767,0.15998587196060574,0.2,,
SR3,1.6555065597696215,0.002,0.002,25,"(0.713300072293783, -0.7584011529436059)",0.7533094166702509,-2019798.341951427,30052.255213515964,-27086102223.690426,36482.786738299896,491665.6599436756,291850.1423994591,332877.2006422159,0.19047619047619047,8.0,34.0,0.0,1.4704022407531738,0.00031622776601683794,,0.03333333333333333,
SSR,1.6555065597696215,0.002,0.002,25,"(0.713300072293783, -0.7584011529436059)",0.7511520159003742,0.23257575962967392,0.01014029411734469,0.11105642699647875,0.24235166512732825,1.0492310895125578,0.8165440030978552,1.0,0.35714285714285715,5,6,3,0.3190784454345703,,"(0.01, 0.05)",,
MIOSR,1.6555065597696215,0.002,0.002,25,"(0.713300072293783, -0.7584011529436059)",0.7496371452909103,0.22133078428643754,0.01028820598835738,-1.2903857529384068,0.3886845347001969,1.2069353150452424,1.207944406594231,2.0263783485390876,0.18181818181818182,2,3,6,81.70598268508911,,"(0, 0.05)",,"(2, 3)"
STLSQ,2.1300821788799253,0.002,0.002,25,"(0.713300072293783, -0.7584011529436059)",0.8032270317571402,0.16670055504057307,0.012534905292768711,-0.4135696025278012,0.31227503429860104,2.2796251514208725,1.9993108867955405,3.10668615956532,0.17647058823529413,3.0,9.0,5.0,2.124681234359741,0.1206792640639329,0.01,,
E-STLSQ,2.1300821788799253,0.002,0.002,25,"(0.713300072293783, -0.7584011529436059)",0.6858628086659908,0.02311822381382045,0.014661456431310407,0.07408836825562619,0.2495036870480515,0.9877889407490694,0.9146597355068959,1.0,0.18181818181818182,2.0,3.0,6.0,12.077033996582031,0.18420699693267165,0.01,,
SR3,2.1300821788799253,0.002,0.002,25,"(0.713300072293783, -0.7584011529436059)",0.8054597417783664,-1988336.1863120848,31891.493875323475,-400710314.1028892,4909.388046277481,95546.67468691219,52455.028856091434,54291.239955226294,0.19047619047619047,8.0,34.0,0.0,1.5647857189178467,0.00031622776601683794,,0.03333333333333333,
SSR,2.1300821788799253,0.002,0.002,25,"(0.713300072293783, -0.7584011529436059)",-0.019760036838184725,0.3983622795430871,0.009079687224710843,0.02413089662705087,0.22218358242226866,2.3017122665639405,2.880525592054684,5.998358875041899,0.18181818181818182,2,3,6,0.32868504524230957,,"(0.2, 0.01)",,
MIOSR,2.1300821788799253,0.002,0.002,25,"(0.713300072293783, -0.7584011529436059)",0.8036883622865443,0.4029730952534445,0.009010702020083089,0.7249630437483028,0.13632196244543168,1.9575825042323851,1.9030299732606633,3.099158240162808,0.21428571428571427,3,6,5,81.55900359153748,,"(0.001, 0)",,"(5, 4)"
STLSQ,2.7407019694402477,0.002,0.002,25,"(0.713300072293783, -0.7584011529436059)",-0.14703106300338953,0.2884164776602681,0.00937406587713078,-0.9172244734696825,0.28474080691539483,2.6228754569956862,3.311085844548124,6.257886038257,0.18181818181818182,2.0,3.0,6.0,2.3447704315185547,0.49417133613238334,0.001,,
E-STLSQ,2.7407019694402477,0.002,0.002,25,"(0.713300072293783, -0.7584011529436059)",-0.525605966046213,0.21767097707547778,0.009961930708241511,0.7262050490424004,0.14093490198063308,0.8661127139977409,0.9071260584419605,1.0,0.2222222222222222,2.0,1.0,6.0,13.98813247680664,0.3727593720314938,0.001,,
SR3,2.7407019694402477,0.002,0.002,25,"(0.713300072293783, -0.7584011529436059)",0.820685267173664,-40457.98992320411,368.3495385009958,-3188623.4215281615,383.5713202281215,9507.221253861955,4895.219172231387,4907.886027599354,0.19047619047619047,8.0,34.0,0.0,1.6907947063446045,0.00031622776601683794,,0.03333333333333333,
SSR,2.7407019694402477,0.002,0.002,25,"(0.713300072293783, -0.7584011529436059)",0.8200939483944154,0.3420139923793725,0.008723535085277755,0.7616287608829152,0.12702400290215649,0.9932884609420932,0.8597691440029532,1.0,0.4166666666666667,5,4,3,0.34519505500793457,,"(0.05, 0.2)",,
MIOSR,2.7407019694402477,0.002,0.002,25,"(0.713300072293783, -0.7584011529436059)",0.8201648787398758,0.3651095787259794,0.008429147721372057,0.9992515946803179,0.0069571863093497634,0.06197289452099936,0.07813814188107887,0.13320144125733235,0.7777777777777778,7,1,1,78.01722860336304,,"(0, 1e-05)",,"(4, 4)"
STLSQ,3.5263650199840852,0.002,0.002,25,"(0.713300072293783, -0.7584011529436059)",0.8358992624944086,0.44271263406380695,0.00917870048923195,0.6267561032501325,0.16076700600796243,1.7433449106646182,1.39095410650406,1.936802507546325,0.3125,5.0,8.0,3.0,2.6216988563537598,0.1206792640639329,0.2,,
E-STLSQ,3.5263650199840852,0.002,0.002,25,"(0.713300072293783, -0.7584011529436059)",0.8213908091546704,0.451064837125459,0.009007319630459362,0.8395722961433026,0.10424776697714402,0.9612894882751786,0.8416688556164237,1.0,0.38461538461538464,5.0,5.0,3.0,14.966894149780273,0.1206792640639329,0.2,,
