Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,1.0,0.002,0.002,27,"(-1.0335255134434123, 0.5207201609328849)",0.6267504189418166,0.12821594152755567,0.013141937225922277,-1.5831366938887343,0.4087112701574614,1.1058461405624795,0.9514327844447859,1.0,0.15384615384615385,2.0,5.0,6.0,1.921966314315796,0.13894954943731375,0.05,,
E-STLSQ,1.0,0.002,0.002,27,"(-1.0335255134434123, 0.5207201609328849)",-0.15371614021908175,0.09586687546600092,0.013467872559960067,-1.527633411613772,0.4050605933988277,0.9605180252879,0.9403513856456758,1.0,0.1111111111111111,1.0,1.0,7.0,9.209306955337524,0.21209508879201905,0.05,,
SR3,1.0,0.002,0.002,27,"(-1.0335255134434123, 0.5207201609328849)",0.6357856102690038,-37547923.12657539,660100.9965760637,-3946858144354810.5,13723659.008847082,226010167.4616702,122363332.80622293,131319835.93614991,0.19047619047619047,8.0,34.0,0.0,24.92249083518982,0.00031622776601683794,,0.03333333333333333,
SSR,1.0,0.002,0.002,27,"(-1.0335255134434123, 0.5207201609328849)",0.6268469538888983,0.15221683867575536,0.012649934507887598,-2.4685520217795243,0.46827045805702294,2.087166410893758,1.6378000395594832,1.8928802443312234,0.07142857142857142,1,6,7,0.30254125595092773,,"(0.05, 0.001)",,
MIOSR,1.0,0.002,0.002,27,"(-1.0335255134434123, 0.5207201609328849)",0.6267832208941276,0.15340836124949442,0.012632160634017892,-2.2187290834513833,0.45854364039491574,1.4725715958155736,1.2067356391537885,1.3202732875823482,0.08333333333333333,1,4,7,76.48851752281189,,"(0.05, 1e-05)",,"(3, 2)"
STLSQ,1.2866648980094317,0.002,0.002,27,"(-1.0335255134434123, 0.5207201609328849)",0.6243846251988455,0.15336002342196264,0.011947409866797792,-2.60801572710959,0.48337487111750177,2.377525105273768,2.0060039129186586,3.268860777236873,0.13333333333333333,2.0,7.0,6.0,1.9896643161773682,0.15998587196060574,0.05,,
E-STLSQ,1.2866648980094317,0.002,0.002,27,"(-1.0335255134434123, 0.5207201609328849)",0.38945793561933795,0.12229827873237054,0.012429310226652762,-2.21726664974046,0.45985225254323436,1.279613907245759,1.1404214262500982,1.3223596133920992,0.1,1.0,2.0,7.0,10.011829137802124,0.21209508879201905,0.05,,
SR3,1.2866648980094317,0.002,0.002,27,"(-1.0335255134434123, 0.5207201609328849)",0.6320896702220287,-14696463.269221047,261914.7625205638,-11698692147439.027,736421.6875718893,12879413.40929865,7126073.775376773,7799976.390095921,0.19047619047619047,8.0,34.0,0.0,1.3859045505523682,0.00031622776601683794,,0.03333333333333333,
SSR,1.2866648980094317,0.002,0.002,27,"(-1.0335255134434123, 0.5207201609328849)",0.6107644843693913,0.13994402041643755,0.012167751395853696,-2.450979709955814,0.47683736125119164,1.4118075909321588,1.199078923521746,1.4261831915569223,0.0,0,3,8,0.3104579448699951,,"(0.2, 0.05)",,
MIOSR,1.2866648980094317,0.002,0.002,27,"(-1.0335255134434123, 0.5207201609328849)",0.6201103729320078,0.1637605591489511,0.011696963270660415,-2.333808424835758,0.4652263660798817,1.8270342427949289,1.404197081993993,1.439457196561223,0.0,0,5,8,81.69636726379395,,"(0, 0)",,"(2, 3)"
