Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,1.0,0.002,0.002,36,"(-0.14147353894861656, -1.0412400358161764)",0.639107164587756,0.11988244259299413,0.015497717983846401,-1.5660563207399096,0.43167328543757666,3.511368969766835,3.4592041389112977,6.969357273708878,0.11764705882352941,2.0,9.0,6.0,1.8752586841583252,0.10481131341546852,0.01,,
E-STLSQ,1.0,0.002,0.002,36,"(-0.14147353894861656, -1.0412400358161764)",0.14340339489227244,-0.48206741599627884,0.026098322316945432,-3.5212280571383503,0.5450857858759769,1.2347766147754637,1.0822644366803913,1.0,0.0,0.0,2.0,8.0,9.33534860610962,0.244205309454865,0.01,,
SR3,1.0,0.002,0.002,36,"(-0.14147353894861656, -1.0412400358161764)",0.6486820481108159,-5084093.191296699,89539.35546589643,-71075876416572.34,1902548.1734633732,31166020.257136695,20787344.52932819,24430325.656840287,0.19047619047619047,8.0,34.0,0.0,1.3001515865325928,0.00031622776601683794,,0.03333333333333333,
SSR,1.0,0.002,0.002,36,"(-0.14147353894861656, -1.0412400358161764)",0.6361552724135497,0.13840541721648486,0.015171478322003933,-2.6699713879844955,0.501471660796928,2.156285026740926,2.342644626061621,5.029688341728268,0.0,0,4,8,0.2966156005859375,,"(0.001, 0.05)",,
MIOSR,1.0,0.002,0.002,36,"(-0.14147353894861656, -1.0412400358161764)",0.6384553131942348,0.10850110919356543,0.01569814679676657,-2.7389154293566884,0.5062358442881731,2.1870444407153755,2.4050555327230745,5.201933593692065,0.0,0,4,8,70.21514892578125,,"(1e-05, 0.001)",,"(2, 2)"
STLSQ,1.2866648980094317,0.002,0.002,36,"(-0.14147353894861656, -1.0412400358161764)",0.6804614830563946,-0.09464344229626576,0.01959058387703244,-11.388452476421508,0.8724238436273641,2.2257308177406965,2.0278662069646307,3.126369160504815,0.21428571428571427,3.0,6.0,5.0,1.9179120063781738,0.07906043210907697,0.2,,
E-STLSQ,1.2866648980094317,0.002,0.002,36,"(-0.14147353894861656, -1.0412400358161764)",0.6159445894522586,-0.09643676022295028,0.019622946903605727,-1.1756400625965016,0.3794280589434752,1.196285895734301,1.0154077639460375,1.0,0.16666666666666666,2.0,4.0,6.0,9.696192264556885,0.1206792640639329,0.2,,
SR3,1.2866648980094317,0.002,0.002,36,"(-0.14147353894861656, -1.0412400358161764)",0.6851016107862554,-266571.8077897833,4712.061953692144,-49434900086.95755,51783.41319002622,843913.9759012341,457700.5836079522,445565.4886634738,0.19047619047619047,8.0,34.0,0.0,1.3719706535339355,0.00031622776601683794,,0.03333333333333333,
SSR,1.2866648980094317,0.002,0.002,36,"(-0.14147353894861656, -1.0412400358161764)",0.6804896852622557,0.13064363277447455,0.015611832291475933,-1.3698406031566341,0.3917086899399966,1.3414506237987043,1.0233708581860186,1.0,0.2,3,7,5,0.3044271469116211,,"(0.05, 0.01)",,
MIOSR,1.2866648980094317,0.002,0.002,36,"(-0.14147353894861656, -1.0412400358161764)",0.6804781013785169,0.20265949148252166,0.014335949101071464,-0.6448498936827854,0.31130783511920834,1.5570973921155051,1.3839542646711167,2.2197096830539857,0.07142857142857142,1,6,7,75.6885302066803,,"(0.2, 1e-05)",,"(4, 3)"
