Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,1.0,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.6491738878449954,0.14347192863434616,0.011782111031811603,-0.2795121964275402,0.289468866519772,1.0852361041325003,0.9801611346845238,1.097139055740929,0.25,3.0,4.0,5.0,2.100844144821167,0.15998587196060574,0.05,,
E-STLSQ,1.0,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.23644445056015406,-1.2443685711268369,0.03259657872582512,-3.009295576168049,0.5176043652111508,1.1474257059301005,0.9978668367964783,1.0,0.18181818181818182,2.0,3.0,6.0,9.956124782562256,0.18420699693267165,0.05,,
SR3,1.0,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.6597300092326037,-10724939.917936053,156092.6817136232,-279831529410107.4,3750434.0957840895,33435001.287458204,22837482.379082903,26492697.028884552,0.19047619047619047,8.0,34.0,0.0,1.447211503982544,0.00031622776601683794,,0.03333333333333333,
SSR,1.0,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.6442977845382221,0.17680407515748198,0.011283931723369469,-2.6914526292874386,0.49106787211673025,1.1386102434033776,1.004019541565389,1.0,0.2,2,2,6,0.34087324142456055,,"(0.01, 0.05)",,
MIOSR,1.0,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.6485422406763073,0.18009723871318056,0.011234702769040811,-0.8605819072886455,0.35631888376041454,1.4174511148364595,1.2718707340170934,1.770700004924222,0.09090909090909091,1,3,7,78.44591784477234,,"(0, 0)",,"(2, 2)"
STLSQ,1.2866648980094317,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.7472019403606853,0.17387102987128816,0.009778796562966133,-0.2767209057621506,0.28569391762589175,0.840570416175603,0.7939164853009817,1.0,0.4,4.0,2.0,4.0,2.105762004852295,0.18420699693267165,0.05,,
E-STLSQ,1.2866648980094317,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.7376077982904312,0.17178545777594378,0.009838798364388317,-0.6578353852926918,0.32751285015918774,0.9336860030981199,0.8455107166685147,1.0,0.4,4.0,2.0,4.0,10.753473281860352,0.18420699693267165,0.05,,
SR3,1.2866648980094317,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.7514549033141781,-1723539.0445124481,14693.199417176744,-782677247139.2803,199219.2426901205,2001201.6279588204,1352276.525325067,1692851.0348531718,0.19047619047619047,8.0,34.0,0.0,1.5209345817565918,0.00031622776601683794,,0.03333333333333333,
SSR,1.2866648980094317,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.7472302797239316,0.17444799120232551,0.009772176547177797,0.30328228376214617,0.21238649123482872,0.9219323188146944,0.8233369983043664,1.0,0.36363636363636365,4,3,4,0.34450745582580566,,"(0.05, 0.01)",,
MIOSR,1.2866648980094317,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.7472507237337154,0.17449098825458154,0.009768478201540289,-0.4432015753491238,0.3138396066136565,1.579995193478515,1.3803452867340467,1.7767590333144117,0.08333333333333333,1,4,7,79.05920314788818,,"(0, 0)",,"(2, 3)"
STLSQ,1.6555065597696215,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.8131994739603898,0.10601084837075159,0.009955509236966087,-0.37305584624002897,0.2965850059853956,0.8549365426983806,0.8009423924860729,1.0,0.4,4.0,2.0,4.0,2.200500965118408,0.15998587196060574,0.2,,
E-STLSQ,1.6555065597696215,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.6171351368937836,0.16988256878051416,0.009169615146718891,-0.037035356865307636,0.25995259813293164,0.9191327432406556,0.839655935066948,1.0,0.36363636363636365,4.0,3.0,4.0,11.542398452758789,0.13894954943731375,0.2,,
SR3,1.6555065597696215,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.8152393310250883,-537021.3866259962,5311.646319118365,-1691718950.584662,9447.156597716717,156290.6606336764,87969.82790220276,89065.53030492131,0.19047619047619047,8.0,34.0,0.0,1.6089065074920654,0.00031622776601683794,,0.03333333333333333,
SSR,1.6555065597696215,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.7933484460125114,0.25307499642306,0.008056085032650345,0.1875492899088965,0.22830667585744405,0.8855100217378185,0.9053743623930988,1.138800492136366,0.4,4,2,4,0.35593223571777344,,"(0.05, 0.2)",,
MIOSR,1.6555065597696215,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.8129287924769963,0.2666461348553597,0.007838714446293754,0.851548098518457,0.09173694414841788,1.0013865322903153,1.079870301260985,1.8618556022099315,0.4,4,2,4,75.27566289901733,,"(0, 0.05)",,"(3, 3)"
STLSQ,2.1300821788799253,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.8585335222017338,0.2217413525079322,0.010999687904753943,0.7972854718994672,0.11209534907926844,1.0843069661474654,0.8962615266053875,1.0,0.35714285714285715,5.0,6.0,3.0,2.3604025840759277,0.13894954943731375,0.01,,
E-STLSQ,2.1300821788799253,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.3479852315649517,0.021809404218903372,0.013694805207628138,0.8020380876887604,0.11299225973532934,0.8833570857425523,0.8911658624393757,1.0,0.3333333333333333,3.0,1.0,5.0,13.025264024734497,0.244205309454865,0.01,,
SR3,2.1300821788799253,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.8598358285975346,-460888.32383467234,6524.933731667872,-84738980.18828776,2157.7633413352346,46046.8806557285,22421.556465060974,22132.794870115165,0.19047619047619047,8.0,34.0,0.0,1.708085536956787,0.00031622776601683794,,0.03333333333333333,
SSR,2.1300821788799253,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.8580059760703408,0.36377756194092903,0.009121401177856602,0.36989595981017415,0.20535797955765162,1.0414376687848357,0.9088933300392529,1.0,0.3333333333333333,4,4,4,0.3678727149963379,,"(0.05, 0.05)",,
MIOSR,2.1300821788799253,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.8584557807718995,0.3549270675776987,0.00922291145519359,0.16461332395962974,0.23252321148717728,1.27667652860493,1.00499226489342,1.0,0.21428571428571427,3,6,5,76.93757200241089,,"(0.05, 0)",,"(5, 4)"
STLSQ,2.7407019694402477,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.40440890154410625,0.37357081052378727,0.00769187903356794,0.7915512348561017,0.11853298660361264,0.7978872511770096,0.8119206877228522,1.0,0.4444444444444444,4.0,1.0,4.0,2.5552189350128174,0.21209508879201905,0.2,,
E-STLSQ,2.7407019694402477,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.3901871685179932,0.39364936007952717,0.007371757076594854,0.7952292551724756,0.11507014361053183,0.8339611668778981,0.8499568001968175,1.0,0.3,3.0,2.0,5.0,13.931487083435059,0.21209508879201905,0.2,,
SR3,2.7407019694402477,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.8809154577806221,-103887.15902990318,1751.3116538731892,-7996182.985467434,597.2137099781489,19607.986853040496,10941.101192465416,11323.331035197196,0.19047619047619047,8.0,34.0,0.0,1.8477931022644043,0.00031622776601683794,,0.03333333333333333,
SSR,2.7407019694402477,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.8757337428634748,0.18616835150976996,0.00891347975891655,0.730965142266121,0.12890436889737092,1.3604091568771357,1.116492651186942,1.6549957911273088,0.25,5,12,3,0.38511037826538086,,"(0.01, 0.2)",,
MIOSR,2.7407019694402477,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.8790176544450142,0.4054083849498388,0.007105164125227898,0.9981859518341152,0.010921870550754206,0.08532796472271124,0.09968566405313664,0.1587968618648843,0.75,6,0,2,83.80998706817627,,"(0, 0)",,"(3, 3)"
STLSQ,3.5263650199840852,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.8796467563177142,0.6086173860788939,0.005497811515075448,0.9511474611627826,0.05619128747599146,0.867301482520869,0.8952211124953332,1.549796284962805,0.4166666666666667,5.0,4.0,3.0,2.8782660961151123,0.28117686979742307,0.001,,
E-STLSQ,3.5263650199840852,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.2964005548159147,0.38692680101440957,0.009134535949427926,0.6780792099054302,0.14486587037256154,0.8661369246340661,0.8643497773753961,1.0,0.2,2.0,2.0,6.0,16.971070289611816,0.3727593720314938,0.001,,
SR3,3.5263650199840852,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.8812899742856518,-75986.7339505727,1099.943116342319,-538270.5522803979,183.35780956606754,6062.941549103374,3300.2153445604895,3466.9265431397926,0.1951219512195122,8.0,33.0,0.0,8.37247371673584,1.0237739663395848,,0.03333333333333333,
SSR,3.5263650199840852,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.8522687873227579,0.6080330575340842,0.005507571282934691,0.9669202558685044,0.048911918707523476,0.7286140447123829,0.8823666245241498,1.5395801849868203,0.4444444444444444,4,1,4,0.404984712600708,,"(0.01, 0.01)",,
MIOSR,3.5263650199840852,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.8797841380541707,0.6173394826324041,0.005383372717959507,0.9992485640274508,0.006851499051818498,0.041546979920648465,0.06627080576016388,0.15230763215630483,0.875,7,0,1,83.35446834564209,,"(0, 0.01)",,"(3, 4)"
STLSQ,4.53725008878185,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.6738867184878987,0.5486727261974267,0.005344996888525414,-0.6858444880733566,0.2620279760373601,1.5349732384078851,2.23225276629464,5.08915367446655,0.2222222222222222,2.0,1.0,6.0,3.244992256164551,0.5689866029018293,0.001,,
E-STLSQ,4.53725008878185,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.8172983281336063,0.5741716585267529,0.0049917570615979345,0.8867619656697832,0.08027895657178127,0.40143009204072094,0.5907631389421437,1.0,0.5,4.0,0.0,4.0,20.078117847442627,0.28117686979742307,0.001,,
SR3,4.53725008878185,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.9238691776492465,-2084.6340863507194,16.004342227461642,-22955.662106356052,34.77981851716657,1445.959180350366,1090.2031974941851,1760.4009315877183,0.175,7.0,32.0,1.0,23.642275094985962,1.2354828882567457,,0.03333333333333333,
SSR,4.53725008878185,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.9198801878096332,0.5734620905982628,0.004898738441969374,0.860622244082659,0.09148268194916415,1.0070900234867104,0.944603225072717,1.0,0.36363636363636365,4,3,4,0.43210935592651367,,"(0.01, 0.2)",,
MIOSR,4.53725008878185,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.9235846487852305,0.5929512546821136,0.004725888325887655,0.9999955155862539,0.0005673027508277319,0.005237098175337441,0.008844793089765003,0.02021611312408733,1.0,8,0,0,78.62090873718262,,"(0, 1e-05)",,"(4, 4)"
STLSQ,5.837920422725785,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.9533627395435234,0.6672638963661479,0.004021442008739202,0.9566203863144718,0.04128326346076761,0.8858845255911361,1.0213156604586207,2.1439284306346558,0.4666666666666667,7.0,7.0,1.0,3.719287872314453,0.06866488450043001,0.01,,
E-STLSQ,5.837920422725785,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.9523576087059671,0.6670050041159075,0.004036954957070903,0.9980527370893597,0.011423344790305066,0.11513572358497826,0.13315786766636536,0.22882618271146393,0.7777777777777778,7.0,1.0,1.0,22.779465198516846,0.09102981779915217,0.01,,
SR3,5.837920422725785,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.9534222967531649,-2.9370604542549397,0.03708838851523957,-518.0153534488086,4.899699100820665,206.217620028818,140.33439559892514,140.2944795576538,0.08108108108108109,3.0,29.0,5.0,21.829456329345703,1.0237739663395848,,0.03333333333333333,
SSR,5.837920422725785,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.9531652171601581,0.6661076694028,0.004030367223887447,0.9979262017191957,0.010178962141031358,0.08979196088183018,0.11702477770954603,0.22626531080269174,0.7777777777777778,7,1,1,0.4695429801940918,,"(0.01, 0.001)",,
MIOSR,5.837920422725785,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.9533687525913489,0.6681071534925684,0.00401362855841205,0.9999970998729978,0.0004470782911482244,0.004156187328054736,0.007171306773777036,0.016639217581721044,1.0,8,0,0,75.5947573184967,,"(0, 0)",,"(4, 4)"
STLSQ,7.511447285293651,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.9546853596360092,0.7633881142059895,0.003433799241381424,0.9899287089394745,0.018746459650833214,0.579280088217382,0.49077755666408407,0.9031447121261775,0.4,8.0,12.0,0.0,4.447995185852051,0.05963623316594643,0.01,,
E-STLSQ,7.511447285293651,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.9532140699540728,0.7630256797241353,0.0034391729145829475,0.9982032590036851,0.010499930442983993,0.18485856842007944,0.21082544099331635,0.34557252813248157,0.8,8.0,2.0,0.0,29.036619663238525,0.0517947467923121,0.01,,
SR3,7.511447285293651,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.9547030449797314,0.7273944445978777,0.003935276894443993,-58.627177606404814,1.700106499728546,76.04212884849495,61.45766017352803,78.09242871288946,0.15151515151515152,5.0,25.0,3.0,37.47080326080322,0.8483428982440717,,0.3333333333333333,
SSR,7.511447285293651,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.9542683439767385,0.761499622993768,0.0034611903953294214,0.9787491345974375,0.028328787350936257,0.2525568221770273,0.35574693349535336,0.6498341130036165,0.6666666666666666,6,1,2,0.5243096351623535,,"(0.01, 0.01)",,
MIOSR,7.511447285293651,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.9546776358668461,0.7634418510752947,0.0034329791621279743,0.9999979269445666,0.00036635600118786933,0.0038478699749056365,0.006918670313115709,0.01666946559547955,1.0,8,0,0,72.69624924659729,,"(0, 0)",,"(4, 4)"
STLSQ,9.66471555523558,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.9547536873296112,0.7697305005535744,0.0025865136642152153,0.9314090513898676,0.04856843486746733,0.6943246035518181,0.8344001158249281,1.4889197730702064,0.47058823529411764,8.0,9.0,0.0,5.351898908615112,0.044984326689694466,0.001,,
E-STLSQ,9.66471555523558,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.9529532175331948,0.7696835134178418,0.0025869596878227716,0.9708420059619636,0.028803130957452426,0.46472779537429526,0.4509629989396398,0.7867037025497435,0.4444444444444444,8.0,10.0,0.0,36.964850187301636,0.044984326689694466,0.001,,
SR3,9.66471555523558,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.9547257887908884,0.7688108657245654,0.0025970008644270225,-2.9802580018186773,0.4741650484520106,15.742826031843155,11.68637574785889,17.997001106727943,0.2,6.0,22.0,2.0,38.6661012172699,0.8483428982440717,,0.1,
SSR,9.66471555523558,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.9544979376307401,0.7686862537470498,0.0025959533759754867,0.9819512718666994,0.018582167376141653,0.31699465931871706,0.5721189512338679,1.2741080871691723,0.7777777777777778,7,1,1,0.5988514423370361,,"(0.001, 1e-05)",,
MIOSR,9.66471555523558,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.9547437622711541,0.7697338812903785,0.0025864831032590976,0.9999984102787579,0.00032371770841676617,0.002762269435422722,0.006250936412013877,0.015293323251658442,1.0,8,0,0,72.03423428535461,,"(0, 0)",,"(4, 4)"
STLSQ,12.435250254167357,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.958536777842522,0.7518764421386628,0.0020972697030960975,0.999125049235553,0.004792702503367808,0.053421682666741625,0.07985665980176922,0.14461241273238404,0.6153846153846154,8.0,5.0,0.0,6.466827869415283,0.0517947467923121,0.01,,
E-STLSQ,12.435250254167357,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.9579607758966353,0.7518719778038447,0.0020973075958007053,0.9927725781359091,0.014577920509535621,0.09487530637234869,0.15665257056892615,0.3669288916178996,0.8888888888888888,8.0,1.0,0.0,44.78540229797363,0.044984326689694466,0.01,,
SR3,12.435250254167357,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.957654162771304,0.7491549049564847,0.002119574357280018,-7.577973276708979,0.6819534729153705,28.48269341511326,21.00433732278349,28.32465554220516,0.13333333333333333,4.0,22.0,4.0,48.400519371032715,0.3314424749466425,,1.0,
SSR,12.435250254167357,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.9585348471895243,0.7518718808940772,0.0020973064955203177,0.9989680001672763,0.006294023094359498,0.08992949256306985,0.09349324797839546,0.12195943629683828,0.6666666666666666,8,4,0,0.6907591819763184,,"(0.01, 1e-05)",,
MIOSR,12.435250254167357,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.9585332786718231,0.751874662350107,0.002097284046227701,0.9999986712386875,0.00029763466268425455,0.0026295155420475507,0.005611679778285872,0.013701589642728051,1.0,8,0,0,71.41568946838379,,"(0, 0)",,"(4, 4)"
STLSQ,16.0,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.9590504434539517,0.6795602693051128,0.0017225213771647012,0.9993289393260802,0.0042838136995931595,0.0540746050337971,0.0795755435096677,0.1565076644159758,0.6153846153846154,8.0,5.0,0.0,8.33625841140747,0.044984326689694466,0.01,,
E-STLSQ,16.0,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.9585542278417554,0.6795562734106957,0.0017225413095689835,0.9925095004327316,0.014681325436057564,0.09616143387743015,0.1597249670983939,0.37348261167735075,0.8888888888888888,8.0,1.0,0.0,56.871145725250244,0.03906939937054617,0.01,,
SR3,16.0,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.9581873596470593,0.6777990110490271,0.0017319375830945633,-0.013090977092635413,0.2383379794735169,6.02367773891856,6.985695189631242,11.345830919238063,0.35714285714285715,5.0,6.0,3.0,59.83864951133728,0.3999823395608933,,3.3333333333333335,
SSR,16.0,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.9590301546846832,0.679491121048085,0.0017228767181979958,0.9976243060149871,0.010581828195218579,0.15960111279683903,0.16348176610948106,0.2134307281021746,0.6666666666666666,8,4,0,0.7419846057891846,,"(0.05, 0.001)",,
MIOSR,16.0,0.002,0.002,29,"(0.5849561271017893, -0.6740168065726305)",0.959047811878404,0.6795617083470833,0.001722513933677915,0.999998969113537,0.0002626400489417453,0.0023760853702178694,0.004985081748287645,0.01217037103886065,1.0,8,0,0,66.75589108467102,,"(0, 0)",,"(4, 4)"
