Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,1.0,0.002,0.002,12,"(0.6344112388790896, 0.923026565543261)",0.47100168209902543,0.007938989476268088,0.016693539936478312,-2.484477485990742,0.45295514755857413,1.7140793387139648,1.6614466146662534,2.6785118805687698,0.16666666666666666,2.0,4.0,6.0,1.335221767425537,0.244205309454865,0.05,,
E-STLSQ,1.0,0.002,0.002,12,"(0.6344112388790896, 0.923026565543261)",-0.06669178180894575,0.016912192547348714,0.016536750838387262,-1.1902336511140867,0.3687988192057318,0.9583654408440018,0.9187825377093332,1.0,0.2,2.0,2.0,6.0,6.510056257247925,0.244205309454865,0.05,,
SR3,1.0,0.002,0.002,12,"(0.6344112388790896, 0.923026565543261)",0.5299233583477433,-57094542.947217524,962219.9179728949,-4437305833237654.5,14773978.150663082,192267724.11544925,100497386.16295397,98515778.90050477,0.19047619047619047,8.0,34.0,0.0,20.705516576766968,0.00031622776601683794,,0.03333333333333333,
SSR,1.0,0.002,0.002,12,"(0.6344112388790896, 0.923026565543261)",0.4987403539841412,0.16042255821766155,0.014236213080130056,-1.6418897188196433,0.40598965330524417,1.5291240044195384,1.2483178480502921,1.4442685716195067,0.15384615384615385,2,5,6,0.21380114555358887,,"(0.2, 0.2)",,
MIOSR,1.0,0.002,0.002,12,"(0.6344112388790896, 0.923026565543261)",0.4995343578526134,0.07705245314762205,0.015516063611306929,-1.8502262068734783,0.42301583604921805,1.6206397369168306,1.319779011826672,1.4345052623006072,0.08333333333333333,1,4,7,98.73350954055786,,"(0.2, 0.001)",,"(2, 3)"
STLSQ,1.2866648980094317,0.002,0.002,12,"(0.6344112388790896, 0.923026565543261)",0.5284992120637341,0.1668818964636068,0.013153991130216557,-2.4172179296898393,0.43617924925417356,4.500566156592077,3.590023415514351,4.76227155992096,0.17647058823529413,3.0,9.0,5.0,1.3901560306549072,0.18420699693267165,0.01,,
E-STLSQ,1.2866648980094317,0.002,0.002,12,"(0.6344112388790896, 0.923026565543261)",-4.990318183057544,-0.747915026513926,0.03023004383191233,-1.237781813962445,0.3788002473705391,1.444255367511599,1.4909592083425987,2.7099577418207534,0.0,0.0,1.0,8.0,7.186519384384155,0.3727593720314938,0.01,,
SR3,1.2866648980094317,0.002,0.002,12,"(0.6344112388790896, 0.923026565543261)",0.5345673080295588,-43163.73049098388,646.0278290424769,-873359786961.6339,207166.98493475612,2254731.6238939893,1571083.1255496438,1938935.4033460426,0.19047619047619047,8.0,34.0,0.0,0.9890270233154297,0.00031622776601683794,,0.03333333333333333,
SSR,1.2866648980094317,0.002,0.002,12,"(0.6344112388790896, 0.923026565543261)",0.5277408937401331,0.1689821315949151,0.01312802150135813,0.20631669762595067,0.22151762784290244,1.0111242512187537,1.0853825037825384,1.4394631402563327,0.3,3,2,5,0.21607089042663574,,"(0.05, 0.001)",,
MIOSR,1.2866648980094317,0.002,0.002,12,"(0.6344112388790896, 0.923026565543261)",0.5280567555125533,0.1786427868025665,0.012927682867962711,-4.383542717642624,0.5584167190833429,3.0971572495759276,3.0143440798516674,4.719657292875753,0.15384615384615385,2,5,6,99.57345747947693,,"(1e-05, 0.05)",,"(4, 3)"
STLSQ,1.6555065597696215,0.002,0.002,12,"(0.6344112388790896, 0.923026565543261)",0.4800711291789862,-0.026025195304156534,0.015755149856660725,-1.8368264524062095,0.41804556555360567,2.045428414374412,1.6563315252822894,2.387676655459837,0.0,0.0,5.0,8.0,1.4270436763763428,0.28117686979742307,0.01,,
E-STLSQ,1.6555065597696215,0.002,0.002,12,"(0.6344112388790896, 0.923026565543261)",-0.16455284345289178,-0.0713485920027464,0.016014858166711936,-0.7537761351384484,0.3298925623664002,0.9954371133476491,0.9171264310608243,1.0,0.2,2.0,2.0,6.0,7.8587541580200195,0.21209508879201905,0.01,,
SR3,1.6555065597696215,0.002,0.002,12,"(0.6344112388790896, 0.923026565543261)",0.5712257786322885,-7131668.449111028,104179.55936328473,-71467957528.19414,62103.798410451636,946084.6558644295,496384.0446224664,441775.4833950914,0.19047619047619047,8.0,34.0,0.0,1.040299415588379,0.00031622776601683794,,0.03333333333333333,
SSR,1.6555065597696215,0.002,0.002,12,"(0.6344112388790896, 0.923026565543261)",0.5198678179705124,0.2443466973736388,0.01100351333021126,-1.138705923380905,0.3628711445066177,1.4038550836618227,1.2340521136128593,1.7426097582613367,0.2727272727272727,3,3,5,0.2199411392211914,,"(0.001, 0.05)",,
