Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,1.0,0.002,0.002,34,"(1.1067505539501385, 0.27352831453483994)",0.7898948415713329,-0.4873202194785853,0.02855604908932017,-3.237573983518576,0.5341019820162447,1.353921267314254,1.1269211885720256,1.0462306188928545,0.09090909090909091,1.0,3.0,7.0,1.9081413745880127,0.28117686979742307,0.01,,
E-STLSQ,1.0,0.002,0.002,34,"(1.1067505539501385, 0.27352831453483994)",-1.4114480029349086,-0.46777358937706126,0.028119533176628363,-2.9767151583788616,0.5210235981749831,1.1101276676348766,1.029424531896682,1.0,0.0,0.0,2.0,8.0,9.36789321899414,0.13894954943731375,0.01,,
SR3,1.0,0.002,0.002,34,"(1.1067505539501385, 0.27352831453483994)",0.8139599932845822,-18872480.831978444,343509.2656795166,-129223835649395.67,2658025.7756699035,47045866.44381079,26702969.00494901,30115816.177567706,0.19047619047619047,8.0,34.0,0.0,1.2968409061431885,0.00031622776601683794,,0.03333333333333333,
SSR,1.0,0.002,0.002,34,"(1.1067505539501385, 0.27352831453483994)",0.7235719834150995,0.1110793925675333,0.016712190255157088,0.8486080618452874,0.10820220076715606,2.3401969962034,4.0435567498787925,9.697800361757471,0.3333333333333333,3,1,5,0.29842305183410645,,"(0.001, 0.05)",,
MIOSR,1.0,0.002,0.002,34,"(1.1067505539501385, 0.27352831453483994)",0.804131652623524,0.0763347303427846,0.017328952339808478,-0.09040220613751192,0.2481019841029739,1.6945290680495717,1.761012704409486,3.412095341920653,0.2,2,2,6,81.83766913414001,,"(0, 1e-05)",,"(2, 2)"
STLSQ,1.2866648980094317,0.002,0.002,34,"(1.1067505539501385, 0.27352831453483994)",0.8517233558791641,-0.2614832298293946,0.02150075369169767,-61.237060378054196,1.8321254611926783,19.626802011170565,20.465244947030598,35.46054795422458,0.21052631578947367,4.0,11.0,4.0,1.9470293521881104,0.09102981779915217,0.2,,
E-STLSQ,1.2866648980094317,0.002,0.002,34,"(1.1067505539501385, 0.27352831453483994)",-1.9891705941754867,-0.05873864542603391,0.01758805993153737,-1.8381275401752144,0.4311015586721079,1.725522549405247,1.7965647261327573,3.660485501175666,0.2727272727272727,3.0,3.0,5.0,9.614663124084473,0.15998587196060574,0.2,,
SR3,1.2866648980094317,0.002,0.002,34,"(1.1067505539501385, 0.27352831453483994)",0.8534916672524993,-983792.9326977113,15768.6888222439,-5018912814451.439,444414.6714131925,2478394.5932861064,2137486.6928411014,3497873.5635632,0.19047619047619047,8.0,34.0,0.0,1.366882085800171,0.00031622776601683794,,0.03333333333333333,
SSR,1.2866648980094317,0.002,0.002,34,"(1.1067505539501385, 0.27352831453483994)",0.8513410551503429,0.16078929798173314,0.014050822801001416,-2.283103043758613,0.46741679411812365,1.4298150746285492,1.1175742170939447,1.3672277333405762,0.26666666666666666,4,7,4,0.306560754776001,,"(0.001, 0.05)",,
MIOSR,1.2866648980094317,0.002,0.002,34,"(1.1067505539501385, 0.27352831453483994)",0.8490927742117287,0.17929292241755673,0.013757553157224179,-0.8309123910486658,0.3499049785065141,1.428586236046107,1.3025748468598017,1.8715413972568702,0.08333333333333333,1,4,7,81.28332090377808,,"(0.05, 0.01)",,"(2, 3)"
STLSQ,1.6555065597696215,0.002,0.002,34,"(1.1067505539501385, 0.27352831453483994)",0.887079582355562,0.11693985787766675,0.015531250761968537,-24.344402598939237,1.2790278528745564,3.610794875130563,3.0483045261056536,4.5353019200782345,0.26666666666666666,4.0,7.0,4.0,1.9939615726470947,0.10481131341546852,0.2,,
E-STLSQ,1.6555065597696215,0.002,0.002,34,"(1.1067505539501385, 0.27352831453483994)",-1.058757555120763,0.10977767475231953,0.015618746060896404,-11.999261812744532,0.9327411014632834,4.147974428025301,3.6982649986103295,6.0185775812740605,0.26666666666666666,4.0,7.0,4.0,10.444551706314087,0.09102981779915217,0.2,,
SR3,1.6555065597696215,0.002,0.002,34,"(1.1067505539501385, 0.27352831453483994)",0.8884129000572648,-6025344.121417837,111869.56983084879,-115276887756.08867,74792.37386082842,583498.5357651206,373363.5913994168,477086.61200772756,0.19047619047619047,8.0,34.0,0.0,1.4434349536895752,0.00031622776601683794,,0.03333333333333333,
SSR,1.6555065597696215,0.002,0.002,34,"(1.1067505539501385, 0.27352831453483994)",0.8868808118929024,0.19308284732590758,0.01436239791541079,0.8983534251786232,0.08414333314892969,0.8916182547684006,1.1196634608732126,2.239926755485257,0.5555555555555556,5,1,3,0.312636137008667,,"(0.01, 0.01)",,
MIOSR,1.6555065597696215,0.002,0.002,34,"(1.1067505539501385, 0.27352831453483994)",0.8871325061564683,0.19883094499328635,0.01423693515566854,0.5697889401761259,0.16722556424396273,0.8017731240466919,0.7855360371695556,1.0,0.23076923076923078,3,5,5,74.81363105773926,,"(0.001, 0.05)",,"(3, 5)"
