Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,1.0,0.002,0.002,45,"(1.0223308429005877, -0.07069684921146581)",0.6483423421130156,0.1384562881774941,0.012474739750305434,-67.69953300698344,2.004495914347417,39.73083888290371,58.03079071876465,112.87748750242481,0.15384615384615385,2.0,5.0,6.0,1.7531471252441406,0.32374575428176433,0.01,,
E-STLSQ,1.0,0.002,0.002,45,"(1.0223308429005877, -0.07069684921146581)",-0.5953573664079771,0.002834333928202981,0.014473624606499248,-2.822976948700963,0.4846670174902096,1.0426139790432116,0.9828831299491807,1.0,0.1111111111111111,1.0,1.0,7.0,8.560111045837402,0.244205309454865,0.01,,
SR3,1.0,0.002,0.002,45,"(1.0223308429005877, -0.07069684921146581)",0.6881439693768863,-36157539.66706954,501782.6879482818,-694470036488053.6,6099489.25798607,131295925.28739539,68937720.0939133,71063437.97200234,0.19047619047619047,8.0,34.0,0.0,1.1854884624481201,0.00031622776601683794,,0.03333333333333333,
SSR,1.0,0.002,0.002,45,"(1.0223308429005877, -0.07069684921146581)",-0.41276940438597776,0.08898923522682195,0.013264231396315515,-2.849958857641004,0.48622760699251255,5.318552383686841,10.396889837782068,25.35098643427041,0.0,0,4,8,0.27381396293640137,,"(0.2, 0.001)",,
MIOSR,1.0,0.002,0.002,45,"(1.0223308429005877, -0.07069684921146581)",0.6726969086044134,0.19653099681970376,0.011675526273073292,-2.862883211881542,0.48290867804258586,1.6293068058069515,1.3662456208369538,2.069245717652636,0.23076923076923078,3,5,5,80.4162745475769,,"(0.2, 0.01)",,"(5, 3)"
STLSQ,1.2866648980094317,0.002,0.002,45,"(1.0223308429005877, -0.07069684921146581)",0.705794352402885,-0.07691814929202612,0.016584644471824696,-27.974169438492595,1.304851641631624,3.333174847069101,2.7864236281854216,4.172239394184031,0.26666666666666666,4.0,7.0,4.0,1.8988630771636963,0.09102981779915217,0.2,,
E-STLSQ,1.2866648980094317,0.002,0.002,45,"(1.0223308429005877, -0.07069684921146581)",0.6999689790146892,-0.2747080940571957,0.019846982414834635,-0.14326146369025983,0.2793520696484176,1.1689903177134404,0.9858293624832295,1.0,0.2727272727272727,3.0,3.0,5.0,8.86898946762085,0.15998587196060574,0.2,,
SR3,1.2866648980094317,0.002,0.002,45,"(1.0223308429005877, -0.07069684921146581)",0.7109331256942368,-697346.3033122239,11017.566005259085,-592648229468.8527,178721.08953237502,2309508.849229761,1273929.8934532094,1426157.3606714169,0.19047619047619047,8.0,34.0,0.0,1.314699649810791,0.00031622776601683794,,0.03333333333333333,
SSR,1.2866648980094317,0.002,0.002,45,"(1.0223308429005877, -0.07069684921146581)",0.7054002490873083,0.10081232060620138,0.013905485194391953,-0.09684079259582322,0.25341443781542217,1.4249644731154352,1.1641651188249165,1.493047757770863,0.2,3,7,5,0.31237077713012695,,"(0.01, 0.05)",,
MIOSR,1.2866648980094317,0.002,0.002,45,"(1.0223308429005877, -0.07069684921146581)",0.7055444626484655,0.2109269375578816,0.012166613758431657,-1.023612180271287,0.3369740987216677,1.5525991175819296,1.431694237972185,2.1562370580006016,0.16666666666666666,2,4,6,73.46043658256531,,"(0.001, 0.01)",,"(3, 3)"
STLSQ,1.6555065597696215,0.002,0.002,45,"(1.0223308429005877, -0.07069684921146581)",0.7486341420132805,-0.04349576815967493,0.01889168171631349,0.5595130460770152,0.16105830839060037,1.0396247848203657,0.9084678437772995,1.0277362170977016,0.36363636363636365,4.0,3.0,4.0,1.8239707946777344,0.244205309454865,0.01,,
E-STLSQ,1.6555065597696215,0.002,0.002,45,"(1.0223308429005877, -0.07069684921146581)",-0.4691893910598743,-0.10232449526049864,0.019346816986992206,0.8722283726575307,0.09807642421704957,0.7388445526596004,0.8257837522714307,1.0,0.375,3.0,0.0,5.0,9.899635791778564,0.32374575428176433,0.01,,
SR3,1.6555065597696215,0.002,0.002,45,"(1.0223308429005877, -0.07069684921146581)",0.7555002854128048,-1916072.2759785021,39060.76141047344,-15083382355.264858,26723.000484556127,338397.93242060504,199817.82233815044,231933.8393030716,0.19047619047619047,8.0,34.0,0.0,1.343557357788086,0.00031622776601683794,,0.03333333333333333,
SSR,1.6555065597696215,0.002,0.002,45,"(1.0223308429005877, -0.07069684921146581)",0.7469320315536379,0.25838910459399306,0.013317138169535062,0.19124118759798045,0.22079445928162184,1.0409495173748229,0.9131832063014029,1.0,0.36363636363636365,4,3,4,0.3028991222381592,,"(0.05, 0.001)",,
MIOSR,1.6555065597696215,0.002,0.002,45,"(1.0223308429005877, -0.07069684921146581)",0.7424269855727552,0.26809234371217106,0.013170491036340945,-0.8355357209861969,0.3220658180163612,1.4657454427558698,1.3596173773469937,2.2184552326432545,0.07692307692307693,1,5,7,79.43198299407959,,"(0, 0.2)",,"(2, 4)"
STLSQ,2.1300821788799253,0.002,0.002,45,"(1.0223308429005877, -0.07069684921146581)",0.8043356775060116,0.23837209668734766,0.011668910327753936,0.6650122978786368,0.14268325602489687,4.102352051753256,6.744638979612182,16.205007635378777,0.23076923076923078,3.0,5.0,5.0,1.968308925628662,0.18420699693267165,0.01,,
E-STLSQ,2.1300821788799253,0.002,0.002,45,"(1.0223308429005877, -0.07069684921146581)",-1.4157181866221902,0.15849463155257887,0.013003825298735925,0.7927300324359822,0.11921713369426123,0.6900296759141742,0.8173862461171881,1.0,0.25,2.0,0.0,6.0,10.70574426651001,0.21209508879201905,0.01,,
SR3,2.1300821788799253,0.002,0.002,45,"(1.0223308429005877, -0.07069684921146581)",0.825874121524097,-683612.094235233,7860.91177105336,-161851984.9292745,3407.635610272207,70570.66001541003,39445.41886803728,40895.70120296814,0.19047619047619047,8.0,34.0,0.0,1.4108459949493408,0.00031622776601683794,,0.03333333333333333,
SSR,2.1300821788799253,0.002,0.002,45,"(1.0223308429005877, -0.07069684921146581)",0.823772728607672,0.28861046227246284,0.011106100712204905,-0.3721599782500298,0.31213553997882537,3.9281930299911787,3.3615354785796923,5.293768765793602,0.13333333333333333,2,7,6,0.2981865406036377,,"(0.01, 1e-05)",,
MIOSR,2.1300821788799253,0.002,0.002,45,"(1.0223308429005877, -0.07069684921146581)",0.8238958113578467,0.27880979269301737,0.01135322983769074,0.22224313857437336,0.2023642140685063,1.1545452082543999,1.0971232781364944,1.5467132914044444,0.3333333333333333,4,4,4,77.35915040969849,,"(1e-05, 0)",,"(5, 3)"
STLSQ,2.7407019694402477,0.002,0.002,45,"(1.0223308429005877, -0.07069684921146581)",0.8980518735273211,0.37102949776313887,0.009366498293794694,0.6635190647493278,0.15646024825922153,1.0605959559785028,0.8666269905057555,1.0,0.26666666666666666,4.0,7.0,4.0,2.1563353538513184,0.10481131341546852,0.05,,
E-STLSQ,2.7407019694402477,0.002,0.002,45,"(1.0223308429005877, -0.07069684921146581)",0.6986040932647672,0.371177398491328,0.009035727936409065,0.7282505398487797,0.14369302626051086,0.9249723902908112,0.8379202436385347,1.0,0.2857142857142857,4.0,6.0,4.0,11.781585454940796,0.10481131341546852,0.05,,
SR3,2.7407019694402477,0.002,0.002,45,"(1.0223308429005877, -0.07069684921146581)",0.8988048707781899,-27419.71511795488,528.9249959971528,-6582116.058879499,508.43838813227774,29596.29453868384,15671.523779443076,15699.212676673556,0.19047619047619047,8.0,34.0,0.0,1.5226936340332031,0.00031622776601683794,,0.03333333333333333,
SSR,2.7407019694402477,0.002,0.002,45,"(1.0223308429005877, -0.07069684921146581)",0.8824028018429099,0.43487603591618884,0.00816719773306618,0.956326268349903,0.05440818187043357,2.399499211897269,4.989048784334382,12.139687688023313,0.4444444444444444,4,1,4,0.31223154067993164,,"(0.001, 0.01)",,
MIOSR,2.7407019694402477,0.002,0.002,45,"(1.0223308429005877, -0.07069684921146581)",0.8980383180183089,0.4325004213364381,0.008157487780674646,0.8998203163123806,0.07337756103979834,0.29911828440439453,0.47421283770248224,1.0,0.6666666666666666,6,1,2,77.77544689178467,,"(0, 0)",,"(4, 3)"
STLSQ,3.5263650199840852,0.002,0.002,45,"(1.0223308429005877, -0.07069684921146581)",0.9427098319715079,0.42384249393433887,0.0066003830001682955,0.6655301760624103,0.15141518298545353,1.4342946846187559,1.0747368059980145,1.1182603976963228,0.23529411764705882,4.0,9.0,4.0,2.3123891353607178,0.07906043210907697,0.05,,
E-STLSQ,3.5263650199840852,0.002,0.002,45,"(1.0223308429005877, -0.07069684921146581)",0.9368158333380288,0.4318104908320365,0.0065121131372597296,0.8700167359525922,0.08721346086955355,0.8978325420147573,0.852520187465958,1.0,0.3076923076923077,4.0,5.0,4.0,13.6192786693573,0.09102981779915217,0.05,,
