Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,1.0,0.002,0.002,40,"(-0.6504944851800833, 0.4262016006933929)",0.6190476787139345,0.10354184490165569,0.010136729353098003,-7.010356910370776,0.6572987989161625,1.497780804013633,1.2507624761135787,1.40330136845564,0.2727272727272727,3.0,3.0,5.0,1.8907296657562256,0.15998587196060574,0.05,,
E-STLSQ,1.0,0.002,0.002,40,"(-0.6504944851800833, 0.4262016006933929)",0.48916798859781746,0.12622804620188793,0.009839551791741175,-2.2779540712342783,0.43038365387627026,1.1126643564836953,0.9827593524652618,1.0,0.3,3.0,2.0,5.0,9.015162467956543,0.21209508879201905,0.05,,
SR3,1.0,0.002,0.002,40,"(-0.6504944851800833, 0.4262016006933929)",0.6270998039691731,-1184267.7857763977,12812.979840321112,-18072950554548.445,916220.1842964056,10597095.340275627,7060377.094260288,8093836.110042638,0.19047619047619047,8.0,34.0,0.0,1.3259682655334473,0.00031622776601683794,,0.03333333333333333,
SSR,1.0,0.002,0.002,40,"(-0.6504944851800833, 0.4262016006933929)",0.6192697316043336,0.15323965131330236,0.00948975343472062,-2.929517979464322,0.4568100922927492,2.899122350794047,2.6404137534865946,3.6375863859074373,0.07692307692307693,1,5,7,0.3035132884979248,,"(0.05, 1e-05)",,
MIOSR,1.0,0.002,0.002,40,"(-0.6504944851800833, 0.4262016006933929)",0.6194325999895819,0.15427916896286148,0.009476379809712297,-0.39642014146812404,0.2960022541551567,2.1631481617466615,1.7815714244879404,2.0175641407238984,0.07692307692307693,1,5,7,77.0422887802124,,"(0, 0.001)",,"(2, 4)"
STLSQ,1.2866648980094317,0.002,0.002,40,"(-0.6504944851800833, 0.4262016006933929)",0.7092021667414821,0.14772120294270452,0.009449830923083467,-0.7306362086484672,0.32139929559625513,0.8715526949380186,0.8126023112650825,1.0,0.4,4.0,2.0,4.0,1.965322494506836,0.15998587196060574,0.05,,
E-STLSQ,1.2866648980094317,0.002,0.002,40,"(-0.6504944851800833, 0.4262016006933929)",0.6316149032574649,0.05969357326430369,0.010672037179568685,-0.521785360748072,0.3036138584618876,0.9959361490816524,0.9046424889781085,1.0,0.3,3.0,2.0,5.0,9.821827173233032,0.18420699693267165,0.05,,
SR3,1.2866648980094317,0.002,0.002,40,"(-0.6504944851800833, 0.4262016006933929)",0.7162818142346433,-3166637.327570049,30432.269657488254,-481175480752.3859,154552.39822107868,2346267.4388732887,1411699.2243385501,1878505.3720010489,0.19047619047619047,8.0,34.0,0.0,1.3938634395599365,0.00031622776601683794,,0.03333333333333333,
SSR,1.2866648980094317,0.002,0.002,40,"(-0.6504944851800833, 0.4262016006933929)",-1.2569574122066984,0.18237609857507375,0.008981992280547978,-1.143544317589844,0.34713146064357003,4.239506954396689,8.25019073495337,20.08678821543027,0.1,1,2,7,0.3107888698577881,,"(0.2, 1e-05)",,
MIOSR,1.2866648980094317,0.002,0.002,40,"(-0.6504944851800833, 0.4262016006933929)",0.7091885128924993,0.18369869946867068,0.008949854134593193,0.3796012379261412,0.20943475383897253,0.9189964781425994,0.8802050078317312,1.0,0.3,3,2,5,77.71126866340637,,"(0, 0.01)",,"(2, 3)"
STLSQ,1.6555065597696215,0.002,0.002,40,"(-0.6504944851800833, 0.4262016006933929)",0.7683637021615316,0.2367333358633978,0.008376715537068006,-0.008721585971100959,0.2695625502861978,1.3993659839840369,1.2243667255289103,1.9296722861143822,0.23076923076923078,3.0,5.0,5.0,2.029010534286499,0.18420699693267165,0.01,,
