Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.0012030601501464844
STLSQ,0.5,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.002334117889404297
SSR,0.5,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.0041348934173583984
SR3,0.5,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.0016300678253173828
MIOSOS,0.5,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.02202010154724121
MIOSOS-Opt,0.5,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.0133056640625
MIOSOS-Build,0.5,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.007211208343505859
Warm-MIOSOS,0.5,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.012971878051757812
Warm-MIOSOS-Opt,0.5,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.007416725158691406
Warm-MIOSOS-Build,0.5,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.004484415054321289
Preprocessing,0.8277532798848107,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.0007810592651367188
STLSQ,0.8277532798848107,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.002315044403076172
SSR,0.8277532798848107,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.004709005355834961
SR3,0.8277532798848107,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.0020589828491210938
MIOSOS,0.8277532798848107,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.02567887306213379
MIOSOS-Opt,0.8277532798848107,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.01973748207092285
MIOSOS-Build,0.8277532798848107,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.004192352294921875
Warm-MIOSOS,0.8277532798848107,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.015295028686523438
Warm-MIOSOS-Opt,0.8277532798848107,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.009477615356445312
Warm-MIOSOS-Build,0.8277532798848107,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.0044672489166259766
Preprocessing,1.3703509847201238,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.0009000301361083984
STLSQ,1.3703509847201238,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.003197908401489258
SSR,1.3703509847201238,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.005825042724609375
SR3,1.3703509847201238,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.0029261112213134766
MIOSOS,1.3703509847201238,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.018326997756958008
MIOSOS-Opt,1.3703509847201238,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.011696100234985352
MIOSOS-Build,1.3703509847201238,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.004339694976806641
Warm-MIOSOS,1.3703509847201238,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.011549949645996094
Warm-MIOSOS-Opt,1.3703509847201238,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.005459785461425781
Warm-MIOSOS-Build,1.3703509847201238,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.004516124725341797
Preprocessing,2.268625044390925,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.0010750293731689453
STLSQ,2.268625044390925,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.004988908767700195
SSR,2.268625044390925,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.007653236389160156
SR3,2.268625044390925,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.005095243453979492
MIOSOS,2.268625044390925,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.021893739700317383
MIOSOS-Opt,2.268625044390925,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.01414632797241211
MIOSOS-Build,2.268625044390925,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.0045166015625
Warm-MIOSOS,2.268625044390925,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.015666961669921875
Warm-MIOSOS-Opt,2.268625044390925,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.008069753646850586
Warm-MIOSOS-Build,2.268625044390925,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.0045163631439208984
Preprocessing,3.7557236426468257,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.0013568401336669922
STLSQ,3.7557236426468257,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.007276058197021484
SSR,3.7557236426468257,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.011565685272216797
SR3,3.7557236426468257,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.008200883865356445
MIOSOS,3.7557236426468257,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.02923727035522461
MIOSOS-Opt,3.7557236426468257,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.0201570987701416
MIOSOS-Build,3.7557236426468257,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.004397869110107422
Warm-MIOSOS,3.7557236426468257,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.025079011917114258
Warm-MIOSOS-Opt,3.7557236426468257,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.01774883270263672
Warm-MIOSOS-Build,3.7557236426468257,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.004635334014892578
Preprocessing,6.217625127083679,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.0018181800842285156
STLSQ,6.217625127083679,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.011484146118164062
SSR,6.217625127083679,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.017522811889648438
SR3,6.217625127083679,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.010759115219116211
MIOSOS,6.217625127083679,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.02406597137451172
MIOSOS-Opt,6.217625127083679,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.012659788131713867
MIOSOS-Build,6.217625127083679,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.004447460174560547
Warm-MIOSOS,6.217625127083679,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.025192975997924805
Warm-MIOSOS-Opt,6.217625127083679,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.0168149471282959
Warm-MIOSOS-Build,6.217625127083679,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.004633665084838867
Preprocessing,10.293319184075452,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.002607107162475586
STLSQ,10.293319184075452,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.014618873596191406
SSR,10.293319184075452,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.026675939559936523
SR3,10.293319184075452,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.03721809387207031
MIOSOS,10.293319184075452,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.03058791160583496
MIOSOS-Opt,10.293319184075452,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.015265941619873047
MIOSOS-Build,10.293319184075452,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.004513978958129883
Warm-MIOSOS,10.293319184075452,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.020399093627929688
Warm-MIOSOS-Opt,10.293319184075452,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.010203838348388672
Warm-MIOSOS-Build,10.293319184075452,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.004704952239990234
Preprocessing,17.040657431039403,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.0038559436798095703
STLSQ,17.040657431039403,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.022398948669433594
SSR,17.040657431039403,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.040450096130371094
SR3,17.040657431039403,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.048218727111816406
MIOSOS,17.040657431039403,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.03532695770263672
MIOSOS-Opt,17.040657431039403,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.01305079460144043
MIOSOS-Build,17.040657431039403,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.00465703010559082
Warm-MIOSOS,17.040657431039403,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.025569915771484375
Warm-MIOSOS-Opt,17.040657431039403,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.012063980102539062
Warm-MIOSOS-Build,17.040657431039403,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.0050661563873291016
Preprocessing,28.210920159872682,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.0060307979583740234
STLSQ,28.210920159872682,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.03443503379821777
SSR,28.210920159872682,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.07218098640441895
SR3,28.210920159872682,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.1413421630859375
MIOSOS,28.210920159872682,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.04732871055603027
MIOSOS-Opt,28.210920159872682,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.014452934265136719
MIOSOS-Build,28.210920159872682,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.005005359649658203
Warm-MIOSOS,28.210920159872682,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.03248786926269531
Warm-MIOSOS-Opt,28.210920159872682,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.013169050216674805
Warm-MIOSOS-Build,28.210920159872682,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.005122184753417969
Preprocessing,46.70336338180629,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.009525060653686523
STLSQ,46.70336338180629,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.054579973220825195
SSR,46.70336338180629,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.10727787017822266
SR3,46.70336338180629,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.12105107307434082
MIOSOS,46.70336338180629,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.06418299674987793
MIOSOS-Opt,46.70336338180629,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.013010740280151367
MIOSOS-Build,46.70336338180629,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.005372762680053711
Warm-MIOSOS,46.70336338180629,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.03886604309082031
Warm-MIOSOS-Opt,46.70336338180629,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.011698007583618164
Warm-MIOSOS-Build,46.70336338180629,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.0054247379302978516
Preprocessing,77.31772444188466,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.0162808895111084
STLSQ,77.31772444188466,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.09662675857543945
SSR,77.31772444188466,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.17090296745300293
SR3,77.31772444188466,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.1664259433746338
MIOSOS,77.31772444188466,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.09656476974487305
MIOSOS-Opt,77.31772444188466,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.013063907623291016
MIOSOS-Build,77.31772444188466,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.006960153579711914
Warm-MIOSOS,77.31772444188466,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.054728031158447266
Warm-MIOSOS-Opt,77.31772444188466,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.013065814971923828
Warm-MIOSOS-Build,77.31772444188466,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.006118059158325195
Preprocessing,128.0,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.02525806427001953
STLSQ,128.0,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.15906190872192383
SSR,128.0,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.2508978843688965
SR3,128.0,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.257983922958374
MIOSOS,128.0,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.15398001670837402
MIOSOS-Opt,128.0,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.014626026153564453
MIOSOS-Build,128.0,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.007802009582519531
Warm-MIOSOS,128.0,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.07896089553833008
Warm-MIOSOS-Opt,128.0,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.012530803680419922
Warm-MIOSOS-Build,128.0,0.002,0.002,3,10,"(-1.0483130498069346, -0.3464375141894311)",0.007447719573974609
