Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,34,"(-0.9228766382371807, 1.68060276314805)",0.999440615038804,0.12280354399465856,0.04275320335890357,0.04178904250963276,0.04522228520803225,0.5,4.0,4.0,0.0,5.2918455600738525,11.556336753650719,0.05,,
SSR,50,0.002,0.01,400,2400,34,"(-0.9228766382371807, 1.68060276314805)",0.9999648766891708,0.029699418219763508,0.0019337118592258895,0.002190917678511723,0.002380605744301878,1.0,4,0,0,0.24163341522216797,,"(1e-05, 0.0)",,
SR3,50,0.002,0.01,400,2400,34,"(-0.9228766382371807, 1.68060276314805)",0.9976667762229768,0.24100882461098788,0.1185994647432997,0.11163386558909962,0.12210502431594739,0.6666666666666666,4.0,2.0,0.0,190.512366771698,20.933695339968374,,3.3333333333333335,
E-STLSQ,50,0.002,0.01,400,2400,34,"(-0.9228766382371807, 1.68060276314805)",0.9994707180896537,0.11943209676365199,0.04124857869921754,0.04016842459784557,0.04374636271803434,0.5,4.0,4.0,0.0,8.915193796157837,11.556336753650719,0.05,,
MIOSR,50,0.002,0.01,400,2400,34,"(-0.9228766382371807, 1.68060276314805)",0.9999648732459161,0.029699587260541595,0.001932461899988247,0.00219091138187986,0.0023806057443297077,1.0,4,0,0,55.11895179748535,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.014273992181725854,400,2400,34,"(-0.9228766382371807, 1.68060276314805)",0.9976274342585679,0.24327047210844052,0.11673141990564331,0.10993118506672106,0.12058916726068025,0.6666666666666666,4.0,2.0,0.0,5.254418849945068,24.80661639972334,0.01,,
SSR,50,0.002,0.014273992181725854,400,2400,34,"(-0.9228766382371807, 1.68060276314805)",0.9999652104547596,0.029598682079285926,0.0030648088044923083,0.0034863131556692795,0.00383758445851153,1.0,4,0,0,0.24149608612060547,,"(1e-05, 0.0)",,
SR3,50,0.002,0.014273992181725854,400,2400,34,"(-0.9228766382371807, 1.68060276314805)",0.9817102863215043,0.6764711479646682,0.221473282668671,0.21647814127398163,0.28338770411295017,0.5714285714285714,4.0,3.0,0.0,185.1782853603363,4.543088688368595,,0.3333333333333333,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,34,"(-0.9228766382371807, 1.68060276314805)",0.9978058484534138,0.2341183527500658,0.11132601271602424,0.10484309002137308,0.1152258534625344,0.6666666666666666,4.0,2.0,0.0,8.98275351524353,32.0,0.01,,
MIOSR,50,0.002,0.014273992181725854,400,2400,34,"(-0.9228766382371807, 1.68060276314805)",0.9999652071145017,0.02959884600285857,0.0030635588578882267,0.003486307744267552,0.003837584458487253,1.0,4,0,0,55.30790328979492,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.02037468528039708,400,2400,34,"(-0.9228766382371807, 1.68060276314805)",0.9976055673658101,0.24477402925496258,0.11200785499636717,0.1056611464924496,0.11670869136491217,0.6666666666666666,4.0,2.0,0.0,5.2408127784729,24.80661639972334,0.01,,
SSR,50,0.002,0.02037468528039708,400,2400,34,"(-0.9228766382371807, 1.68060276314805)",0.9885173699605735,0.5575211856507309,0.24798554853722207,0.22438706758260438,0.2155074295555733,0.5714285714285714,4,3,0,0.24363160133361816,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.02037468528039708,400,2400,34,"(-0.9228766382371807, 1.68060276314805)",0.9544165871833765,1.0768559098203156,0.3090271805524488,0.31765332861865136,0.40098532894656397,0.5714285714285714,4.0,3.0,0.0,239.0462293624878,4.945520777762913,,0.3333333333333333,
E-STLSQ,50,0.002,0.02037468528039708,400,2400,34,"(-0.9228766382371807, 1.68060276314805)",0.9977607891957074,0.23705984907701896,0.10727855268502295,0.10114790600885534,0.11171310971500503,0.6666666666666666,4.0,2.0,0.0,8.977035999298096,32.0,0.01,,
MIOSR,50,0.002,0.02037468528039708,400,2400,34,"(-0.9228766382371807, 1.68060276314805)",0.9999608302209406,0.03170478875387121,0.004992465469329313,0.005706681289508459,0.006369974974946994,1.0,4,0,0,55.36034798622131,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.029082809839751277,400,2400,34,"(-0.9228766382371807, 1.68060276314805)",0.9974919849059181,0.25126623458591246,0.10453761505123885,0.09912901286877986,0.11121980178070423,0.6666666666666666,4.0,2.0,0.0,5.271055221557617,24.80661639972334,0.01,,
SSR,50,0.002,0.029082809839751277,400,2400,34,"(-0.9228766382371807, 1.68060276314805)",0.9763584289533837,0.7979012625734859,0.4770317823150188,0.419466108278861,0.4224785703012906,0.5714285714285714,4,3,0,0.24438047409057617,,"(0.001, 0.001)",,
