Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,47,"(-0.773023056212701, 2.84689856661874)",0.9991262894688397,0.14498334707847482,0.05554635462951188,0.053607094097229385,0.05802463423385925,0.5,4.0,4.0,0.0,5.613609790802002,12.58001052815192,0.05,,
SSR,50,0.002,0.01,400,2400,47,"(-0.773023056212701, 2.84689856661874)",0.9999742138336337,0.024198769919639103,0.0016887273270147912,0.0018773738320020234,0.002145942136815885,1.0,4,0,0,0.26564741134643555,,"(0.001, 0.0)",,
SR3,50,0.002,0.01,400,2400,47,"(-0.773023056212701, 2.84689856661874)",0.9793105796928039,0.7033500246431741,0.3440107306547034,0.34079494320289055,0.4316497614143338,0.5714285714285714,4.0,3.0,0.0,213.31548619270325,4.543088688368595,,0.1,
E-STLSQ,50,0.002,0.01,400,2400,47,"(-0.773023056212701, 2.84689856661874)",0.9990886196058046,0.1480759020807894,0.05698447547311292,0.05493082771781943,0.05930254398645892,0.5,4.0,4.0,0.0,9.175681829452515,12.58001052815192,0.05,,
MIOSR,50,0.002,0.01,400,2400,47,"(-0.773023056212701, 2.84689856661874)",0.9999742368514901,0.024197457567904607,0.001592588562972952,0.001867113011718791,0.00214594213683054,1.0,4,0,0,56.25805401802063,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.014273992181725854,400,2400,47,"(-0.773023056212701, 2.84689856661874)",0.9975657421136901,0.24213456310135956,0.09264215545151616,0.08936424948355359,0.0968173248273162,0.5,4.0,4.0,0.0,5.322540998458862,12.58001052815192,0.05,,
SSR,50,0.002,0.014273992181725854,400,2400,47,"(-0.773023056212701, 2.84689856661874)",0.9999745685702287,0.02403946296313977,0.0026696137263880204,0.00304055202683285,0.0035171246773429607,1.0,4,0,0,0.2502462863922119,,"(0.001, 0.0)",,
SR3,50,0.002,0.014273992181725854,400,2400,47,"(-0.773023056212701, 2.84689856661874)",0.970760265597302,0.8359585460714254,0.3866407589607237,0.37665590328047766,0.4892658260465244,0.5714285714285714,4.0,3.0,0.0,211.7793047428131,8.229565867810216,,0.03333333333333333,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,47,"(-0.773023056212701, 2.84689856661874)",0.9974071410683697,0.2499011178723034,0.09558343592831942,0.09219671286437994,0.0998576732410057,0.5,4.0,4.0,0.0,8.888466119766235,12.58001052815192,0.05,,
MIOSR,50,0.002,0.014273992181725854,400,2400,47,"(-0.773023056212701, 2.84689856661874)",0.9999745421661004,0.02404073622390437,0.002585644063554174,0.003035028306959305,0.0035171246773339306,1.0,4,0,0,56.95659828186035,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.02037468528039708,400,2400,47,"(-0.773023056212701, 2.84689856661874)",0.9931890149768694,0.4048971584367755,0.23210767218264472,0.21926335006419978,0.2430417679709862,0.6666666666666666,4.0,2.0,0.0,5.244906902313232,20.933695339968374,0.01,,
SSR,50,0.002,0.02037468528039708,400,2400,47,"(-0.773023056212701, 2.84689856661874)",0.9999663578625487,0.02790722468804962,0.005512239509582573,0.006396607899533441,0.007318629740373339,1.0,4,0,0,0.25005245208740234,,"(0.001, 1e-05)",,
SR3,50,0.002,0.02037468528039708,400,2400,47,"(-0.773023056212701, 2.84689856661874)",0.9547517306497595,1.0401339036011623,0.4386488309955702,0.42655467347402415,0.5614084570664781,0.5714285714285714,4.0,3.0,0.0,170.56604838371277,13.694362518331674,,0.03333333333333333,
E-STLSQ,50,0.002,0.02037468528039708,400,2400,47,"(-0.773023056212701, 2.84689856661874)",0.9936492294317814,0.3909646435626641,0.22489997162738723,0.21250206566550942,0.23581191707413218,0.6666666666666666,4.0,2.0,0.0,9.047878742218018,24.80661639972334,0.01,,
MIOSR,50,0.002,0.02037468528039708,400,2400,47,"(-0.773023056212701, 2.84689856661874)",0.9999705818796422,0.02596195925009891,0.004323055811626383,0.005081579394988373,0.0059394206416262625,1.0,4,0,0,57.37442445755005,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.029082809839751277,400,2400,47,"(-0.773023056212701, 2.84689856661874)",0.9918793880756208,0.4420989580756592,0.24233963286751764,0.2297531608046546,0.2576089215844178,0.6666666666666666,4.0,2.0,0.0,5.352093458175659,20.933695339968374,0.01,,
SSR,50,0.002,0.029082809839751277,400,2400,47,"(-0.773023056212701, 2.84689856661874)",0.9765161423068742,0.7516081104542724,0.4786257063318906,0.42023689342720477,0.4235248565974779,0.5714285714285714,4,3,0,0.244431734085083,,"(0.01, 0.001)",,
SR3,50,0.002,0.029082809839751277,400,2400,47,"(-0.773023056212701, 2.84689856661874)",0.924941019440755,1.340413740737894,0.5030328550101453,0.5024073763401692,0.6521205309171734,0.5714285714285714,4.0,3.0,0.0,144.6766436100006,20.933695339968374,,0.03333333333333333,
E-STLSQ,50,0.002,0.029082809839751277,400,2400,47,"(-0.773023056212701, 2.84689856661874)",0.9923053141287891,0.43019485597174134,0.23886073365780092,0.2264463913519254,0.2539860843961342,0.6666666666666666,4.0,2.0,0.0,8.956076860427856,29.396062530255215,0.01,,
MIOSR,50,0.002,0.029082809839751277,400,2400,47,"(-0.773023056212701, 2.84689856661874)",0.9999486324263728,0.03470530765625939,0.007445405832508606,0.008765221072509228,0.010330765415758947,1.0,4,0,0,57.20261836051941,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.04151278002752295,400,2400,47,"(-0.773023056212701, 2.84689856661874)",0.9903338325159534,0.48233219677923983,0.2430144989865589,0.23230322168635528,0.2661321821513263,0.6666666666666666,4.0,2.0,0.0,5.26586651802063,20.933695339968374,0.01,,
SSR,50,0.002,0.04151278002752295,400,2400,47,"(-0.773023056212701, 2.84689856661874)",0.975590993272052,0.7661155364593834,0.4768730741350833,0.4195073169037894,0.42718314142965835,0.5714285714285714,4,3,0,0.24959206581115723,,"(0.01, 0.001)",,
SR3,50,0.002,0.04151278002752295,400,2400,47,"(-0.773023056212701, 2.84689856661874)",0.8782334455701246,1.7082935048657013,0.5794650827388945,0.6010243805488672,0.7520209518038637,0.5714285714285714,4.0,3.0,0.0,132.725435256958,27.0040153838336,,0.03333333333333333,
E-STLSQ,50,0.002,0.04151278002752295,400,2400,47,"(-0.773023056212701, 2.84689856661874)",0.9909752318745222,0.4660157502342215,0.2373794500242242,0.22664645516380305,0.2589410602110007,0.6666666666666666,4.0,2.0,0.0,9.05619215965271,24.80661639972334,0.01,,
MIOSR,50,0.002,0.04151278002752295,400,2400,47,"(-0.773023056212701, 2.84689856661874)",0.9998575115814026,0.058335598368261174,0.013179016761816667,0.015539121881805253,0.018454027175177856,1.0,4,0,0,57.46842980384827,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.05925530975545678,400,2400,47,"(-0.773023056212701, 2.84689856661874)",0.9876999360302472,0.5442123802679948,0.23195405924592238,0.22645255233505246,0.2696839851010571,0.6666666666666666,4.0,2.0,0.0,5.282475471496582,20.933695339968374,0.01,,
SSR,50,0.002,0.05925530975545678,400,2400,47,"(-0.773023056212701, 2.84689856661874)",0.973346094241529,0.8003726288447632,0.47364896862158534,0.41856726788418014,0.43435751759718216,0.5714285714285714,4,3,0,0.24987578392028809,,"(0.01, 0.001)",,
SR3,50,0.002,0.05925530975545678,400,2400,47,"(-0.773023056212701, 2.84689856661874)",0.8222117848606805,2.065170284999023,0.6960456067509773,0.6994991923832232,0.8398197172623428,0.5714285714285714,4.0,3.0,0.0,141.90686345100403,32.0,,0.03333333333333333,
E-STLSQ,50,0.002,0.05925530975545678,400,2400,47,"(-0.773023056212701, 2.84689856661874)",0.9884544323021902,0.5272145316350496,0.22713761201297783,0.22124191850700722,0.2626606990771245,0.6666666666666666,4.0,2.0,0.0,9.033186435699463,24.80661639972334,0.01,,
MIOSR,50,0.002,0.05925530975545678,400,2400,47,"(-0.773023056212701, 2.84689856661874)",0.9995097005514738,0.10863185141808633,0.023854105212355953,0.02816562711413284,0.03366273066345945,1.0,4,0,0,57.433133363723755,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.08458098281751338,400,2400,47,"(-0.773023056212701, 2.84689856661874)",0.9817696496640819,0.6630372285942866,0.20314081183072133,0.2112622314760162,0.26749642116540917,0.6666666666666666,4.0,2.0,0.0,5.29671049118042,19.230256787594467,0.01,,
