Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,3,"(0.10159580514915101, 1.2488869357086294)",0.9999642028547505,0.028742011568414355,0.003673126673353025,0.003590511909369609,0.0036413304483745947,0.6666666666666666,4.0,2.0,0.0,5.479356288909912,22.788026464072555,0.01,,
SSR,50,0.002,0.01,400,2400,3,"(0.10159580514915101, 1.2488869357086294)",0.9792879581754745,0.6972719660193125,0.21639256923236008,0.2123403464533636,0.2161494755534367,0.6666666666666666,4,2,0,0.2652273178100586,,"(0.001, 0.0)",,
SR3,50,0.002,0.01,400,2400,3,"(0.10159580514915101, 1.2488869357086294)",0.9792880452674911,0.697271799136343,0.2162765551869514,0.2123402372866525,0.2161494755532547,0.6666666666666666,4.0,2.0,0.0,168.84461975097656,5.860486399483986,,0.3333333333333333,
E-STLSQ,50,0.002,0.01,400,2400,3,"(0.10159580514915101, 1.2488869357086294)",0.9999567259373165,0.0316603171784424,0.006506824357506644,0.006129221561062533,0.005963726050502623,0.6666666666666666,4.0,2.0,0.0,9.01344084739685,29.396062530255215,0.01,,
MIOSR,50,0.002,0.01,400,2400,3,"(0.10159580514915101, 1.2488869357086294)",0.9999693789184565,0.026531477272169486,0.0014994352863749033,0.0017052696472279487,0.0020422650599808043,1.0,4,0,0,55.861786127090454,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.014273992181725854,400,2400,3,"(0.10159580514915101, 1.2488869357086294)",0.9999602669648425,0.030289276387459558,0.006736497277527703,0.006510789777341681,0.0066356937153448925,0.6666666666666666,4.0,2.0,0.0,5.226838827133179,20.933695339968374,0.01,,
SSR,50,0.002,0.014273992181725854,400,2400,3,"(0.10159580514915101, 1.2488869357086294)",0.9782783846951755,0.7291705831400427,0.38368109786940463,0.3317873389756062,0.31729759301781807,0.4,4,6,0,0.24886441230773926,,"(0.001, 1e-05)",,
SR3,50,0.002,0.014273992181725854,400,2400,3,"(0.10159580514915101, 1.2488869357086294)",0.9501998731644639,1.0815277078019885,0.3335681051487884,0.3275252182933078,0.3333333333333333,0.5,3.0,2.0,1.0,118.67241716384888,4.543088688368595,,0.3333333333333333,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,3,"(0.10159580514915101, 1.2488869357086294)",0.9999442463479102,0.03584742727744279,0.011313051208814873,0.010772112260671436,0.011018005875706264,0.6666666666666666,4.0,2.0,0.0,8.621316194534302,29.396062530255215,0.01,,
MIOSR,50,0.002,0.014273992181725854,400,2400,3,"(0.10159580514915101, 1.2488869357086294)",0.9999697459519981,0.026389797291574646,0.0024096689066493288,0.0027539758201746115,0.0033132592797993077,1.0,4,0,0,56.7462043762207,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.02037468528039708,400,2400,3,"(0.10159580514915101, 1.2488869357086294)",0.9999546657911924,0.03252209120142286,0.010435881005328301,0.010116898525044013,0.0108346248964577,0.6666666666666666,4.0,2.0,0.0,5.177391529083252,20.933695339968374,0.01,,
SSR,50,0.002,0.02037468528039708,400,2400,3,"(0.10159580514915101, 1.2488869357086294)",0.9739838682503568,0.7988490638278,0.49026399553974814,0.4311260901687058,0.4338873760072601,0.5714285714285714,4,3,0,0.24872303009033203,,"(0.001, 0.001)",,
SR3,50,0.002,0.02037468528039708,400,2400,3,"(0.10159580514915101, 1.2488869357086294)",0.8980470055570076,1.510707816721354,0.5732226367790731,0.45816929361291797,0.4746538340829649,0.25,4.0,12.0,0.0,154.1964282989502,0.5925044765593883,,0.03333333333333333,
E-STLSQ,50,0.002,0.02037468528039708,400,2400,3,"(0.10159580514915101, 1.2488869357086294)",0.9999388667122027,0.037664929603703344,0.014864989444189028,0.01426359340530354,0.014090993453790576,0.6666666666666666,4.0,2.0,0.0,8.58529543876648,29.396062530255215,0.01,,
