Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,37,"(0.8889932057146137, -0.21541095417355471)",0.9999572724723309,0.028224030081013325,0.0017089702477924157,0.0019177086930594514,0.002427705368029572,1.0,4.0,0.0,0.0,5.304113388061523,11.556336753650719,0.0,,
SSR,50,0.002,0.01,400,2400,37,"(0.8889932057146137, -0.21541095417355471)",0.9999572747535185,0.028223920879225494,0.0017102201133631922,0.0019177354308670099,0.0024277053680578455,1.0,4,0,0,0.24692702293395996,,"(1e-05, 0.0)",,
SR3,50,0.002,0.01,400,2400,37,"(0.8889932057146137, -0.21541095417355471)",0.9999572724723309,0.028224030081013325,0.0017089702477924157,0.0019177086930594514,0.002427705368029572,1.0,4.0,0.0,0.0,218.30252528190613,13.694362518331674,,0.03333333333333333,
E-STLSQ,50,0.002,0.01,400,2400,37,"(0.8889932057146137, -0.21541095417355471)",0.9999572881392025,0.02821939837497574,0.0016889812623532147,0.001895417511385729,0.0023989856157464,1.0,4.0,0.0,0.0,9.661640882492065,16.227942191477233,0.0,,
MIOSR,50,0.002,0.01,400,2400,37,"(0.8889932057146137, -0.21541095417355471)",0.9999572724723309,0.028224030081013325,0.0017089702477924157,0.0019177086930594514,0.002427705368029572,1.0,4,0,0,56.121705532073975,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.014273992181725854,400,2400,37,"(0.8889932057146137, -0.21541095417355471)",0.9999556802393693,0.028822455175908583,0.002693305888643388,0.003035049039971723,0.003842669795276995,1.0,4.0,0.0,0.0,5.222106456756592,20.933695339968374,0.0,,
SSR,50,0.002,0.014273992181725854,400,2400,37,"(0.8889932057146137, -0.21541095417355471)",0.9999556820918668,0.02882236848392707,0.0026945557015029264,0.0030350728789287095,0.0038426697952981628,1.0,4,0,0,0.24624156951904297,,"(1e-05, 0.0)",,
SR3,50,0.002,0.014273992181725854,400,2400,37,"(0.8889932057146137, -0.21541095417355471)",0.9999556802393693,0.028822455175908583,0.002693305888643388,0.003035049039971723,0.003842669795276995,1.0,4.0,0.0,0.0,248.77892112731934,20.933695339968374,,0.03333333333333333,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,37,"(0.8889932057146137, -0.21541095417355471)",0.9999557074201008,0.028810462928205126,0.0026897292669528783,0.003037064133000996,0.003850332165309093,1.0,4.0,0.0,0.0,9.569136381149292,32.0,0.0,,
MIOSR,50,0.002,0.014273992181725854,400,2400,37,"(0.8889932057146137, -0.21541095417355471)",0.9999556802393693,0.028822455175908583,0.002693305888643388,0.003035049039971723,0.003842669795276995,1.0,4,0,0,55.885122537612915,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.02037468528039708,400,2400,37,"(0.8889932057146137, -0.21541095417355471)",0.9998531450058514,0.05692812413130281,0.023955640221375182,0.02312917203154331,0.02662179687334687,0.6666666666666666,4.0,2.0,0.0,5.239361763000488,22.788026464072555,0.01,,
SSR,50,0.002,0.02037468528039708,400,2400,37,"(0.8889932057146137, -0.21541095417355471)",0.9999474398153104,0.03191672477335442,0.004482965705238165,0.004943835912986699,0.00624859587069911,1.0,4,0,0,0.24872112274169922,,"(0.001, 0.0)",,
