Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,27,"(-0.14855717896220844, 1.8875024429673157)",0.9983981003891064,0.19911073880410934,0.13174302838641727,0.12384291102701894,0.13466485833867914,0.6666666666666666,4.0,2.0,0.0,5.469548463821411,22.788026464072555,0.01,,
SSR,50,0.002,0.01,400,2400,27,"(-0.14855717896220844, 1.8875024429673157)",0.981935180054194,0.6693611063168424,0.38424150599296414,0.32950054611040275,0.31254319066045405,0.4444444444444444,4,5,0,0.2528841495513916,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.01,400,2400,27,"(-0.14855717896220844, 1.8875024429673157)",0.9733019973465709,0.8119144192817792,0.2867540581166609,0.2890557334530057,0.34643092062448017,0.5714285714285714,4.0,3.0,0.0,68.46469616889954,6.379615113094513,,0.1,
E-STLSQ,50,0.002,0.01,400,2400,27,"(-0.14855717896220844, 1.8875024429673157)",0.9986002924429084,0.18609248702168743,0.12531691985042823,0.11774724325003634,0.12777619640564394,0.6666666666666666,4.0,2.0,0.0,9.039209127426147,32.0,0.01,,
MIOSR,50,0.002,0.01,400,2400,27,"(-0.14855717896220844, 1.8875024429673157)",0.9999642424149243,0.02920029900233112,0.00012755679399009678,0.00014597815590425227,0.0001795569555459823,1.0,4,0,0,57.32751536369324,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.014273992181725854,400,2400,27,"(-0.14855717896220844, 1.8875024429673157)",0.9983441936687972,0.20244159583477903,0.13321617239351025,0.1251903664236857,0.13611406886247668,0.6666666666666666,4.0,2.0,0.0,5.4488372802734375,22.788026464072555,0.01,,
SSR,50,0.002,0.014273992181725854,400,2400,27,"(-0.14855717896220844, 1.8875024429673157)",0.9803131033512988,0.6986259805056068,0.35296766458078654,0.3122606266063919,0.2985745708513865,0.4444444444444444,4,5,0,0.25714755058288574,,"(0.001, 1e-05)",,
SR3,50,0.002,0.014273992181725854,400,2400,27,"(-0.14855717896220844, 1.8875024429673157)",0.9607505003176001,0.9850264341098691,0.3336235795239133,0.3279802232129603,0.3333333333333333,0.5,3.0,2.0,1.0,81.57983040809631,22.788026464072555,,0.03333333333333333,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,27,"(-0.14855717896220844, 1.8875024429673157)",0.9985411259073022,0.18999908013374148,0.1268910602376388,0.11921832334938025,0.12942804196848753,0.6666666666666666,4.0,2.0,0.0,9.014547348022461,32.0,0.01,,
MIOSR,50,0.002,0.014273992181725854,400,2400,27,"(-0.14855717896220844, 1.8875024429673157)",0.9999652478039337,0.028761959210465142,0.0003308345301355764,0.0003847761063016458,0.00047812975729829194,1.0,4,0,0,56.46189999580383,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.02037468528039708,400,2400,27,"(-0.14855717896220844, 1.8875024429673157)",0.9983751915791761,0.20054531370434106,0.13037502413560179,0.12251568260363095,0.1334232738632295,0.6666666666666666,4.0,2.0,0.0,5.376389503479004,22.788026464072555,0.01,,
SSR,50,0.002,0.02037468528039708,400,2400,27,"(-0.14855717896220844, 1.8875024429673157)",0.9763742869475193,0.7643446206372759,0.48757936013087044,0.4285429004028988,0.4317545738608651,0.5,4,4,0,0.25322604179382324,,"(0.001, 0.001)",,
SR3,50,0.002,0.02037468528039708,400,2400,27,"(-0.14855717896220844, 1.8875024429673157)",0.9133438238709681,1.463523045408875,0.49862354036003065,0.48924678704758673,0.5116533200264234,0.5714285714285714,4.0,3.0,0.0,129.60265064239502,11.556336753650719,,0.03333333333333333,
