Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,1,"(-0.165955990594852, 1.3219469606529488)",0.9988479835585071,0.1684342600564375,0.08945104295102466,0.08420154693715669,0.09186308273526474,0.6666666666666666,4.0,2.0,0.0,5.43826150894165,22.788026464072555,0.01,,
SSR,50,0.002,0.01,400,2400,1,"(-0.165955990594852, 1.3219469606529488)",0.9808709333529114,0.6878267051872751,0.40563597209832764,0.34665214163220315,0.3265228488047544,0.5714285714285714,4,3,0,0.2557682991027832,,"(1e-05, 1e-05)",,
SR3,50,0.002,0.01,400,2400,1,"(-0.165955990594852, 1.3219469606529488)",0.9717591856587976,0.8055485132325433,0.32007273214602094,0.26481246340499404,0.270024334425872,0.25,4.0,12.0,0.0,98.93996667861938,0.5,,0.03333333333333333,
E-STLSQ,50,0.002,0.01,400,2400,1,"(-0.165955990594852, 1.3219469606529488)",0.9989522128182491,0.1606400903377646,0.08535297663014349,0.08024278195264026,0.08723817246855692,0.6666666666666666,4.0,2.0,0.0,9.036067247390747,29.396062530255215,0.01,,
MIOSR,50,0.002,0.01,400,2400,1,"(-0.165955990594852, 1.3219469606529488)",0.9999629836418338,0.02816371413469419,0.000722267956370537,0.0008340487983321968,0.0011209199117780955,1.0,4,0,0,56.02301335334778,,"(0, 0)",,"(1, 3)"
STLSQ,50,0.002,0.014273992181725854,400,2400,1,"(-0.165955990594852, 1.3219469606529488)",0.9988306243187065,0.1696797724643345,0.09205452613407407,0.08657077488222,0.09408394340776412,0.6666666666666666,4.0,2.0,0.0,5.304861307144165,22.788026464072555,0.01,,
SSR,50,0.002,0.014273992181725854,400,2400,1,"(-0.165955990594852, 1.3219469606529488)",0.9785422645011304,0.7286942167207436,0.39513272189837656,0.3428520419813578,0.3280576725398574,0.4,4,6,0,0.2525198459625244,,"(0.001, 1e-05)",,
SR3,50,0.002,0.014273992181725854,400,2400,1,"(-0.165955990594852, 1.3219469606529488)",0.9590765457153424,1.0050323320575247,0.333711249219581,0.32775632158072476,0.3333333333333333,0.5,3.0,2.0,1.0,101.19796371459961,29.396062530255215,,0.03333333333333333,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,1,"(-0.165955990594852, 1.3219469606529488)",0.9989169260644644,0.16330911473511084,0.08832666896770994,0.08294823276123114,0.0897413672490502,0.6666666666666666,4.0,2.0,0.0,8.768012762069702,27.0040153838336,0.01,,
MIOSR,50,0.002,0.014273992181725854,400,2400,1,"(-0.165955990594852, 1.3219469606529488)",0.9999635751824416,0.027825220252095544,0.0013147258363238323,0.0015163595163095575,0.002019758977525784,1.0,4,0,0,56.46612358093262,,"(0, 0)",,"(1, 3)"
